,name,p_BBBV_g,p_BBBV_i,p_VVBV_g,p_VVBV_i,p_IIBV_g,p_IIBV_i,p_JJBV_g,p_JJBV_i,p_HHBV_g,p_HHBV_i,p_KKBV_g,p_KKBV_i,p_BBBI_g,p_BBBI_i,p_VVBI_g,p_VVBI_i,p_IIBI_g,p_IIBI_i,p_JJBI_g,p_JJBI_i,p_HHBI_g,p_HHBI_i,p_KKBI_g,p_KKBI_i,p_BBBJ_g,p_BBBJ_i,p_VVBJ_g,p_VVBJ_i,p_IIBJ_g,p_IIBJ_i,p_JJBJ_g,p_JJBJ_i,p_HHBJ_g,p_HHBJ_i,p_KKBJ_g,p_KKBJ_i,p_BBBH_g,p_BBBH_i,p_VVBH_g,p_VVBH_i,p_IIBH_g,p_IIBH_i,p_JJBH_g,p_JJBH_i,p_HHBH_g,p_HHBH_i,p_KKBH_g,p_KKBH_i,p_BBBK_g,p_BBBK_i,p_VVBK_g,p_VVBK_i,p_IIBK_g,p_IIBK_i,p_JJBK_g,p_JJBK_i,p_HHBK_g,p_HHBK_i,p_KKBK_g,p_KKBK_i,p_BBVI_g,p_BBVI_i,p_VVVI_g,p_VVVI_i,p_IIVI_g,p_IIVI_i,p_JJVI_g,p_JJVI_i,p_HHVI_g,p_HHVI_i,p_KKVI_g,p_KKVI_i,p_BBVJ_g,p_BBVJ_i,p_VVVJ_g,p_VVVJ_i,p_IIVJ_g,p_IIVJ_i,p_JJVJ_g,p_JJVJ_i,p_HHVJ_g,p_HHVJ_i,p_KKVJ_g,p_KKVJ_i,p_BBVH_g,p_BBVH_i,p_VVVH_g,p_VVVH_i,p_IIVH_g,p_IIVH_i,p_JJVH_g,p_JJVH_i,p_HHVH_g,p_HHVH_i,p_KKVH_g,p_KKVH_i,p_BBVK_g,p_BBVK_i,p_VVVK_g,p_VVVK_i,p_IIVK_g,p_IIVK_i,p_JJVK_g,p_JJVK_i,p_HHVK_g,p_HHVK_i,p_KKVK_g,p_KKVK_i,p_BBIJ_g,p_BBIJ_i,p_VVIJ_g,p_VVIJ_i,p_IIIJ_g,p_IIIJ_i,p_JJIJ_g,p_JJIJ_i,p_HHIJ_g,p_HHIJ_i,p_KKIJ_g,p_KKIJ_i,p_BBIH_g,p_BBIH_i,p_VVIH_g,p_VVIH_i,p_IIIH_g,p_IIIH_i,p_JJIH_g,p_JJIH_i,p_HHIH_g,p_HHIH_i,p_KKIH_g,p_KKIH_i,p_BBIK_g,p_BBIK_i,p_VVIK_g,p_VVIK_i,p_IIIK_g,p_IIIK_i,p_JJIK_g,p_JJIK_i,p_HHIK_g,p_HHIK_i,p_KKIK_g,p_KKIK_i,p_BBJH_g,p_BBJH_i,p_VVJH_g,p_VVJH_i,p_IIJH_g,p_IIJH_i,p_JJJH_g,p_JJJH_i,p_HHJH_g,p_HHJH_i,p_KKJH_g,p_KKJH_i,p_BBJK_g,p_BBJK_i,p_VVJK_g,p_VVJK_i,p_IIJK_g,p_IIJK_i,p_JJJK_g,p_JJJK_i,p_HHJK_g,p_HHJK_i,p_KKJK_g,p_KKJK_i,p_BBHK_g,p_BBHK_i,p_VVHK_g,p_VVHK_i,p_IIHK_g,p_IIHK_i,p_JJHK_g,p_JJHK_i,p_HHHK_g,p_HHHK_i,p_KKHK_g,p_KKHK_i
0,EVSct,0.01652780157899777,-0.16657451931852302,-0.06595466489774438,-0.23483495662593518,-0.17845350788578784,-0.3969126634540146,-0.26155959235177495,-0.4514355415522918,-0.2694602998908001,-0.4367814944661799,-0.29361254260711334,-0.44320708193119784,0.12415133129941391,-0.2750341739886235,-0.06528264983224737,-0.33919589680956214,-0.22402594199370984,-0.47521123784623015,-0.30128661022504677,-0.4910371141139343,-0.29695479275720915,-0.4613209572838991,-0.3132287624785261,-0.45927332692387535,0.1247790913497294,-0.25123444490790736,-0.04843413753805321,-0.3049604791941283,-0.20837732638048242,-0.44465522544545016,-0.2892300051524438,-0.4686290745226632,-0.28770269427045897,-0.4460829539421308,-0.3061402077128096,-0.4486189561202121,0.1441018419408797,-0.22120176344454578,-0.029796128468124572,-0.27826573013558376,-0.19399894282129346,-0.42570963480790647,-0.2818665172847642,-0.4582250439513302,-0.28272383435985954,-0.43920481852127696,-0.3027068981209642,-0.44396254210915104,0.06872896848303116,-0.2497329254391784,-0.06366229821978311,-0.2932124629323938,-0.20909030604381953,-0.4311069405244129,-0.2844257837196631,-0.4580776448171682,-0.2832751532567386,-0.43857424324783767,-0.30250754080222897,-0.44326576546384616,0.25325187220141415,-0.3119285574933353,-0.004944713065375971,-0.3851434395229707,-0.23688235392849435,-0.5162602686999771,-0.3256877886046557,-0.516909754296248,-0.31586943609232904,-0.47867947404318245,-0.32739551465663586,-0.47107523078731983,0.18579324958418622,-0.25767760889450564,-0.00863255288073025,-0.3130976958310702,-0.2066950751683585,-0.45192189390621645,-0.29662124356794434,-0.4726110323307905,-0.29370337576757355,-0.44882365850827755,-0.3106561061977789,-0.4504045187810397,0.20602509537643732,-0.21586369965394864,0.013371405505462498,-0.2752214606482644,-0.18645529349683004,-0.4246944689604549,-0.2854055912004749,-0.4577099264344029,-0.28599245783481847,-0.4389670420189296,-0.30529635378519143,-0.44374323782684,0.08521803838772622,-0.250656902766914,-0.04527774555694624,-0.2942982800040021,-0.20901828587584706,-0.431302433625877,-0.2885213317423936,-0.45735876180001556,-0.28642978890879944,-0.4380626959528802,-0.30478892546294706,-0.44278781672571543,0.035793270007744606,-0.11837639016233643,-0.005694658902568642,-0.17479788629216356,-0.1399161693807409,-0.3460856680303099,-0.24897510834195336,-0.4119197983777354,-0.2613498497231198,-0.409691326186275,-0.2876279856142225,-0.42386200524486656,0.03309307773194401,-0.08092106135134608,0.010621500627574998,-0.14079555093802568,-0.1211449412817857,-0.3216992662229692,-0.23972116281205164,-0.39904958475349195,-0.25485295212335324,-0.4009426217604833,-0.2832470680978731,-0.4179717764753367,0.0001558889577175096,-0.11404274959586283,-0.03105375259985742,-0.16999162052705732,-0.16049400937923686,-0.3419034628557635,-0.2498415308710078,-0.4052431524274614,-0.2592387923598929,-0.40396307126908193,-0.28503828637052764,-0.41947263430146464,-0.1915985510956868,0.013417059306078123,-0.024059285822666414,-0.0337183984334821,-0.05180306867064505,-0.2319740581229888,-0.20171982247457745,-0.35568360131705185,-0.23114929341950158,-0.3733436508148028,-0.2682351134441043,-0.3999596751983184,0.03882819009952444,-0.046856955299824615,-0.019177107100623536,-0.12211441248330882,-0.16672674261120632,-0.31412251105174266,-0.24303540122798892,-0.38818928911238726,-0.25177899250134217,-0.39162370170033145,-0.278590081649359,-0.41062019569204766,-0.12361088500426524,-0.23509250272654733,-0.16305323613359834,-0.27425087867937126,-0.2781270688927104,-0.4105891029851087,-0.2831289563467962,-0.43001479484796384,-0.2748872576158515,-0.4178624192832774,-0.2905084675027805,-0.42664226027463387
1,SZTau,0.031020828241349087,-0.17090066230520948,-0.12378950229584848,-0.2409339062419533,-0.24766786871468477,-0.31854259983475325,-0.40498953239716007,-0.3944469264732126,-0.45845943500720315,-0.4044627066718937,-0.5215141208351711,-0.4275961946797461,0.13908511275419597,-0.1833910372061639,-0.08122417044878899,-0.2479372555587577,-0.2509733329150952,-0.3168678296837769,-0.41483115162923906,-0.3890757929137646,-0.4654732929408118,-0.3998603803770192,-0.5261730766198643,-0.42385791839721904,0.18363431017933182,-0.21011924559281142,-0.07523320900540632,-0.26719066626925836,-0.2628791688794797,-0.32777252691343983,-0.4256526626762364,-0.3919366535812957,-0.4726676587271854,-0.4011718739255313,-0.5310860013739948,-0.42446906501872106,0.24134131962906458,-0.20143234727841475,-0.051267389314037286,-0.26075553983908034,-0.25676591288665357,-0.32410399943252294,-0.4261520703800137,-0.39017568882132153,-0.4735050042107815,-0.39995186364285096,-0.5320945594660236,-0.4236697147857781,0.12140025432868766,-0.23943476205783756,-0.11408726572427201,-0.2857261453936474,-0.28271327659168416,-0.3355235362237969,-0.43473727672296,-0.3943234904394126,-0.4779101034631012,-0.40223308792097706,-0.5343378956546327,-0.42498694513579316,0.20957949958294145,-0.15770039315357942,-0.004775327588007437,-0.22470615199912178,-0.22876774139792763,-0.30120429560811907,-0.4115444905492662,-0.3806468656476179,-0.4657130627230186,-0.3945507731919398,-0.5271427171736661,-0.42014043425591735,0.24862234524800922,-0.198254687134892,-0.012431434275855704,-0.25696119772982373,-0.2505173570736619,-0.3212621266040569,-0.4271537684372159,-0.387874770543096,-0.47531590706139265,-0.39855502642055696,-0.5334465604191231,-0.4225657577312914,0.33044991939331714,-0.18766312209685904,0.02226114333099395,-0.24903426438280432,-0.2423665887272274,-0.3168462602453226,-0.42762116814488915,-0.3859228299844739,-0.4761293861623827,-0.3971995284814977,-0.5345337410079912,-0.4217082982304962,0.14731084824045584,-0.23452337234104412,-0.07982061915648703,-0.281540840907758,-0.2800152377946047,-0.3320238781363791,-0.4389895609734572,-0.39163156777895525,-0.4817957364762174,-0.40040092804800353,-0.5373156380300508,-0.4235935536659384,0.152754344168315,-0.2062158954213133,-0.01869009835452503,-0.2615247111078019,-0.2424957192111979,-0.32931204499877825,-0.43151122726047414,-0.3919554136734032,-0.48025527346871544,-0.4015452368569885,-0.5378301477316632,-0.42466081465163263,0.3016914275444038,-0.1859651513521991,0.04952603470405504,-0.24663984659494126,-0.22863687212250114,-0.319543333292336,-0.43215611670447396,-0.3873632657760558,-0.48098402795981976,-0.39825562339801746,-0.5390216867366456,-0.42251195402113473,0.0013219502042556366,-0.267831373804007,-0.1431022691963847,-0.3050317919398451,-0.3060276314910486,-0.3470660271940556,-0.4527293203142515,-0.39748894091611636,-0.49077807943416796,-0.40389374333615363,-0.5435068386641281,-0.4258064527560843,0.5354093660149423,-0.0909282488485879,0.23956204111961601,-0.16628480839132914,-0.13698943355575768,-0.2704509096352025,-0.4137254650603788,-0.3681002753438408,-0.47408503410919606,-0.38637682522872957,-0.5382329650410427,-0.4152331643240612,-0.36887816254235456,-0.34259081199059144,-0.3773424760921329,-0.3548973166515042,-0.39115670777891626,-0.3647836670207556,-0.48082805892520475,-0.40383953191978733,-0.5047214847664214,-0.4066361183972503,-0.551170436563744,-0.4271747631271686,-0.7783356526284974,-0.6127543648725176,-0.7071996452661855,-0.559362248877963,-0.5643636914385152,-0.4744435766041111,-0.530463878923001,-0.45092142114658584,-0.5311691566481902,-0.4362036508432723,-0.561354276734986,-0.44536886531941977
2,SSSct,0.009726961236016317,-0.18956421928631237,-0.038815717004372675,-0.26724558711651786,-0.06882363157717326,-0.3484153415621814,-0.0635432306145285,-0.366578821980004,-0.05833455023789622,-0.36856657052922953,-0.04910102233768981,-0.36374830196288377,0.034101507195363034,-0.19794412740710057,-0.021286968635233477,-0.2694682098484426,-0.061534759175655915,-0.3420130394901803,-0.05802727312396837,-0.35783670955882635,-0.0541245996024319,-0.36185065412338313,-0.045724235488152624,-0.3586716990670678,0.020247765518889772,-0.18387851064201963,-0.012018535518943137,-0.24919591928559592,-0.04781971418067825,-0.3222709589792804,-0.04693303390822053,-0.3429896577213454,-0.04615696924282964,-0.35169862119566253,-0.03978430630276316,-0.3515399865576155,0.02306939117131399,-0.17664325797653765,-0.007663715040494895,-0.24387016389754754,-0.04513877356010922,-0.3194008840739433,-0.045616615462765034,-0.34160354054520137,-0.045261508391941485,-0.35073214993623625,-0.039128152903272075,-0.35089611224378975,0.008665049875333262,-0.19717279746933905,-0.014873844008988888,-0.25537774455210244,-0.046283395158051265,-0.32176584440061157,-0.044169328583846985,-0.34054553962309414,-0.04405634774925977,-0.34969310934544917,-0.03813883703729458,-0.34997368026339903,0.03881053252193454,-0.1659264617592139,-0.0010412147197088133,-0.2398002504397257,-0.04988062815549819,-0.3214369739224158,-0.051900070394097324,-0.347091437160574,-0.050056588312770885,-0.3550386729744014,-0.04275728594013769,-0.3540204000104652,0.004055518489224251,-0.151643197529856,-0.001113745215611641,-0.2186679563549562,-0.03477185323588123,-0.2997720364205185,-0.038269153451702766,-0.3300723383360164,-0.040210382376890126,-0.3433083087618185,-0.03544500483562088,-0.34577381354790987,0.002030323668930839,-0.14616389104423014,0.0018581615976417736,-0.21510233744142646,-0.03288104214836614,-0.29857716985662797,-0.03755770270317292,-0.32982254937683414,-0.03974303240947369,-0.34307948433822877,-0.035105946266347714,-0.3456522169712124,-0.0027081569066346816,-0.16784290492381002,-0.005054533710766647,-0.22913590381357676,-0.03431308211335189,-0.30213179477416763,-0.03595881077497176,-0.32901899426951214,-0.03842767024709061,-0.3421416694028622,-0.03402479252159931,-0.3447474670314331,-0.02620658775425729,-0.09434936958562486,0.0010688381187901835,-0.15978548713380142,-0.011000762470293593,-0.2561667867162562,-0.019575407474399852,-0.3048961019847584,-0.027198464335091377,-0.32711130858917126,-0.026046659123119396,-0.33482860912433365,-0.045591699245424645,-0.10092992006574797,-0.001785588841722648,-0.16900313574636583,-0.014074424887100145,-0.26549745137217684,-0.022912269155640465,-0.31096864993032874,-0.02960840703676216,-0.33089675793698403,-0.027791943388293574,-0.337445279329548,-0.0002210691882265472,-0.1279453877797225,0.007499482178057755,-0.19186204817697783,-0.015050722585453246,-0.2745512060650904,-0.021364225320956852,-0.31170210901164647,-0.028374342291747758,-0.33069258013364794,-0.02673017012279003,-0.3368398690578701,-0.0398550158156606,-0.08185294191089998,0.009032696415313816,-0.16053814969004612,-0.015573635656323947,-0.27302862172772185,-0.03147980398049743,-0.32370663833828717,-0.03607248091839671,-0.33977899937668365,-0.032660347333379955,-0.34407602603545123,0.058624166042328625,-0.1771390802554271,0.016356084428995984,-0.23549683471571406,-0.02202742204077797,-0.29762541829459044,-0.02431080204791101,-0.321393715788309,-0.03027746202026601,-0.33603461466786155,-0.027867332467897327,-0.3399649453825659,0.1924455668590815,-0.11297192914124099,0.09876889890604487,-0.19645864062850826,0.013045973003635757,-0.2707612871762542,-0.005399821304392823,-0.3017659095335149,-0.017709893384815503,-0.3232458717600682,-0.01871630584656003,-0.33003769419778267
3,QZNor,0.032552772766553384,0.003938107910931157,-0.12990277073744064,0.005551901960968006,-0.24007693970393051,0.05575574958781582,-0.3958382018070863,0.0640204700223743,-0.4274681529588189,0.10360178031310648,-0.49248209330275783,0.09234862184041273,0.12461834431189318,0.058159913272020636,-0.07585381522888454,0.060347123401492,-0.2248686476574266,0.10049021900881815,-0.3911047637699883,0.08907285282162311,-0.4236925943097113,0.11971848678396613,-0.48938447684459013,0.10318461715436869,0.17554965403837908,0.04292668490200931,-0.07363170340801378,0.0426828648989111,-0.2429318028846836,0.08653859353488742,-0.4069129434491611,0.08007139556571781,-0.4342109948935687,0.11372983342867023,-0.49681855389163226,0.09905187216029858,0.22023078490820394,0.05973533572998421,-0.048517804863498465,0.0594240959766981,-0.2320288072741616,0.09969152350329166,-0.40332951444547427,0.08756127466341364,-0.4320867180786907,0.11860686316441797,-0.4956791582130642,0.10236131244466103,0.11331823913022077,0.056569284367625206,-0.1097147583764332,0.052517941038401406,-0.2582688972705732,0.09364206368749517,-0.41341426769120876,0.0833658193064803,-0.4375101483326244,0.11585436887598441,-0.49876526017970807,0.10040817442417792,0.15956947372958316,0.09226043798515957,-0.00398783633581588,0.09823259291603792,-0.19104203738823625,0.13167453891137695,-0.3764845778345006,0.10783233552950093,-0.4156303606445046,0.13189292651899223,-0.48429078060804936,0.1115226119594697,0.22694432553101576,0.05742278679285173,-0.011766064345792287,0.05729895328024617,-0.22641884993131636,0.09777585974262452,-0.4042911391762147,0.08649095097736373,-0.4337576127608553,0.11781025669365149,-0.4969483531831803,0.10184559004227181,0.282987519141095,0.07732431275272796,0.0201445645942645,0.07771975971806094,-0.21275810670383505,0.11419398532177572,-0.39961822832084914,0.09590274055280844,-0.4308592345039883,0.12395985745261277,-0.4953488914042939,0.10602000058449582,0.1311729627199706,0.07427851582435942,-0.07419895981029893,0.06854042518810484,-0.2501684546322286,0.10523258665825569,-0.41332407188696096,0.08967190869917196,-0.4381749066712017,0.11986367775545342,-0.499473216982642,0.10312280868946945,0.1651693634336172,-0.005446827551286418,-0.02006860504869639,-0.003862152369537606,-0.2388165030179922,0.0495873778881249,-0.42496421232738124,0.059020134575374306,-0.4500637409661534,0.0998141521738493,-0.5095358556934343,0.08965338152037276,0.2835322873509123,0.04882875475202781,0.04788882607858236,0.04990028983102069,-0.2094979786698639,0.09326450797498129,-0.4116001550938577,0.08404930502007076,-0.440721484223606,0.11623811513071038,-0.5034436208761754,0.10080639075984636,0.001301889909927116,0.034005144316460324,-0.1431370862937889,0.031134394608085234,-0.28711750046160056,0.07844085545443373,-0.43576635588454193,0.07417190769556303,-0.45294846539984324,0.10979480356250006,-0.5099223368841298,0.09623708399880304,0.21903250851215833,0.13410789198916395,0.14233725948474338,0.16988588329033769,-0.09529922089227794,0.20779742665515388,-0.353649046292192,0.1550791338274305,-0.4052438980270417,0.1627789692129234,-0.48170122568354046,0.13257365534540705,-0.2950612572209843,0.14594698946639387,-0.3248616670712039,0.11580661834545732,-0.33290266588199097,0.13429431065117592,-0.44301426514523434,0.10232546417998059,-0.4526205519487748,0.12798472501855876,-0.5078247023891922,0.10823817994035005,-0.9405753577680593,-0.29703751277737755,-0.8330311134681874,-0.21991035467330036,-0.6017396553532678,-0.06576615331006432,-0.5446008873331467,-0.0004928628855479421,-0.5132450828310161,0.06248523571925083,-0.5424116190752746,0.063798132999804
4,ADGem,-0.021947207991253107,-0.028049822657194017,0.08758096118140811,-0.039544336757001315,0.1842963491930028,-0.047952987893160486,0.30942975579927384,-0.04821136121054523,0.3515929500111856,-0.058159652691896144,0.38477489521408403,-0.070409750961375,-0.10816682842361079,-0.02527719047420561,0.06175953836290057,-0.03580854272820975,0.19518256772962783,-0.04367459068929864,0.32364323726454597,-0.04503791260991086,0.3617147598402175,-0.05595356453776498,0.3915946544802286,-0.06880626292268421,-0.14339594590746593,-0.02302687512313798,0.05740409364261311,-0.032863061088084775,0.20483323943203455,-0.04082007061433232,0.33238269108253193,-0.04295216438996125,0.3675173217143427,-0.054530186230552606,0.3954355974829519,-0.06779047826655718,-0.1875202741221357,-0.028254926183640762,0.03895342198383486,-0.038138005587211476,0.1996028634060515,-0.045038363635988156,0.33240946974247293,-0.045369641401021336,0.36790959925254235,-0.05610126941835612,0.3959660102044424,-0.06886874721007885,-0.08995139834449804,-0.039439779309201096,0.08360321759884783,-0.04702337089715245,0.21499615417343962,-0.05048975975205021,0.3356102541773438,-0.0480546918196063,0.3689114790590699,-0.0578118450354917,0.39591713516890664,-0.07000400101217745,-0.17590130737922907,-0.017958464288302643,0.003846865712641552,-0.028560125037652914,0.18428867220589487,-0.03828302993893897,0.3264526519549604,-0.04205351387064027,0.36570837285684415,-0.05398159619718549,0.39502117864110453,-0.06741853265586033,-0.20257437129288236,-0.016635356370797036,0.009800177010556495,-0.026715141674912474,0.1991463312003306,-0.036223629807591085,0.33674171849512774,-0.04032565826564277,0.3718073399268226,-0.05278715466115779,0.3987837083364248,-0.06656308483798594,-0.2661800282393835,-0.02443295593767216,-0.017382727370552842,-0.034594633664065226,0.19157665632130075,-0.04256837945363436,0.3361890461081838,-0.043985324172176966,0.3717880609144772,-0.05517703442701809,0.3990776883760319,-0.06820956687065291,-0.1109760849828426,-0.0386830726871634,0.05923178078958692,-0.04638111482271381,0.2145949888053795,-0.049956104537393825,0.3401338690227088,-0.04767637219017672,0.3727692050002229,-0.05753889043842384,0.39872106258933065,-0.06978291741757858,-0.12029560911385531,-0.010691252860150026,0.014366083083299633,-0.02047327814372872,0.18972987350032625,-0.031661512876548316,0.3376165601125415,-0.03768432271312494,0.3738910915182545,-0.05105013129984863,0.40087007970066113,-0.06536189482124075,-0.23405836409647543,-0.026833843928319945,-0.03758542540787538,-0.03681939038735298,0.1776120708120574,-0.04499966060425357,0.3369824532964705,-0.045376553819442535,0.3736430105975943,-0.05608431163935682,0.4010616295785482,-0.0688331430783006,-0.0009127983012168641,-0.05384968815056397,0.09939238969603564,-0.058630626774989154,0.22531458369889742,-0.05835162425195798,0.3442255703015082,-0.05188024592479524,0.3752293476212135,-0.06023185639646236,0.40016000024067855,-0.07159011884902712,-0.3919011178622158,-0.048385729649123105,-0.17365706523573787,-0.06938259076413501,0.10395925971502948,-0.07883657246459536,0.31932493667171113,-0.06690382855176176,0.3659121477374639,-0.07022567110913042,0.39844852410726916,-0.07862218009050387,0.18608750484074468,-0.16854883609471488,0.2090983271364639,-0.14581575988885442,0.2542517965560689,-0.11080901632997348,0.34599182400677436,-0.07844466639163178,0.37292516171766044,-0.07713157620716003,0.3966084365200563,-0.08297746786981465,0.2075294615009767,-0.28010293293644467,0.24837653102606286,-0.2261289266048496,0.2817583975652341,-0.15148929712173484,0.33786342333348485,-0.09612739412625015,0.36349502089862423,-0.08830551219250726,0.38415160594210485,-0.09016092756352907
5,YAur,-0.015241227501847946,-0.044327954245333756,0.06082055424673379,-0.06249307069957007,0.1421603144023432,-0.05693064848295595,0.16870148418491093,-0.15372554406337244,0.18480398970074224,-0.17438655847858486,0.19267418412706772,-0.1965733619319875,-0.09037463609395048,-0.018946764120308424,0.0495982022599152,-0.035317275054028166,0.16307729261846055,-0.03273671449703073,0.18683422751707277,-0.13925442224728754,0.19750093110247374,-0.16452344977885894,0.20150778146136264,-0.1895815109071163,-0.07240690949084609,-0.09014711465063945,0.031441276309294046,-0.10349108267433364,0.13931628746850483,-0.08411764617971249,0.16783461538771213,-0.16815193842191242,0.18385866162022066,-0.18310129323840502,0.19130274546304446,-0.2020811122223061,-0.09366705516573035,-0.09284662079059057,0.021205774170773153,-0.1069970592283728,0.1356775850234402,-0.08723241342070986,0.16745303675069076,-0.17011096940485596,0.18377217551817554,-0.1843506245142042,0.19133834602325198,-0.20294914442305204,-0.04331576335253495,-0.11511708724805168,0.044445047312629216,-0.12180944114280987,0.14487513252846196,-0.0942414913942113,0.1677856189119733,-0.17372079772968083,0.18337894998736173,-0.18653133874555325,0.19065243286725297,-0.20432813857940257,-0.16532164947452987,0.006126972070422746,0.003403290495535147,-0.008903025726298707,0.16303867444398926,-0.011933939363980366,0.19661896675135623,-0.12635927869108068,0.20552543279300703,-0.15606871510657702,0.20756687990385858,-0.18373260184713805,-0.08688437165744255,-0.1008936767610702,0.004779076076935428,-0.1147387913081426,0.12781063194336253,-0.0937905976917006,0.16421277791540467,-0.17319456300881328,0.18192820253248174,-0.18636113147020472,0.18998389196009646,-0.20422272126586513,-0.11425568992121174,-0.10247059032122015,-0.008512054850584762,-0.11763821537399616,0.12372571334325178,-0.0966951063903491,0.16413863886676025,-0.17518054612515216,0.18205890823886026,-0.18762817154402273,0.19020649627937505,-0.20512245056298803,-0.045216274385474584,-0.13235015346088017,0.02812309456352683,-0.13746192794142173,0.13727762103927246,-0.10559607819968087,0.1646428987352698,-0.17965076077493694,0.18155877467214968,-0.19031862774880648,0.1893117174292509,-0.20681896936421884,0.02128420299227394,-0.22580259281931025,0.00017472386763499648,-0.23490779577384757,0.06581730559554316,-0.19234709355649704,0.11711920690763225,-0.2289363106171631,0.14945519460502288,-0.2229067097219596,0.16669411967522507,-0.2291383552572577,0.01310082712453868,-0.19551816898739666,-0.0044074125116401255,-0.21017595379283097,0.07512679589805317,-0.1732966363021427,0.1289715712480116,-0.2186516973674965,0.15804445085043214,-0.2159843524576035,0.17311028022247216,-0.22445757283199094,6.001769111532972e-05,-0.2653996874892863,0.011845984820049123,-0.24880610828949665,0.09774174643162646,-0.1834694843890266,0.13326496970320675,-0.22164145098994337,0.15989764047747967,-0.21735982925108663,0.17358990542694952,-0.22509402884598223,-0.1693996214612069,-0.07896351537740882,-0.08790788027494728,-0.11278965143126268,0.07022313131131759,-0.10858424760409079,0.15716823785650688,-0.18554839357411468,0.18009795310571372,-0.19476105843303243,0.19044693678245214,-0.21042613724176915,0.04969377198042647,-0.2699722207069479,0.08375082574864162,-0.23325100097132945,0.16000328217642415,-0.15471636849538037,0.1619083989815264,-0.2053554311765828,0.1779986672820813,-0.20611817674157568,0.18559466589670384,-0.21722157128281996,-0.042978187212189024,-0.44009880857459793,0.03510122726935563,-0.35544578650834663,0.14993267197266294,-0.21482770124557088,0.14240951712019953,-0.23232922620661564,0.16339757089561288,-0.2230823394764745,0.1726830786056199,-0.2277695938889262
6,STTau,-0.010390396302686442,0.05500075816073719,0.04146317361222935,0.07753947428401227,0.05866651170270792,0.060212935388925304,0.02328171343576387,-0.020795176031904734,0.0063045432144440885,-0.04662618758760715,-0.010556736434288947,-0.06781090736714872,-0.020442130384387264,0.01189545706709657,0.01570983955927586,0.032056788753523004,0.036886978720156234,0.02055328178175838,0.005253525272970043,-0.0448708641544854,-0.0069077668221256255,-0.062234261400861,-0.020459435158545772,-0.07832422370093507,0.00461212969470787,-0.03480837527418111,0.004704625776145235,-0.01224833620060425,0.0174203195860452,-0.014306788283219246,-0.010690623572703952,-0.06492826529561452,-0.018247422821829583,-0.0752013035202333,-0.0287862356982016,-0.08708398336989435,0.009849875423471783,-0.038483182472591755,0.0026709830782679,-0.016244288398800953,0.015373553185750148,-0.017439455784822696,-0.01217037283296569,-0.06679665440586835,-0.019325183565893373,-0.0764098753590326,-0.029615001427969564,-0.08791576459510635,0.00693335591576738,-0.05006854817645461,0.0043803197393591205,-0.02242608144011745,0.014505877675306856,-0.021478719686218662,-0.014017023978055043,-0.0691390678081467,-0.020599666367979,-0.07787305758964783,-0.03051686201435166,-0.08886963260479201,0.003766366042743635,-0.026685278949145172,0.00034552278103548023,-0.008989988071817159,0.01655267932141126,-0.012050506853536952,-0.009714265023885234,-0.0633387356801234,-0.0175947837173861,-0.07425129185250984,-0.028340933772963806,-0.08645380623127924,0.04761340103802886,-0.07834991938421912,-0.0007673284857719674,-0.05548503392379316,-0.002594956029276615,-0.04789935902835295,-0.026366004682449543,-0.08375289729305958,-0.029329800013940806,-0.08743766914741394,-0.03688565400549296,-0.09536847050990185,0.0644391846475955,-0.07649177530327833,0.0013735489711615033,-0.05483045661568705,-0.0023520988326672806,-0.04770591564617033,-0.026391996736209587,-0.08380053758615694,-0.02937796225374013,-0.08745234945139603,-0.03696879756673618,-0.09539573953763031,0.029818396782217954,-0.09602914919246275,-0.005599159737260749,-0.06391113668751687,-0.004369711376927847,-0.05181481072824756,-0.028177298796669,-0.08583269356915961,-0.030477199199182386,-0.08866442205746584,-0.03769096404477104,-0.09615779160496477,0.058745249000941295,-0.1313568404942237,-0.004017214244550094,-0.1075433933682282,-0.02616286862589379,-0.09069351303749595,-0.04655575606091853,-0.10794568240052574,-0.04367405560806998,-0.10331498473700464,-0.04735174731894231,-0.10619457796401628,0.1057450429199634,-0.11410163383667812,0.008952897932981107,-0.09329930612128966,-0.019098350134684347,-0.07965994650395619,-0.04164986322536861,-0.10192789069095942,-0.040177252644733014,-0.0992823769093064,-0.04486918471271686,-0.10346415048698156,0.0004458723086953988,-0.15517443721947344,-0.025291968770421745,-0.11087349844044181,-0.025453239406213603,-0.08462739436923183,-0.043493316573628454,-0.10347773616204933,-0.04094217712874786,-0.100017721918989,-0.04520509999711173,-0.1038271907328013,0.11923922993884603,-0.04685584740318756,0.014739773151480671,-0.042232464074695865,-0.0007012958850993,-0.043608330319272505,-0.025515950134217067,-0.08296068074671943,-0.029238543699368756,-0.08707976220824701,-0.03727673343367291,-0.09535121764311755,-0.09096829847719172,-0.1600047984592534,-0.03937469024180256,-0.09648437126876273,-0.014463202547276528,-0.06725026634832344,-0.035696202210058155,-0.09384542653281289,-0.03512778029796556,-0.09345401456969273,-0.04091835114565653,-0.09926813667584451,-0.21139255683900987,-0.26050371786840637,-0.10977988686828899,-0.16242467914927067,-0.045758482873912154,-0.10135327174366851,-0.049924608918909714,-0.10957534993903231,-0.043935340413060464,-0.10337122732275762,-0.04643208464194444,-0.10554319325482665
