,name,p_BBBV_g,p_BBBV_i,p_VBBV_g,p_VBBV_i,p_IBBV_g,p_IBBV_i,p_JBBV_g,p_JBBV_i,p_HBBV_g,p_HBBV_i,p_KBBV_g,p_KBBV_i,p_BBBI_g,p_BBBI_i,p_VBBI_g,p_VBBI_i,p_IBBI_g,p_IBBI_i,p_JBBI_g,p_JBBI_i,p_HBBI_g,p_HBBI_i,p_KBBI_g,p_KBBI_i,p_BBBJ_g,p_BBBJ_i,p_VBBJ_g,p_VBBJ_i,p_IBBJ_g,p_IBBJ_i,p_JBBJ_g,p_JBBJ_i,p_HBBJ_g,p_HBBJ_i,p_KBBJ_g,p_KBBJ_i,p_BBBH_g,p_BBBH_i,p_VBBH_g,p_VBBH_i,p_IBBH_g,p_IBBH_i,p_JBBH_g,p_JBBH_i,p_HBBH_g,p_HBBH_i,p_KBBH_g,p_KBBH_i,p_BBBK_g,p_BBBK_i,p_VBBK_g,p_VBBK_i,p_IBBK_g,p_IBBK_i,p_JBBK_g,p_JBBK_i,p_HBBK_g,p_HBBK_i,p_KBBK_g,p_KBBK_i,p_BVVI_g,p_BVVI_i,p_VVVI_g,p_VVVI_i,p_IVVI_g,p_IVVI_i,p_JVVI_g,p_JVVI_i,p_HVVI_g,p_HVVI_i,p_KVVI_g,p_KVVI_i,p_BVVJ_g,p_BVVJ_i,p_VVVJ_g,p_VVVJ_i,p_IVVJ_g,p_IVVJ_i,p_JVVJ_g,p_JVVJ_i,p_HVVJ_g,p_HVVJ_i,p_KVVJ_g,p_KVVJ_i,p_BVVH_g,p_BVVH_i,p_VVVH_g,p_VVVH_i,p_IVVH_g,p_IVVH_i,p_JVVH_g,p_JVVH_i,p_HVVH_g,p_HVVH_i,p_KVVH_g,p_KVVH_i,p_BVVK_g,p_BVVK_i,p_VVVK_g,p_VVVK_i,p_IVVK_g,p_IVVK_i,p_JVVK_g,p_JVVK_i,p_HVVK_g,p_HVVK_i,p_KVVK_g,p_KVVK_i,p_BIIJ_g,p_BIIJ_i,p_VIIJ_g,p_VIIJ_i,p_IIIJ_g,p_IIIJ_i,p_JIIJ_g,p_JIIJ_i,p_HIIJ_g,p_HIIJ_i,p_KIIJ_g,p_KIIJ_i,p_BIIH_g,p_BIIH_i,p_VIIH_g,p_VIIH_i,p_IIIH_g,p_IIIH_i,p_JIIH_g,p_JIIH_i,p_HIIH_g,p_HIIH_i,p_KIIH_g,p_KIIH_i,p_BIIK_g,p_BIIK_i,p_VIIK_g,p_VIIK_i,p_IIIK_g,p_IIIK_i,p_JIIK_g,p_JIIK_i,p_HIIK_g,p_HIIK_i,p_KIIK_g,p_KIIK_i,p_BJJH_g,p_BJJH_i,p_VJJH_g,p_VJJH_i,p_IJJH_g,p_IJJH_i,p_JJJH_g,p_JJJH_i,p_HJJH_g,p_HJJH_i,p_KJJH_g,p_KJJH_i,p_BJJK_g,p_BJJK_i,p_VJJK_g,p_VJJK_i,p_IJJK_g,p_IJJK_i,p_JJJK_g,p_JJJK_i,p_HJJK_g,p_HJJK_i,p_KJJK_g,p_KJJK_i,p_BHHK_g,p_BHHK_i,p_VHHK_g,p_VHHK_i,p_IHHK_g,p_IHHK_i,p_JHHK_g,p_JHHK_i,p_HHHK_g,p_HHHK_i,p_KHHK_g,p_KHHK_i
0,EVSct,0.01652780157899777,-0.16657451931852302,-0.06595466489774438,-0.23483495662593504,-0.11736567580695449,-0.28996963887269883,-0.14530681985461597,-0.3288295774937544,-0.15328547139328852,-0.34059231214230407,-0.15718281060492278,-0.34552105497017943,0.12415133129941391,-0.2750341739886235,-0.04910514234277904,-0.36259815424152175,-0.22402594199370987,-0.4752112378462301,-0.3152888988998959,-0.5487381873503323,-0.34177965298111146,-0.5710584883490256,-0.3598969025251921,-0.5835396270910639,0.1247790913497294,-0.25123444490790736,-0.022684537035446876,-0.3125130765791626,-0.17801419246634176,-0.39765652759174686,-0.2892300051524434,-0.46862907452266367,-0.31581601754597616,-0.48736735135695064,-0.3357413215989647,-0.4986749516272376,0.1441018419408797,-0.22120176344454578,0.004219202881512694,-0.27667898822891646,-0.1452229590883026,-0.35479552558812394,-0.253981933216524,-0.42062365708006094,-0.2827238343598597,-0.4392048185212779,-0.3020329319311027,-0.44963869330995065,0.06872896848303116,-0.2497329254391784,-0.048153576492595815,-0.2948104939549892,-0.17263637851268304,-0.3612606564655817,-0.26270469516778877,-0.41818072697083225,-0.28436004319033414,-0.4334228614236774,-0.30250754080222836,-0.4432657654638463,0.18793018445440376,-0.29959883153600014,-0.004944713065375971,-0.3851434395229707,-0.23688235392849474,-0.5162602686999774,-0.3565875924570556,-0.6000194103710577,-0.3914881330581609,-0.6254677222076517,-0.41717786091620385,-0.6407634639135892,0.14034729048232272,-0.2546626887929588,-0.00863255288073025,-0.3130976958310702,-0.17507216513264842,-0.39957843733734705,-0.2966212435679444,-0.47261103233079077,-0.3253289440039194,-0.4916930594662301,-0.3474028456442559,-0.5034970165521029,0.15398525218428,-0.22140201500684095,0.013371405505462498,-0.2752214606482644,-0.1417487716172372,-0.3536467233498448,-0.2559038414162544,-0.42022526098124513,-0.2859924578348183,-0.43896704201892933,-0.30640142776109847,-0.44959922379338535,0.07076524278785504,-0.2505482111064296,-0.04527774555694624,-0.2942982800040021,-0.1717493742933133,-0.3605479314002098,-0.26398914780927873,-0.4176193207359335,-0.28606682989491833,-0.4328495900300994,-0.30478892546294795,-0.44278781672571627,0.11268824870095577,-0.2277292939865824,-0.00869261387746258,-0.27589757643564183,-0.1399161693807409,-0.3460856680303099,-0.24897510834195277,-0.41191979837773535,-0.2729678798145599,-0.42825407710243046,-0.2917215292255056,-0.4384668840676135,0.1399769160212854,-0.20390992247808984,0.014720724776852299,-0.25212594766468727,-0.1211449412817857,-0.3216992662229692,-0.22728184138802687,-0.38369081380066594,-0.25485295212335324,-0.4009426217604841,-0.2733109506806454,-0.41063826601708026,0.05981873523804169,-0.24125723739893368,-0.04632689208814879,-0.281326056027409,-0.16049400937923686,-0.3419034628557635,-0.2472138503811618,-0.39589721228835795,-0.26753387082739083,-0.41011434135455327,-0.28503828637052786,-0.41947263430146486,0.15669626032842182,-0.18230210056501092,0.03288509498502878,-0.2297400676388979,-0.10176336125822104,-0.2976693619811592,-0.20171982247457745,-0.35568360131705185,-0.23114929341950158,-0.3733436508148022,-0.24870218106778424,-0.3824811557987384,0.040429244313955164,-0.24447420777861714,-0.05884821857374026,-0.28156188195179993,-0.1653933895647655,-0.3385273928985975,-0.24303540122798892,-0.38818928911238726,-0.26177561099536195,-0.4016057603435961,-0.27859008164935917,-0.4106201956920478,-0.04857255171723613,-0.2899609437586774,-0.12562773075116268,-0.3182922480994761,-0.2069895468985943,-0.3657133142319217,-0.26489942916526793,-0.4080087929963755,-0.2748872576158515,-0.4178624192832774,-0.2905084675027806,-0.42664226027463387
1,SZTau,0.031020828241349087,-0.17090066230520948,-0.12378950229584848,-0.24093390624195316,-0.220282198647872,-0.29750050328517463,-0.27272458950224493,-0.33736968180448307,-0.2876996227996698,-0.3494379089870185,-0.2950144910054939,-0.3544946572643781,0.13908511275419597,-0.1833910372061639,-0.05501184875001425,-0.241778142079696,-0.2509733329150953,-0.31686782968377625,-0.353214029963812,-0.3658951317699537,-0.3828912753043694,-0.3807781664544852,-0.4031877930240006,-0.3891005103516881,0.18363431017933182,-0.21011924559281142,-0.03338427348029279,-0.26136946274533474,-0.2619790950718311,-0.33257895673207927,-0.42565266267623597,-0.3919366535812953,-0.46477864118350043,-0.40760836051452615,-0.49410221955953354,-0.41706544128674544,0.24134131962906458,-0.20143234727841475,0.007066307949240326,-0.2519514183508726,-0.24321896316348096,-0.3230864637343236,-0.42536815698417557,-0.38303135222386403,-0.4735050042107817,-0.3999518636428511,-0.5058438211608246,-0.40945323405312056,0.12140025432868766,-0.23943476205783756,-0.08505665896150287,-0.2826534801053208,-0.304938379265764,-0.3463634567591734,-0.4640316523095217,-0.4009363310158329,-0.5022828412264961,-0.41554993004188273,-0.5343378956546321,-0.42498694513579327,0.1814924713687519,-0.17479643600127462,-0.004775327588007437,-0.22470615199912178,-0.22876774139792766,-0.30120429560811934,-0.34437237212506655,-0.35007230811527557,-0.3780773641368042,-0.3649197432286906,-0.40288706786419093,-0.3738438138683743,0.20210917228436645,-0.2090032293455233,-0.012431434275855704,-0.25696119772982373,-0.25211523687696824,-0.32793647226523925,-0.4271537684372159,-0.3878747705430962,-0.46849471312779534,-0.4035355071538219,-0.500282558652158,-0.41322308707256344,0.2563595703034477,-0.20033571441060127,0.02226114333099395,-0.24903426438280432,-0.2359878862902311,-0.3199973991612965,-0.42603689570195097,-0.38024101934870785,-0.4761293861623826,-0.3971995284814974,-0.5101068917119127,-0.4068200630166651,0.12475279907612673,-0.2396872793204208,-0.07982061915648703,-0.281540840907758,-0.30277879844060146,-0.34491865801114197,-0.4653892761119881,-0.3995160785096077,-0.5043102566497535,-0.4140861358822595,-0.5373156380300501,-0.4235935536659376,0.19530564649056245,-0.21669201136142255,-0.015065604378465046,-0.2625257371197203,-0.2424957192111979,-0.32931204499877825,-0.43151122726047464,-0.3919554136734039,-0.4730943008957119,-0.40749802415196984,-0.5055971897460116,-0.41721585027873004,0.2641784618477717,-0.20254337874326925,0.02778242684130751,-0.2504362744502614,-0.22863687212250114,-0.319543333292336,-0.4289490651064776,-0.38111943193098846,-0.48098402795981976,-0.39825562339801746,-0.5158198123609588,-0.40788629032662055,0.11406149011102162,-0.24490009611626712,-0.08833544077385194,-0.2855739330513752,-0.3060276314910486,-0.3470660271940556,-0.47138375691745327,-0.4018750541409026,-0.5101296749305994,-0.4163068544563944,-0.5435068386641283,-0.42580645275608453,0.3213825611301473,-0.1886661436323125,0.06744702156353707,-0.23776013806160448,-0.20871570005456808,-0.30806079813901477,-0.4137254650603788,-0.3681002753438408,-0.474085034109196,-0.38637682522872896,-0.5100858421425934,-0.39583331433333746,0.07998635165523013,-0.2543304320980224,-0.11642696728561629,-0.2929133332706395,-0.32721892391670065,-0.35217546625974916,-0.48082805892520475,-0.40383953191978733,-0.517904215899735,-0.4177969017236153,-0.5511704365637441,-0.42717476312716873,-0.09385753838015362,-0.3026881969583178,-0.24275252470223288,-0.3322630469958138,-0.3999692965570811,-0.3817655655743752,-0.5118695119107214,-0.42591751942287764,-0.5311691566481902,-0.4362036508432723,-0.5613542767349862,-0.44536886531941977
2,SSSct,0.009726961236016317,-0.18956421928631237,-0.03881571700437268,-0.2672455871165177,-0.06907218564771325,-0.32998965528772006,-0.08551614062517984,-0.37421282913418524,-0.09021174601839646,-0.38759899179247614,-0.09250541267781144,-0.393207972626109,0.034101507195363034,-0.19794412740710057,-0.013488050006431893,-0.26096457105629406,-0.061534759175655936,-0.3420130394901803,-0.08660258848552148,-0.3949309283816802,-0.09387898763046981,-0.41099501394812676,-0.09885537821139449,-0.41997778173116573,0.020247765518889772,-0.18387851064201963,-0.003680994803135161,-0.22872834614137416,-0.02888616665744664,-0.2910448448557709,-0.046933033908220845,-0.34298965772134576,-0.05124711681428953,-0.35670420405892933,-0.05448037392486379,-0.36498023761554543,0.02306939117131399,-0.17664325797653765,0.0006754559164115498,-0.220945245342315,-0.023248871805804632,-0.28332612082044223,-0.04066019204821998,-0.3358939459235128,-0.04526150839194165,-0.35073214993623725,-0.04835271887916666,-0.35906424280606863,0.008665049875333262,-0.19717279746933905,-0.006070993806447451,-0.23276309967617745,-0.021765244890568324,-0.28522780536712466,-0.033120667112515316,-0.3301681732178413,-0.035850879347978176,-0.3422023664832512,-0.03813883703729495,-0.34997368026340003,0.039572705583607426,-0.18653796861441052,-0.0010412147197088133,-0.2398002504397257,-0.04988062815549804,-0.3214369739224161,-0.07508711733582096,-0.37358757831598655,-0.08243616997431029,-0.38943235437978746,-0.08784568968505162,-0.3989558781253515,0.018107172404085003,-0.17785684934666476,-0.001113745215611641,-0.2186679563549562,-0.022587268099861425,-0.2790662513952427,-0.03826915345170284,-0.3300723383360166,-0.04197293198089801,-0.3433992581197626,-0.04482083835129386,-0.3516431615634406,0.021398609300653154,-0.17303916209890804,0.0018581615976417736,-0.21510233744142646,-0.019698162906242815,-0.2763964577539671,-0.03556175830688818,-0.3284316407451976,-0.03974303240947348,-0.3430794843382285,-0.04257917137399341,-0.35138918208636466,0.007899803773841819,-0.19507280436693647,-0.005054533710766647,-0.22913590381357676,-0.019173061544701723,-0.2807168160424829,-0.029470152068422757,-0.3251516811635422,-0.031934770988486835,-0.3370097236909923,-0.034024792521599394,-0.344747467031434,0.00885999568626826,-0.1685613906340535,-0.0006834476739547058,-0.20421474261144865,-0.011000762470293593,-0.2561667867162562,-0.019575407474400192,-0.30489610198475836,-0.021461814035861088,-0.3169864601843542,-0.022936300105155814,-0.3245458080143696,0.016262293494261306,-0.16828625493322805,0.0017102301834756128,-0.20807879767861862,-0.014074424887100145,-0.26549745137217684,-0.02640523963255529,-0.3166588919366328,-0.029608407036762104,-0.3308967579369841,-0.03175282769116278,-0.3388985444183788,0.00560964981162034,-0.19373148474881696,-0.004344418858758446,-0.22590706550534215,-0.015050722585453246,-0.2745512060650904,-0.02318309010884313,-0.3179086172561809,-0.025088650271804774,-0.3293250852243736,-0.026730170122790223,-0.33683986905787033,0.02445355889720516,-0.16591262548341418,0.0051319514924680325,-0.20908578498311844,-0.01588089175127667,-0.27090804340268665,-0.03147980398049743,-0.32370663833828717,-0.0360724809183968,-0.33977899937668304,-0.03881173309342441,-0.34809501678709137,0.004044132461761138,-0.20240763013331065,-0.005886580248761118,-0.2331136432737565,-0.01654428092955224,-0.28027712188707377,-0.02431080204791101,-0.321393715788309,-0.026185382984224,-0.33250162026353214,-0.027867332467897424,-0.339964945382566,-0.0031293364406973865,-0.22430511507210982,-0.008093695346506483,-0.24622136488813565,-0.013335513763494662,-0.28290488356413,-0.017066417297418587,-0.31562340112829723,-0.017709893384815503,-0.3232458717600682,-0.018716305846560047,-0.33003769419778267
3,QZNor,0.032552772766553384,0.003938107910931157,-0.12990277073744064,0.005551901960967978,-0.23116069955677926,0.006855380603504814,-0.28619292563195703,0.007774096337027396,-0.3019074917392816,0.008052187599503298,-0.30958360021288056,0.008168711550470003,0.12461834431189318,0.058159913272020636,-0.04928985836808221,0.07667657039649935,-0.22486864765742662,0.10049021900881809,-0.31647490324584543,0.11603854503790176,-0.34306530609229635,0.12075849220469649,-0.3612507062651206,0.12339780766228386,0.17554965403837908,0.04292668490200931,-0.03191450254620035,0.05339693914577975,-0.25044524337654966,0.06794480934099288,-0.4069129434491607,0.08007139556571743,-0.44431636759226173,0.08327307480029393,-0.47234895057772225,0.08520512593276648,0.22023078490820394,0.05973533572998421,0.00644820600324946,0.07471691000072025,-0.22194418777679645,0.09581221011294443,-0.38816048255459756,0.1135890373584208,-0.4320867180786909,0.11860686316441776,-0.461596803839625,0.12142452159426202,0.11331823913022077,0.056569284367625206,-0.07939415673480663,0.06678021585568454,-0.28463762594815434,0.08183244868692127,-0.43313953526023274,0.09472593339252938,-0.4688442164133156,0.09817856838936127,-0.4987652601797073,0.10040817442417753,0.15156285273893327,0.076414050029901,-0.00398783633581588,0.09823259291603792,-0.19104203738823622,0.13167453891137668,-0.2875825026245963,0.1530376904607392,-0.31572926101251186,0.15952839859831175,-0.33644763816706913,0.16342964736476914,0.19129164609680466,0.04660495973513172,-0.011766064345792287,0.05729895328024617,-0.2386212269496865,0.07312550209612279,-0.4042911391762147,0.08649095097736365,-0.44341938492416694,0.08998308840246874,-0.4735058437795359,0.09214329077569322,0.23198502640003926,0.06252169204718101,0.0201445645942645,0.07771975971806094,-0.21355027224584358,0.09986626151568809,-0.38552951379899647,0.11866736784985338,-0.43085923450398816,0.12395985745261301,-0.46160617526607917,0.12696227816080574,0.11596662645180131,0.058351278570571784,-0.07419895981029893,0.06854042518810484,-0.2814544930159063,0.08396959886590469,-0.43261253244201564,0.0972612065881557,-0.4687923604265294,0.1008082512162697,-0.4994732169826413,0.10312280868947013,0.19234241192489676,0.03262920022484054,-0.014837024609015984,0.039530782823211465,-0.2388165030179922,0.0495873778881249,-0.4249642123273818,0.05902013457537383,-0.46591637537013647,0.06136052057361866,-0.49792612085537813,0.06282381814720266,0.24206442841629128,0.059115952654846024,0.025456796236605305,0.07309436149094417,-0.2094979786698639,0.09326450797498129,-0.3930423000363071,0.11123660735625365,-0.440721484223606,0.11623811513071047,-0.4726412106862195,0.11904899966180882,0.10701337581851662,0.055350197181622054,-0.08287699654305229,0.06454294528663965,-0.28711750046160056,0.07844085545443373,-0.4422559014848196,0.09082831669659094,-0.47860762266379436,0.0940900671238712,-0.50992233688413,0.09623708399880282,0.2747151090204993,0.07948427126203803,0.05765314650794528,0.10016736943443617,-0.17840842419437047,0.12978474872630824,-0.353649046292192,0.1550791338274305,-0.40524389802704164,0.1627789692129234,-0.4360170858096726,0.16676294922494944,0.07369597955534912,0.06444262500951596,-0.10727079336929647,0.07421881817498019,-0.3014854238011955,0.08923474600546939,-0.44301426514523434,0.10232546417998059,-0.4771746393821214,0.10586200340168296,-0.5078247023891924,0.10823817994034994,-0.09069035627786455,0.04335943383282533,-0.23456094558358673,0.047595967553673436,-0.3864725053628578,0.05468709697475446,-0.4945966962710788,0.061011769494931214,-0.5132450828310161,0.06248523571925083,-0.5424116190752748,0.06379813299980398
4,ADGem,-0.021947207991253107,-0.028049822657194017,0.08758096118140811,-0.03954433675700132,0.15584945678694553,-0.0488285782220799,0.1929524009986486,-0.05537228245277154,0.20354722354488833,-0.05735303330353379,0.20872248620044265,-0.05818299434925941,-0.10816682842361079,-0.02527719047420561,0.04278284776261183,-0.033324813703832286,0.19518256772962786,-0.04367459068929803,0.27469540498866546,-0.0504321316910186,0.29777547043399033,-0.05248349313313873,0.3135601213308553,-0.053630580117793154,-0.14339594590746593,-0.02302687512313798,0.02606903617012072,-0.0286433637369025,0.20457364481136708,-0.03644718066470725,0.33238269108253216,-0.04295216438996164,0.3629352969225029,-0.04466961981628315,0.38583342665935094,-0.04570601711228983,-0.1875202741221357,-0.028254926183640762,-0.005490464731482856,-0.035341238999354645,0.1889791881233453,-0.04531935564018101,0.3305076541517951,-0.05372782837180982,0.3679095992525423,-0.056101269418357136,0.3930366012453136,-0.05743402715668881,-0.08995139834449804,-0.039439779309201096,0.06302264731162378,-0.04655878194344489,0.22594379044376112,-0.05705311199571807,0.3438237937157779,-0.06604237528586432,0.37216597430219983,-0.06844953252379861,0.3959171351689067,-0.07000400101217774,-0.14620508276005062,-0.02221660610499015,0.003846865712641552,-0.028560125037652914,0.1842886722058952,-0.03828302993893926,0.2774164172602115,-0.0444941484825536,0.30456818344278974,-0.046381255709280846,0.324554162802479,-0.04751550402000463,-0.15933042156613533,-0.021729159623355372,0.009800177010556495,-0.026715141674912474,0.19875212253274108,-0.03409413325566951,0.33674171849512763,-0.04032565826564288,0.36933237269969904,-0.041953837154071666,0.39439195198959764,-0.042961012837804166,-0.20017967869658387,-0.027829667002008472,-0.017382727370552842,-0.034594633664065226,0.18427234527639128,-0.044452488595795266,0.3326730841121248,-0.052821240486808085,0.3717880609144775,-0.055177034427017844,0.39831956951298747,-0.05651347248192364,-0.0925742060867482,-0.03948614768592895,0.05923178078958692,-0.04638111482271381,0.22468038467364568,-0.05682199367640834,0.34534730343856956,-0.06581638760163279,0.37422905118358424,-0.06821666282207921,0.39872106258933065,-0.06978291741757785,-0.1528081226468218,-0.020833725981660327,0.011787404834320966,-0.025240382586892682,0.18972987350032625,-0.031661512876548316,0.33761656011254065,-0.03768432271312548,0.37015136660822423,-0.039178657855965957,0.39558179074116184,-0.04011297253323706,-0.20522185786195993,-0.02852315273543033,-0.02158223351142256,-0.035267665380911854,0.1776120708120574,-0.04499966060425357,0.3332206700485229,-0.053671109047643197,0.3736430105975943,-0.05608431163935677,0.40070450662144463,-0.057440549426309155,-0.08397842062569605,-0.041174639025831676,0.06503747052789054,-0.04801306244892204,0.22531458369889742,-0.05835162425195798,0.3470589712268704,-0.0675665732686464,0.3755858736658043,-0.06999296745103654,0.4001600002406783,-0.07159011884902734,-0.2480520892406247,-0.0342908934672967,-0.05205750602353816,-0.04321394081669166,0.16109264072635582,-0.055991392027510564,0.31932493667171113,-0.06690382855176176,0.3659121477374637,-0.07022567110913051,0.3936985827438687,-0.07194442919798388,-0.05755617458494673,-0.04940295419897522,0.08377792856925091,-0.056897571668738725,0.23545853914711629,-0.06840907038182362,0.34599182400677436,-0.07844466639163178,0.3726708976187697,-0.08115584529172878,0.39660843652005623,-0.08297746786981476,0.06422953488164236,-0.06127650746470794,0.16612284982178618,-0.0672636702853968,0.2737110127558066,-0.07728501066035347,0.35028769385529634,-0.08622317725147347,0.36349502089862423,-0.08830551219250726,0.38415160594210496,-0.09016092756352907
5,YAur,-0.015241227501847946,-0.044327954245333756,0.060820554246733785,-0.06249307069957006,0.10822957653091601,-0.07716522873409049,0.1339956973944137,-0.08750643570991078,0.1413532665591702,-0.09063667414874357,0.14494722509578933,-0.09194828583734355,-0.09037463609395048,-0.018946764120308424,0.03574556408797274,-0.024978938432419818,0.16307729261846018,-0.03273671449703142,0.22951118771188886,-0.037801895119995245,0.24879484931170034,-0.03933951305300916,0.2619831076850302,-0.04019932326593225,-0.07240690949084609,-0.09014711465063945,0.013163401032980384,-0.11213491109681477,0.10329821593162566,-0.14268580328437352,0.16783461538771302,-0.16815193842191203,0.18326196761698554,-0.17487554509437733,0.1948242387598218,-0.17893290091739292,-0.09366705516573035,-0.09284662079059057,-0.002742506991827079,-0.11613247878674565,0.09439578798607758,-0.14892089967780553,0.16508976866132918,-0.17655141883285394,0.18377217551817612,-0.18435062451420436,0.19632320389537117,-0.1887301104676393,-0.04331576335253495,-0.11511708724805168,0.030348322839247502,-0.13589607895945258,0.10880239704950978,-0.1665269985385459,0.16556707686217348,-0.19276491935333254,0.1792151491519947,-0.19979094573158865,0.19065243286725325,-0.2043281385794028,-0.12934643570246487,-0.006925565467343296,0.003403290495535147,-0.008903025726298707,0.16303867444398956,-0.011933939363980654,0.24542802548695541,-0.013870126551886384,0.26944896998795487,-0.014458393030611213,0.28713040175077176,-0.014811971380743605,-0.07769780129629543,-0.0933245101846776,0.004779076076935428,-0.1147387913081426,0.09692187324914524,-0.1464308027281692,0.16421277791540456,-0.17319456300881345,0.1801056761429531,-0.18018742420958966,0.19232603050526859,-0.1845131403892993,-0.09802491684500128,-0.09463410979748305,-0.008512054850584762,-0.11763821537399616,0.0902353397715781,-0.15115961273421702,0.16290490432892163,-0.17961735120679193,0.1820589082388605,-0.18762817154402248,0.19505098086618933,-0.19217269683842686,-0.043953990868002515,-0.11702698412133371,0.02812309456352683,-0.13746192794142173,0.10667765886007821,-0.16840605988213875,0.16396999621475708,-0.19506317526955244,0.1776829744869845,-0.2021769857213656,0.18931171742925085,-0.2068189693642189,-0.05300914779616852,-0.12656712445011128,0.004089051512267911,-0.15333803693376125,0.06581730559554316,-0.19234709355649704,0.1171192069076311,-0.22893631061716374,0.12840553342075384,-0.23801455721407772,0.13722734922499483,-0.24369061929427485,-0.08680525236220685,-0.10984452681216768,-0.009128906862149408,-0.13581808615160793,0.07512679589805317,-0.1732966363021427,0.14094650860885435,-0.20669095143537392,0.1580444508504322,-0.2159843524576035,0.1694909898113515,-0.2212073128832756,-0.03642994323658346,-0.1294615169468944,0.0282133355441679,-0.1509629239008948,0.09774174643162646,-0.1834694843890266,0.1505546130463109,-0.21244317563475537,0.16292961877781761,-0.22007225700608832,0.17358990542694933,-0.22509402884598245,-0.12208852264693046,-0.09510098801229944,-0.025622134538573163,-0.11984780949180701,0.07928803412131234,-0.15528427998175431,0.15716823785650688,-0.18554839357411468,0.18009795310571358,-0.1947610584330325,0.19377413220963602,-0.19952779315109884,-0.026933665572303922,-0.12932893245129298,0.03920425092001741,-0.14894862710743667,0.11018386116283495,-0.17908386625693123,0.1619083989815264,-0.2053554311765828,0.17439298906462525,-0.21245285841588896,0.1855946658967038,-0.21722157128281924,0.02887233490425823,-0.15480015121111126,0.07467521856016525,-0.16992525785172713,0.1230380391486845,-0.19524173017637314,0.15746063907308486,-0.21782182811443496,0.16339757089561288,-0.2230823394764745,0.17268307860561996,-0.22776959388892618
6,STTau,-0.010390396302686442,0.05500075816073719,0.04146317361222934,0.0775394742840122,0.07378330857483774,0.09574423535388837,0.09134883647750869,0.10857528595503582,0.09636470934188082,0.11245918924565046,0.09881481734573863,0.11408659656713904,-0.020442130384387264,0.01189545706709657,0.008085404415794226,0.015682672134288884,0.03688697872015623,0.02055328178175898,0.05191387569190055,0.023733383579351668,0.05627570929642964,0.024698755185374545,0.05925880398828902,0.025238574829970738,0.00461212969470787,-0.03480837527418111,-0.0008384740242948675,-0.043298491381800044,-0.0065798246667171535,-0.055095063289252545,-0.010690623572703638,-0.06492826529561492,-0.011673305333708996,-0.06752444183613063,-0.012409791595187812,-0.06909110278424581,0.009849875423471783,-0.038483182472591755,0.0002883975819429359,-0.048134733758642426,-0.009926507783534341,-0.061724919092201826,-0.01736057199755649,-0.07317725092078171,-0.019325183565893536,-0.07640987535903279,-0.02064502932951987,-0.0782250901255704,0.00693335591576738,-0.05006854817645461,-0.004857717085084899,-0.059106076595833716,-0.017415501536780727,-0.07242856163517737,-0.026501563933570085,-0.08384037402350182,-0.028686148376405797,-0.0868962447775173,-0.030516862014351238,-0.08886963260479229,-0.013132038020133008,-0.006993212516290118,0.00034552278103548023,-0.008989988071817159,0.01655267932141181,-0.012050506853536603,0.024917348084602695,-0.014005606193827302,0.027356100685347957,-0.014599618700290615,0.02915122733803592,-0.014956650708044283,0.012475159477842572,-0.04512958132539397,-0.0007673284857719674,-0.05548503392379316,-0.015561776594726065,-0.07081055991814508,-0.026366004682448985,-0.08375289729305894,-0.028917768524488748,-0.08713448373410351,-0.030879868699811405,-0.08922630033979986,0.015817804988812762,-0.044108382935925235,0.0013735489711615033,-0.05483045661568705,-0.014560838749427795,-0.07045457602121769,-0.026287173622094873,-0.08371855482045745,-0.02937796225373992,-0.0874523494513958,-0.03147442994617921,-0.089570525047664,0.00875100766041711,-0.054410175168601554,-0.005599159737260749,-0.06391113668751687,-0.02123895899881789,-0.07829820862631981,-0.03264556106550067,-0.09069208794064107,-0.03537574268354358,-0.09399956164600536,-0.037690964044771125,-0.09615779160496571,0.021071530613608516,-0.059677622048720486,-0.0016254283968623157,-0.0723003659408625,-0.02616286862589379,-0.09069351303749595,-0.046555756060918836,-0.10794568240052632,-0.05104215481516761,-0.11222616338347914,-0.05454889222776423,-0.11490248149545938,0.022067187656887345,-0.05049266573387864,0.002320704051279498,-0.062432033927325395,-0.019098350134684347,-0.07965994650395619,-0.03583070114324921,-0.09501044270407515,-0.04017725264473296,-0.09928237690930634,-0.043087133284426433,-0.10168323567367343,0.009486837514246468,-0.059715602770610235,-0.007347124542693254,-0.06963337221248228,-0.025453239406213603,-0.08462739436923183,-0.03920640616195733,-0.09799184025269825,-0.0424290208075608,-0.10151084113743278,-0.045205099997111926,-0.10382719073280153,0.019820828293968695,-0.042520673734825605,0.0041597024700078125,-0.05358524355788587,-0.01287225429559608,-0.06942927032890102,-0.025515950134217067,-0.08296068074671943,-0.029238543699368107,-0.08707976220824629,-0.03145884411630695,-0.0892110205259954,0.005938108081945718,-0.059102059095230364,-0.0086434235477462,-0.0680680679458367,-0.024292411098466377,-0.08183957793439356,-0.035696202210058155,-0.09384542653281289,-0.03844869964020717,-0.09708888146722644,-0.040918351145656624,-0.09926813667584462,-0.0077633703829590025,-0.07173083112716994,-0.02007913049060265,-0.07873945780957436,-0.03308322213190348,-0.09047052904462986,-0.04233898179400397,-0.10093362729975489,-0.043935340413060464,-0.10337122732275762,-0.04643208464194447,-0.10554319325482665
