,name,r_BBBV_g,r_BBBV_i,r_VVBV_g,r_VVBV_i,r_IIBV_g,r_IIBV_i,r_JJBV_g,r_JJBV_i,r_HHBV_g,r_HHBV_i,r_KKBV_g,r_KKBV_i,r_BBBI_g,r_BBBI_i,r_VVBI_g,r_VVBI_i,r_IIBI_g,r_IIBI_i,r_JJBI_g,r_JJBI_i,r_HHBI_g,r_HHBI_i,r_KKBI_g,r_KKBI_i,r_BBBJ_g,r_BBBJ_i,r_VVBJ_g,r_VVBJ_i,r_IIBJ_g,r_IIBJ_i,r_JJBJ_g,r_JJBJ_i,r_HHBJ_g,r_HHBJ_i,r_KKBJ_g,r_KKBJ_i,r_BBBH_g,r_BBBH_i,r_VVBH_g,r_VVBH_i,r_IIBH_g,r_IIBH_i,r_JJBH_g,r_JJBH_i,r_HHBH_g,r_HHBH_i,r_KKBH_g,r_KKBH_i,r_BBBK_g,r_BBBK_i,r_VVBK_g,r_VVBK_i,r_IIBK_g,r_IIBK_i,r_JJBK_g,r_JJBK_i,r_HHBK_g,r_HHBK_i,r_KKBK_g,r_KKBK_i,r_BBVI_g,r_BBVI_i,r_VVVI_g,r_VVVI_i,r_IIVI_g,r_IIVI_i,r_JJVI_g,r_JJVI_i,r_HHVI_g,r_HHVI_i,r_KKVI_g,r_KKVI_i,r_BBVJ_g,r_BBVJ_i,r_VVVJ_g,r_VVVJ_i,r_IIVJ_g,r_IIVJ_i,r_JJVJ_g,r_JJVJ_i,r_HHVJ_g,r_HHVJ_i,r_KKVJ_g,r_KKVJ_i,r_BBVH_g,r_BBVH_i,r_VVVH_g,r_VVVH_i,r_IIVH_g,r_IIVH_i,r_JJVH_g,r_JJVH_i,r_HHVH_g,r_HHVH_i,r_KKVH_g,r_KKVH_i,r_BBVK_g,r_BBVK_i,r_VVVK_g,r_VVVK_i,r_IIVK_g,r_IIVK_i,r_JJVK_g,r_JJVK_i,r_HHVK_g,r_HHVK_i,r_KKVK_g,r_KKVK_i,r_BBIJ_g,r_BBIJ_i,r_VVIJ_g,r_VVIJ_i,r_IIIJ_g,r_IIIJ_i,r_JJIJ_g,r_JJIJ_i,r_HHIJ_g,r_HHIJ_i,r_KKIJ_g,r_KKIJ_i,r_BBIH_g,r_BBIH_i,r_VVIH_g,r_VVIH_i,r_IIIH_g,r_IIIH_i,r_JJIH_g,r_JJIH_i,r_HHIH_g,r_HHIH_i,r_KKIH_g,r_KKIH_i,r_BBIK_g,r_BBIK_i,r_VVIK_g,r_VVIK_i,r_IIIK_g,r_IIIK_i,r_JJIK_g,r_JJIK_i,r_HHIK_g,r_HHIK_i,r_KKIK_g,r_KKIK_i,r_BBJH_g,r_BBJH_i,r_VVJH_g,r_VVJH_i,r_IIJH_g,r_IIJH_i,r_JJJH_g,r_JJJH_i,r_HHJH_g,r_HHJH_i,r_KKJH_g,r_KKJH_i,r_BBJK_g,r_BBJK_i,r_VVJK_g,r_VVJK_i,r_IIJK_g,r_IIJK_i,r_JJJK_g,r_JJJK_i,r_HHJK_g,r_HHJK_i,r_KKJK_g,r_KKJK_i,r_BBHK_g,r_BBHK_i,r_VVHK_g,r_VVHK_i,r_IIHK_g,r_IIHK_i,r_JJHK_g,r_JJHK_i,r_HHHK_g,r_HHHK_i,r_KKHK_g,r_KKHK_i
0,EVSct,0.4723931103796302,0.5324926529984131,0.3606054277707099,0.406482941220163,0.12372520332780512,0.21918158061729348,0.05349707698390971,0.12037024790568729,0.03437940573950049,0.07869782203614145,0.029275109647325492,0.05586687069267071,0.36476958065921405,0.6409523076685135,0.3599334127052129,0.5108438814037899,0.16929763743572712,0.29748015500950903,0.09322409485718153,0.15997182046732977,0.06187389860590953,0.10323728485386063,0.04889132951873826,0.07193311568534821,0.36414182060889855,0.6171525785877974,0.34308490041101875,0.4766084637883561,0.1536490218224997,0.26692414260872904,0.08116748978457855,0.1375637808760587,0.052621800119159345,0.08799928151209235,0.04180277475302174,0.06127874488168494,0.34481907001774825,0.5871198971244358,0.3244468913410901,0.44991371472981156,0.13927063826331074,0.24797855197118535,0.07380400191689895,0.12715975030472565,0.047642940208559914,0.0811211460912385,0.03836946516117634,0.056622330870623905,0.4201919434755968,0.6156510591190685,0.35831306109274863,0.4648604475266216,0.15436200148583681,0.2533758576876918,0.07636326835179785,0.12701235117056364,0.04819425910543895,0.0804905708177992,0.038170107842441126,0.05592555422531903,0.23566903975721382,0.6778466911732253,0.2995954759383415,0.5567914241171985,0.18215404937051163,0.338529185863256,0.11762527323679045,0.18584446064964344,0.08078854194102941,0.12059580161314398,0.06305808169684801,0.0837350195487927,0.3031276623744418,0.6235957425743957,0.30328331575369577,0.48474568042529803,0.15196677061037578,0.27419081106949533,0.0885587282000791,0.14154573868418596,0.058622481616273925,0.09073998607823908,0.04631867323799105,0.06306430754251258,0.28289581658219065,0.5817818333338387,0.28127935736750304,0.4468694452424922,0.13172698893884732,0.24696338612373375,0.07734307583260963,0.12664463278779836,0.050911563683518846,0.08088336958889114,0.04095892082540359,0.056403026588312866,0.40370287357090173,0.616575036446804,0.3399285084299118,0.4659462645982299,0.15428998131786434,0.2535713507891559,0.08045881637452834,0.12629346815341103,0.05134889475749982,0.07997902352284175,0.040451492503159214,0.0554476054871883,0.45312764195088334,0.48429452384222643,0.3003454217755342,0.34644587088639134,0.08518786482275817,0.16835458519358876,0.04091259297408811,0.08085450473113087,0.026268955571820185,0.05160765375623655,0.023290552654434638,0.036521794006339425,0.45582783422668394,0.4468391950312361,0.28402926224539055,0.31244353553225346,0.06641663672380298,0.14396818338624806,0.031658647444186394,0.06798429110688742,0.019772057972053614,0.04285894933044482,0.018909635138085246,0.030631565236809544,0.48876502300091046,0.4799608832757528,0.325704515472823,0.3416396051212851,0.10576570482125414,0.16417238001904239,0.04177901550314256,0.07417785878085686,0.024157898208593265,0.04587939883904346,0.020700853410739795,0.03213242306293751,0.6805194630543148,0.3525010743738119,0.31871004869563196,0.2053663830277099,-0.002925235887337674,0.054242975286267675,-0.006342692893287788,0.024618307670447315,-0.003931600731798046,0.015259978384764339,0.0038976804843164348,0.012619463959791244,0.45009272185910354,0.4127750889797146,0.3138278699735891,0.2937623970775366,0.1119984380532236,0.13639142821502154,0.034972885860123676,0.05712399546578273,0.016698098350042545,0.03354002927029298,0.014252648689571157,0.02327998445352053,0.6125317969628932,0.6010106364064374,0.4577039990065639,0.44589886327359907,0.22339876433472766,0.23285802014838758,0.07506644097893095,0.09894950120135931,0.03980636346455185,0.05977874685323892,0.026171034542992633,0.039302049036106734
1,SZTau,-1.1489392323832874,-0.7906876728781428,-0.8770528491475481,-0.6035783762428568,-0.5867086231873191,-0.35950382310866497,-0.3107802238529779,-0.1649927608183402,-0.2028516837093432,-0.1005183430860675,-0.12540310333702143,-0.06299096053386177,-1.2570035168961342,-0.7781972979771884,-0.9196181809946076,-0.5965750269260525,-0.5834031589869086,-0.3611785932596413,-0.3009386046208989,-0.1703638943777882,-0.19583782577573455,-0.105120669380942,-0.12074414755232821,-0.06672923681638881,-1.3015527143212702,-0.7514690895905409,-0.9256091424379903,-0.5773216162155518,-0.5714973230225241,-0.3502738960299784,-0.29011709357390153,-0.1675030337102571,-0.18864345998936094,-0.10380917583242993,-0.1158312227981978,-0.06611809019488679,-1.359259723771003,-0.7601559879049375,-0.9495749621293593,-0.5837567426457297,-0.5776105790153503,-0.3539424235108953,-0.28961768587012426,-0.16926399847023127,-0.18780611450576484,-0.10502918611511025,-0.11482266470616898,-0.06691744042782977,-1.239318658470626,-0.7221535731255148,-0.8867550857191246,-0.5587861370911628,-0.5516632153103196,-0.34252288671962133,-0.28103247952717797,-0.16511619685214018,-0.18340101525344515,-0.10274796183698415,-0.1125793285175598,-0.06560021007781469,-1.3274979037248797,-0.8038879420297729,-0.9960670238553891,-0.6198061304856883,-0.6056087505040761,-0.37684212733529915,-0.30422526570087177,-0.1787928216439349,-0.19559805599352775,-0.11043027656602139,-0.11977450699852643,-0.0704467209576905,-1.3665407493899475,-0.7633336480484603,-0.9884109171675409,-0.5875510847549864,-0.583859134828342,-0.3567842963393613,-0.288615987812922,-0.1715649167484568,-0.1859952116551537,-0.10642602333740425,-0.11347066375306947,-0.06802139748231645,-1.4483683235352554,-0.7739252130864933,-1.0231034947743907,-0.5954780181020058,-0.5920099031747764,-0.36120016269809563,-0.2881485881052488,-0.1735168573070789,-0.18518173255416365,-0.10778152127646351,-0.11238348316420133,-0.06887885698311164,-1.2652292523823943,-0.7270649628423081,-0.9210217322869096,-0.5629714415770521,-0.5543612541073991,-0.3460225448070391,-0.27678019527668074,-0.16780811951259755,-0.17951538224032898,-0.10458012170995767,-0.10960158614214177,-0.06699360154766942,-1.2706727483102533,-0.7553724397620389,-0.9821522530888716,-0.5829875713770083,-0.591880772690806,-0.34873437794463996,-0.2842585289896638,-0.1674842736181496,-0.18105584524783092,-0.1034358129009727,-0.1090870764405294,-0.06592634056197522,-1.4196098316863421,-0.7756231838311531,-1.0503683861474518,-0.5978724358898688,-0.6057396197795026,-0.35850308965108224,-0.283613639545664,-0.172076421515497,-0.1803270907567266,-0.10672542635994375,-0.10789553743554692,-0.06807520119247312,-1.119240354346194,-0.6937569613793453,-0.8577400822470119,-0.539480490544965,-0.5283488604109552,-0.3309803957493626,-0.26304043593588644,-0.16195074637543644,-0.1705330392823784,-0.10108730642180758,-0.10341038550806447,-0.06478070245752354,-1.6533277701568805,-0.8706600863347644,-1.2404043925630126,-0.678227474093481,-0.6973870583462461,-0.4075955133082157,-0.3020442911897591,-0.19133941194771198,-0.1872260846073503,-0.11860422452923164,-0.10868425913114987,-0.07535399088954664,-0.7490402415995838,-0.6189975231927609,-0.6234998753512637,-0.48961496583330594,-0.44321978412308755,-0.3132627559226626,-0.2349416973249332,-0.15560015537176547,-0.15658963395012493,-0.09834493136071093,-0.09574678760844857,-0.06341239208643923,-0.339582751513441,-0.34883397031083474,-0.2936427061772111,-0.2851500336068471,-0.27001280046348863,-0.20360284633930714,-0.185305877327137,-0.10851826614496696,-0.13014196206835615,-0.06877739891468893,-0.0855629474372066,-0.04521828989418808
2,SSSct,-0.3952048662278053,-0.5183393286879961,-0.301683103990691,-0.39567887686106545,-0.18744722119374085,-0.23028115419125234,-0.07382636496477478,-0.09321641658182023,-0.04337509602085567,-0.055568718712042886,-0.024841640370740277,-0.03262000372806684,-0.41957941218715206,-0.509959420567208,-0.3192118523598302,-0.3934562541291407,-0.19473609359525818,-0.23668345626325343,-0.07934232245533492,-0.1019585290029979,-0.04758504665632,-0.062284635117889287,-0.02821842722027746,-0.0376966066238828,-0.4057256705106788,-0.5240250373322889,-0.3284802854761205,-0.4137285446919874,-0.20845113859023584,-0.25642553677415336,-0.09043656167108274,-0.11680558084047887,-0.05555267701592226,-0.07243666804560989,-0.034158356405666924,-0.044828319133335126,-0.40854729616310304,-0.5312602899977709,-0.3328351059545688,-0.41905430008003575,-0.21113207921080487,-0.25929561167949045,-0.09175298011653825,-0.11819169801662288,-0.05644813786681041,-0.07340313930503617,-0.03481450980515801,-0.04547219344716086,-0.3941429548671223,-0.5107307505049695,-0.3256249769860748,-0.4075467194254809,-0.20998745761286283,-0.25693065135282217,-0.0932002669954563,-0.11924969893873011,-0.05765329850949213,-0.07444217989582325,-0.035803825671135506,-0.04639462542755157,-0.4242884375137236,-0.5419770862150947,-0.3394576062753549,-0.4231242135378576,-0.20639022461541592,-0.2572595218310179,-0.08546952518520595,-0.11270380140125025,-0.05165305794598101,-0.06909661626687102,-0.031185376768292396,-0.04234790568048541,-0.3895334234810133,-0.5562603504444525,-0.33938507577945204,-0.44425650762262714,-0.22149899953503288,-0.27892445933291526,-0.09910044212760052,-0.12972290022580785,-0.06149926388186177,-0.08082698047945391,-0.038497657872809204,-0.05059449214304074,-0.3875082286607199,-0.5617396569300784,-0.34235698259270547,-0.44782212653615683,-0.22338981062254798,-0.28011932589680577,-0.09981189287613036,-0.1299726891849901,-0.06196661384927821,-0.08105580490304365,-0.03883671644208237,-0.050716088719738206,-0.38276974808515435,-0.5400606430504985,-0.33544428728429704,-0.4337885601640066,-0.22195777065756223,-0.2765647009792661,-0.10141078480433152,-0.1307762442923121,-0.06328197601166129,-0.08199361983841019,-0.039917870186830774,-0.0516208386595175,-0.35927131723753175,-0.6135541783886836,-0.34156765911385384,-0.503138976843782,-0.24527009030062052,-0.32252970903717754,-0.11779418810490343,-0.15489913657706583,-0.07451118192366052,-0.09702398065210116,-0.04789600358531069,-0.06153969656661695,-0.33988620574636436,-0.6069736279085606,-0.33871323215334104,-0.4939213282312175,-0.24219642788381396,-0.3131990443812569,-0.11445732642366283,-0.1488265886314955,-0.07210123922198974,-0.09323853130428839,-0.04615071932013651,-0.05892302636140262,-0.38525683580356246,-0.579958160194586,-0.3479983031731214,-0.4710624158006055,-0.24122013018546085,-0.3041452896883433,-0.11600537025834642,-0.14809312955017778,-0.07333530396700413,-0.09344270910762448,-0.04721249258564006,-0.059528436633080495,-0.34562288917612843,-0.6260506060634086,-0.34953151741037747,-0.5023863142875372,-0.24069721711459016,-0.3056678740257119,-0.10588979159880585,-0.13608860022353708,-0.06563716534035519,-0.08435628986458876,-0.04128231537505013,-0.052292279655499374,-0.44410207103411764,-0.5307644677188814,-0.3568549054240597,-0.4274276292618693,-0.23424343073013615,-0.2810710774588433,-0.11305879353139227,-0.13840152277351525,-0.07143218423848588,-0.08810067457341086,-0.04607533024053276,-0.05640336030838472,-0.5779234718508706,-0.5949316188330676,-0.4392677199011086,-0.46646582334907505,-0.26931682577454985,-0.30793520857717954,-0.13196977427491047,-0.15802932902830935,-0.08399975287393639,-0.10088941748120422,-0.05522635686187005,-0.06633061149316793
3,QZNor,-1.1606993797380931,-0.46737411459041506,-0.8860300608687733,-0.35677413327512597,-0.5662276548087076,-0.19734974380839843,-0.3016696334091715,-0.09681770494657747,-0.19092109025745452,-0.057280423237325254,-0.11905745442359761,-0.039177569274713525,-1.252764951283433,-0.5215959199515046,-0.9400790163773294,-0.41156935471565,-0.5814359468552115,-0.24208421322940077,-0.3064030714462695,-0.12187008774582628,-0.19469664890656213,-0.0733971297081849,-0.1221550708817653,-0.050013564588669485,-1.303696261009919,-0.5063626915814933,-0.9423011281982001,-0.3939050962130691,-0.5633727916279545,-0.22813258775547002,-0.2905948917670967,-0.11286863048992098,-0.18417824832270474,-0.067408476352889,-0.11472099383472317,-0.04588081959459937,-1.3483773918797437,-0.5231713424094682,-0.9674150267427155,-0.4106463272908561,-0.5742757872384765,-0.24128551772387427,-0.29417832077078354,-0.1203585095876168,-0.18630252513758272,-0.07228550608863675,-0.11586038951329125,-0.04919025987896182,-1.2414648461017606,-0.5200052910471091,-0.9062180732297808,-0.4037401723525594,-0.548035697242065,-0.23523605790807778,-0.28409356752504905,-0.11616305423068346,-0.180879094883649,-0.06953301180020319,-0.11277428754664737,-0.04723712185847871,-1.287716080701123,-0.5556964446646435,-1.011944995270398,-0.4494548242301959,-0.6152625571244019,-0.27326853313195953,-0.3210232573817572,-0.1406295704537041,-0.20275888257176883,-0.08557156944321101,-0.12724876711830607,-0.0583515593937705,-1.3550909325025555,-0.5208587934723357,-1.0041667672604218,-0.4085211845944041,-0.5798857445813218,-0.23936985396320715,-0.29321669604004313,-0.1192881859015669,-0.18463163045541814,-0.07148889961787026,-0.11459119454317512,-0.048674537476572605,-1.4111341261126347,-0.5407603194322119,-1.0360773962004783,-0.4289419910322189,-0.593546487808803,-0.2557879795423583,-0.29788960689540867,-0.12869997547701162,-0.18753000871228515,-0.07763850037683155,-0.11619065632206155,-0.05284894801879661,-1.2593195696915105,-0.5377145225038433,-0.9417338717959151,-0.4197626565022628,-0.5561361398804096,-0.2468265808788383,-0.28418376332929685,-0.12246914362337513,-0.18021433654507174,-0.0735423206796722,-0.11206633074371342,-0.049951756123770244,-1.293315970405157,-0.45798917912819753,-0.9958642265575176,-0.34736007894462034,-0.567488091494646,-0.1911813721087075,-0.27254362288887657,-0.09181736949957747,-0.16832550225012,-0.05349279509806808,-0.10200369203292114,-0.03648232895467356,-1.411678894322452,-0.5122647614315118,-1.0638216576847963,-0.40112252114517866,-0.5968066158427743,-0.2348585021955639,-0.2859076801224001,-0.11684653994427392,-0.1776677589926674,-0.06991675805492915,-0.10809592685017999,-0.047635338194147156,-1.1294484968814669,-0.49744115099594427,-0.8727957453124251,-0.38235662592224323,-0.5191870940510376,-0.22003484967501635,-0.2617414793317159,-0.1069691426197662,-0.16544077781643018,-0.06347344648671883,-0.10161721084222564,-0.043066031433103835,-1.347179115483698,-0.5975438986686479,-1.1582700910909574,-0.5211081146044957,-0.7110053736203602,-0.3493914208757365,-0.3438587889240658,-0.18787636875163366,-0.21314534518923173,-0.11645761213714217,-0.12983832204281498,-0.07940260277970784,-0.8330853497505555,-0.6093829961458778,-0.69107116453501,-0.4670288496596153,-0.4734019286306472,-0.2758883048717585,-0.25449357007102347,-0.13512269910418376,-0.1657686912674986,-0.08166336794277754,-0.10371484533716324,-0.055067127374650846,-0.18757124920348045,-0.16639849390210637,-0.18290171813802658,-0.1313118766408576,-0.20456493915937035,-0.0758278409105183,-0.1529069478831111,-0.03230437203865522,-0.10514416038525731,-0.01616387864346961,-0.06912792865108086,-0.01062708043410479
4,ADGem,-0.8357544439562474,-1.3471728797205502,-0.6379804915696546,-1.0283762440614888,-0.3369894858164471,-0.6222611991605277,-0.1362663518645973,-0.2961462852850225,-0.07628093044291018,-0.18404937817007272,-0.05859995865491607,-0.12093636290970136,-0.7495348235238898,-1.3499455119035386,-0.6121590687511471,-1.0321120380902804,-0.34787570435307213,-0.6265395963643895,-0.15047983332986942,-0.2993197338856569,-0.08640274027194206,-0.1862554663242039,-0.06541971792106066,-0.12253985094839215,-0.7143057060400346,-1.3521958272546062,-0.6078036240308596,-1.0350575197304055,-0.3575263760554789,-0.6293941164393558,-0.15921928714785538,-0.3014054821056065,-0.09220530214606726,-0.18767884463141626,-0.06926066092378391,-0.12355563560451918,-0.6701813778253649,-1.3469677761941035,-0.5893529523720814,-1.0297825752312786,-0.3522960000294958,-0.6251758234177001,-0.15924606580779638,-0.2989880050945464,-0.0925975796842669,-0.18610776144361274,-0.06979107364527443,-0.12247736666099751,-0.7677502536030025,-1.335782923068543,-0.6340027479870943,-1.0208972099213378,-0.36768929079688395,-0.619724427301638,-0.16244685024266725,-0.29630295467596146,-0.09359945949079446,-0.18439718582647718,-0.06974219860973868,-0.12134211285889891,-0.6818003445682715,-1.3572642380894415,-0.5542463961008881,-1.0393604557808374,-0.33698180882933915,-0.6319311571147492,-0.15328924802028387,-0.3023041326249275,-0.09039635328856871,-0.1882274346647834,-0.06884624208193657,-0.12392758121521603,-0.6551272806546182,-1.358587346006947,-0.560199707398803,-1.0412054391435777,-0.3518394678237749,-0.6339905572460971,-0.1635783145604512,-0.304031988229925,-0.09649532035854713,-0.18942187620081108,-0.07260877177725683,-0.12478302903309042,-0.5915216237081171,-1.350789746440072,-0.5330168030176937,-1.033325947154425,-0.344269792944745,-0.6276458076000538,-0.16302564217350723,-0.3003723223233908,-0.09647604134620175,-0.18703199643495078,-0.07290275181686395,-0.12313654700042345,-0.746725566964658,-1.3365396296905807,-0.6096313111778334,-1.0215394659957764,-0.36728812542882383,-0.6202580825162943,-0.16697046508803226,-0.29668127430539104,-0.09745718543194748,-0.18467014042354504,-0.0725461260301627,-0.12156319645349778,-0.7374060428336453,-1.3645314495175942,-0.5647656134715462,-1.0474473026747615,-0.3424230101237705,-0.6385526741771399,-0.16445315617786493,-0.30667332378244283,-0.09857907194997906,-0.19115889956212023,-0.07469514314149317,-0.12598421904983562,-0.6236432878510252,-1.3483888584494241,-0.5128141049803712,-1.0311011904311371,-0.33030520743550174,-0.6252145264494346,-0.16381904936179392,-0.2989810926761252,-0.09833099102931886,-0.18612471922261206,-0.07488669301938022,-0.12251297079277576,-0.8567888536462838,-1.3213730142271802,-0.6497919200842821,-1.009289954043501,-0.37800772032234176,-0.6118625628017302,-0.17106216636683164,-0.29247740057077254,-0.09991732805293807,-0.1819771744655065,-0.07398506368151059,-0.11975599502204924,-0.46580053408528477,-1.3268369727286211,-0.37674246515250864,-0.9985379900543552,-0.2566523963384738,-0.5913776145890928,-0.14616153273703458,-0.277453817943806,-0.09060012816918844,-0.17198335975283846,-0.0722735875481012,-0.1127239337805725,-1.0437891567882454,-1.2066738662830292,-0.7594978575247104,-0.9221048209296357,-0.4069449331795132,-0.5594051707237147,-0.1728284200720978,-0.265912980103936,-0.09761314214938499,-0.16507745465480883,-0.07043349996088832,-0.10836864600126171,-1.0652311134484773,-1.0951197694412995,-0.7987760614143093,-0.8417916542136405,-0.4344515341886784,-0.5187248899319533,-0.1647000193988083,-0.24823025236931762,-0.08818300133034879,-0.15390351866946161,-0.057976669382936885,-0.10118518630754729
5,YAur,-0.12514764894744448,-0.5233322832883857,-0.09553255644843114,-0.39949029258655405,-0.0022957379182705073,-0.23047613611739878,-0.01602010112686758,-0.12086443396301252,-0.007487271932431427,-0.07556808483753263,-0.01083984321287812,-0.04886365823825123,-0.05001424035534195,-0.548713473413411,-0.08431020446161255,-0.42666608823209595,-0.023212716134387856,-0.254670070103324,-0.03415284445902941,-0.13533555577909742,-0.020184213334162926,-0.08543119353725856,-0.019673440547173043,-0.05585550926312241,-0.06798196695844634,-0.47751312288307995,-0.0661532785109914,-0.35849228061179045,0.0005482890155678599,-0.20328913842064225,-0.015153232329668781,-0.10643803960447254,-0.006541943851909843,-0.06685335007771248,-0.009468404548854864,-0.04335590794793262,-0.04672182128356209,-0.47481361674312883,-0.0559177763724705,-0.35498630405775133,0.004186991460632478,-0.20017437117964487,-0.014771653692647407,-0.10447900862152901,-0.006455457749864724,-0.0656040188019133,-0.00950400510906238,-0.04248787574718668,-0.09707311309675748,-0.4525431502856677,-0.07915704951432656,-0.3401739221433142,-0.005010556044389269,-0.19316529320614345,-0.015104235853929948,-0.10086918029670414,-0.006062232219050917,-0.06342330457056425,-0.008818091953063378,-0.041108881590836144,0.024932773025237442,-0.5737872096041422,-0.03811529269723249,-0.4530803375598254,-0.023174097959916568,-0.2754728452363744,-0.04393758369331288,-0.14823069933530428,-0.028208715024696213,-0.09388592820954048,-0.025732538989668985,-0.06170441832310067,-0.053504504791849886,-0.4667665607726492,-0.039491078278632775,-0.34724457197798153,0.012053944540710154,-0.19361618690865412,-0.011531394857361321,-0.10139541501757168,-0.00461148476417092,-0.06359351184591278,-0.008149551045906867,-0.041214298904373586,-0.026133186528080693,-0.4651896472124993,-0.026199947351112585,-0.34434514791212795,0.016138863140820914,-0.19071167821000562,-0.011457255808716899,-0.0994094319012328,-0.00474219047054944,-0.06232647177209477,-0.008372155365185457,-0.04031456960725069,-0.09517260206381785,-0.4353100840728392,-0.06283509676522417,-0.32452143534470235,0.0025869554448002263,-0.18181070640067387,-0.011961515677226447,-0.09493921725144802,-0.004242056903838859,-0.05963601556731102,-0.007477376515061307,-0.03861805080601988,-0.16167307944156636,-0.34185764471440916,-0.03488672606933234,-0.22707556751227653,0.07404727088852953,-0.0950596910438577,0.0355621761504111,-0.04565366740922186,0.027861523163287938,-0.027047933594157886,0.015140221238964524,-0.016298664912981015,-0.15348970357383113,-0.37214206854632276,-0.03030458969005722,-0.25180740949329317,0.06473778058601952,-0.11411014829821203,0.02370981181003176,-0.05593828065888845,0.019272266917878672,-0.033970290858513996,0.008724060691717439,-0.020979447338247775,-0.14044889414040776,-0.30226055004443314,-0.04655798702174647,-0.21317725499662746,0.04212283005244623,-0.10393730021132813,0.019416413354836598,-0.052948527036441595,0.017419077290831142,-0.03259481406503087,0.008244435487240076,-0.020342991324256487,0.029010745011914474,-0.4886967221563106,0.053195878073249936,-0.3491937118548614,0.0696414451727551,-0.17882253699626394,-0.00448685479846353,-0.08904158445227028,-0.002781235337402904,-0.05519358488308507,-0.008612595868262546,-0.03501088292846957,-0.1900826484297189,-0.29768801682677154,-0.11846282795033897,-0.22873236231479466,-0.02013870569235146,-0.13269041610497437,-0.009227015923483045,-0.06923454684980215,-0.0006819495137704856,-0.04383646657454182,-0.003760324982514246,-0.028215448887418754,-0.09741068923710341,-0.12756142895912148,-0.06981322947105298,-0.10653757677777748,-0.01006809548859025,-0.07257908335478386,0.010271865937843822,-0.04226075181976932,0.013919146872697935,-0.026872303839643008,0.009151262308569691,-0.017667426281312515
