,name,logP,new_mod,new_EBV,new_M_B,new_M0_B,new_M_V,new_M0_V,new_M_I,new_M0_I,new_M_J,new_M0_J,new_M_H,new_M0_H,new_M_K,new_M0_K
0,EVSct,0.490098,10.225259479873284,0.433816170710585,2.0006356569990174,1.1730799307609845,0.6331642887315271,0.04551873873955378,-1.1678898285615595,-1.4523658174305398,-2.3526477394406795,-2.389495408249026,-2.9249487777558127,-2.888196183511965,-3.112243051409312,-3.0254954082490286
1,SZTau,0.498166,9.517825582806314,0.3028125780040589,-2.1858829441148884,-2.0444861721720446,-3.017060209759425,-2.865047364193477,-4.0161682359938045,-3.850931920363569,-4.698194093876622,-4.519061511182056,-5.1083930502848265,-4.937762286444996,-5.206828503413734,-5.032061511182058
2,SSSct,0.564814,9.593996745630628,0.26145509377026277,-0.16011918390074215,-0.3206573349963604,-1.1707466985085773,-1.2492185270177913,-2.3742047169804215,-2.3491030831878845,-3.1530637318709895,-3.04123267400637,-3.619846487101537,-3.49093344926931,-3.7245719900231045,-3.577232674006374
3,QZNor,0.578244,11.705521266544437,0.2489398377617469,-1.8900285020657173,-1.8411818559101687,-2.791106942514881,-2.709743047931601,-3.812909357534467,-3.6906276041016937,-4.5562602839278075,-4.39775719492018,-4.964301273895089,-4.8064579701831205,-5.081116961984921,-4.914757194920183
4,ADGem,0.578408,12.106294357261664,0.23898332605081335,-1.8384896047804697,-1.450954946627394,-2.4644205004057906,-2.124516138648826,-3.1968750522932936,-2.91740069481892,-3.6415271910597498,-3.4075302856374066,-3.997870189170751,-3.7932310609003452,-4.054656368295815,-3.8575302856374085
5,YAur,0.586529,11.544778834597668,0.4515988072909325,-1.3568913678877907,-0.9244394239633991,-2.1781929821473796,-1.8040006159848305,-3.1242066363078935,-2.8238851721549243,-3.8740237656821837,-3.63001476297341,-4.305560795304166,-4.0947155382363505,-4.407221118156084,-4.206014762973413
6,STTau,0.605768,10.561118674761303,0.411824173762055,-1.680551901200686,-1.3867792641270336,-2.4836707560127413,-2.2153404561484664,-3.5091823401621776,-3.273225012318559,-4.250451882486723,-4.037354603137045,-4.688739601467814,-4.497055378399986,-4.789963372430224,-4.601354603137048
7,BFOph,0.609329,10.00465716912419,0.313357317683539,-2.13621048743855,-1.6963177584899223,-2.920751305242022,-2.5408789505113534,-3.792538403883832,-3.4887635066814466,-4.377560656870598,-4.131893097499933,-4.765467207761518,-4.553593872762873,-4.856775371322213,-4.654893097499936
8,SYCas,0.609712,11.237891406797706,0.34630128503824387,0.017038565819972873,-0.2795519961634369,-1.055784557471234,-1.238113188184869,-2.29795444240721,-2.3359977443549607,-3.238632206794376,-3.1571273351734477,-3.733943067069614,-3.6238281104363868,-3.8581076917278554,-3.7231273351734506
9,XSct,0.62305,9.8546488763081,0.4759411886486671,1.761736872162794,1.391690534326168,0.5215310843567036,0.28312934230473574,-1.0126194602239,-1.0847552138653571,-2.2690163277939774,-2.2038848046838426,-2.8375513034277713,-2.7375855799467828,-2.9851924609889893,-2.8568848046838458
10,YLac,0.635863,12.25388347911998,0.2906816871509473,-2.6916528019617827,-2.271544068485711,-3.3478753286175396,-2.9831052605071426,-4.121582523614498,-3.8269898166772367,-4.617377099173267,-4.376119407495722,-4.980960003879039,-4.771820182758662,-5.05720450921019,-4.857119407495725
11,TVul,0.646934,8.979609271617035,0.07722025320640602,-2.6624733290093014,-2.481269860982767,-3.2822306894737268,-3.099831053004198,-3.9594270936739036,-3.775715609174291,-4.39485072563119,-4.206845199992777,-4.719676748249097,-4.543545975255718,-4.781228220341982,-4.60284519999278
12,XYCas,0.653376,11.221368055041328,0.4377798863639177,0.26653681178702776,-0.028028644407058434,-0.960807087996783,-1.1415898364284918,-2.298370987078244,-2.3354743925985835,-3.299560252664321,-3.2176039834170704,-3.8306995200062657,-3.72030475868001,-3.972768299963027,-3.8376039834170728
13,TVel,0.666501,10.89660033600083,0.447447270757295,-2.6230382727561716,-1.8442609253665603,-3.376385020546893,-2.7378221173879926,-4.248765424204837,-3.787706673558086,-4.821041463888281,-4.499836264376572,-5.221233363903668,-4.962537039639512,-5.316502713461811,-5.083836264376575
14,VZCyg,0.687034,11.062505097664257,0.27632235627087626,-1.2701820837532147,-1.1181656870299872,-2.139846308419187,-1.9797268790514198,-3.149776553803254,-2.9796114352215124,-3.789240731204696,-3.607741026039998,-4.196539856810899,-4.024441801302939,-4.307472701744094,-4.131741026040001
15,CFCas,0.687994,12.87255450498149,0.6920989627392624,-1.123123946020133,-0.42621509434722304,-2.193844154629309,-1.617776286368654,-3.4547226119673637,-3.0316608425387463,-4.302747082678653,-3.9997904333572327,-4.821875931567747,-4.574491208620174,-4.960019973289581,-4.734790433357236
16,VLac,0.697493,11.21247493244264,0.26349135605129825,-1.0939004073024985,-1.2881355218083712,-2.060502012488335,-2.164696713829804,-3.2060433971104225,-3.196581269999897,-4.024030839815983,-3.919710860818382,-4.499668833930911,-4.375411636081322,-4.5979891549680785,-4.4537108608183855
17,V0386Cyg,0.720788,10.559435638990369,0.9096675644885914,0.31701129538905437,0.7159037716439004,-1.154231872288518,-0.8056574203775304,-2.952287748835644,-2.667541976547624,-4.142200139113428,-3.9056715673661104,-4.790580757217334,-4.584372342629051,-4.9988293907528485,-4.800671567366114
18,CRSer,0.724391,10.423017638117676,0.9003882208965568,2.6427964828027237,2.177321772516594,0.868008408386445,0.5567605804951608,-1.2616978018431708,-1.3781239756749322,-2.8321140325384726,-2.788253566493418,-3.5807349237004304,-3.493954341756358,-3.8228925385836856,-3.703253566493421
19,V1162Aql,0.730464,10.300667869239478,0.21546659767182746,-1.7102681839682805,-1.515328458605208,-2.5777749797194796,-2.3848896506266395,-3.4958609924113184,-3.3057742067967326,-4.099971145499637,-3.908903797615219,-4.505633256236357,-4.327604572878158,-4.594534615386596,-4.414903797615221
20,CVMon,0.730685,11.418800580030444,0.8308898976530773,-0.2835464039699107,0.2855388306038244,-1.4655149494498847,-0.9870223614176076,-3.016642916637464,-2.6529069175877007,-4.117501175900921,-3.843036508406187,-4.691460880895363,-4.461737283669127,-4.884654589991359,-4.67103650840619
21,SWCas,0.735675,11.232722080938332,0.42616767141368855,-0.25194824899107215,-0.31638267030406286,-1.3978336596045462,-1.402943862325495,-2.765533920767389,-2.6958284184955867,-3.694210661908866,-3.5609580093140734,-4.226850276676916,-4.084658784577013,-4.358027358799611,-4.201958009314076
22,XLac,0.735997,12.170870634889784,0.36621130057919776,-2.9927037110305434,-2.7565312242555153,-3.8634531357605923,-3.6390924162769465,-4.913200795419235,-4.703976972447038,-5.59136472514406,-5.3911065632655255,-6.031533067547399,-5.847807338528465,-6.1364829524934095,-5.953106563265528
23,VCen,0.739882,9.837433322695396,0.3904164580874845,-2.540400281800969,-2.0240939120611268,-3.3148584823179714,-2.876655104082559,-4.230779819745921,-3.891539660252651,-4.855369469305187,-4.592669251071137,-5.265801276587082,-5.0433700263340775,-5.3654929166904815,-5.15666925107114
24,FMCas,0.764123,11.652937268073236,0.34624797377774963,-1.6238438195190281,-1.4255978574389672,-2.5935682233753674,-2.3981590494603986,-3.7166648888969323,-3.525043605630492,-4.449977507021458,-4.258173196448978,-4.919359470982921,-4.740873971711918,-5.02310435175419,-4.843173196448981
25,CSVel,0.771201,12.807220228688157,0.804649629955044,-0.044466107916935615,0.3501191819461109,-1.31672853344295,-0.9714420100753206,-2.872073277979071,-2.5893265662454135,-4.031024653676557,-3.7954561570638994,-4.612770231848775,-4.407156932326839,-4.8152227169539765,-4.617456157063901
26,MWCyg,0.774852,11.199703416360896,0.587309953798693,-0.15691252386930563,-0.2503640057266272,-1.5626645671306731,-1.5899251977480577,-3.232047796028921,-3.1758097539181516,-4.35572407238567,-4.228939344736637,-4.9628223846502255,-4.824640119999578,-5.1403727933024985,-4.98693934473664
27,FMAql,0.786342,9.713257091898544,0.5496551862323384,-0.0007773814034387205,-0.05891768126427571,-1.316173343428998,-1.3164788732857073,-2.91899017282906,-2.8463634294558,-3.882148637345437,-3.747493020274286,-4.4552549334255565,-4.312193795537226,-4.623134125830668,-4.466493020274289
28,CRCep,0.794695,10.58520836988451,0.7176935413174035,0.42600664873916005,0.5711310407497587,-0.9582885083397246,-0.8034301512716737,-2.67328109406528,-2.5063147074417658,-3.839407770313433,-3.6594442982602526,-4.492290874944904,-4.321145073523192,-4.653549906360681,-4.478444298260255
29,RSCas,0.799056,10.792222441629962,0.7998972085887671,0.7708453996683878,0.7391169690043072,-0.7413004253716788,-0.7214442230171236,-2.510213855744926,-2.425328779187217,-3.877001212882543,-3.7364583700057032,-4.5458695566872125,-4.399159145268643,-4.749498721695226,-4.590458370005706
30,RRLac,0.807281,11.394609409067936,0.2201498061282035,-1.2233445837382027,-1.5332699984336662,-2.233323282862032,-2.425831190455097,-3.3844834443347462,-3.428715746625191,-4.243377860215812,-4.164845337443677,-4.717818620224667,-4.609546112706617,-4.829614360049432,-4.6958453374436795
31,XXSgr,0.807815,10.172480841288962,0.4648462773417483,0.032122405394898856,-0.09714143065469266,-1.1351043171028092,-1.1897026226761251,-2.593203914583781,-2.5535871788462177,-3.623518896226605,-3.5047167696647037,-4.178651690411268,-4.045417544927644,-4.32689703491081,-4.176716769664707
32,BBSgr,0.821971,10.119813198538287,0.36821236892684367,-2.5648348951784397,-2.087473787904017,-3.461509150171991,-3.0530349799254486,-4.469084337131578,-4.147919536095541,-5.103068416415328,-4.849049126914029,-5.531800165783986,-5.314749902176968,-5.643335016782698,-5.438049126914032
33,VCar,0.82586,10.969031150564474,0.25302866267716817,-3.1022755309503762,-2.6256917399302058,-3.8821337310117268,-3.474252931951636,-4.718941519476403,-4.398137488121729,-5.245113104055072,-4.991267078940216,-5.632910717625427,-5.415967854203156,-5.718482357637697,-5.513267078940219
34,V0495Cyg,0.827263,11.542048975110925,0.8744964229623378,1.1419057104085357,0.8122904355233446,-0.5897324212792756,-0.7972707564980872,-2.6447845103812813,-2.6981553126681797,-4.211428541392084,-4.137284903486667,-4.939537678867397,-4.833985678749607,-5.1882653052049585,-5.056284903486669
35,USgr,0.828997,8.903040732551554,0.40386652879012486,-1.1249385758212096,-1.0087013219172853,-2.2190696205436566,-2.086262513938716,-3.4807062964507525,-3.3271470701088095,-4.317801167845249,-4.1442766609272965,-4.811131961278125,-4.643977436190236,-4.949758170222614,-4.777276660927298
36,TWCMa,0.844792,11.941871648972965,0.35737586397333704,-1.5279384422033462,-1.2995322383386962,-2.4695256896068445,-2.2510934303601284,-3.5785973056783638,-3.372977986530221,-4.308634628838059,-4.110107577348708,-4.7834610303276985,-4.600808352611648,-4.883778479808398,-4.7011075773487105
37,xSgr,0.845893,8.056269118243055,0.2288662961182814,-2.710852977008339,-2.636929707608786,-3.468997254705104,-3.3684908996302174,-4.385295825211982,-4.251375455800311,-5.032597734089973,-4.868505046618797,-5.433513910942685,-5.2722058218817365,-5.532142766482039,-5.3635050466187995
38,V0600Aql,0.859672,10.259348318024385,0.6156164047798666,2.039371388430565,1.3759910926098835,0.3657506945366459,-0.09657009941154784,-1.702176118387278,-1.9104546555816404,-3.013331406356564,-3.013584246400127,-3.702721396750838,-3.643285021663066,-3.917245535529622,-3.815584246400129
39,V0459Cyg,0.860413,11.5220689467904,0.6690657696821282,0.7707620619536119,0.6212704638438699,-0.7242513828636725,-0.7942907281775611,-2.5654038679229503,-2.5351752843476554,-3.7495982181237957,-3.6353048751661414,-4.413444967719661,-4.2830056504290805,-4.595647656683119,-4.447304875166144
40,CKSct,0.870124,10.40572101874594,0.6671890554318578,2.1392960310052396,1.8676183918883285,0.4593683322091589,0.29605719986689694,-1.4513466933652388,-1.4778273563031947,-2.8230149282670505,-2.7359569471216814,-3.5332148462230664,-3.419657722384621,-3.719200385982283,-3.581956947121684
41,TZMon,0.870882,13.383682075145181,0.6428636141462525,-2.8676848856822197,-1.816342664510912,-3.307531548837577,-2.460903856532344,-4.353350555150158,-3.7657884127024364,-5.04287812146336,-4.660918003520923,-5.507974829883504,-5.211618778783863,-5.613344162514577,-5.355918003520926
42,V1344Aql,0.873787,8.712609588121726,0.394026376166959,1.0614364064030208,0.5267298225125432,-0.4557347831410034,-0.8198313695088887,-2.103157706693447,-2.251715925678982,-3.290274145067355,-3.261845516497468,-3.894761248420215,-3.8175462917604075,-4.06419548632902,-3.9508455164974707
43,RSOri,0.878917,10.561908401272403,0.2707689353455679,-0.8421953974001043,-1.0775689906381338,-1.885532062438587,-2.021130182659565,-3.1493835872614424,-3.159014738829658,-3.9962945103329277,-3.901144329648144,-4.496418283943481,-4.377845104911084,-4.6136856169511775,-4.473144329648147
44,BKAur,0.903222,11.077938427875784,0.34993985615175366,-0.23633644121069997,-0.44559901724151574,-1.3784941632459473,-1.4941602092629458,-2.681532314980843,-2.679044765433039,-3.6201447026038722,-3.519174356251526,-4.149056015977784,-4.026875131514466,-4.2770875603848335,-4.1341743562515285
45,GHLup,0.967448,10.72261827152559,0.4550240011477813,-2.3357002275821976,-1.7702788608913218,-3.4345357952329243,-2.958840052912753,-4.570760125939649,-4.208724609082846,-5.332502188448132,-5.058854199901332,-5.8257723433166175,-5.596554975164272,-5.9511394568467635,-5.737854199901335
46,FNAql,0.976878,10.282928469687203,0.45557145865685866,-0.5611761827019697,-0.5815890590529347,-1.7956442811488578,-1.767150251074367,-3.276171683055889,-3.1860348072444595,-4.204229486634007,-4.061164398062946,-4.770139031561763,-4.621865173325886,-4.915232651251141,-4.7551643980629485
