,name,logP,new_mod,new_EBV,new_M_B,new_M0_B,new_M_V,new_M0_V,new_M_I,new_M0_I,new_M_J,new_M0_J,new_M_H,new_M0_H,new_M_K,new_M0_K
25,CSVel,0.771201,12.515,0.7857992573864415,0.007515702220748821,0.1728399365625047,-1.2836216013582071,-1.157419895753812,-2.8628339336257906,-2.857169862201426,-4.041025507596597,-4.185142902705071,-4.629529509845836,-4.869962485012065,-4.835756970561627,-5.11167805261385
26,MWCyg,0.774852,9.708,0.7953232580852175,-0.9853758019359825,-0.34816006343749556,-2.182844123615253,-1.6964198957538112,-3.5888492271580743,-3.3641698622014258,-4.500210484095654,-4.53914290270507,-5.032729786374362,-5.207962485012065,-5.168623450710215,-5.40167805261385
27,FMAql,0.786342,9.927,0.8637522065076395,-2.743559011395775,-1.622160063437494,-3.744449627019675,-2.888419895753811,-4.949569373227962,-4.500169862201425,-5.592135291089744,-5.523142902705069,-6.05262838249056,-6.160962485012063,-6.15760650561534,-6.346678052613848
28,CRCep,0.794695,10.046999999999999,0.6829345561953191,0.9912907123707472,0.8398399365625067,-0.42780861651088053,-0.543419895753811,-2.1868116388386145,-2.328169862201424,-3.388416116021177,-3.60314290270507,-4.053761359588468,-4.3379624850120635,-4.221981225364794,-4.526678052613849
29,RSCas,0.799056,9.844999999999999,1.0495911236037592,-0.6184620213045857,0.25683993656250653,-1.880589329240141,-1.2124198957538097,-3.3333503121780055,-2.998169862201424,-4.44528008413812,-4.431142902705068,-5.024625668592464,-5.166962485012063,-5.178251130179576,-5.389678052613848
30,RRLac,0.807281,9.943,0.6350415179565115,-3.5272664749293865,-2.2311600634374935,-4.121814102999531,-3.1324198957538103,-4.747654974623716,-4.217169862201425,-5.183077718075863,-5.075142902705069,-5.5087673526429155,-5.592962485012064,-5.5374768782569435,-5.710678052613849
31,XXSgr,0.807815,10.347999999999999,0.5757669786095674,-1.2127355165906615,-1.0221600634374932,-2.268897340908902,-2.123419895753811,-3.586553583272612,-3.569169862201424,-4.503654023545399,-4.642142902705069,-5.01901841870451,-5.255962485012064,-5.145050783568159,-5.418678052613849
32,BBSgr,0.821971,9.344000000000001,0.480758431543288,-3.1452378513891146,-2.3411600634374943,-3.9292197338848203,-3.3154198957538115,-4.794293598201972,-4.492169862201426,-5.313404162294368,-5.3151429027050705,-5.701784771833153,-5.853962485012065,-5.790781148332295,-6.008678052613851
33,VCar,0.82586,9.351,0.4165615205143639,-3.2162009617524294,-2.197160063437495,-3.8323137112613956,-3.0544198957538113,-4.462062736446929,-4.060169862201425,-4.821319603688329,-4.7751429027050705,-5.150485781738314,-5.272962485012066,-5.203308331640107,-5.401678052613851
34,V0495Cyg,0.827263,11.541,1.1211463451708952,-1.9006951303216089,-1.336160063437494,-3.3853626949019917,-2.9544198957538113,-5.12811651850041,-4.937169862201425,-6.443009906911382,-6.49814290270507,-7.082687647777261,-7.267962485012065,-7.282021160693337,-7.52167805261385
35,USgr,0.828997,8.597999999999999,0.6264686785386016,-2.681794319500385,-1.7731600634374942,-3.5530338316796826,-2.8594198957538106,-4.532820569661247,-4.182169862201425,-5.142709878850467,-5.12114290270507,-5.5562311235340225,-5.693962485012064,-5.650279025969882,-5.858678052613849
