,name,logP,new_mod,new_EBV,new_M_B,new_M0_B,new_M_V,new_M0_V,new_M_I,new_M0_I,new_M_J,new_M0_J,new_M_H,new_M0_H,new_M_K,new_M0_K
47,YZSgr,0.980171,10.52402730773711,0.09283195388154353,-0.7958318541960864,-1.3792064091118659,-2.0052445187744965,-2.379463375835599,-3.3804953720478412,-3.516463375835599,-4.314554733360027,-4.298233911817366,-4.851018622934878,-4.903190201164904,-4.988701155850561,-5.1337787596958435
48,SNor,0.989194,9.348963126792775,0.22967411176671418,-2.948380495911273,-2.52114222816753,-3.843640507799262,-3.446399194891263,-4.78147897444472,-4.448399194891264,-5.42775692204667,-5.186169730873031,-5.863588732754949,-5.776126020220568,-5.966440735132547,-6.019714578751508
49,DDCas,0.991759,12.717054664486076,0.19404281961398184,0.7219769528812837,-0.14823376586082934,-0.731312971839237,-1.3244907325845636,-2.4273957153567975,-2.696490732584564,-3.568646090233199,-3.616261268566331,-4.219414418116998,-4.311217557913869,-4.390672403061101,-4.561806116444807
50,BZCyg,1.006127,10.744383530323436,0.9956921830242436,-0.5757553643539174,0.10543736830180986,-2.080919281491742,-1.4898195984219234,-3.8377652670337663,-3.386819598421924,-5.162783969664581,-4.864590134403691,-5.854097501284898,-5.731546423751228,-6.062930284712463,-6.093134982282167
51,SYAur,1.006262,12.019353307836806,0.15817368299348067,0.22928798731287947,-0.7165324092115601,-1.064894303905748,-1.7157893759352931,-2.6386022334467225,-2.942789375935294,-3.7530912786889368,-3.817559911917061,-4.335266228125284,-4.437516201264598,-4.509102686369009,-4.687104759795537
52,YSct,1.014575,11.12393001424629,0.6606568520485036,0.4377267476808789,0.24289088437895773,-1.2207416463629557,-1.298366082344777,-3.1337274865732216,-3.089366082344777,-4.495063010824355,-4.392136618326544,-5.211604919659405,-5.210092907674081,-5.435898598468172,-5.5456814662050204
53,TWNor,1.032868,11.831016997017265,1.0915955796622718,1.7957287267577642,1.7318039016079805,-0.1987607193264032,-0.17645306511575307,-2.695573180181221,-2.5904530651157534,-4.543330163931533,-4.411223601097521,-5.3787796107552195,-5.359179890445058,-5.695877499972053,-5.793768448975998
54,ZLac,1.036854,11.58206851288647,0.12523295578782725,-0.5123857187115051,-1.335247614261226,-1.8574709600811534,-2.4145045809849592,-3.433385200780838,-3.6805045809849597,-4.485214027467318,-4.522275116966727,-5.091970355828709,-5.177231406314264,-5.274987404102639,-5.4418199648452035
55,XXCen,1.039548,10.90233152032408,0.18400187359467324,-2.1312163480652186,-2.2865106216988322,-3.202327572034873,-3.2497675884225665,-4.395481119764242,-4.332767588422567,-5.229278367423631,-5.1175381244043345,-5.721469805683732,-5.714494413751871,-5.861892050477663,-5.968082972282811
56,TYSct,1.043507,11.83595055784764,0.810413278657704,1.1651522361680162,0.7238703407776047,-0.6786354479120249,-0.9443866259461289,-2.8673669710067866,-2.9373866259461296,-4.495150545746441,-4.447157161927896,-5.267574522949294,-5.3001134512754335,-5.507532059765302,-5.639702009806372
57,V340Nor,1.052579,10.586441265236699,0.5315888103159386,-3.5872743983265303,-2.487620366611454,-4.53241312255718,-3.6218773333351866,-5.4700401544875525,-4.824877333335188,-6.15211704757428,-5.760647869316955,-6.616973171411707,-6.436604158664492,-6.721000916257837,-6.713192717195431
