,name,logP,new_mod,new_EBV,new_M_B,new_M0_B,new_M_V,new_M0_V,new_M_I,new_M0_I,new_M_J,new_M0_J,new_M_H,new_M0_H,new_M_K,new_M0_K
29,RSCas,0.799056,11.312222441629961,0.9356148494792936,-0.32341665423169685,0.22365938346793224,-1.6996684054480793,-1.246863622546439,-3.2967415876313773,-2.973863622546439,-4.525004663064852,-4.3246069187186045,-5.145214161081041,-4.992517340422672,-5.321664511324318,-5.202743759797484
30,RRLac,0.807281,12.094609409067935,0.3276095330845484,-2.3780389264085846,-2.2287275839700413,-3.280418200931026,-3.131250589984413,-4.295517154520695,-4.157250589984414,-5.044729576291958,-4.932993886156578,-5.480642800395155,-5.382904307860645,-5.570918655299643,-5.488130727235458
31,XXSgr,0.807815,10.632480841288961,0.5641241283991189,-0.8479519657841534,-0.5525990161910677,-1.9157717760181163,-1.6551220222054404,-3.2481697296042875,-3.0421220222054397,-4.177153794229874,-4.032865318377604,-4.6966925004749385,-4.578775740081672,-4.825056462521732,-4.729002159456485
32,BBSgr,0.821971,9.359813198538287,0.20626444946057892,-1.1195846635408335,-1.322931373440392,-2.1784173702959557,-2.298454379454764,-3.3910445349669494,-3.416454379454764,-4.190325616691526,-4.157197675626929,-4.677120553626424,-4.628108097330996,-4.821087094977449,-4.770334516705809
33,VCar,0.82586,10.289031150564474,0.11799207022508415,-1.8508951973078729,-1.9411493254665804,-2.7659655373914953,-2.7996723314809517,-3.7737512577553027,-3.7466723314809514,-4.437751991517964,-4.379415627653117,-4.873964274580166,-4.8093260493571846,-4.98657834259689,-4.925552468731997
34,V0495Cyg,0.827263,12.362048975110925,1.0169668811640626,-0.28092953938042275,-0.0031671500130304037,-1.869912001270847,-1.6226901560274025,-3.744573695016157,-3.546690156027402,-5.165800978749623,-5.025433452199568,-5.842830182845871,-5.727343873903635,-6.063026675223956,-5.9685702932784475
35,USgr,0.828997,8.703040732551553,0.32628665064347295,-0.5966748374192814,-0.8041589074536604,-1.7684866141299709,-1.8916819134680314,-3.1283518285512315,-3.1556819134680314,-4.0446309299724525,-4.012425209640197,-4.565776437117248,-4.517335631344264,-4.719938792459385,-4.669562050719076
36,TWCMa,0.844792,11.701871648972967,0.3217552717664606,-1.1372170303983902,-1.0549898238750712,-2.1144711767786335,-2.016512829889444,-3.2686441618788113,-3.161512829889443,-4.035038711092221,-3.9382561260616082,-4.5226361635057915,-4.434166547765676,-4.63008699278184,-4.553392967140488
37,xSgr,0.845893,7.916269118243055,0.16959926064063374,-2.3200763697917686,-2.4923872931451614,-3.137564730112302,-3.2339102991595334,-4.128904850259558,-4.139910299159534,-4.836699436908876,-4.796653595331698,-5.258864623991388,-5.205564017035765,-5.369362296055495,-5.315790436410578
38,V0600Aql,0.859672,10.739348318024385,0.5590945415001887,1.7985323485258664,0.9005335070735085,0.06831631293000562,-0.5819894989408632,-2.0711762224041155,-2.4189894989408627,-3.440022245785703,-3.5617327951130275,-4.149677019821639,-4.196643216817094,-4.375520226940813,-4.387869636191907
