,name,logP,new_mod,new_EBV,new_M_B,new_M0_B,new_M_V,new_M0_V,new_M_I,new_M0_I,new_M_J,new_M0_J,new_M_H,new_M0_H,new_M_K,new_M0_K
56,TYSct,1.043507,10.998999999999999,0.977472642778504,0.4952245066113166,0.5829110834710372,-1.1812866361745673,-1.114350317961039,-3.158494274794137,-3.128688120618095,-4.615763697762973,-4.610264912597255,-5.328291881147597,-5.330259340427564,-5.534794109704773,-5.534660612645621
57,V340Nor,1.052579,10.794,0.33993311080965694,-1.8238803717689023,-1.7130889165289642,-2.9609239479151923,-2.87635031796104,-4.141217760332437,-4.100688120618096,-5.018913792791237,-5.008264912597256,-5.552484234572651,-5.551259340427565,-5.6948929498019085,-5.692660612645622
58,AAGem,1.053181,12.676,0.32682601583409365,-1.5024272207988008,-1.3920889165289636,-2.5645780311441224,-2.4803503179610398,-3.6900074429356264,-3.649688120618095,-4.518812785094084,-4.508264912597255,-5.046421623637086,-5.045259340427564,-5.136851785706151,-5.134660612645622
59,RXAur,1.065337,10.424,0.27160824997487176,-2.269424088118675,-2.1980889165289637,-3.2228046474188368,-3.1683503179610404,-4.290905225630652,-4.268688120618095,-5.0531189570463,-5.051264912597255,-5.5140326411828084,-5.518259340427564,-5.598308753042841,-5.599660612645621
60,UUMus,1.065819,11.88,0.3874215022134648,-0.8738514023158342,-0.9090889165289642,-2.0324514521494916,-2.05935031796104,-3.3614424829068907,-3.388688120618095,-4.336363824027653,-4.358264912597257,-4.8813077128390585,-4.900259340427565,-5.04562772280579,-5.056660612645622
61,RYCas,1.084181,11.742,0.6106920722251962,-0.7500779652064734,-0.7460889165289641,-2.128395393287385,-2.125350317961041,-3.6846483991187298,-3.6936881206180954,-4.920107454839917,-4.933264912597256,-5.546727566185017,-5.560259340427565,-5.726191051801199,-5.733660612645622
62,UNor,1.101875,9.888,0.8379666299023687,-0.006464101105892947,-0.05208891652896358,-1.6195222145846506,-1.654350317961039,-3.538621506467467,-3.5706881206180943,-4.979048486658718,-5.003264912597255,-5.679872520839821,-5.700259340427563,-5.929684143535573,-5.941660612645621
63,ZSct,1.110645,12.079,0.48492857340662476,-1.2820786726554525,-1.2770889165289645,-2.624159292103398,-2.62035031796104,-4.170112849598867,-4.178688120618096,-5.177330513294193,-5.190264912597256,-5.756865831870716,-5.7702593404275655,-5.913281955760305,-5.920660612645622
64,BNPup,1.135867,12.879999999999999,0.43154772101520983,-1.6767870719316558,-1.5760889165289618,-2.848219138879127,-2.7713503179610393,-4.15853323643851,-4.122688120618095,-5.0686639885527045,-5.060264912597255,-5.613089664137123,-5.613259340427565,-5.764976077526615,-5.763660612645621
65,TTAql,1.138459,9.620000000000001,0.45513927423662454,-1.6292153110774301,-1.509088916528964,-2.9070498557842983,-2.8153503179610406,-4.341550312316853,-4.296688120618096,-5.226994557889015,-5.2142649125972556,-5.787774023896959,-5.785259340427565,-5.936740932838331,-5.933660612645622
66,LSPup,1.150646,13.176,0.48376984838157416,-1.8231147594569537,-1.6960889165289623,-3.0383166102724837,-2.9413503179610387,-4.38475249904567,-4.336688120618095,-5.342532450199566,-5.328264912597255,-5.91072730645932,-5.907259340427564,-6.071367676622425,-6.067660612645621
67,TXCyg,1.167607,9.916,1.086519443013795,0.830979280775728,0.6819110834710354,-1.0865578009345578,-1.2003503179610393,-3.402611142968212,-3.482688120618096,-5.212990877872892,-5.260264912597257,-6.053579961969157,-6.088259340427566,-6.327287378311214,-6.348660612645623
68,UZSct,1.168739,12.413,1.0480806519992156,0.19218233719572037,0.3459110834710376,-1.6567005059574658,-1.539350317961039,-3.6841459076221397,-3.6236881206180955,-5.30548454773958,-5.285264912597255,-6.0834167915783,-6.076259340427564,-6.289793360208939,-6.283660612645622
