,logP,IIBV,-1.000000,-0.980000,-0.960000,-0.940000,-0.920000,-0.900000,-0.880000,-0.860000,-0.840000,-0.820000,-0.800000,-0.780000,-0.760000,-0.740000,-0.720000,-0.700000,-0.680000,-0.660000,-0.640000,-0.620000,-0.600000,-0.580000,-0.560000,-0.540000,-0.520000,-0.500000,-0.480000,-0.460000,-0.440000,-0.420000,-0.400000,-0.380000,-0.360000,-0.340000,-0.320000,-0.300000,-0.280000,-0.260000,-0.240000,-0.220000,-0.200000,-0.180000,-0.160000,-0.140000,-0.120000,-0.100000,-0.080000,-0.060000,-0.040000,-0.020000,0.000000,0.020000,0.040000,0.060000,0.080000,0.100000,0.120000,0.140000,0.160000,0.180000,0.200000,0.220000,0.240000,0.260000,0.280000,0.300000,0.320000,0.340000,0.360000,0.380000,0.400000,0.420000,0.440000,0.460000,0.480000,0.500000,0.520000,0.540000,0.560000,0.580000,0.600000,0.620000,0.640000,0.660000,0.680000,0.700000,0.720000,0.740000,0.760000,0.780000,0.800000,0.820000,0.840000,0.860000,0.880000,0.900000,0.920000,0.940000,0.960000,0.980000
0,0.490098,EVSct,-0.028392981005921587,-0.03134658095627476,-0.03430018090662796,-0.037253780856981125,-0.0402073808073343,-0.04316098075768747,-0.04611458070804065,-0.04906818065839382,-0.05202178060874701,-0.05497538055910017,-0.057928980509453346,-0.06088258045980652,-0.0638361804101597,-0.06678978036051289,-0.06974338031086605,-0.07269698026121924,-0.0756505802115724,-0.07860418016192558,-0.08155778011227875,-0.08451138006263194,-0.08746498001298512,-0.09041857996333828,-0.09337217991369146,-0.09632577986404463,-0.09927937981439781,-0.10223297976475099,-0.10518657971510417,-0.10814017966545733,-0.1110937796158105,-0.11404737956616369,-0.11700097951651686,-0.11995457946687005,-0.12290817941722322,-0.1258617793675764,-0.12881537931792955,-0.13176897926828277,-0.1347225792186359,-0.13767617916898908,-0.1406297791193423,-0.14358337906969543,-0.14653697902004864,-0.14949057897040177,-0.15244417892075499,-0.15539777887110817,-0.1583513788214613,-0.16130497877181452,-0.1642585787221677,-0.16721217867252086,-0.17016577862287405,-0.1731193785732272,-0.1760729785235804,-0.17902657847393352,-0.18198017842428674,-0.18493377837463992,-0.18788737832499308,-0.19084097827534627,-0.19379457822569943,-0.1967481781760526,-0.1997017781264058,-0.20265537807675896,-0.20560897802711214,-0.20856257797746536,-0.2115161779278185,-0.2144697778781717,-0.2174233778285249,-0.22037697777887802,-0.22333057772923123,-0.22628417767958436,-0.22923777762993758,-0.23219137758029065,-0.23514497753064384,-0.2380985774809971,-0.24105217743135024,-0.24400577738170345,-0.24695937733205658,-0.2499129772824098,-0.252866577232763,-0.2558201771831161,-0.25877377713346933,-0.26172737708382254,-0.26468097703417565,-0.26763457698452886,-0.2705881769348821,-0.2735417768852352,-0.2764953768355884,-0.27944897678594155,-0.28240257673629476,-0.28535617668664787,-0.2883097766370011,-0.2912633765873543,-0.2942169765377074,-0.29717057648806056,-0.30012417643841377,-0.303077776388767,-0.3060313763391201,-0.30898497628947325,-0.3119385762398265,-0.3148921761901796,-0.3178457761405328,-0.32079937609088605
1,0.498166,SZTau,0.03814108159059164,0.035187481640238466,0.032233881689885266,0.029280281739532097,0.026326681789178928,0.023373081838825756,0.020419481888472587,0.017465881938119415,0.014512281987766218,0.011558682037413047,0.008605082087059878,0.005651482136706708,0.0026978821863535233,-0.000255717763999647,-0.0032093177143528314,-0.006162917664706002,-0.009116517615059171,-0.012070117565412342,-0.015023717515765526,-0.017977317466118702,-0.02093091741647188,-0.023884517366825064,-0.02683811731717822,-0.029791717267531406,-0.03274531721788458,-0.03569891716823776,-0.03865251711859093,-0.041606117068944105,-0.044559717019297285,-0.04751331696965047,-0.050466916920003636,-0.05342051687035681,-0.056374116820709995,-0.05932771677106316,-0.06228131672141634,-0.06523491667176952,-0.06818851662212269,-0.07114211657247588,-0.07409571652282904,-0.07704931647318222,-0.0800029164235354,-0.08295651637388857,-0.08591011632424174,-0.08886371627459493,-0.09181731622494811,-0.09477091617530127,-0.09772451612565444,-0.10067811607600761,-0.10363171602636082,-0.10658531597671399,-0.10953891592706716,-0.11249251587742032,-0.11544611582777349,-0.11839971577812666,-0.12135331572847989,-0.12430691567883304,-0.1272605156291862,-0.13021411557953938,-0.1331677155298926,-0.13612131548024572,-0.13907491543059894,-0.14202851538095207,-0.14498211533130526,-0.14793571528165847,-0.1508893152320116,-0.15384291518236481,-0.156796515132718,-0.15975011508307116,-0.16270371503342435,-0.16565731498377748,-0.1686109149341307,-0.17156451488448382,-0.17451811483483703,-0.17747171478519022,-0.18042531473554335,-0.18337891468589657,-0.18633251463624975,-0.1892861145866029,-0.1922397145369561,-0.19519331448730926,-0.19814691443766244,-0.20110051438801563,-0.20405411433836884,-0.20700771428872197,-0.2099613142390752,-0.21291491418942832,-0.21586851413978153,-0.21882211409013466,-0.22177571404048785,-0.224729313990841,-0.2276829139411942,-0.23063651389154735,-0.23359011384190054,-0.23654371379225367,-0.23949731374260688,-0.24245091369296007,-0.24540451364331323,-0.2483581135936664,-0.2513117135440196,-0.25426531349437276
2,0.564814,SSSct,0.08323638580828757,0.0802827858579344,0.0773291859075812,0.07437558595722803,0.07142198600687487,0.0684683860565217,0.06551478610616852,0.06256118615581532,0.05960758620546215,0.056653986255108986,0.053700386304755814,0.05074678635440264,0.04779318640404946,0.044839586453696276,0.0418859865033431,0.03893238655298992,0.035978786602636766,0.03302518665228359,0.030071586701930397,0.027117986751577224,0.024164386801224055,0.021210786850870873,0.018257186900517714,0.015303586950164531,0.012349986999811347,0.009396387049458176,0.006442787099104993,0.0034891871487518224,0.0005355871983986452,-0.002418012751954532,-0.005371612702307702,-0.008325212652660879,-0.011278812603014056,-0.014232412553367227,-0.01718601250372041,-0.020139612454073582,-0.02309321240442675,-0.026046812354779937,-0.02900041230513312,-0.031954012255486275,-0.03490761220583946,-0.03786121215619265,-0.04081481210654583,-0.043768412056898985,-0.04672201200725217,-0.04967561195760534,-0.05262921190795851,-0.05558281185831171,-0.058536411808664875,-0.06149001175901805,-0.06444361170937121,-0.06739721165972438,-0.07035081161007756,-0.07330441156043073,-0.07625801151078396,-0.0792116114611371,-0.08216521141149026,-0.08511881136184346,-0.08807241131219663,-0.0910260112625498,-0.09397961121290298,-0.09693321116325618,-0.09988681111360932,-0.10284041106396251,-0.10579401101431571,-0.10874761096466885,-0.11170121091502205,-0.1146548108653752,-0.1176084108157284,-0.12056201076608153,-0.12351561071643473,-0.12646921066678787,-0.1294228106171411,-0.13237641056749427,-0.13533001051784743,-0.13828361046820062,-0.14123721041855383,-0.14419081036890696,-0.14714441031926018,-0.1500980102696133,-0.15305161021996644,-0.15600521017031965,-0.15895881012067284,-0.16191241007102605,-0.16486601002137924,-0.1678196099717324,-0.17077320992208558,-0.17372680987243871,-0.17668040982279193,-0.17963400977314511,-0.18258760972349827,-0.1855412096738514,-0.18849480962420462,-0.1914484095745578,-0.19440200952491093,-0.19735560947526415,-0.20030920942561733,-0.2032628093759705,-0.20621640932632362,-0.20917000927667687
3,0.578244,QZNor,0.16397115223997974,0.16101755228962658,0.1580639523392734,0.1551103523889202,0.152156752438567,0.1492031524882138,0.14624955253786065,0.14329595258750746,0.1403423526371543,0.13738875268680112,0.13443515273644804,0.13148155278609483,0.12852795283574164,0.1255743528853885,0.12262075293503531,0.11966715298468211,0.11671355303432897,0.11375995308397577,0.11080635313362264,0.10785275318326944,0.10489915323291626,0.10194555328256306,0.09899195333220992,0.09603835338185672,0.09308475343150355,0.09013115348115039,0.08717755353079719,0.08422395358044402,0.08127035363009084,0.07831675367973764,0.0753631537293845,0.07240955377903133,0.06945595382867814,0.066502353878325,0.06354875392797182,0.06059515397761865,0.05764155402726546,0.05468795407691227,0.051734354126559086,0.048780754176205914,0.04582715422585275,0.04287355427549956,0.0399199543251464,0.036966354374793224,0.03401275442444004,0.03105915447408685,0.028105554523733697,0.0251519545733805,0.022198354623027328,0.01924475467267416,0.01629115472232099,0.013337554771967818,0.01038395482161462,0.007430354871261449,0.004476754920908265,0.0015231549705551023,-0.001430444979798075,-0.004384044930151245,-0.00733764488050443,-0.0102912448308576,-0.013244844781210777,-0.016198444731563955,-0.019152044681917123,-0.02210564463227031,-0.02505924458262348,-0.028012844532976647,-0.030966444483329834,-0.033920044433683,-0.036873644384036175,-0.039827244334389354,-0.04278084428474254,-0.04573444423509571,-0.0486880441854489,-0.051641644135802064,-0.05459524408615524,-0.05754884403650841,-0.0605024439868616,-0.06345604393721478,-0.06640964388756794,-0.06936324383792111,-0.07231684378827428,-0.07527044373862746,-0.07822404368898066,-0.08117764363933383,-0.08413124358968699,-0.08708484354004016,-0.09003844349039333,-0.09299204344074653,-0.0959456433910997,-0.09889924334145288,-0.10185284329180608,-0.10480644324215921,-0.10776004319251241,-0.11071364314286555,-0.11366724309321875,-0.11662084304357195,-0.1195744429939251,-0.12252804294427828,-0.12548164289463143,-0.12843524284498464
4,0.578408,ADGem,0.03746197523933479,0.03450837528898165,0.03155477533862845,0.028601175388275255,0.02564757543792211,0.022693975487568914,0.019740375537215773,0.016786775586862573,0.013833175636509374,0.010879575686156233,0.007925975735803035,0.004972375785449893,0.0020187758350966945,-0.0009348241152564758,-0.003888424065609646,-0.006842024015962844,-0.009795623966315985,-0.012749223916669184,-0.015702823867022354,-0.018656423817375523,-0.021610023767728696,-0.024563623718081892,-0.027517223668435037,-0.030470823618788234,-0.0334244235691414,-0.036378023519494575,-0.039331623469847775,-0.04228522342020094,-0.04523882337055411,-0.048192423320907285,-0.05114602327126045,-0.05409962322161364,-0.05705322317196682,-0.06000682312231999,-0.06296042307267316,-0.06591402302302635,-0.06886762297337952,-0.07182122292373269,-0.07477482287408586,-0.07772842282443905,-0.08068202277479222,-0.0836356227251454,-0.08658922267549857,-0.08954282262585175,-0.09249642257620493,-0.0954500225265581,-0.09840362247691127,-0.10135722242726444,-0.10431082237761762,-0.10726442232797082,-0.11021802227832399,-0.11317162222867715,-0.11612522217903032,-0.1190788221293835,-0.12203242207973669,-0.12498602203008986,-0.12793962198044304,-0.13089322193079622,-0.1338468218811494,-0.13680042183150257,-0.13975402178185575,-0.1427076217322089,-0.14566122168256207,-0.14861482163291526,-0.15156842158326844,-0.1545220215336216,-0.1574756214839748,-0.160429221434328,-0.16338282138468113,-0.16633642133503432,-0.16929002128538748,-0.1722436212357406,-0.17519722118609382,-0.178150821136447,-0.1811044210868002,-0.18405802103715335,-0.18701162098750654,-0.18996522093785975,-0.19291882088821288,-0.1958724208385661,-0.19882602078891923,-0.20177962073927241,-0.20473322068962563,-0.20768682063997881,-0.21064042059033197,-0.21359402054068516,-0.21654762049103832,-0.2195012204413915,-0.2224548203917447,-0.22540842034209785,-0.22836202029245103,-0.2313156202428042,-0.23426922019315738,-0.23722282014351045,-0.24017642009386367,-0.24313002004421685,-0.24608361999457,-0.24903721994492325,-0.2519908198952764,-0.2549444198456296
5,0.586529,YAur,0.03608503642284967,0.03313143647249648,0.03017783652214328,0.02722423657179014,0.02427063662143694,0.021317036671083797,0.018363436720730597,0.0154098367703774,0.012456236820024258,0.00950263686967106,0.006549036919317918,0.0035954369689647197,0.0006418370186115496,-0.0023117629317416207,-0.005265362882094819,-0.008218962832447989,-0.01117256278280116,-0.01412616273315433,-0.0170797626835075,-0.0200333626338607,-0.022986962584213868,-0.025940562534567037,-0.02889416248492021,-0.03184776243527338,-0.03480136238562655,-0.03775496233597975,-0.04070856228633292,-0.043662162236686085,-0.04661576218703926,-0.04956936213739244,-0.05252296208774561,-0.055476562038098795,-0.05843016198845197,-0.06138376193880514,-0.06433736188915833,-0.0672909618395115,-0.07024456178986467,-0.07319816174021784,-0.07615176169057103,-0.0791053616409242,-0.08205896159127737,-0.08501256154163056,-0.08796616149198372,-0.0909197614423369,-0.09387336139269008,-0.09682696134304325,-0.09978056129339644,-0.10273416124374961,-0.10568776119410278,-0.10864136114445595,-0.11159496109480913,-0.1145485610451623,-0.1175021609955155,-0.12045576094586867,-0.12340936089622184,-0.126362960846575,-0.12931656079692821,-0.13227016074728135,-0.13522376069763453,-0.13817736064798772,-0.14113096059834088,-0.1440845605486941,-0.14703816049904722,-0.14999176044940044,-0.15294536039975362,-0.15589896035010675,-0.15885256030045997,-0.1618061602508131,-0.1647597602011663,-0.1677133601515195,-0.17066696010187266,-0.17362056005222584,-0.17657416000257897,-0.1795277599529322,-0.18248135990328532,-0.18543495985363853,-0.18838855980399172,-0.19134215975434488,-0.19429575970469806,-0.1972493596550512,-0.2002029596054044,-0.2031565595557576,-0.2061101595061108,-0.20906375945646394,-0.21201735940681715,-0.21497095935717028,-0.21792455930752347,-0.22087815925787668,-0.2238317592082298,-0.22678535915858303,-0.22973895910893616,-0.23269255905928934,-0.2356461590096425,-0.23859975895999563,-0.24155335891034885,-0.24450695886070198,-0.24746055881105525,-0.2504141587614084,-0.2533677587117616,-0.25632135866211475
6,0.605768,STTau,0.008753298101144932,0.005799698150791733,0.0028460982004385915,-0.00010750174991460673,-0.0030611017002677484,-0.006014701650620947,-0.008968301600974145,-0.011921901551327288,-0.014875501501680486,-0.017829101452033685,-0.020782701402386826,-0.023736301352740026,-0.026689901303093167,-0.029643501253446364,-0.032597101203799564,-0.0355507011541527,-0.0385043011045059,-0.041457901054859046,-0.044411501005212246,-0.04736510095556544,-0.050318700905918584,-0.053272300856271784,-0.05622590080662492,-0.05917950075697812,-0.062133100707331294,-0.06508670065768446,-0.06804030060803766,-0.0709939005583908,-0.07394750050874398,-0.07690110045909715,-0.07985470040945034,-0.08280830035980351,-0.08576190031015671,-0.08871550026050988,-0.09166910021086305,-0.09462270016121622,-0.0975763001115694,-0.10052990006192257,-0.10348350001227576,-0.10643709996262891,-0.1093906999129821,-0.11234429986333529,-0.11529789981368846,-0.11825149976404163,-0.1212050997143948,-0.12415869966474798,-0.12711229961510118,-0.13006589956545433,-0.13301949951580752,-0.13597309946616068,-0.13892669941651387,-0.14188029936686705,-0.1448338993172202,-0.1477874992675734,-0.15074109921792658,-0.15369469916827974,-0.15664829911863293,-0.1596018990689861,-0.1625554990193393,-0.16550909896969243,-0.16846269892004562,-0.17141629887039878,-0.17436989882075196,-0.17732349877110518,-0.1802770987214583,-0.18323069867181152,-0.18618429862216468,-0.18913789857251784,-0.19209149852287105,-0.19504509847322418,-0.1979986984235774,-0.20095229837393053,-0.20390589832428374,-0.20685949827463687,-0.20981309822499006,-0.21276669817534327,-0.21572029812569646,-0.21867389807604962,-0.2216274980264028,-0.22458109797675593,-0.22753469792710915,-0.23048829787746228,-0.2334418978278155,-0.23639549777816868,-0.23934909772852184,-0.24230269767887502,-0.24525629762922815,-0.24820989757958137,-0.25116349752993455,-0.2541170974802877,-0.2570706974306409,-0.2600242973809941,-0.26297789733134724,-0.26593149728170046,-0.2688850972320536,-0.2718386971824068,-0.27479229713275993,-0.27774589708311315,-0.2806994970334663,-0.28365309698381946
7,0.609329,BFOph,0.20783979860307644,0.2048861986527232,0.20193259870237007,0.19897899875201686,0.19602539880166372,0.1930717988513105,0.19011819890095732,0.18716459895060417,0.18421099900025098,0.1812573990498978,0.17830379909954464,0.1753501991491915,0.1723965991988383,0.1694429992484851,0.16648939929813195,0.16353579934777876,0.16058219939742563,0.15762859944707241,0.15467499949671928,0.15172139954636607,0.14876779959601288,0.14581419964565975,0.14286059969530654,0.13990699974495335,0.1369533997946002,0.133999799844247,0.13104619989389385,0.12809259994354066,0.12513899999318748,0.12218540004283433,0.11923180009248113,0.116278200142128,0.1133246001917748,0.11037100024142166,0.10741740029106846,0.10446380034071526,0.10151020039036211,0.09855660044000891,0.09560300048965575,0.09264940053930255,0.08969580058894938,0.08674220063859621,0.08378860068824304,0.08083500073788986,0.0778814007875367,0.0749278008371835,0.07197420088683033,0.06902060093647719,0.06606700098612402,0.06311340103577082,0.06015980108541762,0.05720620113506445,0.05425260118471125,0.05129900123435811,0.04834540128400491,0.045391801333651755,0.042438201383298575,0.0394846014329454,0.03653100148259222,0.03357740153223905,0.03062380158188588,0.027670201631532707,0.024716601681179524,0.021763001730826355,0.01880940178047317,0.01585580183012,0.012902201879766815,0.009948601929413645,0.006995001979060475,0.00404140202870729,0.001087802078354113,-0.0018657978719990571,-0.0048193978223522345,-0.007772997772705419,-0.010726597723058588,-0.013680197673411758,-0.016633797623764945,-0.01958739757411812,-0.022540997524471296,-0.025494597474824462,-0.028448197425177638,-0.031401797375530824,-0.03435539732588399,-0.037308997276237175,-0.04026259722659035,-0.04321619717694351,-0.046169797127296686,-0.04912339707764987,-0.05207699702800306,-0.055030596978356223,-0.05798419692870941,-0.06093779687906258,-0.06389139682941575,-0.06684499677976892,-0.06979859673012209,-0.07275219668047529,-0.07570579663082846,-0.07865939658118162,-0.0816129965315348,-0.08456659648188797
8,0.609712,SYCas,0.0682977293280342,0.065344129377681,0.0623905294273278,0.059436929476974654,0.056483329526621516,0.05352972957626837,0.05057612962591517,0.04762252967556198,0.04466892972520878,0.04171532977485558,0.03876172982450243,0.03580812987414924,0.032854529923796096,0.0299009299734429,0.0269473300230897,0.023993730072736558,0.021040130122383358,0.018086530172030216,0.01513293022167702,0.012179330271323821,0.009225730320970679,0.00627213037061748,0.00331853042026431,0.0003649304699111401,-0.00258866948044203,-0.005542269430795201,-0.008495869381148399,-0.01144946933150157,-0.01440306928185471,-0.017356669232207907,-0.02031026918256108,-0.023263869132914276,-0.02621746908326745,-0.029171069033620618,-0.032124668983973786,-0.03507826893432699,-0.03803186888468016,-0.040985468835033324,-0.0439390687853865,-0.04689266873573968,-0.04984626868609285,-0.05279986863644602,-0.05575346858679921,-0.05870706853715237,-0.06166066848750556,-0.06461426843785872,-0.0675678683882119,-0.07052146833856508,-0.07347506828891825,-0.07642866823927143,-0.07938226818962461,-0.08233586813997779,-0.08528946809033094,-0.08824306804068413,-0.09119666799103732,-0.09415026794139049,-0.09710386789174366,-0.10005746784209685,-0.10301106779245,-0.10596466774280319,-0.10891826769315636,-0.11187186764350954,-0.11482546759386271,-0.11777906754421591,-0.12073266749456908,-0.12368626744492224,-0.1266398673952754,-0.1295934673456286,-0.13254706729598179,-0.13550066724633494,-0.13845426719668813,-0.1414078671470413,-0.14436146709739447,-0.14731506704774766,-0.1502686669981008,-0.153222266948454,-0.1561758668988072,-0.15912946684916035,-0.16208306679951354,-0.1650366667498667,-0.16799026670021988,-0.17094386665057307,-0.17389746660092623,-0.1768510665512794,-0.17980466650163263,-0.18275826645198576,-0.18571186640233897,-0.1886654663526921,-0.1916190663030453,-0.19457266625339845,-0.19752626620375163,-0.2004798661541048,-0.20343346610445798,-0.2063870660548112,-0.20934066600516438,-0.2122942659555175,-0.21524786590587072,-0.21820146585622385,-0.22115506580657707,-0.22410866575693025
