BBVI_i,VVVI_i,IIVI_i,JJVI_i,HHVI_i,KKVI_i
0.0028536026345779295,0.0031089391633042085,0.003108939163304587,0.0025786395742998327,0.00256505182517439,0.002289258745568873
-0.03997105578598244,-0.03999124130434642,-0.03999124130434638,-0.04343960459087816,-0.04346247304320992,-0.04409062403740384
-0.01575355580418346,-0.015572801196065644,-0.015572801196065392,-0.01956536716260024,-0.019592159915978628,-0.020411612894830216
0.0027694071283671435,0.001867839887971879,0.001867839887972036,-0.0026695359865871356,-0.0027515121777901353,-0.0033577252667752635
-0.027282226227703446,-0.027774655252407302,-0.027774655252407212,-0.03317936253217689,-0.03328210163169904,-0.034094572963031755
-0.03991538775917757,-0.03961784485049873,-0.039617844850498816,-0.04460735102233315,-0.044645034019613325,-0.045536094913236104
0.0036195557065175385,0.004018460189953046,0.004018460189952896,-0.004398189285188461,-0.004481106766527226,-0.005989391509661225
-0.03096243192801085,-0.031143280113566506,-0.031143280113566395,-0.03475315163009751,-0.03480098263588279,-0.035139306673393385
-0.00024121709684545478,0.000244367150382484,0.0002443671503820667,-0.0029961431729054995,-0.003014358367469308,-0.0035499035837444656
0.07460167845816552,0.07467629133396901,0.07467629133396839,0.07682187199729934,0.0768594452747322,0.07699854595074435
-0.01551482057461671,-0.015506654063881579,-0.015506654063881185,-0.016554497642117718,-0.016574166562209187,-0.016739001976568295
0.06666953427368925,0.06655736925450666,0.06655736925450682,0.06665825592420209,0.0666581591710689,0.06634606514185694
-0.030355811833361196,-0.030510602552564603,-0.030510602552564867,-0.031394601437667674,-0.03142638279671789,-0.03147988188582306
-0.004963957947894127,-0.004351212982174713,-0.004351212982174388,-0.0032104159126090056,-0.0032104498674396854,-0.002727939894422403
-0.05009340492525083,-0.05144130598693244,-0.051441305986931786,-0.05001933478976225,-0.05003506066173405,-0.04936627787892798
0.03253355639911705,0.03227941255304527,0.032279412553045096,0.03607841657654951,0.0360957903088447,0.036847365055214555
0.07290018315348216,0.07266169458028028,0.07266169458028068,0.06794028427712914,0.06783660259399824,0.06723631124292047
0.0943896626020122,0.094298551095031,0.094298551095031,0.09251787780891017,0.09245154755429597,0.09195707970898448
-0.0022370500235939935,-0.0023845403812730818,-0.002384540381273514,-0.008636649991459662,-0.008734248853149947,-0.009829171639286238
0.013359397305441214,0.012131705752595333,0.01213170575259477,0.013494831222654552,0.013490869497363512,0.01373607959823688
0.01631901284002395,0.017113976769551,0.017113976769550846,0.017677015506011258,0.017700724406105754,0.017588271253426425
-0.025789569870262798,-0.024785629692279414,-0.024785629692279224,-0.024481485667380114,-0.024405457522903712,-0.024707144654146255
0.06326847247561723,0.06351008719400351,0.06351008719400394,0.06755623920765386,0.06760896964195205,0.06815642341599513
0.0983587375501827,0.09753902385138824,0.09753902385138857,0.09717216805648327,0.0971090708613107,0.09715644668956111
0.008809574743313136,0.007734866380288013,0.007734866380287492,0.00764118109141582,0.007628664533621668,0.007697714063378027
0.05601448329050261,0.05543386499484183,0.05543386499484197,0.05716921256238684,0.05715530941611264,0.05741313485898867
-0.016937802782718052,-0.015534215160480553,-0.015534215160480556,-0.017465773414022057,-0.01743744629349563,-0.017924959632590873
-0.023176596131857997,-0.023074597959504197,-0.023074597959504273,-0.026299603059190966,-0.026322644758290634,-0.0268003075891732
0.07543172870321298,0.07520716532915007,0.07520716532915021,0.07611328805129065,0.07608632409379444,0.07638706947931179
-0.04425645312918468,-0.04369254420798971,-0.043692544207990236,-0.04756506274280812,-0.047604977950877016,-0.04818482058177023
-0.11095562736344147,-0.11018317543975208,-0.11018317543975252,-0.1111111606687711,-0.11110618090989058,-0.11125458090863123
-0.03751295589473108,-0.037122351392444936,-0.03712235139244535,-0.03692627562357435,-0.03692146167707074,-0.03677256219408004
-0.03411175399330245,-0.03302725475376432,-0.0330272547537644,-0.032757593252335494,-0.03276652485163387,-0.032799155380044194
-0.05744401045750848,-0.057146050272123106,-0.05714605027212326,-0.05702254987079944,-0.05696710559180527,-0.056878596722398624
0.0972885093479595,0.09651134550246342,0.09651134550246311,0.10216721425460183,0.10220726827329919,0.10351137691293961
-0.02023229666306563,-0.019751724214847402,-0.019751724214847267,-0.015231226096243262,-0.015188346886621117,-0.014459732157734417
-0.07145923409659015,-0.07087345680564036,-0.07087345680563997,-0.06810069387174839,-0.06811953446240632,-0.0670695898603865
-0.044814326308384035,-0.04472443370260509,-0.04472443370260495,-0.046581740001054896,-0.046578973646158345,-0.04689014634807601
-0.025255389158586196,-0.025600706320095416,-0.025600706320094743,-0.02203869045005229,-0.02199878007927739,-0.021336797166311722
-0.01910161357473548,-0.019799903597555134,-0.019799903597554534,-0.01775708954845418,-0.017686089166151754,-0.01760674933413863
-0.01739468710684476,-0.01818300927157579,-0.018183009271575862,-0.010770217877117917,-0.010622568816129314,-0.009460433427317571
