,BVVI_g,VVVI_g,IVVI_g,JVVI_g,HVVI_g,KVVI_g,BVVI_i,VVVI_i,IVVI_i,JVVI_i,HVVI_i,KVVI_i
11,-0.034085349203592546,-0.0400517916222889,-0.04005179162228855,-0.06735443020932244,-0.0653953486971972,-0.14232856922909995,-0.03583753617305467,-0.04200400697055641,-0.04200400697055649,-0.0739107423642257,-0.07782331464267482,-0.16162835668059977
12,-0.0769803355080595,-0.10261891659075642,-0.10261891659075634,-0.1584355123833835,-0.20142727991717782,-0.25148674339316174,-0.07509430697314659,-0.10064359586129741,-0.10064359586129745,-0.15001398825859621,-0.18072896963355822,-0.21337948492599756
13,0.027143372219266215,0.02736320033710538,0.027363200337105556,0.03497832861925856,0.035277165119875796,-0.026269394599686472,0.021095598866238435,0.020631101527221186,0.02063110152722126,0.012282970680899067,-0.00797212148440343,-0.09372054635553055
14,0.007175210956440083,0.0064084577073926065,0.006408457707392861,0.06108604372760695,0.14727515389525817,0.1715791627585958,-0.0031910187039782037,-0.005047512385280089,-0.005047512385280378,0.02128371848196652,0.06830789851533105,0.04451550442212479
15,0.04889931154826036,0.04769976435105817,0.04769976435105831,0.0993195121880437,0.11647409311237035,0.13712529267583273,0.041301510609217246,0.03924404553524472,0.039244045535244854,0.07078792603826498,0.062035659273052074,0.052139243278583984
16,-0.05571570335774821,-0.055171849102536495,-0.055171849102536176,-0.11115298004088635,-0.16972146520746237,-0.2037783078021401,-0.05179525388508999,-0.05078355268665615,-0.05078355268665634,-0.09670318909279525,-0.14309322948872197,-0.1633868331578088
17,0.07896576612395956,0.08240569402488226,0.0824056940248828,0.1736131977529126,0.2164426222527224,0.2886176169506965,0.09313161890637937,0.09808747824943144,0.09808747824943137,0.2277148824633708,0.32279981936185276,0.458574331904093
18,-0.04288693413370632,-0.04832507734945312,-0.048325077349453,-0.058829049680680916,-0.0756685218799276,-0.03212549100919448,-0.04612824275268244,-0.05177579185040851,-0.05177579185040845,-0.07269641295326632,-0.10798997386155465,-0.08992047741670109
19,0.02004078553457775,0.00413731940591418,0.0041373194059145905,0.015575126259744467,0.036202911441183004,0.023497740119466932,0.017299465068364543,0.0010175887222834408,0.0010175887222838304,0.0060264738092671005,0.020562350769884143,0.0023073150029598523
20,0.036371746756985845,0.06441631574301372,0.06441631574301385,0.08748894398451308,0.13206004330593155,0.12597910959593858,0.031012907766166355,0.05845560000122811,0.0584556000012281,0.06733028364982938,0.09347645878970492,0.06559360417764998
21,0.013226176014588972,0.014797927364210222,0.014797927364210199,0.042355979066783914,0.05669647672311477,0.11511952644715095,0.011491335745229625,0.01293326308383146,0.01293326308383134,0.035125892942215874,0.040427982390183276,0.08662667997601665
22,-0.06471746573280851,-0.06006077933178404,-0.060060779331784046,-0.10063076090209522,-0.1682612810841767,-0.2744595045599063,-0.04781841273251353,-0.041170707758957974,-0.04117070775895826,-0.03806759349265913,-0.05199154359287076,-0.0968270891255003
23,-0.030016598583788523,-0.024076781173817566,-0.024076781173817268,-0.039267598071881175,-0.04544101176214459,-0.11593934979772505,-0.03428016123046319,-0.028840705768156307,-0.02884070576815627,-0.05507329642180985,-0.07488949548033569,-0.1610254311928066
24,0.018317961820828815,0.016617299753032125,0.016617299753032326,0.0360957093450466,0.03357335461359829,0.047951828542324125,0.024719825372743115,0.023675755987502736,0.023675755987502888,0.060853936307331005,0.08329372160733382,0.12867785983073513
25,-0.0033146722378719416,0.006061329856928962,0.006061329856929383,-0.019402495839323106,-0.0050952074224280865,-0.0700692028219244,-0.012066414250687132,-0.0036725816074118186,-0.003672581607411138,-0.052332889086850284,-0.06815299706767884,-0.16879461835761195
26,0.0459632211120246,0.04119157975913661,0.04119157975913675,0.05205253658076586,0.030153471683104723,0.03935524554156016,0.07530848994401898,0.07370855720072789,0.07370855720072789,0.16378709489285598,0.24865456567491243,0.38711259531077863
27,0.04837003407618324,0.05433900110985,0.05433900110984999,0.2125117817748561,0.3322758250886526,0.5030325380411141,0.051985958061299985,0.0585324244323703,0.05853242443237022,0.2242584609016751,0.3483540335579972,0.5202054304044313
28,0.06728212747411148,0.07925899888982398,0.07925899888982403,0.1425663312830121,0.1403716726443512,0.2712402479386927,0.07759028019343969,0.09060078355787535,0.09060078355787533,0.1826870623959937,0.2218015129117645,0.4044699007524891
29,-0.03277691149140656,-0.04032748522525612,-0.040327485225255956,-0.13233715110312577,-0.22229579597995527,-0.3017059254137521,-0.027713834133414033,-0.03479018096046811,-0.034790180960467924,-0.11226863845436795,-0.18035557604797856,-0.23166426446460228
30,-0.0822163471268837,-0.08670445096183163,-0.08670445096183121,-0.17977138751597968,-0.24446464500431764,-0.33081399367991204,-0.06999216051601598,-0.07327159662437231,-0.07327159662437177,-0.13200814122780322,-0.14690605269816803,-0.17046933588408197
31,-0.011088339276346264,0.005580316698123038,0.005580316698123473,0.015403951336592635,0.04041848364819581,0.09444302020662315,-0.014147255705995617,0.002176483148164288,0.002176483148164736,0.003911723044678888,0.018473074812234168,0.06016041251917726
32,0.025691610806999256,0.02180361161049348,0.021803611610493517,0.04724534071810833,0.06719138823984525,0.02952969332226187,0.026126043800019257,0.02234050926263061,0.022340509262630415,0.048298457096151534,0.0672011912391907,0.0270426261588477
33,0.011054094494423784,0.0032359260290190637,0.0032359260290189614,0.0028068278659895644,-0.001275319517968545,-0.06534536495369483,0.018341762423063065,0.011219734489253022,0.011219734489252965,0.03154623637164107,0.0583051827067722,0.03360706824862226
34,-0.05457147101862081,-0.06200507264688085,-0.06200507264688125,-0.183628999505844,-0.29632646315589933,-0.4258557908314685,-0.047112641443780155,-0.05345015857017289,-0.0534501585701737,-0.15836788639211763,-0.25763201553165105,-0.37734214581572023
35,0.018923073458086803,0.01629570813663365,0.01629570813663359,0.047900537942238794,0.08801512975806991,0.10000453881295883,0.019109629740750964,0.016532563680763012,0.016532563680763234,0.04828457760812963,0.08765342576921534,0.09807019443188789
36,-0.0024032656650902155,0.004365329855792164,0.004365329855792265,0.04978324980863733,0.07962740447383537,0.14251815993003789,-0.004197441691995389,0.0022370918769196915,0.0022370918769195184,0.044469143395417486,0.07440998872335472,0.1405326767514962
37,-0.11649494623916389,-0.10340030759060814,-0.10340030759060836,-0.16080243908986105,-0.17920520877279836,-0.2798632814482767,-0.11622246499087577,-0.10310467954621601,-0.10310467954621635,-0.15969669264233052,-0.176810130106214,-0.2757671732424896
38,0.036590651209102175,0.04700912549980229,0.047009125499801976,0.2198107641539993,0.3721207284365702,0.6338442446779196,0.05021618898820608,0.06221596496593845,0.06221596496593805,0.27051507406124486,0.4672643013437685,0.780373705474227
