,logP,JJJK,-1.000000,-0.980000,-0.960000,-0.940000,-0.920000,-0.900000,-0.880000,-0.860000,-0.840000,-0.820000,-0.800000,-0.780000,-0.760000,-0.740000,-0.720000,-0.700000,-0.680000,-0.660000,-0.640000,-0.620000,-0.600000,-0.580000,-0.560000,-0.540000,-0.520000,-0.500000,-0.480000,-0.460000,-0.440000,-0.420000,-0.400000,-0.380000,-0.360000,-0.340000,-0.320000,-0.300000,-0.280000,-0.260000,-0.240000,-0.220000,-0.200000,-0.180000,-0.160000,-0.140000,-0.120000,-0.100000,-0.080000,-0.060000,-0.040000,-0.020000,0.000000,0.020000,0.040000,0.060000,0.080000,0.100000,0.120000,0.140000,0.160000,0.180000,0.200000,0.220000,0.240000,0.260000,0.280000,0.300000,0.320000,0.340000,0.360000,0.380000,0.400000,0.420000,0.440000,0.460000,0.480000,0.500000,0.520000,0.540000,0.560000,0.580000,0.600000,0.620000,0.640000,0.660000,0.680000,0.700000,0.720000,0.740000,0.760000,0.780000,0.800000,0.820000,0.840000,0.860000,0.880000,0.900000,0.920000,0.940000,0.960000,0.980000
0,0.490098,EVSct,-0.12418738264498487,-0.1259646528576246,-0.12774192307026433,-0.12951919328290407,-0.1312964634955438,-0.13307373370818354,-0.13485100392082328,-0.136628274133463,-0.13840554434610275,-0.14018281455874249,-0.14196008477138222,-0.14373735498402196,-0.1455146251966617,-0.14729189540930143,-0.14906916562194117,-0.15084643583458096,-0.1526237060472207,-0.15440097625986043,-0.15617824647250017,-0.1579555166851399,-0.15973278689777964,-0.16151005711041938,-0.1632873273230591,-0.16506459753569883,-0.16684186774833856,-0.16861913796097833,-0.17039640817361806,-0.1721736783862578,-0.17395094859889754,-0.17572821881153727,-0.177505489024177,-0.17928275923681675,-0.18106002944945648,-0.18283729966209616,-0.18461456987473596,-0.1863918400873757,-0.18816911030001543,-0.18994638051265517,-0.1917236507252949,-0.19350092093793464,-0.19527819115057438,-0.1970554613632141,-0.19883273157585385,-0.20061000178849353,-0.20238727200113327,-0.204164542213773,-0.20594181242641274,-0.20771908263905248,-0.20949635285169216,-0.21127362306433195,-0.2130508932769717,-0.21482816348961142,-0.21660543370225122,-0.21838270391489095,-0.22015997412753063,-0.22193724434017037,-0.2237145145528101,-0.22549178476544984,-0.22726905497808958,-0.22904632519072932,-0.23082359540336905,-0.2326008656160088,-0.23437813582864853,-0.23615540604128826,-0.237932676253928,-0.23970994646656774,-0.24148721667920747,-0.2432644868918472,-0.24504175710448695,-0.24681902731712668,-0.24859629752976642,-0.25037356774240616,-0.2521508379550459,-0.25392810816768563,-0.25570537838032537,-0.2574826485929651,-0.25925991880560484,-0.2610371890182446,-0.2628144592308843,-0.26459172944352405,-0.2663689996561638,-0.2681462698688035,-0.26992354008144326,-0.271700810294083,-0.27347808050672273,-0.27525535071936247,-0.2770326209320022,-0.27880989114464194,-0.2805871613572817,-0.2823644315699214,-0.28414170178256115,-0.2859189719952009,-0.2876962422078406,-0.28947351242048036,-0.2912507826331201,-0.29302805284575983,-0.29480532305839957,-0.2965825932710393,-0.29835986348367904,-0.3001371336963188
1,0.498166,SZTau,0.0036805403842339185,0.0019032701715941264,0.00012599995895438976,-0.0016512702536853469,-0.0034285404663250835,-0.00520581067896482,-0.006983080891604557,-0.008760351104244293,-0.01053762131688403,-0.012314891529523767,-0.014092161742163503,-0.01586943195480324,-0.017646702167442976,-0.019423972380082713,-0.02120124259272245,-0.022978512805362186,-0.024755783018001923,-0.02653305323064166,-0.028310323443281396,-0.030087593655921133,-0.03186486386856087,-0.033642134081200606,-0.03541940429384033,-0.037196674506480065,-0.0389739447191198,-0.040751214931759545,-0.04252848514439928,-0.04430575535703902,-0.046083025569678755,-0.04786029578231849,-0.04963756599495823,-0.051414836207597965,-0.05319210642023771,-0.05496937663287743,-0.05674664684551717,-0.05852391705815692,-0.060301187270796655,-0.06207845748343639,-0.06385572769607613,-0.06563299790871586,-0.0674102681213556,-0.06918753833399534,-0.07096480854663507,-0.07274207875927481,-0.07451934897191455,-0.07629661918455428,-0.07807388939719402,-0.07985115960983376,-0.0816284298224735,-0.08340570003511323,-0.08518297024775297,-0.0869602404603927,-0.08873751067303244,-0.09051478088567212,-0.09229205109831191,-0.09406932131095165,-0.09584659152359133,-0.09762386173623107,-0.0994011319488708,-0.10117840216151054,-0.10295567237415028,-0.10473294258679001,-0.10651021279942975,-0.10828748301206949,-0.11006475322470922,-0.11184202343734896,-0.1136192936499887,-0.11539656386262843,-0.11717383407526817,-0.11895110428790791,-0.12072837450054764,-0.12250564471318738,-0.12428291492582712,-0.12606018513846684,-0.12783745535110658,-0.1296147255637463,-0.13139199577638605,-0.1331692659890258,-0.13494653620166552,-0.13672380641430526,-0.1385010766269451,-0.14027834683958484,-0.14205561705222458,-0.1438328872648642,-0.14561015747750394,-0.14738742769014368,-0.14916469790278342,-0.15094196811542315,-0.1527192383280629,-0.15449650854070263,-0.15627377875334236,-0.1580510489659821,-0.15982831917862184,-0.16160558939126157,-0.1633828596039013,-0.16516012981654105,-0.16693740002918078,-0.16871467024182052,-0.17049194045446026,-0.1722692106671
2,0.564814,SSSct,0.0012951531352250883,-0.00048211707741464827,-0.002259387290054385,-0.0040366575026941215,-0.005813927715333858,-0.007591197927973595,-0.009368468140613331,-0.011145738353253068,-0.012923008565892805,-0.014700278778532541,-0.016477548991172278,-0.018254819203812014,-0.02003208941645175,-0.021809359629091488,-0.023586629841731224,-0.02536390005437096,-0.027141170267010697,-0.028918440479650434,-0.03069571069229017,-0.03247298090492988,-0.034250251117569616,-0.03602752133020935,-0.03780479154284909,-0.039582061755488826,-0.04135933196812856,-0.0431366021807683,-0.04491387239340805,-0.046691142606047786,-0.04846841281868752,-0.05024568303132725,-0.05202295324396699,-0.053800223456606726,-0.05557749366924647,-0.0573547638818862,-0.059132034094525936,-0.06090930430716567,-0.0626865745198054,-0.06446384473244515,-0.06624111494508489,-0.06801838515772463,-0.06979565537036435,-0.07157292558300409,-0.07335019579564382,-0.07512746600828356,-0.0769047362209233,-0.07868200643356303,-0.08045927664620277,-0.08223654685884253,-0.08401381707148227,-0.085791087284122,-0.08756835749676174,-0.08934562770940148,-0.09112289792204122,-0.09290016813468095,-0.09467743834732069,-0.09645470855996043,-0.09823197877260016,-0.1000092489852399,-0.10178651919787964,-0.10356378941051937,-0.10534105962315911,-0.10711832983579885,-0.10889560004843858,-0.11067287026107832,-0.11245014047371805,-0.11422741068635779,-0.11600468089899753,-0.11778195111163726,-0.119559221324277,-0.12133649153691674,-0.12311376174955647,-0.12489103196219621,-0.12666830217483593,-0.12844557238747567,-0.1302228426001154,-0.13200011281275514,-0.13377738302539488,-0.13555465323803462,-0.13733192345067435,-0.1391091936633141,-0.14088646387595383,-0.14266373408859356,-0.1444410043012333,-0.14621827451387304,-0.14799554472651277,-0.1497728149391525,-0.15155008515179225,-0.15332735536443198,-0.1551046255770716,-0.15688189578971135,-0.15865916600235108,-0.16043643621499082,-0.16221370642763056,-0.1639909766402703,-0.16576824685291003,-0.16754551706554976,-0.1693227872781895,-0.17110005749082924,-0.17287732770346897,-0.1746545979161087
3,0.578244,QZNor,0.064805174944206,0.06302790473156637,0.061250634518926636,0.0594733643062869,0.05769609409364716,0.055918823881007426,0.05414155366836758,0.05236428345572795,0.050587013243088216,0.04880974303044848,0.04703247281780874,0.045255202605169007,0.04347793239252927,0.04170066217988953,0.0399233919672498,0.03814612175461006,0.03636885154197032,0.03459158132933059,0.03281431111669085,0.031037040904051114,0.029259770691411377,0.02748250047877164,0.025705230266131904,0.023927960053492167,0.02215068984085243,0.020373419628212694,0.018596149415572957,0.01681887920293322,0.015041608990293484,0.013264338777653747,0.01148706856501401,0.009709798352374274,0.007932528139734538,0.006155257927094801,0.004377987714455064,0.002600717501815328,0.0008234472891755912,-0.0009538229234641454,-0.002731093136103882,-0.004508363348743619,-0.006285633561383355,-0.008062903774023092,-0.009840173986662828,-0.011617444199302565,-0.01339471441194233,-0.015171984624582038,-0.016949254837221775,-0.01872652504986151,-0.020503795262501248,-0.022281065475141,-0.024058335687780735,-0.025835605900420472,-0.02761287611306021,-0.029390146325699945,-0.03116741653833968,-0.03294468675097942,-0.034721956963619155,-0.03649922717625889,-0.03827649738889863,-0.040053767601538365,-0.0418310378141781,-0.04360830802681784,-0.045385578239457575,-0.047162848452097325,-0.04894011866473706,-0.05071738887737677,-0.052494659090016535,-0.05427192930265627,-0.05604919951529598,-0.057826469727935745,-0.059603739940575454,-0.06138101015321519,-0.06315828036585493,-0.06493555057849466,-0.0667128207911344,-0.06849009100377414,-0.07026736121641387,-0.07204463142905361,-0.07382190164169335,-0.07559917185433308,-0.07737644206697282,-0.07915371227961256,-0.08093098249225229,-0.08270825270489203,-0.08448552291753177,-0.0862627931301715,-0.08804006334281124,-0.08981733355545098,-0.09159460376809071,-0.09337187398073045,-0.09514914419337019,-0.09692641440600992,-0.09870368461864966,-0.1004809548312894,-0.10225822504392913,-0.10403549525656887,-0.1058127654692086,-0.10759003568184834,-0.10936730589448808,-0.11114457610712782
4,0.578408,ADGem,0.018920728465295675,0.017143458252655938,0.015366188040016202,0.013588917827376465,0.011811647614736728,0.010034377402096992,0.008257107189457255,0.0064798369768175185,0.004702566764177782,0.0029252965515380452,0.0011480263388983086,-0.000629243873741428,-0.0024065140863811646,-0.004183784299020901,-0.005961054511660638,-0.0077383247243003744,-0.009515594936940111,-0.011292865149579848,-0.013070135362219584,-0.014847405574859376,-0.016624675787499113,-0.01840194600013885,-0.020179216212778586,-0.021956486425418323,-0.02373375663805806,-0.025511026850697796,-0.027288297063337533,-0.02906556727597727,-0.030842837488617006,-0.03262010770125674,-0.03439737791389648,-0.036174648126536216,-0.037951918339175925,-0.03972918855181566,-0.0415064587644554,-0.043283728977095134,-0.04506099918973487,-0.04683826940237461,-0.048615539615014344,-0.050392809827654095,-0.05217008004029383,-0.05394735025293357,-0.055724620465573305,-0.057501890678213034,-0.05927916089085278,-0.06105643110349251,-0.06283370131613225,-0.06461097152877199,-0.06638824174141172,-0.06816551195405146,-0.0699427821666912,-0.07172005237933093,-0.07349732259197067,-0.0752745928046104,-0.07705186301725013,-0.07882913322988987,-0.0806064034425296,-0.08238367365516934,-0.0841609438678091,-0.08593821408044881,-0.08771548429308858,-0.08949275450572831,-0.09127002471836805,-0.09304729493100779,-0.09482456514364752,-0.09660183535628726,-0.098379105568927,-0.10015637578156673,-0.10193364599420647,-0.10371091620684621,-0.10548818641948594,-0.10726545663212568,-0.10904272684476542,-0.11081999705740515,-0.11259726727004483,-0.11437453748268457,-0.11615180769532431,-0.11792907790796404,-0.11970634812060378,-0.12148361833324352,-0.12326088854588325,-0.12503815875852298,-0.1268154289711627,-0.12859269918380245,-0.1303699693964422,-0.13214723960908192,-0.13392450982172166,-0.1357017800343614,-0.13747905024700113,-0.13925632045964087,-0.1410335906722806,-0.14281086088492034,-0.14458813109756008,-0.14636540131019982,-0.14814267152283955,-0.1499199417354793,-0.15169721194811903,-0.15347448216075876,-0.1552517523733985,-0.15702902258603824
5,0.586529,YAur,0.026142242595981177,0.02436497238334144,0.022587702170701704,0.020810431958061967,0.01903316174542223,0.017255891532782494,0.015478621320142757,0.013701351107503021,0.011924080894863284,0.010146810682223548,0.008369540469583811,0.006592270256944074,0.004815000044304338,0.003037729831664601,0.0012604596190248646,-0.000516810593614872,-0.0022940808062546086,-0.004071351018894345,-0.005848621231534082,-0.0076258914441738185,-0.009403161656813555,-0.011180431869453292,-0.012957702082093028,-0.014734972294732765,-0.0165122425073725,-0.018289512720012238,-0.020066782932651975,-0.02184405314529171,-0.023621323357931448,-0.025398593570571185,-0.02717586378321092,-0.028953133995850658,-0.030730404208490394,-0.03250767442113013,-0.03428494463376987,-0.036062214846409604,-0.03783948505904934,-0.039616755271689084,-0.04139402548432882,-0.04317129569696856,-0.04494856590960829,-0.04672583612224803,-0.04850310633488777,-0.0502803765475275,-0.052057646760167234,-0.05383491697280697,-0.05561218718544671,-0.057389457398086444,-0.05916672761072618,-0.06094399782336592,-0.06272126803600565,-0.06449853824864539,-0.06627580846128513,-0.06805307867392486,-0.0698303488865646,-0.07160761909920434,-0.07338488931184407,-0.07516215952448381,-0.07693942973712355,-0.07871669994976328,-0.08049397016240302,-0.08227124037504276,-0.08404851058768249,-0.08582578080032223,-0.08760305101296197,-0.0893803212256017,-0.09115759143824144,-0.09293486165088118,-0.09471213186352091,-0.09648940207616065,-0.09826667228880039,-0.10004394250144012,-0.10182121271407986,-0.1035984829267196,-0.10537575313935933,-0.10715302335199907,-0.1089302935646388,-0.11070756377727854,-0.11248483398991828,-0.11426210420255802,-0.11603937441519775,-0.11781664462783749,-0.11959391484047723,-0.12137118505311696,-0.1231484552657567,-0.12492572547839643,-0.12670299569103616,-0.1284802659036759,-0.13025753611631563,-0.13203480632895537,-0.1338120765415951,-0.13558934675423484,-0.13736661696687458,-0.13914388717951431,-0.14092115739215405,-0.1426984276047938,-0.14447569781743352,-0.14625296803007326,-0.148030238242713,-0.14980750845535273
6,0.605768,STTau,0.01731740993381191,0.015540139721172172,0.013762869508532435,0.011985599295892699,0.010208329083252962,0.008431058870613226,0.006653788657973489,0.004876518445333752,0.0030992482326940157,0.0013219780200542791,-0.0004552921925854575,-0.002232562405225194,-0.004009832617864931,-0.005787102830504667,-0.007564373043144404,-0.00934164325578414,-0.011118913468423877,-0.012896183681063614,-0.01467345389370335,-0.016450724106343087,-0.018227994318982824,-0.02000526453162256,-0.021782534744262297,-0.023559804956902033,-0.02533707516954177,-0.027114345382181507,-0.028891615594821243,-0.03066888580746098,-0.03244615602010072,-0.03422342623274045,-0.03600069644538019,-0.037777966658019926,-0.03955523687065969,-0.0413325070832994,-0.043109777295939136,-0.04488704750857887,-0.04666431772121861,-0.048441587933858346,-0.0502188581464981,-0.05199612835913783,-0.05377339857177757,-0.055550668784417306,-0.05732793899705704,-0.05910520920969678,-0.060882479422336516,-0.06265974963497625,-0.06443701984761599,-0.06621429006025573,-0.06799156027289546,-0.0697688304855352,-0.07154610069817494,-0.07332337091081466,-0.0751006411234544,-0.07687791133609413,-0.0786551815487339,-0.0804324517613736,-0.08220972197401334,-0.0839869921866531,-0.08576426239929284,-0.08754153261193255,-0.08931880282457229,-0.09109607303721202,-0.09287334324985176,-0.0946506134624915,-0.09642788367513123,-0.09820515388777097,-0.09998242410041071,-0.10175969431305044,-0.10353696452569018,-0.10531423473832992,-0.10709150495096965,-0.10886877516360939,-0.11064604537624913,-0.11242331558888886,-0.1142005858015286,-0.11597785601416834,-0.11775512622680807,-0.11953239643944781,-0.12130966665208755,-0.12308693686472728,-0.12486420707736702,-0.12664147729000674,-0.12841874750264648,-0.13019601771528622,-0.13197328792792595,-0.1337505581405657,-0.13552782835320543,-0.13730509856584516,-0.1390823687784849,-0.14085963899112464,-0.14263690920376437,-0.1444141794164041,-0.14619144962904385,-0.14796871984168358,-0.14974599005432332,-0.15152326026696306,-0.1533005304796028,-0.15507780069224253,-0.15685507090488227,-0.158632341117522
7,0.609329,BFOph,0.12293988610222283,0.12116261588958309,0.11938534567694335,0.11760807546430362,0.11583080525166388,0.11405353503902414,0.1122762648263844,0.11049899461374467,0.10872172440110493,0.1069444541884652,0.10516718397582546,0.10338991376318572,0.10161264355054599,0.09983537333790625,0.09805810312526651,0.09628083291262678,0.09450356269998704,0.0927262924873473,0.09094902227470757,0.08917175206206772,0.08739448184942798,0.08561721163678825,0.08383994142414851,0.08206267121150877,0.08028540099886904,0.0785081307862293,0.07673086057358956,0.07495359036094983,0.07317632014831009,0.07139904993567035,0.06962177972303062,0.06784450951039088,0.06606723929775114,0.0642899690851114,0.06251269887247167,0.06073542865983193,0.0589581584471922,0.05718088823455246,0.05540361802191272,0.05362634780927299,0.05184907759663325,0.050071807383993513,0.04829453717135378,0.04651726695871404,0.044739996746074304,0.04296272653343457,0.041185456320794886,0.03940818610815515,0.03763091589551541,0.035853645682875676,0.03407637547023594,0.0322991052575962,0.030521835044956466,0.02874456483231673,0.026967294619676993,0.025190024407037256,0.02341275419439752,0.021635483981757783,0.019858213769118047,0.01808094355647831,0.016303673343838546,0.014526403131198865,0.0127491329185591,0.010971862705919364,0.0091945924932796,0.00741732228063989,0.005640052068000154,0.003862781855360403,0.0020855116427206666,0.00030824143008092997,-0.0014690287825588066,-0.0032462989951985433,-0.00502356920783828,-0.0068008394204780165,-0.008578109633117753,-0.01035537984575749,-0.012132650058397226,-0.013909920271036963,-0.0156871904836767,-0.017464460696316436,-0.019241730908956173,-0.021019001121595896,-0.02279627133423566,-0.024573541546875396,-0.026350811759515133,-0.028128081972154842,-0.02990535218479458,-0.031682622397434315,-0.03345989261007405,-0.03523716282271379,-0.037014433035353525,-0.03879170324799326,-0.040568973460633,-0.042346243673272735,-0.04412351388591247,-0.04590078409855221,-0.047678054311191945,-0.04945532452383168,-0.05123259473647142,-0.053009864949111155
8,0.609712,SYCas,-0.029995188941070353,-0.03177245915371009,-0.033549729366349715,-0.03532699957898945,-0.03710426979162908,-0.038881540004268814,-0.04065881021690855,-0.0424360804295484,-0.044213350642188134,-0.04599062085482787,-0.04776789106746761,-0.049545161280107344,-0.05132243149274708,-0.05309970170538682,-0.054876971918026554,-0.05665424213066629,-0.05843151234330603,-0.060208782555945764,-0.0619860527685855,-0.06376332298122524,-0.06554059319386497,-0.06731786340650471,-0.06909513361914445,-0.07087240383178418,-0.07264967404442392,-0.07442694425706366,-0.0762042144697034,-0.07798148468234313,-0.07975875489498281,-0.0815360251076226,-0.0833132953202624,-0.08509056553290213,-0.08686783574554187,-0.0886451059581816,-0.09042237617082134,-0.09219964638346108,-0.09397691659610082,-0.09575418680874055,-0.09753145702138029,-0.09930872723402002,-0.10108599744665976,-0.1028632676592995,-0.10464053787193926,-0.10641780808457894,-0.10819507829721868,-0.10997234850985842,-0.11174961872249815,-0.11352688893513789,-0.11530415914777763,-0.11708142936041735,-0.11885869957305711,-0.12063596978569685,-0.12241323999833657,-0.12419051021097631,-0.12596778042361606,-0.1277450506362558,-0.12952232084889553,-0.13129959106153527,-0.133076861274175,-0.13485413148681474,-0.13663140169945448,-0.13840867191209422,-0.14018594212473395,-0.1419632123373737,-0.14374048255001343,-0.14551775276265316,-0.1472950229752929,-0.14907229318793264,-0.15084956340057237,-0.1526268336132121,-0.15440410382585185,-0.15618137403849158,-0.15795864425113132,-0.15973591446377106,-0.1615131846764108,-0.16329045488905053,-0.16506772510169027,-0.16684499531433,-0.16862226552696974,-0.17039953573960948,-0.1721768059522492,-0.17395407616488895,-0.17573134637752869,-0.17750861659016842,-0.1792858868028081,-0.18106315701544784,-0.18284042722808758,-0.1846176974407273,-0.18639496765336705,-0.1881722378660068,-0.18994950807864652,-0.19172677829128626,-0.193504048503926,-0.19528131871656573,-0.19705858892920547,-0.1988358591418452,-0.20061312935448494,-0.20239039956712468,-0.20416766977976442,-0.20594493999240415
