,BBBV_c,VBBV_c,IBBV_c,JBBV_c,HBBV_c,KBBV_c,BVVI_c,VVVI_c,IVVI_c,JVVI_c,HVVI_c,KVVI_c,BVVK_c,VVVK_c,IVVK_c,JVVK_c,HVVK_c,KVVK_c,BJJK_c,VJJK_c,IJJK_c,JJJK_c,HJJK_c,KJJK_c
0,0.27091511872842455,0.20680543414383518,0.16936981209803964,0.1719473294311194,0.13951395667567285,0.13136560658157614,0.16749230927629363,0.10513571408029079,0.06392251416081624,0.07170687065495013,0.04317190152420866,0.03465065436424433,0.14357473988300673,0.08065296086045087,0.039646056803272156,0.0470848784283979,0.018863964605869227,0.009597702342393488,0.16121198431084877,0.09830543999999822,0.05789430975362306,0.0645377769353089,0.03557422042787556,0.026301354298978508
1,-0.07837822288626459,-0.059830704493331915,-0.0482114463989432,-0.07631148668391824,-0.06468157652992909,-0.08353463579533213,-0.05614245286969019,-0.028656950862402858,-0.017423426124340335,-0.04593065150939113,-0.03446949025063156,-0.05313561228758698,0.004616045148064185,0.0320590829476466,0.04588647678682761,0.013620940863710046,0.022590920390734834,0.003815030870769995,0.008049542146433775,0.03545990196103607,0.0494418823591907,0.01698696790570868,0.025752686791859353,0.006922771167052519
2,-0.11067365251790517,-0.08448370421214146,-0.15580675412211858,-0.18256694069688373,-0.18330124976052192,-0.206353880519898,0.12311094015819707,0.16740123333917556,0.10177994987021838,0.06493693281647395,0.05697592304715404,0.035019098505822674,0.10683152905386789,0.15073051350537495,0.08526360426406,0.048164643317795575,0.040409812580559895,0.01793693110713869,0.11030556566798025,0.15415391309099336,0.08886244900169876,0.05155484231189977,0.04356391158962951,0.021010363818890293
3,-0.17035065783441372,-0.13003867010260578,-0.16718514721077765,-0.0806912845273321,-0.03991492037626798,-0.009985652872800455,0.04788677743071579,0.06950863750102132,0.042261251600620664,0.11662161341687893,0.1480944710553601,0.17863878544931733,-0.16152332057203428,-0.1395245502493444,-0.1761982535684966,-0.08816143108294588,-0.04783836107351386,-0.016603421479671476,-0.19725300301519955,-0.17525678852433513,-0.2131680743852149,-0.12349258226600346,-0.08161765851778868,-0.050327456471419285
4,0.5657220539242357,0.4318488961253709,0.3838199907081939,0.3287714782617061,0.28775411226439207,0.26862882884244804,0.28863663575295423,0.14291191359539046,0.0868904434659974,0.044526447211435435,0.012764270632268052,-0.0075497335237404845,0.31853583214371994,0.17280981668323436,0.11802343872741752,0.07387146274362359,0.04090583474744055,0.020564368185304695,0.33553637958260585,0.18990550552853128,0.13560625237251214,0.09076560904849743,0.05721887797800549,0.03699009409853124
5,0.2183184247079678,0.16665528603661572,0.17709047862509097,0.10486979375274791,0.10435953548699883,0.08829754161095277,0.055177401468646026,-0.020060613632645774,-0.012196853088648762,-0.07821832349613406,-0.07447207530441813,-0.09142418849543155,0.15580558697444008,0.08201301510671899,0.09097559804500843,0.023483482344451245,0.024840236451412867,0.009759548797698803,0.15387853276189606,0.08031768770728281,0.08896239217039276,0.02178337020479504,0.023612096629958168,0.008877469364282686
6,-0.2436616588406422,-0.1860012662905665,-0.15100650022549908,-0.09078231433842138,-0.06843394904544042,-0.0454297110102409,-0.16008795734703674,-0.09374702659567814,-0.0569981921701717,-0.00020944213475763973,0.01971432884040694,0.04313562788415616,-0.22283318347126418,-0.1571153766165596,-0.12163840761757946,-0.06306027134970107,-0.041327917962780014,-0.018696729817370028,-0.23460971749272883,-0.169064754969364,-0.1338094006171035,-0.07485785432581593,-0.052902038341565455,-0.030507139262918065
7,0.1622846020132238,0.12388137558261363,0.1370463006796399,0.09347338465160092,0.07695898840461864,0.05844909238393908,0.02070266553968774,-0.022877409524574836,-0.013909464990941846,-0.05093378341431247,-0.06265590584975585,-0.08176312675035086,0.11451337329249808,0.07138155134787616,0.08327064278301138,0.042054987247066425,0.027075103043030006,0.008494404610396945,0.12960008449680585,0.08660099575426661,0.09887005813221149,0.057090074520916016,0.04167539068214453,0.02326616050681163
8,-0.27072594788765747,-0.206661028921876,-0.15279671275380552,-0.13686707794414343,-0.1228787173653702,-0.11622061773596193,-0.21680162684350268,-0.1369568081791914,-0.08326973937294829,-0.06877840350493208,-0.05562296875320444,-0.0485791001424464,-0.1751143422254497,-0.09571518359464362,-0.03936986917457119,-0.028763497071933902,-0.01779444981054981,-0.011390106847762538,-0.1748429648963578,-0.09557392006649768,-0.03907825982364643,-0.02861045342594587,-0.017871110468688195,-0.011659739581122014
9,-0.0638543175810814,-0.04874375387868757,-0.01639586701139173,0.011785633529838191,0.0432496624012737,0.06071868562262406,-0.07626052960234297,-0.0913361450283382,-0.05553237617722895,-0.029050598294159236,0.000696665505880989,0.017772561146449095,-0.11846686040140475,-0.1321744160763465,-0.10099585749345608,-0.06770525587229181,-0.03469407964945703,-0.015728755513085058,-0.14161686236016569,-0.15514726847549765,-0.12496422782253147,-0.09043860751325328,-0.056122530216221767,-0.03685682977423688
10,0.1417524753143769,0.10820799642318847,-0.044906785990982065,-0.15786971551255055,-0.17009135831254452,-0.18297062311869933,0.3978875945907582,0.3700194623490945,0.2249718331082497,0.0998797807784648,0.0787233515589853,0.06688242093190139,0.3685530327294552,0.340968013945524,0.19411413627654955,0.07166023807997407,0.052007401818948557,0.04057519365951742,0.3479135636363788,0.32027059728949925,0.17276298589204686,0.05120094577028288,0.0323499822108502,0.020866138858436897
11,0.14418926729890413,0.11006814297626236,0.09786662247615494,0.11494030611655487,0.1177387895320544,0.11202677605318863,0.07440237406070704,0.03575636012148755,0.021739866953864952,0.04189052555783623,0.046909359977593004,0.04088030413926475,0.031090908444815116,-0.007792228554343493,-0.0230937519278065,-0.001102613159621714,0.005385736975516916,-0.0009272751979663776,0.0320610680988141,-0.006834723746151634,-0.02208886182709835,-0.0001545492612293163,0.006270356083871907,-6.298411673352419e-05
12,-0.14600241271624656,-0.1114522234475163,-0.06467095449473927,-0.04831421287239636,-0.04094543570012693,-0.05233248935839445,-0.1563990976946935,-0.11675934443800196,-0.07098968141830533,-0.05373381094604261,-0.045620052449706086,-0.056988276663886686,-0.10403671257446688,-0.06437912158353522,-0.01648884643234696,-0.0023012128247874575,0.0037279730491249705,-0.007661115468440789,-0.09192610055968936,-0.05222063974172779,-0.003961793799020272,0.009715964880242227,0.015297859178508642,0.003959588427222563
13,-0.1778323571388949,-0.13574989094572087,-0.06183939210636613,-0.03960344032922654,-0.033143756816367324,-0.002168936070183987,-0.22444947698360806,-0.18548598300579092,-0.11277547766752097,-0.08849149960671057,-0.08055556454312737,-0.04979363039029789,-0.19197182962136253,-0.15277225684289292,-0.07922105947904307,-0.056134441227525075,-0.04923369060671548,-0.018179898564304353,-0.2004451628354874,-0.16127711966099473,-0.0879859234205971,-0.06454066259262867,-0.057323671787063005,-0.02630253030316069
14,0.34527126374920925,0.26356585019023626,0.28049751465862616,0.28543369404897256,0.283258534623009,0.3067394519861055,0.028087414001662703,0.0032558246245357747,0.0019795413717178523,0.02682222341749374,0.04030373256920905,0.06323127345587154,-0.024497636971274828,-0.05378589406671663,-0.04782936804538096,-0.033826517433854786,-0.02333640475744092,-0.006400521393939762,-0.031328391174963555,-0.06162016722252317,-0.05481386817942835,-0.04146983284485062,-0.03236268598028036,-0.01690037708403236
15,-0.3016291720120761,-0.2302512763450963,-0.16834302204867335,-0.11722891940666863,-0.11688065588012853,-0.10987493353991434,-0.22316234165553955,-0.17116096289701732,-0.10406586544138702,-0.05828213983235481,-0.06218847759418572,-0.055106682021698994,-0.1890863593660183,-0.13555477193159782,-0.07028274594289463,-0.02173300804385153,-0.025256288555134676,-0.016131017859859598,-0.17829270282492882,-0.12437003293705506,-0.05914688434800419,-0.010713903611277442,-0.01405238389277036,-0.004366282636102059
16,-0.49531515466682335,-0.3781031715013919,-0.34548089611958077,-0.28522397174302677,-0.2739318224305585,-0.28610035299591646,-0.23325402087880373,-0.10136644665513206,-0.06163079956632035,-0.013105521342845806,-0.010317595047740429,-0.021322126571932894,-0.22229200009138833,-0.0903467357184231,-0.05028094659105583,-0.002228781270864048,0.00018455085317045303,-0.010751261550491989,-0.2049390055912693,-0.07286825722942275,-0.03233597191103224,0.015040744093763183,0.016908433888066326,0.006129618312184799
17,0.20997034834566342,0.16028270866081212,0.13095275923713195,0.10423774426202759,0.06136986282923601,0.06874584993650773,0.1431733915955951,0.07441854520777752,0.04524647548632832,0.020349780228107073,-0.021451874918296643,-0.014548249029654514,0.16630119762479634,0.0985455808375773,0.06821915258648453,0.045076396312358546,0.003489657899783505,0.011726924119671911,0.1766971900490268,0.10921963124196188,0.07895293645200108,0.05560215016959047,0.014028263743608327,0.022659780377333738
