,JVVI_i,-1.000000,-0.980000,-0.960000,-0.940000,-0.920000,-0.900000,-0.880000,-0.860000,-0.840000,-0.820000,-0.800000,-0.780000,-0.760000,-0.740000,-0.720000,-0.700000,-0.680000,-0.660000,-0.640000,-0.620000,-0.600000,-0.580000,-0.560000,-0.540000,-0.520000,-0.500000,-0.480000,-0.460000,-0.440000,-0.420000,-0.400000,-0.380000,-0.360000,-0.340000,-0.320000,-0.300000,-0.280000,-0.260000,-0.240000,-0.220000,-0.200000,-0.180000,-0.160000,-0.140000,-0.120000,-0.100000,-0.080000,-0.060000,-0.040000,-0.020000,0.000000,0.020000,0.040000,0.060000,0.080000,0.100000,0.120000,0.140000,0.160000,0.180000,0.200000,0.220000,0.240000,0.260000,0.280000,0.300000,0.320000,0.340000,0.360000,0.380000,0.400000,0.420000,0.440000,0.460000,0.480000,0.500000,0.520000,0.540000,0.560000,0.580000,0.600000,0.620000,0.640000,0.660000,0.680000,0.700000,0.720000,0.740000,0.760000,0.780000,0.800000,0.820000,0.840000,0.860000,0.880000,0.900000,0.920000,0.940000,0.960000,0.980000
0,EVSct,-0.15012808069798264,-0.1456655739174137,-0.14120306713684444,-0.1367405603562755,-0.13227805357570627,-0.12781554679513732,-0.12335304001456837,-0.11889053323399913,-0.11442802645343018,-0.10996551967286125,-0.1055030128922923,-0.10104050611172306,-0.09657799933115412,-0.09211549255058488,-0.08765298577001593,-0.083190478989447,-0.07872797220887805,-0.07426546542830881,-0.06980295864773986,-0.06534045186717062,-0.06087794508660168,-0.05641543830603274,-0.05195293152546349,-0.04749042474489455,-0.04302791796432561,-0.038565411183756365,-0.034102904403187424,-0.02964039762261833,-0.02517789084204939,-0.020715384061480296,-0.016252877280911352,-0.011790370500342411,-0.007327863719773319,-0.002865356939204077,0.0015971498413648662,0.006059656621933958,0.010522163402503051,0.014984670183071994,0.019447176963641087,0.023909683744210177,0.02837219052477927,0.032834697305348215,0.03729720408591731,0.04175971086648625,0.04622221764705534,0.050684724427624436,0.05514723120819352,0.05960973798876247,0.06407224476933156,0.06853475154990066,0.07299725833046959,0.07745976511103869,0.08192227189160778,0.08638477867217666,0.0908472854527459,0.09530979223331491,0.09977229901388393,0.10423480579445295,0.10869731257502196,0.11315981935559113,0.11762232613616015,0.12208483291672909,0.12654733969729817,0.1310098464778672,0.1354723532584363,0.13993486003900532,0.14439736681957432,0.1488598736001434,0.15332238038071244,0.15778488716128145,0.16224739394185056,0.16670990072241956,0.17117240750298862,0.17563491428355768,0.18009742106412668,0.18455992784469574,0.1890224346252648,0.19348494140583386,0.19794744818640286,0.20240995496697192,0.20687246174754095,0.21133496852811004,0.21579747530867907,0.2202599820892481,0.22472248886981716,0.2291849956503862,0.23364750243095525,0.2381100092115243,0.2425725159920933,0.24703502277266237,0.2514975295532314,0.25596003633380043,0.2604225431143695,0.26488504989493855,0.2693475566755076,0.27381006345607667,0.2782725702366457,0.28273507701721473,0.28719758379778376,0.2916600905783528
1,SZTau,-0.33502511301754984,-0.3305626062369809,-0.32610009945641166,-0.32163759267584274,-0.31717508589527377,-0.3127125791147045,-0.3082500723341356,-0.3037875655535667,-0.2993250587729974,-0.29486255199242845,-0.2904000452118595,-0.2859375384312903,-0.28147503165072135,-0.27701252487015227,-0.2725500180895833,-0.2680875113090142,-0.2636250045284453,-0.2591624977478762,-0.25469999096730706,-0.25023748418673813,-0.24577497740616905,-0.2413124706256001,-0.23684996384503085,-0.23238745706446193,-0.2279249502838928,-0.22346244350332373,-0.21899993672275478,-0.2145374299421857,-0.2100749231616166,-0.20561241638104766,-0.20114990960047857,-0.19668740281990948,-0.19222489603934054,-0.18776238925877145,-0.18329988247820234,-0.17883737569763342,-0.1743748689170643,-0.16991236213649522,-0.16544985535592613,-0.16098734857535718,-0.1565248417947881,-0.152062335014219,-0.14759982823365006,-0.14313732145308097,-0.13867481467251194,-0.13421230789194286,-0.12974980111137377,-0.12528729433080482,-0.12082478755023573,-0.1163622807696667,-0.11189977398909769,-0.1074372672085286,-0.10297476042795958,-0.09851225364739057,-0.09404974686682148,-0.08958724008625245,-0.08512473330568343,-0.08066222652511434,-0.07619971974454529,-0.07173721296397627,-0.06727470618340722,-0.06281219940283816,-0.05834969262226915,-0.05388718584170009,-0.04942467906113104,-0.044962172280562,-0.04049966549999296,-0.03603715871942391,-0.03157465193885487,-0.027112145158285826,-0.022649638377716774,-0.01818713159714774,-0.013724624816578688,-0.009262118036009643,-0.004799611255440606,-0.00033710447487156006,0.004125402305697495,0.00858790908626655,0.013050415866835587,0.017512922647404602,0.021975429427973658,0.026437936208542713,0.03090044298911177,0.035362949769680824,0.03982545655024984,0.0442879633308189,0.04875047011138792,0.053212976891957,0.05767548367252603,0.062137990453095045,0.06660049723366414,0.07106300401423316,0.07552551079480217,0.07998801757537126,0.08445052435594028,0.08891303113650938,0.0933755379170784,0.09783804469764741,0.10230055147821643,0.10676305825878551
2,SSSct,-0.19597828411136242,-0.19151577733079317,-0.18705327055022422,-0.18259076376965527,-0.17812825698908605,-0.1736657502085171,-0.16920324342794815,-0.16474073664737893,-0.16027822986680998,-0.15581572308624073,-0.15135321630567178,-0.14689070952510283,-0.1424282027445339,-0.13796569596396466,-0.1335031891833957,-0.12904068240282662,-0.12457817562225768,-0.12011566884168859,-0.11565316206111935,-0.1111906552805504,-0.10672814849998132,-0.10226564171941221,-0.09780313493884328,-0.09334062815827433,-0.08887812137770525,-0.08441561459713615,-0.0799531078165672,-0.07549060103599811,-0.07102809425542903,-0.06656558747485992,-0.062103080694290984,-0.05764057391372189,-0.05317806713315295,-0.048715560352583856,-0.04425305357201476,-0.03979054679144582,-0.03532804001087673,-0.030865533230307638,-0.026403026449738545,-0.0219405196691696,-0.01747801288860051,-0.013015506108031417,-0.008552999327462474,-0.0040904925468933815,0.00037201423367563634,0.004834521014244728,0.009297027794813673,0.013759534575382839,0.018222041355951856,0.022684548136520873,0.02714705491708989,0.03160956169765899,0.036072068478228005,0.04053457525879702,0.04499708203936611,0.04945958881993513,0.05392209560050422,0.058384602381073236,0.06284710916164225,0.06730961594221131,0.07177212272278037,0.07623462950334942,0.08069713628391843,0.08515964306448749,0.08962214984505655,0.09408465662562558,0.09854716340619464,0.10300967018676367,0.10747217696733272,0.11193468374790178,0.1163971905284708,0.12085969730903987,0.1253222040896089,0.12978471087017796,0.13424721765074699,0.13870972443131604,0.14317223121188508,0.14763473799245413,0.1520972447730232,0.1565597515535922,0.16102225833416126,0.1654847651147303,0.16994727189529935,0.1744097786758684,0.17887228545643746,0.1833347922370065,0.18779729901757553,0.19225980579814456,0.19672231257871362,0.2011848193592827,0.2056473261398517,0.21010983292042074,0.21457233970098977,0.21903484648155885,0.22349735326212786,0.22795986004269694,0.23242236682326597,0.236884873603835,0.2413473803844041,0.2458098871649731
3,QZNor,-0.24886615487775418,-0.24440364809718523,-0.23994114131661615,-0.23547863453604703,-0.23101612775547808,-0.226553620974909,-0.2220911141943399,-0.21762860741377096,-0.21316610063320188,-0.2087035938526328,-0.20424108707206384,-0.19977858029149476,-0.19531607351092573,-0.19085356673035664,-0.18639105994978764,-0.18192855316921852,-0.17746604638864952,-0.1730035396080805,-0.1685410328275114,-0.1640785260469424,-0.15961601926637337,-0.15515351248580428,-0.15069100570523525,-0.14622849892466624,-0.14176599214409716,-0.13730348536352813,-0.13284097858295907,-0.12837847180239,-0.123915965021821,-0.11945345824125195,-0.11499095146068289,-0.11052844468011383,-0.10606593789954481,-0.10160343111897577,-0.09714092433840671,-0.09267841755783768,-0.08821591077726863,-0.08375340399669957,-0.07929089721613053,-0.07482839043556148,-0.07036588365499245,-0.0659033768744234,-0.06144087009385436,-0.05697836331328532,-0.052515856532716274,-0.048053349752147236,-0.04359084297157818,-0.039128336191009146,-0.03466582941044009,-0.030203322629871052,-0.025740815849302014,-0.02127830906873296,-0.016815802288163904,-0.012353295507594887,-0.007890788727025833,-0.00342828194645674,0.0010342248341122405,0.005496731614681333,0.00995923839525035,0.014421745175819367,0.01888425195638846,0.023346758736957476,0.027809265517526497,0.03227177229809559,0.036734279078664604,0.0411967858592337,0.04565929263980264,0.05012179942037173,0.054584306200940826,0.05904681298150984,0.06350931976207887,0.06797182654264795,0.0724343333232169,0.07689684010378599,0.08135934688435507,0.08582185366492417,0.09028436044549312,0.09474686722606221,0.0992093740066313,0.10367188078720024,0.10813438756776933,0.11259689434833843,0.11705940112890738,0.12152190790947646,0.12598441469004557,0.1304469214706145,0.1349094282511836,0.1393719350317527,0.14383444181232163,0.14829694859289072,0.1527594553734598,0.1572219621540289,0.161684468934598,0.1661469757151671,0.17060948249573588,0.17507198927630496,0.17953449605687408,0.18399700283744302,0.1884595096180121,0.1929220163985812
4,ADGem,-0.2879624334326658,-0.2834999266520967,-0.27903741987152764,-0.27457491309095866,-0.27011240631038946,-0.2656498995298205,-0.26118739274925157,-0.2567248859686825,-0.25226237918811334,-0.24779987240754442,-0.24333736562697533,-0.23887485884640625,-0.2344123520658373,-0.2299498452852682,-0.2254873385046991,-0.22102483172413018,-0.21656232494356106,-0.21209981816299198,-0.20763731138242303,-0.20317480460185394,-0.19871229782128486,-0.19424979104071577,-0.18978728426014682,-0.18532477747957773,-0.1808622706990087,-0.1763997639184397,-0.17193725713787059,-0.16747475035730158,-0.1630122435767325,-0.1585497367961634,-0.15408723001559446,-0.14962472323502538,-0.14516221645445634,-0.1406997096738873,-0.13623720289331823,-0.13177469611274922,-0.1273121893321802,-0.1228496825516111,-0.11838717577104209,-0.11392466899047303,-0.10946216220990398,-0.10499965542933497,-0.10053714864876594,-0.09607464186819685,-0.09161213508762779,-0.08714962830705877,-0.08268712152648973,-0.07822461474592068,-0.07376210796535163,-0.0692996011847826,-0.06483709440421355,-0.060374587623644504,-0.05591208084307546,-0.051449574062506415,-0.04698706728193737,-0.042524560501368325,-0.03806205372079927,-0.03359954694023023,-0.029137040159661193,-0.024674533379092138,-0.020212026598523104,-0.015749519817954048,-0.01128701303738503,-0.006824506256815975,-0.00236199947624692,0.002100507304322135,0.006563014084891153,0.011025520865460207,0.015488027646029263,0.01995053442659828,0.024413041207167373,0.02887554798773639,0.03333805476830541,0.0378005615488745,0.042263068329443515,0.04672557511001254,0.051188081890581626,0.05565058867115064,0.060113095451719736,0.06457560223228875,0.06903810901285777,0.07350061579342687,0.07796312257399589,0.08242562935456497,0.08688813613513392,0.09135064291570301,0.09581314969627211,0.10027565647684104,0.10473816325741014,0.10920067003797923,0.11366317681854818,0.11812568359911726,0.12258819037968637,0.1270506971602553,0.13151320394082439,0.1359757107213935,0.1404382175019626,0.14490072428253153,0.14936323106310062,0.1538257378436697
5,YAur,-0.48975285416312336,-0.48529034738255444,-0.4808278406019853,-0.4763653338214162,-0.47190282704084713,-0.46744032026027804,-0.46297781347970896,-0.45851530669914004,-0.4540527999185709,-0.4495902931380018,-0.44512778635743305,-0.44066527957686397,-0.4362027727962948,-0.4317402660157259,-0.4272777592351568,-0.42281525245458773,-0.41835274567401876,-0.41389023889344967,-0.4094277321128806,-0.4049652253323115,-0.4005027185517426,-0.3960402117711735,-0.39157770499060446,-0.3871151982100354,-0.38265269142946634,-0.3781901846488973,-0.3737276778683282,-0.36926517108775914,-0.3648026643071901,-0.360340157526621,-0.3558776507460521,-0.35141514396548307,-0.346952637184914,-0.342490130404345,-0.3380276236237759,-0.33356511684320694,-0.3291026100626378,-0.32464010328206877,-0.32017759650149974,-0.31571508972093065,-0.3112525829403616,-0.3067900761597926,-0.30232756937922356,-0.29786506259865453,-0.29340255581808544,-0.28894004903751636,-0.2844775422569474,-0.28001503547637835,-0.27555252869580926,-0.27109002191524023,-0.26662751513467114,-0.26216500835410217,-0.2577025015735331,-0.25323999479296405,-0.248777488012395,-0.24431498123182596,-0.2398524744512569,-0.23538996767068787,-0.23092746089011884,-0.22646495410954978,-0.22200244732898072,-0.21753994054841166,-0.21307743376784266,-0.2086149269872736,-0.20415242020670454,-0.19968991342613554,-0.19522740664556648,-0.19076489986499745,-0.18630239308442836,-0.18183988630385936,-0.17737737952329025,-0.17291487274272124,-0.1684523659621522,-0.16398985918158313,-0.15952735240101412,-0.1550648456204451,-0.150602338839876,-0.14613983205930697,-0.1416773252787379,-0.13721481849816888,-0.13275231171759985,-0.12828980493703077,-0.12382729815646182,-0.11936479137589273,-0.11490228459532363,-0.1104397778147547,-0.1059772710341856,-0.10151476425361651,-0.09705225747304756,-0.09258975069247848,-0.08812724391190938,-0.08366473713134044,-0.07920223035077134,-0.07473972357020225,-0.07027721678963315,-0.06581471000906422,-0.06135220322849513,-0.05688969644792603,-0.05242718966735709,-0.047964682886788
6,STTau,-0.3517196506137115,-0.3472571438331424,-0.3427946370525733,-0.3383321302720042,-0.3338696234914351,-0.32940711671086603,-0.3249446099302971,-0.32048210314972814,-0.31601959636915905,-0.31155708958858996,-0.30709458280802104,-0.30263207602745196,-0.2981695692468828,-0.2937070624663139,-0.2892445556857448,-0.2847820489051757,-0.28031954212460675,-0.27585703534403766,-0.2713945285634686,-0.26693202178289965,-0.26246951500233057,-0.2580070082217615,-0.25354450144119245,-0.24908199466062342,-0.24461948788005441,-0.2401569810994853,-0.2356944743189163,-0.23123196753834713,-0.2267694607577781,-0.2223069539772091,-0.21784444719664006,-0.21338194041607106,-0.20891943363550203,-0.20445692685493294,-0.19999442007436394,-0.19553191329379482,-0.19106940651322582,-0.1866068997326568,-0.18214439295208773,-0.17768188617151864,-0.17321937939094964,-0.1687568726103806,-0.1642943658298116,-0.1598318590492425,-0.15536935226867346,-0.15090684548810443,-0.1464443387075354,-0.14198183192696634,-0.1375193251463973,-0.13305681836582822,-0.1285943115852592,-0.12413180480469016,-0.1196692980241211,-0.11520679124355207,-0.11074428446298301,-0.10628177768241398,-0.10181927090184494,-0.09735676412127589,-0.09289425734070685,-0.08843175056013781,-0.08396924377956876,-0.0795067369989997,-0.07504423021843068,-0.07058172343786163,-0.06611921665729258,-0.06165670987672352,-0.057194203096154465,-0.05273169631558545,-0.04826918953501643,-0.04380668275444734,-0.03934417597387832,-0.0348816691933093,-0.03041916241274021,-0.025956655632171192,-0.021494148851602172,-0.017031642071033082,-0.012569135290464063,-0.008106628509894971,-0.003644121729325953,0.0008183850512430645,0.005280891831812157,0.009743398612381248,0.014205905392950193,0.018668412173519285,0.023130918954088378,0.02759342573465732,0.03205593251522641,0.036518439295795506,0.04098094607636445,0.04544345285693354,0.049905959637502634,0.054368466418071575,0.05883097319864067,0.06329347997920975,0.0677559867597787,0.07221849354034779,0.07668100032091689,0.08114350710148584,0.08560601388205492,0.09006852066262401
7,BFOph,-0.1287069795561909,-0.1242444727756219,-0.11978196599505288,-0.11531945921448378,-0.11085695243391476,-0.10639444565334574,-0.10193193887277666,-0.09746943209220764,-0.09300692531163854,-0.08854441853106952,-0.0840819117505005,-0.07961940496993146,-0.0751568981893624,-0.07069439140879334,-0.06623188462822428,-0.06176937784765527,-0.057306871067086235,-0.05284436428651718,-0.048381857505948145,-0.043919350725379086,-0.03945684394481004,-0.03499433716424099,-0.030531830383671965,-0.026069323603102917,-0.021606816822533872,-0.01714431004196482,-0.01268180326139577,-0.008219296480826734,-0.0037567897002576873,0.0007057170803113675,0.005168223860880404,0.009630730641449458,0.014093237422018477,0.018555744202587533,0.023018250983156588,0.027480757763725643,0.03194326454429466,0.036405771324863716,0.04086827810543277,0.045330784886001826,0.049793291666570844,0.05425579844713986,0.058718305227708954,0.06318081200827796,0.06764331878884706,0.07210582556941608,0.0765683323499851,0.08103083913055419,0.0854933459111232,0.08995585269169222,0.09441835947226132,0.09888086625283034,0.10334337303339935,0.10780587981396844,0.11226838659453739,0.11673089337510648,0.12119340015567558,0.12565590693624468,0.1301184137168136,0.1345809204973827,0.1390434272779518,0.14350593405852075,0.14796844083908983,0.15243094761965892,0.15689345440022787,0.16135596118079695,0.16581846796136604,0.17028097474193515,0.17474348152250407,0.1792059883030732,0.1836684950836421,0.18813100186421122,0.1925935086447803,0.19705601542534926,0.20151852220591834,0.20598102898648743,0.21044353576705652,0.21490604254762546,0.21936854932819455,0.22383105610876364,0.22829356288933259,0.2327560696699017,0.23721857645047079,0.24168108323103973,0.24614359001160882,0.25060609679217777,0.255068603572747,0.25953111035331594,0.26399361713388486,0.2684561239144541,0.2729186306950231,0.277381137475592,0.28184364425616126,0.2863061510367302,0.29076865781729916,0.29523116459786836,0.29969367137843733,0.30415617815900625,0.3086186849395755,0.3130811917201445
8,SYCas,-0.389288661277839,-0.3848261544972699,-0.38036364771670084,-0.37590114093613186,-0.3714386341555628,-0.3669761273749937,-0.36251362059442477,-0.3580511138138557,-0.3535886070332866,-0.3491261002527176,-0.34466359347214853,-0.3402010866915795,-0.3357385799110104,-0.3312760731304414,-0.3268135663498723,-0.3223510595693033,-0.3178885527887343,-0.3134260460081652,-0.3089635392275962,-0.30450103244702714,-0.30003852566645806,-0.295576018885889,-0.29111351210532005,-0.2866510053247509,-0.28218849854418193,-0.27772599176361285,-0.2732634849830438,-0.2688009782024748,-0.26433847142190575,-0.25987596464133667,-0.25541345786076763,-0.2509509510801986,-0.24648844429962954,-0.24202593751906054,-0.23756343073849143,-0.23310092395792242,-0.22863841717735336,-0.2241759103967843,-0.2197134036162153,-0.21525089683564624,-0.21078839005507718,-0.20632588327450815,-0.20186337649393912,-0.19740086971337006,-0.19293836293280103,-0.18847585615223195,-0.18401334937166292,-0.17955084259109388,-0.17508833581052485,-0.1706258290299558,-0.16616332224938674,-0.16170081546881768,-0.15723830868824865,-0.15277580190767961,-0.14831329512711056,-0.1438507883465415,-0.13938828156597247,-0.13492577478540344,-0.13046326800483446,-0.12600076122426532,-0.12153825444369631,-0.1170757476631273,-0.1126132408825582,-0.10815073410198918,-0.10368822732142009,-0.09922572054085115,-0.09476321376028213,-0.09030070697971304,-0.08583820019914394,-0.08137569341857492,-0.07691318663800584,-0.07245067985743682,-0.06798817307686772,-0.0635256662962987,-0.059063159515729616,-0.05460065273516067,-0.050138145954591574,-0.04567563917402249,-0.04121313239345354,-0.03675062561288445,-0.03228811883231536,-0.027825612051746416,-0.023363105271177322,-0.01890059849060823,-0.014438091710039286,-0.009975584929470194,-0.005513078148901102,-0.0010505713683321588,0.0034119354122369334,0.007874442192806025,0.012336948973375119,0.01679945575394421,0.021261962534513304,0.025724469315082245,0.03018697609565134,0.03464948287622043,0.03911198965678937,0.043574496437358314,0.04803700321792741,0.0524995099984965
