BBVI_i,VVVI_i,IIVI_i,JJVI_i,HHVI_i,KKVI_i
-0.30955233514379654,-0.2363599891108784,-0.143706873379414,-0.07604365255944523,-0.04717258098313826,-0.031513607112378605
0.005581443227358433,0.007020913381175123,0.004268715335755818,0.0015461668404635684,0.0009605140457744424,0.0005796501478758098
0.09550049478564798,0.07206615891171164,0.04381622461832019,0.023975598766997203,0.014881487475332134,0.00999359526836785
0.04847102834667294,0.0361926919008162,0.022005156675696136,0.00515323121763267,0.003161343280360218,0.0016442954171813629
-0.22313374153059717,-0.1724198663553964,-0.10483127874408082,-0.035745504599014044,-0.022063547388219362,-0.01327070838515998
0.07057174510377967,0.05333085058310649,0.03242515715452979,0.017189718990027247,0.01067280909766058,0.00710651392314568
0.0073800599749699325,0.007216425409418359,0.004387586648925801,-0.005109434642358357,-0.003218451121351884,-0.002714408794182499
-0.43860154636356324,-0.3325957404716645,-0.2022182102067731,-0.09754161502880199,-0.06045411193999966,-0.039727722715661926
0.26071318981849095,0.2006966611804466,0.12202356999771163,0.06348330087215939,0.03940009540150563,0.02604210182380509
0.32304737902934877,0.24859708752965753,0.15114702921803194,0.07347698106835303,0.04554689985818282,0.02984657095588908
0.3676569000528308,0.2784942581855051,0.16932450897678608,0.0715144309766943,0.044256949601442996,0.02827460010695937
-0.011029471310000094,-0.014605441687557619,-0.008880108546034826,0.011778541658184372,0.0074075106177531325,0.006159944299798825
-0.12228525262037987,-0.09162644107398504,-0.0557088761729832,-0.023778474050505316,-0.01471585464181549,-0.009471352675378159
-0.237420972066111,-0.18102190818199004,-0.11006132017465031,-0.06173744254142022,-0.038323545697821815,-0.025882942021341337
0.1992947733391338,0.14835976159590525,0.0902027350503101,0.04463305937887778,0.027663224186254998,0.018306375567260946
0.18941287963687814,0.1468059047135471,0.08925799006583646,0.038184247222425194,0.02364072107001236,0.015032512110110585
0.022492877744822393,0.016846226971465122,0.010242505998650564,0.003119506594573912,0.0019287966441417503,0.0010833949140996169
-0.008678538294511068,-0.0082204590601829,-0.0049980391085918535,-0.003451426012074564,-0.0021518056949976425,-0.0014435867889242074
0.07884114605472123,0.060291472524534734,0.03665721529491761,0.016196688106768636,0.01001696166848487,0.006396761911865945
-0.047347965083112564,-0.03655296776867356,-0.022224204403353487,-0.007039292078101167,-0.0043630874917086615,-0.0024876149434404637
-0.35543179024404,-0.26880352993539824,-0.163432546200723,-0.078383748794459,-0.04857070113713527,-0.031951007938407563
0.15094976766393597,0.11401112895797276,0.06931876640644748,0.03338222519045492,0.020679418657032086,0.013582577584992123
0.5197826026956129,0.4007188779189426,0.24363707777471721,0.11616637919297289,0.07202416848286822,0.04723872275506308
0.012058772423538991,0.010028836010658737,0.006097532294481255,0.002428912115146939,0.0014976592914727888,0.0008787799700732124
-0.16890994541818383,-0.12900400420756908,-0.07843443455820193,-0.04091730496947232,-0.025376476196196762,-0.016925110517584052
-0.06657147775316236,-0.050234842567953686,-0.03054278428131535,-0.018429313585416995,-0.011439293370297199,-0.007835425595112244
0.011702978510196638,0.006025289961199609,0.0036633762964096706,-0.002514530671236914,-0.0016065280780000468,-0.0012889332475685689
-0.11528940760739198,-0.08959566210453968,-0.05447416255955995,-0.03125281890127629,-0.01943245288818557,-0.013087916718067027
-0.1686747031113633,-0.12779949951773784,-0.07770209570678477,-0.04201724676942348,-0.026066939217903262,-0.017479984821532568
0.015295541856574113,0.012962774806300148,0.007881367082230195,-0.004142810552500098,-0.0026163881443271864,-0.002299153514998986
-0.13084124459901358,-0.10046219391473066,-0.06108101390015602,-0.03273522669673701,-0.02031928340998318,-0.013488959658496169
-0.0010193367640888573,0.0007882811302660775,0.00047927492720095666,-0.0028221735693174377,-0.0017599963371353056,-0.0013627049240825528
0.3152522541296672,0.24089126236764197,0.14646188751952507,0.07236124717164968,0.044875998692666216,0.02955750634883412
-0.0655626288798319,-0.050021464722198636,-0.030413050551096,-0.015593268746768946,-0.009677174670193106,-0.006425616887779442
0.2817325480597836,0.21470119114356986,0.1305383242152908,0.06278777654795809,0.03891976390310797,0.025468328231874116
-0.12827778548936505,-0.09842129855666,-0.0598401495224498,-0.029571689096125675,-0.018348952536148187,-0.012084212723912722
-0.020976725521746148,-0.014036170910241008,-0.008533991913425895,-0.003024004666070418,-0.0018744884709889775,-0.001047176927213761
-0.21168503371638253,-0.16593969673204012,-0.10089133561307911,-0.04711498631809863,-0.029214019289593107,-0.018950280863201385
0.13748051252530108,0.10412713726788797,0.06330929945887553,0.0339835407753305,0.021075284019035134,0.014144633682485586
0.3080620642937472,0.23439256316219442,0.142510678402615,0.06399536454490873,0.03960782280488284,0.025810067864217856
0.39887244518914833,0.3041888745001,0.1849468356960608,0.08714587200065085,0.05397977453976635,0.03529965317861017
-0.009453340422284295,-0.007692065746042198,-0.004676775973594505,-0.008135167088729744,-0.005099674330387549,-0.0037731336292743944
0.05645422732299352,0.039134534685791394,0.023793797088960067,0.012711260377468156,0.007876927029105793,0.005272882168355447
0.06896098974332701,0.05520637667597096,0.03356547701899004,0.016650608154049312,0.010334939088726264,0.006751626706960466
-0.10898173074207827,-0.07995364416864327,-0.048611815654534735,-0.023059980047983847,-0.01424963810208249,-0.00948435552852711
0.26736031917115666,0.20487124901291454,0.12456171939985289,0.06363361886656427,0.03947491453288168,0.02616327221452716
0.4156449877120624,0.314642012423833,0.19130234355369113,0.09152991313707455,0.05669916718031366,0.03729553921308958
0.03722755778625873,0.024951181871896815,0.015170318578112242,0.007197499608688448,0.004454155743824264,0.0029549289469096296
0.23670636487276908,0.17881891933819946,0.10872190295762554,0.05384970989747405,0.03337132582037544,0.02203923563941823
-0.07157587627535693,-0.050110371485421135,-0.030467105863136057,-0.01645163173191755,-0.010181218642331319,-0.006880871600897787
-0.09793980946043218,-0.07443418696614257,-0.045255985675414834,-0.02477252933317342,-0.015369028068550339,-0.010287860010037453
0.3187598858103516,0.24260375912629056,0.14750308554878494,0.0716938068096028,0.044424595680570306,0.029322778283993878
-0.18701920515881265,-0.14094369099351517,-0.08569376412405827,-0.0448032203899999,-0.027795164545512063,-0.018496753707195668
-0.4688770059551881,-0.3554295981927486,-0.21610119570119202,-0.10465954488800372,-0.06487167336996837,-0.04270740363911973
-0.15852249103902488,-0.11974952062079011,-0.0728077085374412,-0.034782169297044224,-0.02155736955983808,-0.014115919035792013
-0.1441496701007297,-0.10653953146375586,-0.06477603512996372,-0.030855539450586975,-0.01913142257466365,-0.012590643516855675
-0.2427472699978584,-0.18434209765201,-0.11207999537242239,-0.05371156310410785,-0.033261439071344365,-0.02183404196763044
0.4111224104704095,0.3113269209756884,0.18928676795321797,0.0962349243946572,0.05967585663699082,0.039735012427870364
-0.08549776976972895,-0.06371523940273355,-0.038738865556861735,-0.014346832322913006,-0.008868034795091684,-0.005550671376678695
-0.3019728924726874,-0.2286240542117431,-0.13900342496073903,-0.06414646003403396,-0.0397730185086953,-0.025746068365761265
-0.1893766692386551,-0.14427236678259706,-0.08771759900381873,-0.04387699380744525,-0.02719611041920858,-0.01799976585619692
-0.10672438644434812,-0.08258292361321101,-0.05021041755683098,-0.020759024552952476,-0.012844449014029702,-0.008190576976745467
-0.0807197218803338,-0.06387065676630688,-0.03883335931391341,-0.016726032735963292,-0.010326393997011185,-0.006758719905685474
-0.07350658099989238,-0.05865486861798641,-0.035662160119735886,-0.01014485038747881,-0.006202209534578729,-0.0036315857350025516
