,error_pair,A0_B,A0_V,A0_I,A0_J,A0_H,A0_K,min_rms,min_mu,avg_EBV,A_B,A_V,A_I,A_J,A_H,A_K
0,EVSct,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.038856330332868574,0.4,-0.0779048086642318,-0.329638616900964,-0.2516325319854687,-0.152992579447165,-0.07347669933975685,-0.045545488289369836,-0.029944271306270778
1,SZTau,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.004639723996380702,0.56,0.003977410592014249,0.016829617437989892,0.012847036212206024,0.007810998017021263,0.0037513345739641586,0.0023253135544092905,0.001528797309252517
2,SSSct,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.016970565757329744,-0.08,-0.023974749928092353,-0.10144435937073717,-0.0774384422677383,-0.04708257289878489,-0.02261202514217958,-0.014016358050460632,-0.009215174629860858
3,QZNor,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.013854188437348721,0.4,0.0019921761630891763,0.008429494998879232,0.006434729006778039,0.003912315236121048,0.0018789408699791874,0.0011646859502268251,0.0007657327518065867
4,ADGem,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.007335525335111564,-0.28,0.012421363876009317,0.05255851696855822,0.04012100531951009,0.024393571234262137,0.011715333553296946,0.007261901962831326,0.0047743996330217005
5,YAur,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.029757970830193582,-0.14,0.030944152557085543,0.13093399271479605,0.09994961275938631,0.06076936455770687,0.029185286925740798,0.01809087990944892,0.01189400391836697
6,STTau,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.023255642005344735,0.16,0.024623081988176004,0.10418764681656913,0.07953255482180849,0.04835579333165956,0.02322350600796808,0.014395392422747337,0.00946437402379521
7,BFOph,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.010690045650184402,-0.06,0.023262296863419064,0.09842975671818509,0.07513721886884357,0.04568342907225689,0.02194006790970232,0.013599836615260687,0.008941329045392386
8,SYCas,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.014619172435675724,0.2,-0.019523183290089317,-0.08260844545535492,-0.06305988202698849,-0.038340408272409005,-0.01841348555188064,-0.011413838646884916,-0.007504125961211631
9,XSct,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.04254675437863693,-0.34,-0.03703840197526195,-0.1567205902779259,-0.1196340383800961,-0.07273749533509843,-0.03493313920698806,-0.021653760946797395,-0.014236450567231437
10,YLac,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.007396916307254309,0.16,0.0248333882286025,0.10507751561168575,0.08021184397838607,0.04876880113885873,0.02342185844168873,0.01451834376008788,0.009545209433427942
11,TVul,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.009984273758082021,0.12,0.012970105175152716,0.05488040602762369,0.041893439715743275,0.02547121134717191,0.012232884396997034,0.007582712588549532,0.00498531932617345
12,XYCas,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.026067885349600185,0.22,-0.028974810955452946,-0.12260111759580805,-0.09358863938611302,-0.056901892746756715,-0.027327882700744998,-0.016939543728886456,-0.01113704808694745
13,TVel,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.012822887067586995,-0.18,0.048056645070248795,0.20334208228574374,0.1552229635769036,0.0943755618547574,0.045325105364455845,0.02809535640741955,0.01847153266565153
14,VZCyg,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.014946686893811822,-0.14,0.006847814451036541,0.028975157286670918,0.02211844067684803,0.0134480119315236,0.006458584677639623,0.004003437762509493,0.0026320944405449154
15,CFCas,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.010065098694781501,-0.3,0.03500138772856542,0.14810137189587885,0.1130544823632663,0.06873712527686592,0.033011908850073754,0.0204628613077512,0.01345348340122869
16,VLac,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.008066988740312654,0.3,-0.02041258326127118,-0.08637176355341675,-0.06593264393390591,-0.04008704751181479,-0.019252332028700525,-0.011933808552036969,-0.007845984628134803
17,V0386Cyg,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.023164743560192064,-0.08,0.004572910810447228,0.019349357512245355,0.014770501917744545,0.008980465165988685,0.004312986559981407,0.0026734608471117626,0.001757689728211601
18,CRSer,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.015522989276086975,0.22,-0.04690248700186624,-0.19845849325099663,-0.15149503301602796,-0.092108980073745,-0.04423654964068016,-0.02742060097590106,-0.01802790892890733
19,V1162Aql,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.017163104945196635,-0.18,-0.0009053210241957583,-0.003830684849679512,-0.002924186908152299,-0.001777905640156598,-0.0008538625771804713,-0.0005292778303755661,-0.0003479782420701236
20,CVMon,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.029682039341693247,-0.24,0.04202859372344417,0.17783558862200932,0.13575235772672467,0.0825374334978486,0.039639688456203595,0.024571176748537163,0.016154530569480234
21,SWCas,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.009459648849721277,-0.04,-0.021552590711711842,-0.09119547707846631,-0.06961486799882925,-0.042325839743288185,-0.020327541455658137,-0.012600291107788094,-0.00828416929186068
22,XLac,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.007584879927781027,0.68,0.004017748542527292,0.01700029940799573,0.012977327792363153,0.007890215297756797,0.0037893797153700404,0.0023488963304177306,0.0015443020072912152
23,VCen,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.013246419748497613,0.04,0.036637592932430324,0.15502464697499244,0.11833942517174995,0.07195037050442397,0.03455511215015098,0.021419435956086738,0.014082391595438244
24,FMCas,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.008101779077349354,0.0,-0.0027024254678738023,-0.011434772882214419,-0.00872883426123238,-0.005307131230829288,-0.0025488196042798552,-0.001579919001283061,-0.0010387312770866533
25,CSVel,-0.18962180961570105,-0.23090452275224568,-0.22276169383636973,-0.15839592862467888,-0.08883032213805386,-0.0645517654326589,0.019880038121087955,-0.14,0.03341216498357467,0.14137689369499948,0.10792129289694617,0.06561614608134328,0.03151301752590828,0.019533754014347256,0.012842633854736595
