,error_pair,A0_B,A0_V,A0_I,A0_J,A0_H,A0_K,min_rms,min_mu,avg_EBV,A_B,A_V,A_I,A_J,A_H,A_K
0,EVSct,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.008183470665691441,-1.0,-0.22118382928941505,-0.9358951368723019,-0.7144237686048106,-0.43436965131172484,-0.20861174043260466,-0.12931070211747073,-0.08501642846397246
1,SZTau,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.003615263190842619,0.6,0.00781257800405895,0.03305736130857464,0.02523462695311041,0.015342653187491128,0.007368511070308239,0.004567467478512984,0.0030029206074201386
2,SSSct,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.00436652719487284,-0.48,-0.06354490622973726,-0.26887756172988725,-0.20525004712205133,-0.1247920286502072,-0.059933013759638984,-0.03715025852909129,-0.024424755607524107
3,QZNor,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.007413688057909086,0.28,-0.0140601622382531,-0.059492764478720345,-0.045414324029557515,-0.02761190900997097,-0.013260982616630793,-0.00821999264934991,-0.005404304559517344
4,ADGem,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.0055318195652836735,0.16,0.06598332605081335,0.27919524751880653,0.21312614314412712,0.12958069503162928,0.06223283379808511,0.038575831909087005,0.025362011034151127
5,YAur,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.007199192031277022,0.34,0.07659880729093249,0.32411253329012263,0.24741414754971194,0.15042780171022488,0.07224493108451588,0.04478196070649786,0.02944228355841572
6,STTau,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.004605188399433961,0.42,0.043824173762055,0.18543322643938334,0.14155208125143767,0.0860636654008741,0.04133320772541979,0.025620926706510217,0.01684469766892108
7,BFOph,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.00801531794548186,0.44,0.07835731768353903,0.3315533183143587,0.25309413611783105,0.15388123475964127,0.07390348774640666,0.04581003863732742,0.030118202198021894
8,SYCas,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.0072371962256739175,-0.44,-0.09569871496175614,-0.40492997261767877,-0.3091068493264723,-0.18793696439049518,-0.0902592000033299,-0.05594833972809149,-0.036783715069850204
9,XSct,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.024548386483753803,-1.0,-0.11305881135133287,-0.4783857484708948,-0.3651799606648052,-0.22202941608420157,-0.1066325485141231,-0.06609757288032973,-0.04345641531911182
10,YLac,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.00884064107723988,0.62,0.07368168715094726,0.31176932284180314,0.23799184949755967,0.1446990444945163,0.06949362005328741,0.0430765247590583,0.0283210300902096
11,TVul,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.0077350358673246005,0.2,0.017220253206406022,0.0728640573922658,0.05562141785669145,0.0338178220568684,0.016241454014153903,0.010067476632061152,0.006618948724946282
12,XYCas,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.005132414254144807,-0.4,-0.09522011363608233,-0.4029048668283552,-0.30756096704454594,-0.18699706796308393,-0.0898078023770074,-0.05566853503506281,-0.03659975507830097
13,TVel,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.010467672195252404,0.84,0.15844727075729503,0.6704379367553425,0.511784684546063,0.3111650882040063,0.14944112788745037,0.0926330279028374,0.06090237746098149
14,VZCyg,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.009440175102442723,-0.1,0.010322356270876224,0.043676986088958564,0.033341210754930205,0.020271456138997564,0.009735633540439619,0.0060347591466423664,0.003967604079836694
15,CFCas,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.0068903405816016,0.62,0.1390989627392624,0.588569441038641,0.44928964964781753,0.27316810698587307,0.1311925776971627,0.08132142658625498,0.053465468308090285
16,VLac,-0.108339410634269,-0.1267782186128373,-0.14989366244274446,-0.171764071624258,-0.16606329636131842,-0.17176407162425522,0.007093206726363419,-0.16,-0.07150864394870174,-0.30257452514014166,-0.2309729199543066,-0.14043153533221842,-0.06744409262665753,-0.0418060985117295,-0.027485777474562486
