,error_pair,A0_B,A0_V,A0_I,A0_J,A0_H,A0_K,min_rms,min_mu,avg_EBV,A_B,A_V,A_I,A_J,A_H,A_K
0,EVSct,0.24274258533025958,0.1852996834582122,0.1824596704632905,0.23981346198886896,0.30713273176321565,0.3307300533433984,0.0420397034421573,0.5,0.021175414544243303,0.0895995315610567,0.06839658897790588,0.041585126098566766,0.019971803981548512,0.012379782605000961,0.008139194088370797
1,SZTau,0.24274258533025958,0.1852996834582122,0.1824596704632905,0.23981346198886896,0.30713273176321565,0.3307300533433984,0.005239595411447568,0.56,0.002679478863141672,0.011337678913611357,0.008654716727947601,0.005262067770592142,0.002527177284560699,0.0015665037277585157,0.0010299112906257644
2,SSSct,0.24274258533025958,0.1852996834582122,0.1824596704632905,0.23981346198886896,0.30713273176321565,0.3307300533433984,0.010699972136174971,-0.06,0.01716134080757468,0.07261478135909075,0.05543113080846622,0.033702127531547464,0.016185890196072136,0.010033034676332386,0.00659630456620748
3,QZNor,0.24274258533025958,0.1852996834582122,0.1824596704632905,0.23981346198886896,0.30713273176321565,0.3307300533433984,0.016629924662653593,0.36,-0.027215308379408037,-0.11515613434578922,-0.08790544606548796,-0.05344651120781668,-0.02566839025112248,-0.01591088573785332,-0.010460748081793066
4,ADGem,0.24274258533025958,0.1852996834582122,0.1824596704632905,0.23981346198886896,0.30713273176321565,0.3307300533433984,0.014868746776320491,-0.12,0.1526872826473005,0.6460656990655226,0.4931799229507806,0.2998533931540746,0.14400853750162793,0.08926556605409129,0.058688410831142894
5,YAur,0.24274258533025958,0.1852996834582122,0.1824596704632905,0.23981346198886896,0.30713273176321565,0.3307300533433984,0.026813673507374246,-0.14,0.011931508722092234,0.05048579285578887,0.03853877317235791,0.02343157408879361,0.01125332176632851,0.006975517944196782,0.004586114007510592
6,STTau,0.24274258533025958,0.1852996834582122,0.1824596704632905,0.23981346198886896,0.30713273176321565,0.3307300533433984,0.015968718547555032,0.04,-0.11167466644016533,-0.4725290161082715,-0.360709172601734,-0.21931117694185429,-0.10532707839970631,-0.06528836024091385,-0.042924391539606345
7,BFOph,0.24274258533025958,0.1852996834582122,0.1824596704632905,0.23981346198886896,0.30713273176321565,0.3307300533433984,0.010631944135172166,-0.06,0.03192550450232393,0.13508638720068325,0.1031193795425063,0.06269658276184384,0.030110858826411836,0.01866460769719364,0.01227120616555825
8,SYCas,0.24274258533025958,0.1852996834582122,0.1824596704632905,0.23981346198886896,0.30713273176321565,0.3307300533433984,0.019406626664085963,0.44,0.20600797730774031,0.8716815543822416,0.6654057667040012,0.40456670615603274,0.19429848387756835,0.12043844377342422,0.07918328623777614
9,XSct,0.24274258533025958,0.1852996834582122,0.1824596704632905,0.23981346198886896,0.30713273176321565,0.3307300533433984,0.04579901862040238,-0.58,-0.2707592737425353,-1.1456637149867894,-0.8745524541883889,-0.5317278921465405,-0.25536931662300955,-0.1582939942080984,-0.10407174204841828
