,error_pair,A0_B,A0_V,A0_I,A0_J,A0_H,A0_K,min_rms,min_mu,avg_EBV,A_B,A_V,A_I,A_J,A_H,A_K
39,V0459Cyg,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.013077098750940269,-0.38,0.04284546252119684,0.18129200556594022,0.1383908439434658,0.08414163311762721,0.04041012643149201,0.02504874275376731,0.01646851042927243
40,CKSct,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.03485919692585365,0.16,-0.034984553780223325,-0.14803014241025897,-0.11300010871012134,-0.06870406609575377,-0.03299603174335543,-0.020453019676531962,-0.01344701293650444
41,TZMon,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.1757812269157668,-0.08,0.16776224133164885,0.7098523717466058,0.5418720395012258,0.3294582000167453,0.15822663553435792,0.09807883914972186,0.06448277270064587
42,V1344Aql,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.05558953701145497,-0.2,-0.06321818133753869,-0.26749509069352745,-0.20419472572024996,-0.12415039323791198,-0.05962485991031298,-0.036959245355365246,-0.024299172360709744
43,RSOri,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.0060751864557876,-0.38,0.008213616904852854,0.03475427720950388,0.02652998260267472,0.01613022942242623,0.0077467549199810165,0.004801926851084124,0.0031570679297182914
44,BKAur,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.019427110763198623,-0.12,-0.02601482100501125,-0.1100765121185041,-0.08402787184618633,-0.05108894608248129,-0.024536138579086406,-0.015209044804159726,-0.009999316749696173
45,GHLup,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.04179607600123007,-0.02,-0.048071578102895134,-0.2034052684267802,-0.15527119727235128,-0.09440488794158958,-0.04533918960352657,-0.02810408670629558,-0.0184772724754098
46,FNAql,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.009097969131413332,-0.22,0.032718446014869444,0.1384415606227171,0.1056805806280283,0.06425379302184121,0.030858729543384263,0.019128185093673124,0.012575989094735368
47,YZSgr,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.016088552802948217,-0.16,-0.015585025627882674,-0.06594491893925995,-0.050339632778061034,-0.03060649672906111,-0.01469917277119382,-0.009111473532829047,-0.005990416300589263
48,SNor,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.024824553103012934,-0.18,-0.038885070969255406,-0.1645344007922104,-0.12559877923069496,-0.07636405777226253,-0.036674843535362926,-0.022733379040755786,-0.0149462547284527
49,DDCas,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.013729933641992242,-0.02,0.0070772615187592374,0.02994601666432596,0.022859554705592335,0.013898609261000141,0.006674989974032962,0.004137579401712213,0.002720287009965488
50,BZCyg,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.00973939031132085,-0.28,-0.02953393899218619,-0.12496695605763743,-0.09539462294476139,-0.05799993075041493,-0.027855229899870323,-0.01726642675300181,-0.011351960130426605
51,SYAur,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.008124623897545584,-0.22,0.014786296037190389,0.0625652544221637,0.047759736200124955,0.029037919609675975,0.013945842970436485,0.008644512252222616,0.00568340860781487
52,YSct,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.020553390961382405,-0.22,-0.02367806668203483,-0.10018900355169397,-0.0764801553829725,-0.04649993447284728,-0.022332205371827965,-0.013842908124318022,-0.009101138490573727
53,TWNor,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.03552977117882844,-0.38,0.03501166162541875,0.14814484383563437,0.11308766705010256,0.06875730156646236,0.033021598778629944,0.020468867736068565,0.013457432378962205
54,ZLac,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.0071174585108439384,-0.38,0.00989010397567021,0.041847996952253365,0.03194503584141478,0.019422581791580185,0.009327950465693114,0.005782051487296075,0.0038014592651283586
55,XXCen,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.015851502868256036,-0.38,-0.0205191573143052,-0.08682271034401959,-0.06627687812520579,-0.04029634190012513,-0.01935284841256009,-0.011996114940662248,-0.00788694849689949
56,TYSct,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.008937629237917499,-0.44,-0.015218230826290563,-0.06439290009528326,-0.04915488556891852,-0.02988617042590246,-0.014353226586124205,-0.008897034287974252,-0.005849431382701303
57,V340Nor,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.03807497891443561,-0.18,-0.06535673744450249,-0.2765439631489234,-0.21110226194574302,-0.12835017526301176,-0.06164186048815696,-0.03820950941217949,-0.02512116917154342
58,AAGem,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.02860498899577505,0.3,-0.054154824778258205,-0.22914531008424394,-0.17492008403377401,-0.1063514110925346,-0.051076664537862006,-0.03166053521011309,-0.020815490000019105
59,RXAur,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.007381901330292321,-0.16,-0.019718618118916842,-0.08343538884657284,-0.0636911365241014,-0.03872421100665365,-0.018597811865037606,-0.011528095710862354,-0.007579245246368067
60,UUMus,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.005138058482090466,0.0,-0.022635198373628332,-0.09577631487833356,-0.07311169074681952,-0.044451907974066264,-0.021348613698071294,-0.013233216025174332,-0.008700291198871522
61,RYCas,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.017896813943088365,-0.12,-0.05510304791531775,-0.23315752664408398,-0.17798284476647633,-0.1082135696180176,-0.05197099067181108,-0.032214894902732216,-0.021179958527210684
62,UNor,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.007842404767239339,-0.52,-0.017914051017525176,-0.07579972407045428,-0.05786238478660632,-0.03518032995025664,-0.016895816357689043,-0.010473091646375743,-0.006885623789606152
63,ZSct,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.007106304226335139,-0.18,0.018468902541409638,0.0781474673234666,0.05965455520875313,0.036269969566921904,0.017419130120955913,0.010797474492784316,0.007098892069841623
64,BNPup,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.011107910331236726,0.14,-0.01580278180949601,-0.06686631067052047,-0.051042985244672115,-0.031034135028760644,-0.014904551691444255,-0.009238780329285653,-0.0060741152441159815
65,TTAql,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.016332368870808033,-0.24,0.018696749534768284,0.07911155630646505,0.060390500997301554,0.03671742460635935,0.01763402629121205,0.010930680680511581,0.007186469618678885
66,LSPup,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.01657340772134636,-0.04,-0.033902076195022585,-0.14344985500399907,-0.10950370610992295,-0.06657825331483315,-0.031975082184097496,-0.019820170805896053,-0.01303094102708083
67,TXCyg,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.01754704583745033,-0.42,-0.022918368950551646,-0.09697449454046918,-0.07402633171028182,-0.045008009679851343,-0.021615688859402286,-0.013398766039561008,-0.008809133473523537
68,UZSct,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.04874727167236168,-0.08,-0.08652256699358231,-0.36610293771994484,-0.27946789138927086,-0.16991647796467668,-0.08160462428566707,-0.05058368834145802,-0.03325667907532323
69,RWCas,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.012808133638245284,-0.06,-0.022906313980965196,-0.09692348634765803,-0.07398739415851759,-0.04498433564837869,-0.02160431909428713,-0.013391718342691683,-0.008804499904863592
70,VWCen,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.013867970039621402,0.32,-0.053078842454207104,-0.2245925060764865,-0.17144466112708895,-0.10423835396527008,-0.05006184104910997,-0.031031483664003098,-0.020401914674123584
71,SZCyg,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.011401530090449311,0.08,0.0012070019884046445,0.005107187513536572,0.0038986164225470014,0.002370358784908577,0.0011383959953837244,0.0007056495724810073,0.00046393535428309316
72,SVMon,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.017923511885406977,0.14,-0.035339950876717235,-0.14953393414465363,-0.11414804133179667,-0.06940200912973238,-0.033331228068884625,-0.0206607954810552,-0.013583616918483803
73,XCyg,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.04649704103005309,-0.22,-0.043888069534084785,-0.18570358861957295,-0.14175846459509386,-0.08618914647381706,-0.0413934716617674,-0.025658282091711986,-0.01686925728681617
74,CDCyg,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.014879504968217928,-0.36,0.035608079811882375,0.1506684681080179,0.11501409779238007,0.06992857145776708,0.03358411655537498,0.02081755170042079,0.013686677637293228
75,YOph,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.06305049430671233,-1.0,-0.03711663435111491,-0.15705161492987252,-0.11988672895410116,-0.0728911312040935,-0.03500692485459753,-0.02169949794069231,-0.014266520745538037
76,SZAql,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.006511167883898854,-0.18,0.015426512691158032,0.06527420315009698,0.049827635992440444,0.03029520268340379,0.014549669709792608,0.00901880211463172,0.005929488683100412
77,CPCep,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.026995666574390276,0.26,-0.03916800809909895,-0.16573159266971738,-0.1265126661600896,-0.07691970102533448,-0.03694169851874616,-0.022898792574976217,-0.015055007273050662
78,VYCar,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.041269362537161014,0.0,-0.0575372668857419,-0.2434574373736397,-0.18584537204094634,-0.11299398620089537,-0.05426684863595632,-0.033638012339411286,-0.022115599272872613
79,VXCyg,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.023296685228266896,-0.2,-0.017390776529840113,-0.07358559273071247,-0.05617220819138356,-0.03415270258036121,-0.016402284791884,-0.010167169682640425,-0.006684492774774644
80,RYSco,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.030952641657950926,-0.5,0.0290698564791297,0.12300328372014149,0.09389563642758893,0.05708854694797407,0.027417525836855965,0.016995110193393597,0.011173580734883082
81,RZVel,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.010143464460355687,-0.26,-0.03342384246487005,-0.14142630462160463,-0.10795901116153026,-0.06563907878621039,-0.03152403125916683,-0.019540581020236977,-0.0128471223282221
82,WZSgr,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.009681321760219337,0.12,-0.01934012682086579,-0.08183387861712943,-0.062468609631396506,-0.03798091465588908,-0.018240834012367778,-0.011306818343282767,-0.007433764546136184
83,WZCar,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.00797732176532001,0.08,-0.020890665150212553,-0.08839467145009437,-0.06747684843518655,-0.041025923848593424,-0.01970323974307447,-0.012213309566768764,-0.0080297449637872
84,VZPup,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.007449203142882266,-0.32,-0.0004461133637007145,-0.0018876394758268332,-0.0014409461647533078,-0.0008760952681700112,-0.00042075628010796584,-0.0002608112558203487,-0.00017147259360564363
85,SWVel,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.003917560087536801,-0.22,-0.009542772792871466,-0.040378334518477034,-0.030823156120974835,-0.0187404789215527,-0.00900036158732465,-0.005578991257896445,-0.0036679555783960052
86,XPup,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.02116283210967138,-0.14,0.031670534590632606,0.13400753301334375,0.10229582672774332,0.062195862650467934,0.029870381404501045,0.01851554463772154,0.012173203380601454
87,RYVel,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.005531540131619139,-0.64,-0.016143469701499255,-0.0683078633479538,-0.0521434071358426,-0.031703191538592294,-0.015225874883666035,-0.009437956691587509,-0.006205065449165268
88,KQSco,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.019102420164494743,0.3,-0.04233908328502405,-0.17914936310392227,-0.1367552390106277,-0.08314718531846163,-0.03993252979110328,-0.024752698260923613,-0.016273873442264695
89,AQPup,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.0077741141156652096,-0.66,0.0169217687830903,0.07160108025188999,0.054657313169381674,0.033231646406984054,0.015959935445459445,0.009892973683658083,0.006504220267156419
90,KNCen,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.017479334556464877,-0.52,-0.0319918868016072,-0.13536727062364054,-0.10333379436919125,-0.06282694697646829,-0.030173467955803845,-0.018703416780823618,-0.01229672152993376
91,UCar,-0.15629724946462967,-0.14961843834577127,-0.09096801051422908,-0.03931037123745056,-0.01940996093390708,-0.013751375661042075,0.00975421728453877,-0.64,-0.017955838257636483,-0.07597653841953725,-0.05799735757216584,-0.03526239340387683,-0.016935228411072423,-0.010497521720562017,-0.006901685551087735
