,error_pair,A0_B,A0_V,A0_I,A0_J,A0_H,A0_K,min_rms,min_mu,avg_EBV,A_B,A_V,A_I,A_J,A_H,A_K
0,EVSct,-0.03491108347103661,-0.02664968203896051,-0.005311879381904819,0.0062649125972554995,0.009259340427564232,0.004660612645621901,0.017814766696220927,-0.74,-0.0049986209269919325,-0.021150664728380963,-0.016145545594183942,-0.009816491721263837,-0.00471449931350171,-0.0029223437525472936,-0.0019213199257078891
1,SZTau,-0.03491108347103661,-0.02664968203896051,-0.005311879381904819,0.0062649125972554995,0.009259340427564232,0.004660612645621901,0.004976940779097386,-0.84,0.008637176958375417,0.0365464868639739,0.027898081575552597,0.01696203359793598,0.008146239820061357,0.00504955276517502,0.003319871707490759
2,SSSct,-0.03491108347103661,-0.02664968203896051,-0.005311879381904819,0.0062649125972554995,0.009259340427564232,0.004660612645621901,0.004887518749078785,-0.2,0.0060843238643369865,0.025744599567169093,0.019652366081808467,0.011948638577739548,0.005738490895888072,0.0035570782608073323,0.0023386315637352073
3,QZNor,-0.03491108347103661,-0.02664968203896051,-0.005311879381904819,0.0062649125972554995,0.009259340427564232,0.004660612645621901,0.009548154134862964,-0.66,0.000595731628648471,0.0025207192403002756,0.0019242131605345613,0.0011699216016050134,0.0005618702428760919,0.0003482825820567556,0.0002289813661036128
4,ADGem,-0.03491108347103661,-0.02664968203896051,-0.005311879381904819,0.0062649125972554995,0.009259340427564232,0.004660612645621901,0.010311184452344873,-0.02,0.026943127296514612,0.11400445452974228,0.0870263011677422,0.052911991109987254,0.02541167994098072,0.01575176051136134,0.010356129838961321
5,YAur,-0.03491108347103661,-0.02664968203896051,-0.005311879381904819,0.0062649125972554995,0.009259340427564232,0.004660612645621901,0.021411256157685337,-0.14,0.014136377725095692,0.059815255068197404,0.045660500052059086,0.027761584031651923,0.013332866015201252,0.008264550509422694,0.005433599506195031
6,STTau,-0.03491108347103661,-0.02664968203896051,-0.005311879381904819,0.0062649125972554995,0.009259340427564232,0.004660612645621901,0.008033341223150938,-0.42,-0.013262816693562543,-0.056118956275471185,-0.042838897920207016,-0.026046049935485864,-0.012508958192700446,-0.007753840523557469,-0.005097828852504634
7,BFOph,-0.03491108347103661,-0.02664968203896051,-0.005311879381904819,0.0062649125972554995,0.009259340427564232,0.004660612645621901,0.007929827195583434,-0.2,0.01705360282359843,0.07215890962749204,0.055083137120222926,0.03349054736909554,0.016084276039105092,0.00997004781876035,0.006554893317306528
8,SYCas,-0.03491108347103661,-0.02664968203896051,-0.005311879381904819,0.0062649125972554995,0.009259340427564232,0.004660612645621901,0.020603203552458225,-0.54,0.03966498467787263,0.16783444966748248,0.1281179005095286,0.0778956835097934,0.03741042694878235,0.023189339992224677,0.015246030160633904
9,XSct,-0.03491108347103661,-0.02664968203896051,-0.005311879381904819,0.0062649125972554995,0.009259340427564232,0.004660612645621901,0.017150774195068462,0.06,-0.039369275053450135,-0.16658321353366357,-0.12716275842264393,-0.07731495712096752,-0.03713152545941203,-0.023016459274498552,-0.015132368252294628
