,error_pair,A0_B,A0_V,A0_I,A0_J,A0_H,A0_K,min_rms,min_mu,avg_EBV,A_B,A_V,A_I,A_J,A_H,A_K
30,RRLac,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.01627647929290407,-0.76,-0.0006772018062462248,-0.0028654440027696512,-0.002187361834175306,-0.0013299159951785861,-0.0006387096555791894,-0.0003959124919857304,-0.0002602960582668614
31,XXSgr,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.008275574377673586,-0.36,0.017000938093244655,0.07193606935394611,0.054913030041180234,0.03338712226503759,0.016034604772024626,0.009939258437453623,0.006534650574900448
32,BBSgr,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.017954022929074887,-0.34,-0.009599335453417642,-0.04061766810404607,-0.031005853514538984,-0.018851558936839704,-0.009053709226245382,-0.005612059486131556,-0.0036896965682301393
33,VCar,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.01962794108482568,-0.36,-0.008959109705776791,-0.03790868089805333,-0.028937924349659035,-0.017594258004592692,-0.008449873910100438,-0.005237764307288285,-0.003443612997609425
34,V0495Cyg,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.01638587909335726,-1.0,-0.000504143108793186,-0.002133180736236608,-0.001628382241401991,-0.0009900564027724105,-0.0004754876144893813,-0.00029473718569376033,-0.0001937774867268369
35,USgr,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.021012692442499554,-0.34,-0.006972818835120974,-0.029504088337047377,-0.022522204837440746,-0.013693500541163974,-0.006576483812532697,-0.004076519075576775,-0.0026801423756554485
36,TWCMa,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.008226321459377557,-0.22,0.007303987395724525,0.030905361867529183,0.023591879288190214,0.014343862607219652,0.006888828752151542,0.0042701301511624285,0.0028074336352946357
37,xSgr,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.010737181686476546,-0.8,0.019894221820101282,0.08417842078739456,0.06425833647892715,0.0390690685791877,0.018763434251846723,0.011630758902685813,0.00764674204099233
38,V0600Aql,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.04821057394526571,-0.48,-0.05199892423983079,-0.22002304813599602,-0.16795652529465344,-0.1021175673791493,-0.0490433053860388,-0.030400131078332275,-0.01998682651006376
39,V0459Cyg,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.02769599347894236,-0.36,-0.02346841221219413,-0.09930189259345702,-0.07580297144538704,-0.04608820663879532,-0.022134467662053015,-0.013720337831615055,-0.009020553602001057
40,CKSct,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.036835339164948334,0.1,-0.03400626485332937,-0.14389070847389254,-0.10984023547625385,-0.06678286316956235,-0.032073348759066124,-0.01988108262120195,-0.013070988021674208
41,TZMon,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.15560133049060781,-0.2,0.17601932057029487,0.7447905511290888,0.5685424054420525,0.3456737825087679,0.16601438238907928,0.10290617538501148,0.06765654624760424
42,V1344Aql,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.05490758701569018,-0.28,-0.05853040879168083,-0.2476597187202391,-0.18905322039712907,-0.11494435800145449,-0.055203540355961686,-0.03421863289188036,-0.02249733322725836
43,RSOri,-0.29460633275119785,-0.26199137909651726,-0.16892816760242613,-0.07978781507099378,-0.045210558797744466,-0.03117697411248324,0.007743651543073081,-0.48,0.004519808020380989,0.01912466367663808,0.014598979905830594,0.008876179782745,0.004262902132502533,0.002642415362955337,0.0017372786087938405
