,error_pair,A0_B,A0_V,A0_I,A0_J,A0_H,A0_K,min_rms,min_mu,avg_EBV,A_B,A_V,A_I,A_J,A_H,A_K
0,EVSct,-0.07756886649614761,-0.07756886649614789,-0.07342702812513222,-0.010401104069025602,0.13836536362993332,0.2973222010005529,0.024027537192108664,0.34,-0.055548509375228705,-0.2350424077194052,-0.1794216852819887,-0.10908838465144914,-0.0523911321023407,-0.032475325036039955,-0.021351180548556656
1,SZTau,-0.07756886649614761,-0.07756886649614789,-0.07342702812513222,-0.010401104069025602,0.13836536362993332,0.2973222010005529,0.007686007594554562,0.58,0.012482247376645383,0.05281613332479961,0.04031765902656459,0.02451313668815127,0.011772756435756858,0.00729749628380819,0.004797801424161186
2,SSSct,-0.07756886649614761,-0.07756886649614789,-0.07342702812513222,-0.010401104069025602,0.13836536362993332,0.2973222010005529,0.005905395256483453,-0.12,-0.012835693547096844,-0.05431167010583088,-0.041459290157122804,-0.025207248415530667,-0.012106112725879858,-0.007504131518439228,-0.004933655528697614
3,QZNor,-0.07756886649614761,-0.07756886649614789,-0.07342702812513222,-0.010401104069025602,0.13836536362993332,0.2973222010005529,0.01557489524170199,0.44,0.014887431992598456,0.06299319099028185,0.04808640533609301,0.029236534444344552,0.014041230358139159,0.008703639365832835,0.005722282234995068
4,ADGem,-0.07756886649614761,-0.07756886649614789,-0.07342702812513222,-0.010401104069025602,0.13836536362993332,0.2973222010005529,0.009268883079720378,-0.46,-0.04208644719067042,-0.17808038399788376,-0.13593922442586548,-0.0826510484509262,-0.03969425353235271,-0.02460499962108165,-0.01617676770667799
5,YAur,-0.07756886649614761,-0.07756886649614789,-0.07342702812513222,-0.010401104069025602,0.13836536362993332,0.2973222010005529,0.013184043080506514,-0.1,0.026386845717488738,0.11165066028441009,0.08522951166748863,0.05181954309383308,0.024887017406906676,0.01542654161181544,0.010142311888431146
6,STTau,-0.07756886649614761,-0.07756886649614789,-0.07342702812513222,-0.010401104069025602,0.13836536362993332,0.2973222010005529,0.004653128036898117,0.3,0.03425258206011642,0.14493295047097063,0.11063584005417604,0.06726659075293903,0.0323056652958194,0.020025087049805865,0.013165664966446949
7,BFOph,-0.07756886649614761,-0.07756886649614789,-0.07342702812513222,-0.010401104069025602,0.13836536362993332,0.2973222010005529,0.014478662907867096,-0.1,0.004584796492066404,0.019399649396880575,0.014808892669374484,0.009003806742979686,0.004324196659457349,0.0026804095731567815,0.0017622582276555635
8,SYCas,-0.07756886649614761,-0.07756886649614789,-0.07342702812513222,-0.010401104069025602,0.13836536362993332,0.2973222010005529,0.010273790853642065,-0.02,-0.05785496502515497,-0.24480171351093824,-0.18687153703125056,-0.11361789451500033,-0.054566488813125154,-0.03382374820265635,-0.022237712906718814
9,XSct,-0.07756886649614761,-0.07756886649614789,-0.07342702812513222,-0.010401104069025602,0.13836536362993332,0.2973222010005529,0.033279953653683025,0.0,0.05827776373834238,0.2465907017060481,0.18823717687484587,0.1144482035399063,0.05496525564745499,0.0340709290143471,0.022400224048106657
10,YLac,-0.07756886649614761,-0.07756886649614789,-0.07342702812513222,-0.010401104069025602,0.13836536362993332,0.2973222010005529,0.013252931134771518,0.0,-0.02707676274725923,-0.11456990621247798,-0.08745794367364731,-0.05317442975357757,-0.025537719552705014,-0.015829887804930165,-0.01040749529716403
