,error_pair,A0_B,A0_V,A0_I,A0_J,A0_H,A0_K,min_rms,min_mu,avg_EBV,A_B,A_V,A_I,A_J,A_H,A_K
17,V0386Cyg,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.02330357926319508,-0.08,-0.008462270437159731,-0.03580640490075397,-0.02733313351202593,-0.016618545175311767,-0.007981274985511572,-0.0049472971656766935,-0.003252642887931086
18,CRSer,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.015729896198269457,0.24,-0.02433445440489745,-0.10296637692344258,-0.07860028772781877,-0.04778897493851381,-0.022951284016523077,-0.014226652078735197,-0.009353434239610433
19,V1162Aql,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.017007884672228354,-0.18,-0.006833680362637728,-0.02891535171842902,-0.022072787571319863,-0.013420254843362477,-0.006445253970825399,-0.0039951745504088945,-0.0026266617209870636
20,CVMon,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.029616740128164874,-0.24,0.03471432354803276,0.14688671722879104,0.11212726506014582,0.06817337715656867,0.03274116139756258,0.020295034975886393,0.013343144542157353
21,SWCas,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.008840774870589178,-0.02,-0.010315865832852293,-0.04364952309854791,-0.033320246640112905,-0.020258709957188648,-0.009729512018912968,-0.006030964641860436,-0.003965109350173436
22,XLac,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.00684283599208445,0.68,0.007142268189929145,0.03022107939204719,0.023069526253471136,0.014026271962110452,0.006736301666013572,0.004175584251878276,0.0027452736241630653
23,VCen,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.013156223830038935,0.02,0.023734598119662973,0.10042820502372994,0.0766627519265114,0.046610953171318935,0.022385523562541327,0.013875958098698564,0.009122867479254856
24,FMCas,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.008040014922930867,0.0,-0.007111589051717791,-0.03009126675453349,-0.022970432637048465,-0.013966023043325467,-0.006707366330018151,-0.004157648307305772,-0.002733481483808767
25,CSVel,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.020017318784601217,-0.14,0.030566795161872922,0.1293372803684329,0.09873074837284954,0.06002829501069252,0.02882937852487206,0.017870265455485767,0.011748959056369095
26,MWCyg,-0.15669053020934817,-0.19614451909333375,-0.18517083919926572,-0.11832131616421411,-0.04808035339554688,-0.023341197772106068,0.020822976313822295,0.3,-0.020548848100503284,-0.08694834096765955,-0.06637277936462561,-0.04035464985369237,-0.019380851574470677,-0.012013473064997235,-0.007898360744390447
