,A0BV_g_S,E0BV_g_S,A0VI_g_S,E0VI_g_S,A0VK_g_S,E0VK_g_S,A0JK_g_S,E0JK_g_S,A0BV_i_S,E0BV_i_S,A0VI_i_S,E0VI_i_S,A0VK_i_S,E0VK_i_S,A0JK_i_S,E0JK_i_S,A0BV_g_M,E0BV_g_M,A0VI_g_M,E0VI_g_M,A0VK_g_M,E0VK_g_M,A0JK_g_M,E0JK_g_M,A0BV_i_M,E0BV_i_M,A0VI_i_M,E0VI_i_M,A0VK_i_M,E0VK_i_M,A0JK_i_M,E0JK_i_M
0,-0.5466610819000677,-0.1293625460984893,-0.5396579906292585,-0.16148544452417504,-0.6787945757870766,-0.45650230631176675,-0.7562820665241619,-0.09987541794555722,-0.06128064360479912,-0.014501526349227275,-0.26401797395028276,-0.07900385174695485,-0.3166603931172477,-0.2129601575086223,-0.4693589522338915,-0.061984044836994816,-0.5466610819000677,-0.1293625460984893,-0.5958818964695622,-0.17830969726417434,-0.689388328439236,-0.4636268071411961,-0.6985399713380651,-0.09224993514617194,-0.06128064360479912,-0.014501526349227275,-0.24341085500897444,-0.07283744668970839,-0.2774089184896277,-0.18656279174760454,-0.29614272864916147,-0.03910892523382055
1,-0.4172985358015796,-0.12936254609848968,-0.548380112841472,-0.21496500423385703,-0.5977919216758482,-0.5266546829964223,-0.6206739034283035,-0.10737658529309649,-0.0467791172555736,-0.014501526349227816,-0.2649869271402472,-0.1038748754389769,-0.273800785266754,-0.2412184918200103,-0.366110872067909,-0.06333718086774824,-0.4172985358015796,-0.12936254609848968,-0.548380112841472,-0.21496500423385703,-0.5977919216758482,-0.5266546829964223,-0.605006627433532,-0.10466614654600101,-0.04677911725557346,-0.014501526349227774,-0.2649869271402472,-0.1038748754389769,-0.273800785266754,-0.2412184918200103,-0.28850362280512015,-0.04991112674528578
2,-0.21579960786868344,-0.11002940532778267,-0.3334151086076146,-0.21496500423385675,-0.3357027934635296,-0.4864377648706736,-0.3626673173595697,-0.10319316760395648,0.00725395218736033,0.0036985611481606946,-0.1611120517012696,-0.10387487543897644,-0.15078379788233942,-0.21848770712885035,-0.19850788727649238,-0.05648332976781772,-0.14911729794154513,-0.07603020125309044,-0.33341510860761536,-0.21496500423385725,-0.3288253473606539,-0.4764722549748948,-0.3335972980077509,-0.09492159959760015,0.13290063815349668,0.06776183853221047,-0.16111205170127027,-0.10387487543897687,-0.1316723638358731,-0.19079498772928322,-0.14139282255411997,-0.04023183931227426
3,-0.10484697116305922,-0.1113101406183163,-0.1868572615126589,-0.2508494743594599,-0.171519133714072,-0.5174943726099227,-0.17919836057781122,-0.10616889171219637,0.0017972751043042398,0.0019080660353914878,-0.09280420595333125,-0.12458646826611593,-0.07555007950077705,-0.22794390424720748,-0.09267160833319711,-0.0549047542522024,-0.014651951821862408,-0.015555154331429271,-0.21766472755875804,-0.29220744247614094,-0.17609052931910785,-0.5312868367470343,-0.17919836057781122,-0.10616889171219637,0.2077071583169641,0.2205110242406126,-0.1282109979472363,-0.17211887395656383,-0.08635432393820036,-0.26054164174504973,-0.09267160833319711,-0.0549047542522024
4,-0.06308066238789595,-0.10803870353728036,-0.12001828562227221,-0.25992910477309783,-0.10790911024419557,-0.5252371609123553,-0.11152327933730136,-0.10659407362073553,0.00227928944144936,0.0039037553969574674,-0.05850667989580839,-0.12671059955335298,-0.04561836113954079,-0.2220429622316875,-0.054647485918957565,-0.05223212742530197,0.04096244880450837,0.07015668027291488,-0.16418289277851572,-0.3555784197192164,-0.10832607743775183,-0.5272667084124827,-0.11074656719181074,-0.10585169129383014,0.24368191429392122,0.41735576481279324,-0.10197137005517928,-0.22084407216370322,-0.052083517537321135,-0.2535114859137012,-0.05759084373057958,-0.05504539207397936
5,-0.03948906261211166,-0.10287066730886231,-0.08042253039755545,-0.2649212766037121,-0.07113723867942517,-0.5266546829964166,-0.07302946886561416,-0.10616889171219536,-0.0014236763839447462,-0.003708736798511524,-0.042042567833136105,-0.1384931646268013,-0.032582293446742155,-0.24121849181999866,-0.037766854080994366,-0.054904754252201884,0.06913586840686142,0.18010184206829447,-0.13731865766014123,-0.45234381346870056,-0.0711372386794252,-0.5266546829964168,-0.07302946886561418,-0.10616889171219537,0.26458101407655693,0.6892446585187618,-0.08734111506683623,-0.2877119084554605,-0.0325822934467437,-0.24121849182001012,-0.037766854080994366,-0.054904754252201884
