,BBBV_g_S,VVBV_g_S,IIBV_g_S,JJBV_g_S,HHBV_g_S,KKBV_g_S,BBVI_g_S,VVVI_g_S,IIVI_g_S,JJVI_g_S,HHVI_g_S,KKVI_g_S,BBVK_g_S,VVVK_g_S,IIVK_g_S,JJVK_g_S,HHVK_g_S,KKVK_g_S,BBJK_g_S,VVJK_g_S,IIJK_g_S,JJJK_g_S,HHJK_g_S,KKJK_g_S,BBBV_i_S,VVBV_i_S,IIBV_i_S,JJBV_i_S,HHBV_i_S,KKBV_i_S,BBVI_i_S,VVVI_i_S,IIVI_i_S,JJVI_i_S,HHVI_i_S,KKVI_i_S,BBVK_i_S,VVVK_i_S,IIVK_i_S,JJVK_i_S,HHVK_i_S,KKVK_i_S,BBJK_i_S,VVJK_i_S,IIJK_i_S,JJJK_i_S,HHJK_i_S,KKJK_i_S,BBBV_g_M,VBBV_g_M,IBBV_g_M,JBBV_g_M,HBBV_g_M,KBBV_g_M,BVVI_g_M,VVVI_g_M,IVVI_g_M,JVVI_g_M,HVVI_g_M,KVVI_g_M,BVVK_g_M,VVVK_g_M,IVVK_g_M,JVVK_g_M,HVVK_g_M,KVVK_g_M,BJJK_g_M,VJJK_g_M,IJJK_g_M,JJJK_g_M,HJJK_g_M,KJJK_g_M,BBBV_i_M,VBBV_i_M,IBBV_i_M,JBBV_i_M,HBBV_i_M,KBBV_i_M,BVVI_i_M,VVVI_i_M,IVVI_i_M,JVVI_i_M,HVVI_i_M,KVVI_i_M,BVVK_i_M,VVVK_i_M,IVVK_i_M,JVVK_i_M,HVVK_i_M,KVVK_i_M,BJJK_i_M,VJJK_i_M,IJJK_i_M,JJJK_i_M,HJJK_i_M,KJJK_i_M
0,-0.7769263578277412,-0.5930735555936961,-0.47682625164851533,-0.24796880731275256,-0.15607880517789707,-0.09770432298677711,-1.1004362705087005,-0.7277225872690363,-0.44245533305957396,-0.19072492903767913,-0.11288048684456771,-0.06529452088200813,-1.016730823968971,-0.7364594779490581,-0.49027263526620823,-0.2299947434842522,-0.14263992382484525,-0.08763867787593724,-0.9451643013586024,-0.7686388315528414,-0.5435339982640167,-0.27809660425732163,-0.17761524816490973,-0.113333890091168,-0.6697897452191313,-0.5112898818466657,-0.345330228846248,-0.15279610103657223,-0.09103054876769442,-0.055939509978088886,-0.528159906394007,-0.37134437201741277,-0.22577737818658725,-0.08649472982665726,-0.04860724652804578,-0.0277271159640894,-0.5959681792360225,-0.4658541050491709,-0.3120309518800517,-0.1450417278537757,-0.08843526352871647,-0.05543663850084998,-0.7872818568369391,-0.6327992668173816,-0.42777769114944525,-0.2130508932769717,-0.13388673033892634,-0.08682553527383355,-0.7769263578277412,-0.5930735555936961,-0.5163339888458024,-0.34482882084103694,-0.2621277307057529,-0.2376050782549021,-1.0417723586862393,-0.7277225872690363,-0.44245533305957374,-0.15477508751855407,-0.03485517994998372,0.017602849453752158,-0.9898568641974688,-0.7364594779490581,-0.5365522067410323,-0.2561726560189756,-0.1398172076608386,-0.08763867787593643,-0.9683568652395778,-0.7291200157316587,-0.5460278288208861,-0.27809660425732163,-0.16426949895496634,-0.11333389009116795,-0.6697897452191313,-0.5112898818466658,-0.4486098254199728,-0.28312559213692867,-0.2037606305158151,-0.179759067814966,-0.5494596205945361,-0.37134437201741277,-0.22577737818658658,-0.006216378650339284,0.09264063229200784,0.13111309117982256,-0.6045490021492514,-0.4658541050491709,-0.38275705206792754,-0.18402746244250223,-0.09168825080401324,-0.05543663850085014,-0.6113147231837934,-0.47887576814130983,-0.40459593420133955,-0.2130508932769717,-0.12236590185777743,-0.08682553527383355
1,-0.870260013037695,-0.6643206206394625,-0.47808206134516573,-0.27165403428287277,-0.1821894652778206,-0.11357960175829773,-1.13560452643783,-0.8569738751902753,-0.5210401161156879,-0.271983394108574,-0.1781466554302047,-0.10932417536455627,-1.157664262369303,-0.8309985067933878,-0.48974585387299785,-0.2466416812686939,-0.16238377147375388,-0.09888882230841198,-0.6162985772643259,-0.5395553650052025,-0.389574203621854,-0.2074191135756111,-0.13978255111615703,-0.08453039217636142,-0.46497138354272327,-0.3549399874371941,-0.2148376157537317,-0.09756703589383278,-0.05912628454098321,-0.03599440699179507,-0.4818958520440414,-0.38153071474780825,-0.23197067456666773,-0.11053993825346867,-0.06851289535829098,-0.0431059222577463,-0.4116094909721708,-0.3283605993519615,-0.20244683065777197,-0.09855124165301735,-0.06187397941259573,-0.039074911322881406,-0.2910557814564507,-0.24976541785573275,-0.1682538584686547,-0.08518297024775297,-0.054651261621010076,-0.034714977600967006,-0.870260013037695,-0.6643206206394625,-0.4838876365304322,-0.3845262182089133,-0.34282337451569816,-0.34355025485390944,-1.1141752741481898,-0.8569738751902753,-0.5210401161156881,-0.33410547486604847,-0.26337574408766695,-0.24046480059783917,-1.1226850490333429,-0.8309985067933878,-0.47599295311929146,-0.22188769473177156,-0.13668357612233,-0.09888882230841267,-1.086754601128455,-0.8006231694636532,-0.4546724649944981,-0.2074191135756111,-0.12325068926691979,-0.08453039217636144,-0.46497138354272327,-0.35493998743719424,-0.2322162842957194,-0.16236780760438138,-0.13069198165010326,-0.13522947528302173,-0.47376979743954,-0.38153071474780825,-0.23197067456666712,-0.14394580068430265,-0.10368429466595583,-0.10025056862764681,-0.4149177152455388,-0.3283605993519615,-0.18952364874521777,-0.08991302444700938,-0.046228652930855686,-0.03907491132288323,-0.4009662801746666,-0.3172733720290168,-0.18208518412841027,-0.08518297024775297,-0.04195170845676081,-0.034714977600967006
2,-0.20438546195039436,-0.15601943660335515,-0.11959834451300252,-0.05428419524192912,-0.034852287152189035,-0.020999297565385718,-0.3202548752948553,-0.2674330187309908,-0.1625992753884427,-0.07281167344016759,-0.04634106694551395,-0.02871620390769137,-0.36306457314024454,-0.31248962291152504,-0.19812005558457596,-0.09085629064360412,-0.058289774807942146,-0.03718626512647007,-0.3992202217670412,-0.3399789561987483,-0.22137553539031762,-0.1051202296293296,-0.06676451096737399,-0.042840093581814745,-0.2804828544207577,-0.21410904917615203,-0.1263926319977345,-0.04537471150457182,-0.026316069729813686,-0.01360460895936971,-0.30784481129754426,-0.25191735892072686,-0.15316575422380194,-0.06403493785804301,-0.039318644621995705,-0.022988265753910785,-0.31246498624854224,-0.26624627905966525,-0.17376667199141443,-0.08110338627999089,-0.051426887103903335,-0.03168330720809906,-0.29068254105075236,-0.2546466424050454,-0.17683986516625083,-0.08756835749676174,-0.056546414396565096,-0.03568710459628208,-0.20438546195039436,-0.15601943660335513,-0.09776969556091622,-0.012918526262403182,0.00715081159796694,0.018934069508801492,-0.3276748242810774,-0.2674330187309908,-0.16259927538844304,-0.04457458883171883,-0.0115548753552224,0.009487223913414854,-0.3612513696490901,-0.31248962291152504,-0.2222707360455165,-0.09899067795176168,-0.06159699888865817,-0.037186265126470094,-0.3662316978530182,-0.31788858717292523,-0.22801915401197187,-0.1051202296293296,-0.06750745928749233,-0.04284009358181476,-0.2804828544207577,-0.21410904917615217,-0.14115489026460493,-0.04546423139220965,-0.023824547890811905,-0.010278469172003181,-0.29620329268554146,-0.25191735892072686,-0.15316575422380133,-0.04037010160112212,-0.010465332561025241,0.011099186378618071,-0.29370721805816047,-0.26624627905966525,-0.1951532486853078,-0.0842169929106053,-0.05459871416828919,-0.031683307208099164,-0.2870641099985157,-0.2625538046394223,-0.19541128647251663,-0.08756835749676174,-0.05854063896301024,-0.03568710459628208
3,-0.6996646687382848,-0.5340951669757911,-0.37296587241253615,-0.2218962655466768,-0.14506318939126572,-0.09066883566407158,-0.9134672117598572,-0.7336491812203877,-0.4460587021819955,-0.24813420749706977,-0.16011179957377958,-0.10023331830353358,-0.9693990880242032,-0.7125079809174968,-0.4068855190919901,-0.2133980710289204,-0.13788704334383045,-0.08478844972918123,-0.5179881937610815,-0.46792398880405234,-0.33512112757539547,-0.18632380802931175,-0.12376592599886452,-0.07593333272427376,0.04069766639922062,0.031066920915433782,0.03195168410055213,0.011255198270320434,0.009307317742426137,0.004384101448155962,-0.05134886302469585,-0.07197674310741876,-0.043761859809310855,-0.03172950877084734,-0.018458505800813554,-0.014445643513023517,-0.03990355897948983,-0.04594914889227519,-0.018615646175553904,-0.012565087471404397,-0.005640495947643154,-0.005467948718179447,-0.09908576275535147,-0.0879766362971451,-0.04624418686373334,-0.024058335687780735,-0.012774015768409606,-0.009804595708375854,-0.6996646687382848,-0.5340951669757911,-0.3603020176781411,-0.31214878275293145,-0.26049794764114725,-0.2770383520198833,-0.9121183666937567,-0.7336491812203877,-0.4460587021819957,-0.331986245040249,-0.2576062892770202,-0.2549614366683215,-0.9417715875844028,-0.7125079809174968,-0.3846101406006028,-0.19575533907547427,-0.104083914410615,-0.08478844972918204,-0.9083369402039594,-0.6856671581578939,-0.3676988471666195,-0.18632380802931175,-0.09586270784959433,-0.07593333272427366,0.04069766639922062,0.03106692091543381,0.08451548109245408,0.059778044913848305,0.08831601103178446,0.06243048086223996,-0.044472463312631105,-0.07197674310741876,-0.043761859809310216,-0.07976616860057731,-0.05163434722454865,-0.07720070490068037,-0.03244845297844684,-0.04594914889227519,0.002675743654588461,-0.019400678885032628,0.015375049239024628,-0.005467948718181105,-0.03923151712412046,-0.05191280691908731,-0.002407747116775938,-0.024058335687780735,0.01088747568635045,-0.009804595708375854
4,0.0061934287637747665,0.004727808216621138,0.03306252736284676,0.028412850518739208,0.022206956889965206,0.004390695405912755,0.07336168609320803,0.0148228238424159,0.009012276896189608,0.004505636385245315,0.004880716176107122,-0.007228757965861289,-0.07589192357713692,-0.08963201440612151,-0.04124727385728197,-0.011278938266814018,-0.002499905764019608,-0.010666209714327718,-0.3477788390785575,-0.2455772759004591,-0.0918739013411391,-0.019752823509544326,-0.002980390414064317,-0.008049952046696049,-0.4581879370107001,-0.34976178397763574,-0.21616954046845477,-0.10316754754728287,-0.06483165072363564,-0.042772656885529975,-0.4720034947292796,-0.37110896876476673,-0.2256342530089781,-0.10849823642122897,-0.06848438455570022,-0.04541963003316715,-0.45781550444601293,-0.35695255249249536,-0.21525691702988756,-0.10187138363257853,-0.06413832922483029,-0.04247735374660508,-0.3154634711722887,-0.2522792016738722,-0.1529708219325671,-0.0699427821666912,-0.043558116013755206,-0.028504079033684817,0.0061934287637747665,0.0047278082166211655,0.08308951465045036,0.16428296428823905,0.18037858632591824,0.1769720811536197,0.03700768554948036,0.0148228238424159,0.009012276896189081,0.05859190874671938,0.06842751551891368,0.056353281948956536,-0.08187263830160035,-0.08963201440612151,-0.06034332961783853,-0.018138101284283323,-0.0007740767694931622,-0.010666209714327808,-0.12572666931941057,-0.1204091729851802,-0.07424112144261502,-0.019752823509544326,0.0006230044007500338,-0.008049952046696118,-0.4581879370107001,-0.3497617839776357,-0.2116305221319444,-0.10373015334687559,-0.08217916953624285,-0.0811329443735043,-0.4767153411557859,-0.37110896876476673,-0.22563425300897746,-0.10888890670780733,-0.08162509438802046,-0.07617068465138027,-0.465484560699992,-0.35695255249249536,-0.20836262585308168,-0.08297766174576698,-0.05150043819369086,-0.04247735374660679,-0.4562594718936752,-0.34672136068640724,-0.1965938927794661,-0.0699427821666912,-0.0379950770913022,-0.028504079033684817
5,-0.13316061202097476,-0.10164932215341643,-0.026729364557663976,-0.040797817866979835,-0.026436721453474817,-0.02505937194551055,-0.06986603210683551,-0.11787113824518958,-0.07166565205307512,-0.07559961841123244,-0.05036898241393918,-0.04132523766705496,-0.2742997944698493,-0.19166086548477335,-0.06585783280234528,-0.045726907979456985,-0.026722114089829732,-0.022807642992687588,-0.3440331665135836,-0.25336731181734873,-0.0995533136726647,-0.045608338484378314,-0.023486534632368612,-0.018586959861783228,-0.48430817637208873,-0.369700897993962,-0.21887011724401273,-0.11734261534872115,-0.07378769424501341,-0.04791013500754021,-0.5384873020375334,-0.43365391603501596,-0.26366158094929015,-0.14388172225505405,-0.0915802149543752,-0.060406649934512155,-0.4065467946218245,-0.3087595873326825,-0.17129518073295397,-0.08958624570208382,-0.05654154122251415,-0.036742390892587545,-0.25643845750958405,-0.20773180855029216,-0.12074170713251368,-0.06272126803600565,-0.03975446478740607,-0.025561064713302214,-0.13316061202097476,-0.1016493221534164,0.02878146819530955,0.013300727892392006,0.02713990465775299,0.01919656381983339,-0.11249902180344978,-0.11787113824518958,-0.07166565205307562,-0.1193586394801065,-0.11188590968013484,-0.12777373543777584,-0.2631409138156904,-0.19166086548477335,-0.04426853051544141,-0.04669973406055279,-0.0196606387267768,-0.02280764299268765,-0.2889972386273978,-0.20897303264065858,-0.050894370169504016,-0.045608338484378314,-0.016531725698988885,-0.01858695986178327,-0.48430817637208873,-0.369700897993962,-0.19497210898528725,-0.19128525074400185,-0.17407847799909956,-0.17866874197804286,-0.5344047527429612,-0.43365391603501596,-0.2636615809492895,-0.25920217929274003,-0.23873090637475658,-0.240175306383264,-0.43034209521411565,-0.3087595873326825,-0.10845679701270472,-0.07342012473211282,-0.042723064602470946,-0.036742390892588454,-0.4187318645908858,-0.2975581532066043,-0.09759733426971193,-0.06272126803600565,-0.031881013275208515,-0.025561064713303074
6,-0.4538721995338433,-0.3464673278884308,-0.24848106912285817,-0.1614764924032759,-0.10897918468439606,-0.07625505557435447,-0.554814803937816,-0.3789887569002088,-0.2304251641953266,-0.13536483192143411,-0.08829067562076545,-0.05984402818043315,-0.6651952219512489,-0.42211399755350465,-0.22945600765097443,-0.1190051557329613,-0.07572804993571708,-0.05023156570886623,-0.5192318523696725,-0.3944171821964234,-0.2303323362137935,-0.11410218257823689,-0.07140199676954115,-0.04650054700962344,-0.530714027824822,-0.4051252120800185,-0.2724755911136788,-0.1475878113985882,-0.09380635758616543,-0.062315576495534444,-0.45275219006462775,-0.3289587227919717,-0.20000690345751837,-0.1042170932844107,-0.06565593065861668,-0.043328432473526426,-0.3899449379369043,-0.27770214768906154,-0.16153833820217206,-0.08071914092626051,-0.05045403936402908,-0.03304655557499708,-0.31348301880394086,-0.23989020735533306,-0.1446696992773554,-0.07154610069817494,-0.04467691940946331,-0.02915748624343314,-0.4538721995338433,-0.3464673278884308,-0.24201777111344164,-0.21015085647614615,-0.18891344784217706,-0.18909763262031645,-0.5445741757994886,-0.3789887569002088,-0.23042516419532733,-0.1649464073631969,-0.13083495009474735,-0.12422116521524057,-0.631706668657817,-0.42211399755350465,-0.22159741992137477,-0.11618262206573818,-0.06764383127346814,-0.050231565708866256,-0.6377297685953545,-0.42530074454241384,-0.22166360517303216,-0.11410218257823689,-0.06473194671137589,-0.04650054700962345,-0.530714027824822,-0.4051252120800184,-0.30434346307105087,-0.2846818004273478,-0.2694326338436679,-0.27034661130568094,-0.4814142447406766,-0.3289587227919717,-0.20000690345751837,-0.15638152766919847,-0.13084797315525148,-0.1256736139791188,-0.44003604321351014,-0.27770214768906154,-0.13502653826630845,-0.07510604007942354,-0.04315878112800551,-0.03304655557499712,-0.4360358769936108,-0.27383048147067846,-0.13130351259003442,-0.07154610069817494,-0.03950328267404534,-0.02915748624343314
7,-0.1909645268193873,-0.1457744479537314,-0.0855392994301587,-0.04818681657199507,-0.03052938091473381,-0.02332887758068096,-0.24175362644913517,-0.2465749759365825,-0.14991758536944208,-0.08708496560303895,-0.05667364791099878,-0.04116912978245404,-0.35390212056814374,-0.2917236472683017,-0.15602238711628544,-0.07747650312557983,-0.04884848878408614,-0.0347151140249266,-0.259447610860324,-0.22677662984225633,-0.12908404291899273,-0.05781600706951727,-0.034705020114554674,-0.0235620028810693,0.23191858816068323,0.17703709019899277,0.11799083567720617,0.05057467596845746,0.03134965148604365,0.016031324315721244,0.13645777450544022,0.07222243547931861,0.04391124077142558,0.011563040563498196,0.00689901450274126,2.047066839587844e-05,0.08192358821328677,0.05030369227038542,0.042902616995535325,0.021008969457940875,0.0146076889766735,0.00598613938017814,0.06579515838193767,0.05269418291459421,0.05553336405690888,0.03407637547023594,0.024738052611950674,0.013887290003283068,-0.1909645268193873,-0.1457744479537314,-0.04533896071593643,0.0015467296028046085,0.021848464586230416,0.0022594841982151656,-0.2689195486360376,-0.2465749759365825,-0.14991758536944247,-0.09559713811204935,-0.06987948353532306,-0.08611159696194004,-0.3486779193540121,-0.2917236472683017,-0.15386322758187682,-0.06629118103245962,-0.02789217142583091,-0.034715114024926635,-0.35689618005309864,-0.29414759075722297,-0.14991062861484813,-0.05781600706951727,-0.018019911792651673,-0.023562002881069313,0.23191858816068323,0.1770370901989929,0.19406221301663062,0.18113976059676515,0.18154079775008158,0.15481784040555654,0.13271689376495155,0.07222243547931861,0.043911240771426246,0.009740155873648425,0.006667757289857336,-0.023262467017064463,0.09023588720339126,0.05030369227038542,0.05309793673838159,0.027945173479527803,0.03170435102742799,0.005986139380176593,0.08032827529647973,0.045311564037563146,0.05452189932285731,0.03407637547023594,0.039012688631728874,0.013887290003282236
8,-0.526536324986228,-0.4019361259436866,-0.2389599331529644,-0.13995389100559738,-0.08860692120933016,-0.0579583044081078,-0.5664715662975297,-0.49187448381217347,-0.2990596861578019,-0.1754808001658376,-0.11220336726474815,-0.07437107176755556,-0.6957059444512191,-0.5370605231664513,-0.29727206599710226,-0.15703640451569842,-0.09828508627764988,-0.06391020225680717,-0.7291856033542178,-0.5815909915177957,-0.3429792866742075,-0.17595949066108546,-0.10995002791333106,-0.07170951845434488,-0.35708306968949455,-0.27258249594618017,-0.15569167438481213,-0.08300139017214703,-0.05106515071959968,-0.034149921738937036,-0.43778415937451337,-0.36345395597780755,-0.22098000523450737,-0.11965921844889224,-0.07479151062495303,-0.050123164322534636,-0.4163821371419887,-0.32857169597605995,-0.18866881605713587,-0.09587506406832985,-0.058851432426206704,-0.03910003182114957,-0.5183593778404004,-0.40619927645613413,-0.23932390191642872,-0.11885869957305711,-0.07304714340649235,-0.0484389905794287,-0.526536324986228,-0.40193612594368655,-0.19802391961737906,-0.12251868365945204,-0.0743055679928581,-0.05108256165777697,-0.5942919361332626,-0.49187448381217347,-0.29905968615780193,-0.21965816569468227,-0.16708927527150855,-0.14162537644730397,-0.6864641773478475,-0.5370605231664513,-0.28804998778792007,-0.16788507298208935,-0.10040436346723876,-0.0639102022568072,-0.6921545036552306,-0.5436480707098845,-0.2954261811210793,-0.17595949066108546,-0.10834338243985292,-0.0717095184543449,-0.35708306968949455,-0.2725824959461801,-0.1062247138282981,-0.0596165464411738,-0.02202885537112253,-0.0019592187485026683,-0.43459769228317735,-0.36345395597780755,-0.22098000523450673,-0.18436660704145674,-0.14680351293274801,-0.1264264994433985,-0.4160836718258816,-0.32857169597605995,-0.16204849275147437,-0.10945394443387604,-0.06458427156375543,-0.03910003182115037,-0.4260857483936385,-0.3381370198728071,-0.17133886462638184,-0.11885869957305711,-0.07396834591502255,-0.04843899057942956
9,0.014416361293980051,0.011004855949601905,0.0173188102070444,-0.04469394714811428,-0.026245925509292257,-0.02002231525023731,0.04084171487053273,0.02284764984692883,0.013891371106932865,-0.04503611218732603,-0.025944874550425087,-0.019261717100443533,-0.13685601114560486,-0.0543014471283057,0.007019296812969478,-0.023857608825821733,-0.009274771454365408,-0.006461872208267938,-0.5216014155244387,-0.3794888106335918,-0.1888624928085127,-0.11482802264400355,-0.06765223104649096,-0.046796351693959945,-0.8813371538600296,-0.6727764533282685,-0.41935785594907904,-0.21216190281049138,-0.13018991022957446,-0.07742438844942678,-0.8353811957544144,-0.6347718894691833,-0.3859413087972636,-0.19892111709191682,-0.12358035948964959,-0.07428750086014664,-0.6129844979939697,-0.46257145408393185,-0.2793625086321827,-0.148321655360681,-0.09343530184688989,-0.05504600303598564,-0.6864101444263516,-0.5632061877903993,-0.37916863627658076,-0.2079063760021015,-0.13486372511368666,-0.08472896830222423,0.014416361293980051,0.011004855949601933,0.053695390003446614,-0.060003796414993954,-0.036934705217821516,-0.00973627805357647,0.019284998151996968,0.02284764984692883,0.013891371106932726,-0.11461206196819046,-0.0929048146051552,-0.07080076676391897,-0.11765082536929183,-0.0543014471283057,0.018310425165248723,-0.07691921009490497,-0.038808155611836745,-0.0064618722082680005,-0.13887397618421082,-0.08234482406900345,-0.015402219475126683,-0.11482802264400355,-0.07756779480124562,-0.046796351693960014,-0.8813371538600296,-0.6727764533282687,-0.4881121858472663,-0.5173002703908913,-0.4712865293277826,-0.4322981177700626,-0.8299334363415227,-0.6347718894691833,-0.38594130879726296,-0.3753559830587089,-0.3141676137148452,-0.2619238864928279,-0.6543373231584281,-0.46257145408393185,-0.22186179027468383,-0.18154852161356266,-0.11378214229299524,-0.055046003035986744,-0.6460428514243306,-0.46441351285010135,-0.23746229044501413,-0.2079063760021015,-0.1425576198678958,-0.08472896830222501
