,A0BV_g_S,E0BV_g_S,A0VI_g_S,E0VI_g_S,A0VK_g_S,E0VK_g_S,A0JK_g_S,E0JK_g_S,A0BV_i_S,E0BV_i_S,A0VI_i_S,E0VI_i_S,A0VK_i_S,E0VK_i_S,A0JK_i_S,E0JK_i_S,A0BV_g_M,E0BV_g_M,A0VI_g_M,E0VI_g_M,A0VK_g_M,E0VK_g_M,A0JK_g_M,E0JK_g_M,A0BV_i_M,E0BV_i_M,A0VI_i_M,E0VI_i_M,A0VK_i_M,E0VK_i_M,A0JK_i_M,E0JK_i_M
0,-0.03234625444957473,-0.007654457159823028,-0.025388334059687212,-0.007597119810227013,-0.15609686520875543,-0.10497812080069735,-0.17157413645246455,-0.022658263821585006,-0.0029507475300094566,-0.0006982684994678867,-0.14974274965332451,-0.0448085174535139,-0.13318961336518448,-0.08957255677460116,-0.005147735688711408,-0.0006798154764481476,-0.03234625444957473,-0.007654457159823028,-0.07412169422747739,-0.02217992682226804,-0.16560855919653772,-0.11137491652835857,-0.18274791587824374,-0.024133885073997066,-0.0029507475300094566,-0.0006982684994678867,-0.12362002603776587,-0.03699164137923986,-0.1016221585994044,-0.0683428410122712,-0.09267341592065295,-0.01223855034677325
1,-0.024691797289751682,-0.007654457159823022,-0.13001794310084866,-0.050967033695532675,-0.1893061463200206,-0.16677871490793816,-0.16197091779007422,-0.028020968777682835,-0.0022524790305427367,-0.0006982684994682484,-0.16426353953479741,-0.06439130749764059,-0.13448342507916605,-0.1184798974947453,-0.02651785890465913,-0.004587589590506029,-0.024691797289751655,-0.007654457159823013,-0.13001794310084866,-0.050967033695532675,-0.1893061463200206,-0.16677871490793816,-0.1979553821954476,-0.03424628111981243,-0.002252479030542792,-0.0006982684994682656,-0.16426353953479741,-0.06439130749764059,-0.13448342507916605,-0.1184798974947453,-0.12420230127324258,-0.021486998120270964
2,0.0163242985247318,0.008323244313596807,-0.07905090940531623,-0.05096703369553283,-0.09414785354854655,-0.1364214785793906,-0.07652649077498624,-0.02177480740801417,0.026732720459091724,0.013630169970918479,-0.09987223203715688,-0.06439130749764062,-0.07640582106146726,-0.11071304005781686,-0.012074710070932207,-0.003435731648472486,0.0763966115650718,0.03895221971245437,-0.07905090940531631,-0.050967033695532876,-0.09568478944979328,-0.13864851892313793,-0.09442085907311093,-0.02686646154547399,0.09146551545034709,0.04663537794343355,-0.09987223203715624,-0.0643913074976402,-0.059481246410896575,-0.08618910869736822,-0.0472222990899939,-0.013436608129225234
3,0.01782791112655896,0.018926891949429037,-0.049612494587362554,-0.06660307492550042,-0.044723967838985385,-0.13493772488406208,-0.026371718895009527,-0.015624340304235096,0.022828194941406275,0.024235412437794337,-0.05161542898575595,-0.06929194576169977,-0.03647695772823776,-0.1100554786252653,-0.0026638621717701497,-0.0015782471086172461,0.12885402610421887,0.13679708250790362,-0.04315371408470152,-0.05793238329179109,-0.034761029699642815,-0.1048783122102237,-0.026371718895009527,-0.015624340304235096,0.13816154277815573,0.1466783502096859,-0.06940180795907884,-0.09316955041081817,-0.01652889984322487,-0.04986972863657915,-0.0026638621717701497,-0.0015782471086172461
4,0.013153306062749913,0.02252776176493079,-0.03375296520309809,-0.07310034452825664,-0.028433086191197166,-0.1383952979803575,-0.01390946838701055,-0.013294685253883009,0.01551195248180378,0.02656743242739874,-0.03324459664704878,-0.07199934743449238,-0.023261024425594683,-0.11322078739750782,-0.0014184081425779524,-0.0013557160699778216,0.1391354638108168,0.23829830818427186,-0.03444304097447279,-0.0745948732706814,-0.014164620079388027,-0.06894491872895499,-0.003811871892323071,-0.0036433913666955313,0.14492812779775094,0.24821944539946295,-0.06451964046412242,-0.13973314398859663,-0.006130624553637408,-0.029840222274887054,0.008284679991024675,0.007918506289763915
5,0.005836423683141488,0.015204128922469423,-0.027400954958138636,-0.09026196927386845,-0.022527431412081314,-0.16677871490792973,-0.010747378590773321,-0.01562434030423348,0.010494741722520937,0.027339243142701603,-0.02283985999523561,-0.07523718586665848,-0.016003527584418434,-0.11847989749472808,-0.0010856150631519366,-0.0015782471086158404,0.12444961973699087,0.32419648839048043,-0.05080704700483143,-0.16736439013356236,-0.02252743141208135,-0.16677871490793,-0.010747378590773349,-0.01562434030423352,0.1299439677918245,0.3385094959282823,-0.0786939197307792,-0.25922702970139033,-0.016003527584419294,-0.11847989749473445,-0.0010856150631519366,-0.0015782471086158404
