,A0BV_g_S,E0BV_g_S,A0VI_g_S,E0VI_g_S,A0VK_g_S,E0VK_g_S,A0JK_g_S,E0JK_g_S,A0BV_i_S,E0BV_i_S,A0VI_i_S,E0VI_i_S,A0VK_i_S,E0VK_i_S,A0JK_i_S,E0JK_i_S,A0BV_g_M,E0BV_g_M,A0VI_g_M,E0VI_g_M,A0VK_g_M,E0VK_g_M,A0JK_g_M,E0JK_g_M,A0BV_i_M,E0BV_i_M,A0VI_i_M,E0VI_i_M,A0VK_i_M,E0VK_i_M,A0JK_i_M,E0JK_i_M
0,-0.14986244531737603,-0.035463632098005016,-0.1754943417811065,-0.052514337387934165,-0.28090551180621154,-0.18891431748188728,-0.3884716858245984,-0.05130198599057672,-0.5782185838566705,-0.13683035190501364,-0.4451648252879683,-0.13320962710907144,-0.456780140195152,-0.3071933614594877,-0.2865019749554139,-0.037835756997928696,-0.14986244531737603,-0.035463632098005016,-0.1690719483677063,-0.05059252195430601,-0.26380662973579355,-0.17741499297498786,-0.301899557621037,-0.03986917822018274,-0.5782185838566705,-0.13683035190501364,-0.48752708306089776,-0.1458859668395969,-0.5072765961338943,-0.34115319175111514,-0.4988716426739882,-0.06588152227679385
1,-0.11439881321937101,-0.035463632098005016,-0.06906158870692705,-0.027072142773115405,-0.1635255523706069,-0.1440660116385047,-0.26026267976650214,-0.045025443599604864,-0.44138823195165827,-0.13683035190501408,-0.30679561705236313,-0.12026388188452636,-0.32727597742890213,-0.2883301361148628,-0.21319754169095803,-0.03688317471253573,-0.11439881321937098,-0.03546363209800501,-0.06906158870692705,-0.027072142773115405,-0.1635255523706069,-0.1440660116385047,-0.18855956370556465,-0.032620804521062675,-0.4413882319516582,-0.13683035190501405,-0.30679561705236313,-0.12026388188452636,-0.32727597742890213,-0.2883301361148628,-0.31691727428859046,-0.05482668845192614
2,-0.09188077747999923,-0.0468471069388154,-0.041989445933811986,-0.02707214277311562,-0.09603325385900169,-0.13915344843713895,-0.11598633275321849,-0.03300269007616249,-0.3079079569147355,-0.15699254382165792,-0.1865317351678364,-0.12026388188452608,-0.20052968688771705,-0.29057015484881366,-0.12823009364989685,-0.036486523357618664,-0.08095061788501429,-0.041274163724267156,-0.041989445933812125,-0.02707214277311571,-0.12157546367735828,-0.17616444654564575,-0.13022263316335397,-0.03705347950207275,-0.36293245885157754,-0.18504779974340305,-0.1865317351678364,-0.12026388188452608,-0.20935051144448136,-0.30335164569504613,-0.19617594441204178,-0.055819799972505295
3,-0.047810338044108225,-0.05075755066326559,-0.009975548037758353,-0.013391831612333132,-0.03262611228253391,-0.09843700315380952,-0.02893254019929803,-0.017141539227666296,-0.15796560116745445,-0.1677032067188729,-0.08514265984456731,-0.11430110499681641,-0.09194829603129342,-0.2774193452177038,-0.05459221194600085,-0.032344015981705984,0.010378463766361173,0.011018232080725904,0.058605946159239586,0.07867647566582849,-0.032190709956630134,-0.097123340656819,-0.02893254019929803,-0.017141539227666296,-0.25959573357716204,-0.27559821030452136,-0.04960209521303364,-0.06658911412160681,-0.07001956351503734,-0.21125765567379418,-0.05459221194600085,-0.032344015981705984
4,-0.03149330678409735,-0.05393881272414463,-0.004285613512362799,-0.009281549706332692,-0.01696467709457751,-0.08257392552664523,-0.009972471914171478,-0.00953169967487108,-0.10117578446174749,-0.1732844927245399,-0.053536897806098264,-0.11594731458558298,-0.057704663418469956,-0.28087187000923775,-0.033361793524492915,-0.03188723911457057,0.022758692249806513,0.038978975676464196,0.07655808906208605,0.16580536415656208,-0.00900715517779073,-0.043841456970351564,-0.002782843171676201,-0.0026598445784529433,-0.24645758128451162,-0.4221096696033072,-0.023265022168674047,-0.05038612535978026,-0.04097050570452925,-0.19941997528005675,-0.024841218892883585,-0.023743264466678782
5,-0.0332403090185207,-0.08659240164488587,-0.012002041243594087,-0.03953613586125111,-0.01945954073210107,-0.14406601163849617,-0.011791000971630647,-0.017141539227664718,-0.06861356287476347,-0.17874121421156872,-0.03621632096611282,-0.1193008220060187,-0.038945841314037145,-0.2883301361148464,-0.022248195964294018,-0.03234401598170474,0.012191597874872083,0.03175962471605333,0.06500958893204076,0.21414923412907544,-0.019459540732101162,-0.14406601163849683,-0.011791000971631493,-0.01714153922766595,-0.2542532824764995,-0.6623404837623096,-0.023760184008238355,-0.07826884143890282,-0.038945841314037985,-0.28833013611485264,-0.022248195964294018,-0.03234401598170474
