,BBBV_g_S,VVBV_g_S,IIBV_g_S,JJBV_g_S,HHBV_g_S,KKBV_g_S,BBVI_g_S,VVVI_g_S,IIVI_g_S,JJVI_g_S,HHVI_g_S,KKVI_g_S,BBVK_g_S,VVVK_g_S,IIVK_g_S,JJVK_g_S,HHVK_g_S,KKVK_g_S,BBJK_g_S,VVJK_g_S,IIJK_g_S,JJJK_g_S,HHJK_g_S,KKJK_g_S,BBBV_i_S,VVBV_i_S,IIBV_i_S,JJBV_i_S,HHBV_i_S,KKBV_i_S,BBVI_i_S,VVVI_i_S,IIVI_i_S,JJVI_i_S,HHVI_i_S,KKVI_i_S,BBVK_i_S,VVVK_i_S,IIVK_i_S,JJVK_i_S,HHVK_i_S,KKVK_i_S,BBJK_i_S,VVJK_i_S,IIJK_i_S,JJJK_i_S,HHJK_i_S,KKJK_i_S,BBBV_g_M,VBBV_g_M,IBBV_g_M,JBBV_g_M,HBBV_g_M,KBBV_g_M,BVVI_g_M,VVVI_g_M,IVVI_g_M,JVVI_g_M,HVVI_g_M,KVVI_g_M,BVVK_g_M,VVVK_g_M,IVVK_g_M,JVVK_g_M,HVVK_g_M,KVVK_g_M,BJJK_g_M,VJJK_g_M,IJJK_g_M,JJJK_g_M,HJJK_g_M,KJJK_g_M,BBBV_i_M,VBBV_i_M,IBBV_i_M,JBBV_i_M,HBBV_i_M,KBBV_i_M,BVVI_i_M,VVVI_i_M,IVVI_i_M,JVVI_i_M,HVVI_i_M,KVVI_i_M,BVVK_i_M,VVVK_i_M,IVVK_i_M,JVVK_i_M,HVVK_i_M,KVVK_i_M,BJJK_i_M,VJJK_i_M,IJJK_i_M,JJJK_i_M,HJJK_i_M,KJJK_i_M
25,-0.027659650521134446,-0.027659650521134754,-0.03330565888363671,-0.06145334359353281,-0.0622483646021701,-0.08533763294861292,-0.0454315236417666,-0.041244541311199354,-0.041244541311199215,-0.06855076342543157,-0.0663031339064401,-0.0892704657608039,-0.19108074691642787,-0.14946064486828411,-0.1118383125181081,-0.12747536586031696,-0.11093745956378588,-0.14946064486827734,-0.03883049166627197,-0.03728785087491158,-0.02923506310998657,-0.026865591369805625,-0.022003186996548452,-0.02686559136980469,-0.05841490772110226,-0.058414907721102846,-0.06754083251218893,-0.0831634926153899,-0.08464755443470535,-0.09062764537897842,-0.06248861168030978,-0.060317324948415,-0.0603173249484148,-0.07209936494255482,-0.07178810306143371,-0.078143557828734,-0.11696050544395681,-0.10552950605771208,-0.09278907016239638,-0.09996817415619505,-0.09487513995392374,-0.10552950605769706,-0.01604575409917841,-0.01592401084405527,-0.0139513048782542,-0.013835089247610085,-0.012449082449355523,-0.013835089247608413,-0.027659650521134446,-0.027659650521134747,-0.021263370479563275,-0.04871380820778816,-0.041874364029608833,-0.1277753274598916,-0.047858736552143025,-0.041244541311199354,-0.04124454131119928,-0.08077068586452835,-0.07227619337571553,-0.1885670236704142,-0.17738261902661256,-0.14946064486828411,-0.10933695061717247,-0.13489223235628758,-0.023677828175417543,-0.1494606448682777,-0.037344098940783256,-0.03163000496983673,-0.023141677179277457,-0.026865591369805625,-0.0038391650251919196,-0.02686559136980473,-0.05841490772110226,-0.05841490772110281,-0.07064569530528339,-0.16237654440284222,-0.23468620777907068,-0.4220356885185199,-0.06949103319529475,-0.060317324948415,-0.06031732494841439,-0.12724527911553785,-0.15564637757387412,-0.3064993103280979,-0.1419036685996747,-0.10552950605771208,-0.05928634048785954,-0.08268602892600319,0.010302587722172572,-0.10552950605770323,-0.02781341781454681,-0.020459204548810894,-0.010786106556507661,-0.013835089247610085,0.0062448868060970214,-0.013835089247608413
26,-0.1383746582689719,-0.13837465826897222,-0.17636548356558532,-0.18840814952717724,-0.20629751792652457,-0.18421122449580382,-0.2546326085835585,-0.25059496334689624,-0.25059496334689635,-0.24171382459940954,-0.2568374128218235,-0.22589757216104245,-0.5550840150032254,-0.557099968405456,-0.578247750326203,-0.5709838693884527,-0.6153890478915942,-0.5570999684054492,-0.06484541119836214,-0.07707951905255266,-0.09584361820219083,-0.10188640041718929,-0.11183042047895361,-0.10188640041718751,0.05665649359831987,0.05665649359831934,0.05556339109231896,0.06146222597517716,0.06216927621584595,0.05701599804359259,0.06216911380160527,0.05646376362094621,0.056463763620946315,0.06464726973833113,0.06637905993612754,0.06128036627103551,0.05198606303149043,0.03416561360175334,0.02612562150261188,0.04196130675875042,0.04584947723155071,0.03416561360176738,-0.008040946133315815,-0.009293619580085004,-0.008156782908342285,-0.004384873322399684,-0.002683880738314172,-0.004384873322398181,-0.1383746582689719,-0.13837465826897222,-0.1794336545372965,-0.24278991955343482,-0.35136269489251065,-0.4979415763198531,-0.2481525050697166,-0.25059496334689624,-0.2505949633468967,-0.23835215984517824,-0.27046482796701005,-0.28711916989325026,-0.5429610615263566,-0.557099968405456,-0.6038090197026347,-0.5359013810037658,-0.5835538098700337,-0.5570999684054493,-0.10317191899522818,-0.10586686816879165,-0.1151551456558982,-0.10188640041718929,-0.11013906889260161,-0.10188640041718744,0.05665649359831987,0.05665649359831936,0.0711271285237345,0.18776716902355722,0.29685290847700174,0.45945001470994595,0.05921352313312986,0.05646376362094621,0.056463763620946315,0.16486320178642708,0.26339096403178586,0.41435912924634954,0.06456301015764938,0.03416561360175334,-0.03401851452423933,0.0027310260832180693,-9.040204309376618e-05,0.03416561360176169,0.010582343788532678,0.004407980995590653,-0.009596912717913962,-0.004384873322399684,-0.007499976821348502,-0.004384873322398181
27,-0.07969211246889361,-0.07969211246889402,-0.11172449327562682,-0.08282265453266113,-0.084771169614037,-0.08252340134403793,-0.16045173130324666,-0.14617274646969075,-0.14617274646969042,-0.08823304222955337,-0.08466990425031544,-0.07670915496874157,-0.33254860700766137,-0.36851979688626274,-0.43173195333894077,-0.3586606853006389,-0.36956316542571,-0.36851979688625797,-0.06289375119690543,-0.06935671865475836,-0.0799519555497696,-0.06997988326836622,-0.07108428774614989,-0.0699798832683642,-0.13484970470144322,-0.1348497047014436,-0.14098495914810183,-0.10712153345277362,-0.10308436426571978,-0.08874223601119027,-0.15358523238908692,-0.1513765021761823,-0.15137650217618234,-0.11012588893645021,-0.10663472996439911,-0.09085990883277269,-0.3802849788221216,-0.4096646266688122,-0.4551381943723024,-0.4224967326841057,-0.4324833328242866,-0.4096646266688023,-0.054544764206227885,-0.06192901128420755,-0.07390532527873686,-0.07258826361396582,-0.07597511930602345,-0.07258826361396431,-0.07969211246889361,-0.07969211246889402,-0.11382753618592684,-0.0276221327011666,0.006793332711189279,0.03302927211470192,-0.15428355736652624,-0.14617274646969075,-0.14617274646969036,0.0503475281736466,0.19559547998092316,0.3812277643742688,-0.33218803603669284,-0.36851979688626274,-0.5128029620679526,-0.35722380071899906,-0.34677177718198804,-0.36851979688625813,-0.06593958461571639,-0.07294895633988234,-0.1010349238330088,-0.06997988326836622,-0.06718460360328485,-0.0699798832683654,-0.13484970470144322,-0.1348497047014437,-0.1810563158388373,-0.13183758092782835,-0.14672340501170825,-0.18841092613633192,-0.15191229249171373,-0.1513765021761823,-0.1513765021761819,0.05376268837644359,0.20574983425390517,0.40409722746168525,-0.36482070650351894,-0.4096646266688122,-0.5556443864857925,-0.38814033953090055,-0.3930529360714166,-0.40966462666880393,-0.06899298426376092,-0.077729320056749,-0.10621429388520047,-0.07258826361396582,-0.07203184280112733,-0.07258826361396543
28,-0.020170962820625297,-0.020170962820625533,-0.04627103129126709,-0.05250773140771133,-0.0720291715198431,-0.06475209819800781,-0.06945573614003313,-0.05085550349947983,-0.05085550349947965,-0.03502588996655763,-0.04977128957997998,-0.034615059900607634,-0.1766050469039941,-0.15792968394225948,-0.17518837580878438,-0.14912714399458452,-0.18380839117084774,-0.1579296839422477,-0.03147371789018252,-0.03386759093240817,-0.03735671387007377,-0.03323917265855438,-0.0379272045783832,-0.03323917265855197,0.07729162061773373,0.07729162061773313,0.06380395629459398,0.054040521745094564,0.047007160720967105,0.03784649984717283,0.11503781254447741,0.1202821787892396,0.12028217878923993,0.12405258557752134,0.12058457150590507,0.11449905463887906,0.15898876398195008,0.16411311428103906,0.1628159509684522,0.17948482749054595,0.17603926711305404,0.1641131142810568,0.011764681004681804,0.014013292038045726,0.018307194391408373,0.02394434996714348,0.02537806068990465,0.023944349967146405,-0.020170962820625297,-0.020170962820625526,-0.04636716511790799,-0.0464231683485563,-0.12501246885869763,-0.11963700969451689,-0.06436255584326443,-0.05085550349947983,-0.05085550349948009,0.024251896037488032,0.013991388526564513,0.14772940822828376,-0.16587749806403027,-0.15792968394225948,-0.21661417918411227,-0.16104198877619627,-0.3012462656941056,-0.15792968394225385,-0.03366634251373728,-0.03213207267012432,-0.043741742203601615,-0.03323917265855438,-0.06113396450055134,-0.03323917265855318,0.07729162061773373,0.07729162061773322,0.06836363406461697,0.11983742111258014,0.10422825432760997,0.2081010630970618,0.10293222475587538,0.1202821787892396,0.12028217878923993,0.23096982367494276,0.27074951878374065,0.4764291995778503,0.14731180479980355,0.16411311428103906,0.10506577142019169,0.14300690347491724,0.008731192752045423,0.16411311428104533,0.02609242586968358,0.029322844808489918,0.01750783910387447,0.02394434996714348,-0.004067015259538231,0.02394434996714511
29,-0.10471946664943514,-0.10471946664943531,-0.10810914932100722,-0.14303386651694186,-0.1563148426762064,-0.15032654617465488,-0.15388355688631514,-0.17206366775111265,-0.1720636677511125,-0.2186710651004904,-0.23564451302810568,-0.22968782783057617,-0.4288740593592405,-0.41503518755968527,-0.36710609046676523,-0.4139140713584838,-0.4378536093291188,-0.4150351875596781,-0.07073586705770187,-0.07579919885303067,-0.07514150214335441,-0.08269398420798471,-0.0868557823495433,-0.0826939842079843,-0.015241278453023664,-0.015241278453024188,-0.012129956361960001,-0.026615455606895305,-0.028897072075732336,-0.03395021396022117,-0.04113197259392254,-0.05128803620305624,-0.05128803620305625,-0.07304788564542516,-0.07680964400231298,-0.08303906365896929,-0.08940135049013025,-0.09271407620159308,-0.07068511709523849,-0.0855205182754728,-0.08473015615532269,-0.0927140762015778,-0.030766296456679817,-0.030909389165572263,-0.026044946128272455,-0.02660732918351183,-0.02551787154906286,-0.026607329183509908,-0.10471946664943514,-0.1047194666494353,-0.09102869561716068,-0.15570249515823015,-0.21848560885331544,-0.27959712272834736,-0.1598437180291383,-0.17206366775111265,-0.17206366775111276,-0.29404038055450665,-0.4158859317275007,-0.5487324988037948,-0.41759193599544,-0.41503518755968527,-0.3443392278185097,-0.41686258266638615,-0.460193365958116,-0.4150351875596841,-0.08182378117310798,-0.08138154753171742,-0.06774329832180694,-0.08269398420798471,-0.09159386813433924,-0.0826939842079843,-0.015241278453023664,-0.015241278453024153,0.0180557235972514,0.014553200146812087,0.025336396208447343,0.07472317862116348,-0.04276122298588242,-0.05128803620305624,-0.05128803620305582,-0.15494420985721982,-0.25046051696963545,-0.34029856214626464,-0.09437496194554887,-0.09271407620159308,-0.0280602146278284,-0.11608294461190051,-0.14752709203411907,-0.09271407620158967,-0.020270063887269624,-0.020089207729211946,-0.007835067818208996,-0.02660732918351183,-0.0346948019734516,-0.026607329183509908
30,-0.1718911604252068,-0.171891160425207,-0.18321495998589818,-0.22317749091744857,-0.2332812435808542,-0.2282553811211867,-0.24999656604230444,-0.2600155350530271,-0.26001553505302677,-0.30446230003821606,-0.31520298737145186,-0.30795941372258523,-0.6301233962287711,-0.6058854986390629,-0.5658870361801953,-0.6148876093138237,-0.629695001603073,-0.6058854986390607,-0.10800894547361564,-0.11372347059858122,-0.11644850150153258,-0.1267261850880676,-0.13053202160483746,-0.12672618508806718,-0.026606740289558253,-0.02660674028955895,-0.026994576839020595,-0.04738300403184929,-0.048709035888940974,-0.060718212883145016,-0.05021807105075699,-0.05778976925570647,-0.057789769255706204,-0.081266925306735,-0.0814177479768503,-0.094388912676027,-0.1466444844696827,-0.14493770013743967,-0.12114767541219565,-0.13430394418359545,-0.1236028629505797,-0.14493770013742477,-0.05797719122669542,-0.05634129205883412,-0.049272733319233264,-0.04881706102131323,-0.045537828251434556,-0.048817061021311475,-0.1718911604252068,-0.17189116042520697,-0.171300598963938,-0.263626270352402,-0.3312228226339471,-0.4432570036432485,-0.2527051503939275,-0.2600155350530271,-0.26001553505302694,-0.3826440777147916,-0.4719334366910819,-0.6128691409373705,-0.6159915450584283,-0.6058854986390629,-0.5475549453302737,-0.6303032391417998,-0.6149312199929282,-0.6058854986390666,-0.12003959857575086,-0.11840344238537649,-0.10791929366072944,-0.1267261850880676,-0.12597064796855414,-0.12672618508806716,-0.026606740289558253,-0.026606740289558888,0.007579941258348444,0.02081220740893736,0.08170111353129302,0.1584576247557409,-0.05565399830059064,-0.05778976925570647,-0.05778976925570581,-0.1379917386503631,-0.16712318163925596,-0.22304435490712507,-0.15449275858593103,-0.14493770013743967,-0.09579612843065698,-0.20393855326188162,-0.16472814575618175,-0.14493770013744198,-0.03376821109461284,-0.032296707714635504,-0.02384090559259084,-0.04881706102131323,-0.045885721310330245,-0.048817061021311475
31,-0.061859294209542726,-0.06185929420954291,-0.08191960184563188,-0.10842537906348965,-0.11569174542916863,-0.12486224369875101,-0.10741198425987836,-0.08618726555215622,-0.08618726555215593,-0.09600645459981116,-0.09612541455214946,-0.09916305160116232,-0.2938051683594194,-0.24725299376289883,-0.2398361913659508,-0.24465084814217625,-0.24193161122387138,-0.24725299376289533,-0.06838088758111778,-0.06739016613432752,-0.06509587861883522,-0.06540177084104438,-0.06433960925890933,-0.06540177084104293,-0.07922495043743387,-0.07922495043743447,-0.0948128211671287,-0.10853162619498077,-0.11149720837823794,-0.11416324889977622,-0.07234685453475706,-0.0639101217239251,-0.06391012172392463,-0.06644742465224429,-0.06600845118388637,-0.06621960628940675,-0.17718308689641454,-0.16456931436713756,-0.16467409769030092,-0.16585517181923592,-0.16431809491181035,-0.16456931436713254,-0.04626325248578452,-0.046215884017551674,-0.046635194514035555,-0.04729115808916547,-0.047066799632910536,-0.047291158089164585,-0.061859294209542726,-0.06185929420954291,-0.07965645104450596,-0.12250738716370559,-0.16245933103431417,-0.21218771416361407,-0.10364422139634753,-0.08618726555215622,-0.08618726555215618,-0.08002088402995566,-0.057036943600969406,-0.021780447962320818,-0.27868591505548973,-0.24725299376289883,-0.26307201960281484,-0.2967415271436442,-0.28100811627874484,-0.24725299376288976,-0.05661147496184152,-0.0509698177505146,-0.055300030473468806,-0.06540177084104438,-0.06628099271572144,-0.06540177084104296,-0.07922495043743387,-0.07922495043743442,-0.11188773107026564,-0.20687745894869025,-0.3110811149450928,-0.4413087111693396,-0.08277575136803858,-0.0639101217239251,-0.06391012172392463,-0.06706032660196704,-0.05685919683522564,-0.027488399324267606,-0.2031318509700867,-0.16456931436713756,-0.1759741824992358,-0.20994100917983755,-0.20822870049162268,-0.1645693143671323,-0.04115069130717901,-0.033959552716026936,-0.037325153982896056,-0.04729115808916547,-0.050741637988621184,-0.047291158089164585
32,-0.05919369778707482,-0.05919369778707507,-0.06973509748865697,-0.07079368099859411,-0.07399844660874863,-0.08252170243257026,-0.10556435126109225,-0.11522566157974022,-0.1152256615797402,-0.11468836468919698,-0.118776982047139,-0.12803217536477607,-0.2843248070948697,-0.2953461025286633,-0.286884280230229,-0.27125387600136486,-0.2783412635705205,-0.29534610252865645,-0.036779486338363004,-0.041925641415299524,-0.04333203378116134,-0.03799858645827726,-0.037486712750000144,-0.03799858645827581,-0.06033510880520853,-0.060335108805208995,-0.0589608465499063,-0.048504495323267345,-0.04659583723602789,-0.04414078476364092,-0.0854367186368365,-0.09205931646409107,-0.09205931646409124,-0.08476165705957002,-0.08466123212363097,-0.08399045916528483,-0.18141870566981794,-0.19790813388021494,-0.20391123494049043,-0.1950224576716943,-0.1976882589333603,-0.19790813388020426,-0.012546091021605562,-0.016366073411745855,-0.01887930850018051,-0.017174811044763476,-0.017569965111305062,-0.017174811044762227,-0.05919369778707482,-0.05919369778707506,-0.057518258643757134,-0.0299553893028203,-0.011442426888940977,-0.07198182142387952,-0.10844233199350785,-0.11522566157974022,-0.11522566157974042,-0.08815121445525612,-0.07054863583345182,-0.1500712603218893,-0.2787835237988605,-0.2953461025286633,-0.30251013332112964,-0.2265332878365407,-0.1630529197622816,-0.2953461025286566,-0.055509735382983774,-0.0579721202245971,-0.05756290544658695,-0.03799858645827726,-0.020212049413845464,-0.03799858645827581,-0.06033510880520853,-0.060335108805209016,-0.05987507518783896,-0.036231923034348246,-0.025275722231650533,-0.09231533525194832,-0.08352351160198196,-0.09205931646409107,-0.09205931646409085,-0.0642751638903506,-0.04750024685064593,-0.12017586592427476,-0.17683781892791217,-0.19790813388021494,-0.20778532504267672,-0.13058279560444105,-0.07274641944958485,-0.19790813388021097,-0.03279217748325991,-0.03638267150175289,-0.036757196544919365,-0.017174811044763476,-0.00041604078411187526,-0.017174811044762227
33,-0.06502787484045007,-0.06502787484045029,-0.06938347737845199,-0.0740243308061038,-0.07757264712510697,-0.08520986715501906,-0.10558245046769081,-0.12351692340836357,-0.12351692340836323,-0.1342691119107577,-0.14100879822277923,-0.15122256169456075,-0.2992676933017235,-0.314066713499194,-0.2926762614464426,-0.28921458283978824,-0.2980917187689162,-0.3140667134991898,-0.04013921086946839,-0.045437120289422574,-0.04505824237288071,-0.041094130768977576,-0.0407853945614271,-0.041094130768977395,0.046118178075749985,0.04611817807574949,0.04907059602215888,0.044126343600138014,0.0435642334284762,0.030967097198366277,0.03546745890912952,0.025154357700676897,0.025154357700676717,0.016921898885647997,0.01646337610318758,0.001378908831692624,0.02970025552142808,0.019832329559429932,0.03386804415870998,0.040737579946644294,0.04779944881707055,0.019832329559439813,0.005785154029356393,0.006487807336431292,0.013011218607193299,0.018597615026052325,0.022138236751570835,0.01859761502605261,-0.06502787484045007,-0.06502787484045029,-0.0527987976764927,-0.028290537480837732,-0.007861376612966445,-0.05796327431915368,-0.11124406985180471,-0.12351692340836357,-0.1235169234083637,-0.12949993362808015,-0.1425859788690344,-0.25584602389438693,-0.29452410362814835,-0.314066713499194,-0.29678468516850803,-0.24328665483748335,-0.18983695670416434,-0.31406671349919,-0.05864606954443885,-0.061669245435776454,-0.056399335689983,-0.041094130768977576,-0.02511626123184369,-0.041094130768977416,0.046118178075749985,0.046118178075749534,0.08351312666807888,0.18689758511472684,0.30275961717870953,0.3942378370202085,0.03300301342116626,0.025154357700676897,0.025154357700676717,0.04506060644703379,0.06907409301473771,0.01234504011643562,0.034493604907734954,0.019832329559429932,0.034154059657751666,0.07005781608599676,0.1328937590229276,0.01983232955943493,0.005545954394046993,0.0032063989081646278,0.0075620015051790935,0.018597615026052325,0.03513854264977461,0.01859761502605261
34,-0.2251604824577015,-0.22516048245770157,-0.25681129552463167,-0.3088566913907205,-0.3313604626888525,-0.30867937972849213,-0.3555489675057435,-0.35817784948213244,-0.35817784948213277,-0.4022939647796425,-0.4234435723665427,-0.39216779615648995,-0.8267479216408503,-0.7863818610640733,-0.7557122377265708,-0.8130060467610349,-0.8576026420544708,-0.786381861064073,-0.10840438351865836,-0.12010648155730774,-0.1359522064277829,-0.15343153823231892,-0.16483859823772393,-0.15343153823231845,-0.2869960029061352,-0.2869960029061351,-0.2818949176601044,-0.2613633351371122,-0.2556694858529673,-0.22503329034268735,-0.3670396803201348,-0.37404166273672523,-0.3740416627367252,-0.3668179691703626,-0.36820928961543886,-0.3381859462994657,-0.6686814818390303,-0.69276927178058,-0.7120923443574154,-0.7313913553607692,-0.7495714994455532,-0.692769271780563,-0.0998473148944101,-0.1112163667793526,-0.1271394233013319,-0.13889132136135532,-0.14672102868899572,-0.1388913213613525,-0.2251604824577015,-0.22516048245770157,-0.25572549922751164,-0.43009274437672707,-0.6051818476285125,-0.8550868707593132,-0.3516860211120478,-0.35817784948213244,-0.35817784948213294,-0.5139157241802278,-0.6612448378713492,-0.8537786382510354,-0.8049312486434326,-0.7863818610640733,-0.7301147688817495,-0.7883112489506443,-0.8174662160907881,-0.7863818610640725,-0.1534752904683436,-0.1500610300138351,-0.13992873765020009,-0.15343153823231892,-0.16000704273850058,-0.15343153823231848,-0.2869960029061352,-0.2869960029061352,-0.32257499960656427,-0.5070643370738118,-0.7009178572511217,-0.9814315364935507,-0.3553440322211692,-0.37404166273672523,-0.3740416627367252,-0.5106821229317782,-0.6395207456770087,-0.8076972441101755,-0.6679028617769468,-0.69276927178058,-0.6617610853522303,-0.7098750766434684,-0.7213294135936114,-0.6927692717805662,-0.1261093184991578,-0.13141497745776717,-0.1265725240167589,-0.13889132136135532,-0.14302314156346385,-0.1388913213613525
35,-0.0585368051199556,-0.058536805119955904,-0.06815291686689766,-0.06803918119067259,-0.06735344535451351,-0.07355546214366931,-0.1019848454724277,-0.11055487608505983,-0.11055487608505965,-0.10865802646760693,-0.10819849877807229,-0.11503500710052174,-0.2733338036414749,-0.2917901866477982,-0.2910387978978604,-0.27841977999162376,-0.27765135662711815,-0.2917901866477857,-0.05217780359356639,-0.05673482026154772,-0.05770651247481143,-0.05439493992250789,-0.053220481264502684,-0.054394939922506526,-0.05132424996700169,-0.05132424996700214,-0.05113455016538408,-0.043543113116006844,-0.041288011744381625,-0.040372476906996316,-0.07274478873119043,-0.07860216769779789,-0.07860216769779751,-0.07270125693011412,-0.07118510502353352,-0.07134300426953027,-0.1770604373734194,-0.19296933559734722,-0.19947869834786672,-0.19216029389480335,-0.19117948407034285,-0.1929693355973322,-0.02932672727509444,-0.032580596077248204,-0.03458500136242206,-0.0335840831788134,-0.03343031080106073,-0.033584083178811626,-0.0585368051199556,-0.05853680511995589,-0.05569734358611131,-0.021075264010495066,0.0184659984810729,0.009996433612806055,-0.1049762047859934,-0.11055487608505983,-0.11055487608506011,-0.07594436691502378,-0.033066549502728394,-0.050062022476841966,-0.2700227880164977,-0.2917901866477982,-0.31625271068510696,-0.27804558393518386,-0.21533524104498833,-0.29179018664778594,-0.05419691070601783,-0.058300474830348066,-0.06272051497067122,-0.05439493992250789,-0.041095619688875734,-0.05439493992250655,-0.05132424996700169,-0.05132424996700215,-0.04894148081326321,-0.01651618527200425,0.01801343333025328,0.007623101947890348,-0.07238493909420696,-0.07860216769779789,-0.07860216769779751,-0.04361326278104278,-0.0013929306039040764,-0.010695779751484813,-0.17155506454658417,-0.19296933559734722,-0.21735018697983383,-0.17908797226232662,-0.12485872018975581,-0.19296933559733245,-0.033255958504426635,-0.03735493983785016,-0.04185574248596699,-0.0335840831788134,-0.021891998369425073,-0.033584083178811626
36,-0.028680959236704506,-0.028680959236704665,-0.03253628128124028,-0.0345706212517589,-0.038239514040060804,-0.05103488326166764,-0.045787508463402495,-0.04568399527846584,-0.0456839952784653,-0.045452510464788175,-0.04832570016177738,-0.06163455303949524,-0.1712751484114328,-0.16978204471000843,-0.16072397413586517,-0.14392442885449963,-0.14377753986197106,-0.16978204471000732,-0.04928493056085265,-0.0484905223714962,-0.04122474212542653,-0.033334227419596046,-0.030332010172612122,-0.03333422741959553,0.031658669975334806,0.03165866997533429,0.02320362397884241,0.007552933654869913,0.002529057764281752,-0.012643674729577194,0.0426044127579438,0.042542551298557094,0.04254255129855717,0.03459152464346708,0.03276664127522644,0.01820461718316516,0.01539991662554182,0.021573522661277152,0.03442625764361467,0.043188123694475646,0.04827802794204115,0.021573522661283276,-0.012122938795377717,-0.009009919291414118,-0.0013929697790773304,0.0046086888317608595,0.008101468720240455,0.0046086888317619,-0.028680959236704506,-0.028680959236704655,-0.018928950688660715,0.03301759817410782,0.06517067669405975,0.1201287313370249,-0.04924023658268197,-0.04568399527846584,-0.04568399527846558,0.0045789670303461845,0.03286022322317513,0.07841454691958052,-0.16664479753883799,-0.16978204471000843,-0.18776552667078858,-0.16186701158639594,-0.1701859115039492,-0.16978204471001354,-0.036106790192901965,-0.03653535198951511,-0.03950559239331555,-0.033334227419596046,-0.03422005719886277,-0.033334227419595595,0.031658669975334806,0.03165866997533439,0.044952102999221887,0.10261154114333476,0.14242417365939566,0.22016320076949136,0.0321375858369388,0.042542551298557094,0.04254255129855717,0.08997731349912352,0.11740384599593445,0.17470307811458963,0.0037167397062914287,0.021573522661277152,0.013446819041503575,0.02829153439335684,0.007047103947355593,0.021573522661272642,-0.0020639423728216416,0.0016401840947280401,0.0005968009888812615,0.0046086888317608595,0.0011159357377451876,0.0046086888317619
37,-0.18277532709002506,-0.18277532709002536,-0.20395943596791236,-0.24994620762390196,-0.2595677095456006,-0.274915760791614,-0.2653923137301561,-0.24795382163676377,-0.2479538216367637,-0.28154643253153205,-0.28451834306093277,-0.2940167855566549,-0.6656007683381302,-0.5909450792281506,-0.5534242681681583,-0.5824845444714438,-0.5801856480473249,-0.5909450792281514,-0.10954419833757753,-0.11003162191135554,-0.10896894270654943,-0.11249363736091403,-0.11181052774701038,-0.11249363736091425,-0.17967693664419918,-0.17967693664419976,-0.19266226809376494,-0.21094100784706438,-0.2127189674526855,-0.21735882083195662,-0.2054803155285945,-0.19945159600582732,-0.1994515960058278,-0.21100005071368994,-0.21017526218394464,-0.21435455812078924,-0.42898382068998503,-0.4121062127867412,-0.4011242832545265,-0.4105918398505189,-0.4055380621564628,-0.41210621278673343,-0.07907338928574871,-0.07895291880284247,-0.07814620427413906,-0.07928054593903441,-0.07834473151741686,-0.07928054593903423,-0.18277532709002506,-0.18277532709002536,-0.2015481146209104,-0.30999449875036506,-0.3911631001258772,-0.5951843866942119,-0.2618070306954062,-0.24795382163676377,-0.24795382163676372,-0.32619058029256404,-0.3575719379089808,-0.5173087194831888,-0.6427594559763912,-0.5909450792281506,-0.5420372656280373,-0.5764228346982619,-0.4812708498762863,-0.5909450792281518,-0.12657954025356072,-0.11625580709357486,-0.10637034815669633,-0.11249363736091403,-0.09284497187912528,-0.11249363736091425,-0.17967693664419918,-0.17967693664419973,-0.20581697642243316,-0.341398101879171,-0.4566141720536017,-0.6997623847846054,-0.21425069360515878,-0.19945159600582732,-0.19945159600582738,-0.2763556166956539,-0.3062008718943514,-0.45466794325078436,-0.46112958089847167,-0.4121062127867412,-0.36687836635841226,-0.40618254608801646,-0.31057812761517845,-0.41210621278673976,-0.09048811259027557,-0.0808138193884827,-0.0718150170289954,-0.07928054593903441,-0.0601020803860419,-0.07928054593903423
