,name,p_BBBV_g,p_VVBV_g,p_IIBV_g,p_JJBV_g,p_HHBV_g,p_KKBV_g,p_BBBV_i,p_VVBV_i,p_IIBV_i,p_JJBV_i,p_HHBV_i,p_KKBV_i,p_BBVI_g,p_VVVI_g,p_IIVI_g,p_JJVI_g,p_HHVI_g,p_KKVI_g,p_BBVI_i,p_VVVI_i,p_IIVI_i,p_JJVI_i,p_HHVI_i,p_KKVI_i,p_BBVK_g,p_VVVK_g,p_IIVK_g,p_JJVK_g,p_HHVK_g,p_KKVK_g,p_BBVK_i,p_VVVK_i,p_IIVK_i,p_JJVK_i,p_HHVK_i,p_KKVK_i,p_BBJK_g,p_VVJK_g,p_IIJK_g,p_JJJK_g,p_HHJK_g,p_KKJK_g,p_BBJK_i,p_VVJK_i,p_IIJK_i,p_JJJK_i,p_HHJK_i,p_KKJK_i
28,CRCep,-0.00202192641282026,0.008068555177654575,-0.00741072685075184,0.004114597404153427,-0.02230915426012835,0.0016312374515150508,0.23529697157541546,0.3317191269120009,0.4148797526347803,0.5341923942525473,0.5310586692346271,0.5795595081773753,0.05806337717396254,-0.0009047193727436609,-0.04334165639679399,-0.02613790200946256,-0.044594583051165586,-0.014090239907715544,0.17375461344780072,0.2638416694588259,0.35366296603097025,0.49351571988895765,0.5033520281075902,0.5596732842704295,0.004227542569643779,-0.00044622654464850515,-0.02127096134732139,-0.004905042735266146,-0.030132372562289556,-0.0030037915400513244,0.3152477729379416,0.3807388958347087,0.42656400639097125,0.5274375038919694,0.5236518917149362,0.572842438722092,0.005128930494891425,0.009979636588226006,-0.02185429862816485,-0.0008447915741832237,-0.028538968188985825,-0.0009683797193319035,0.475056696297688,0.49125640644702256,0.4760207895546254,0.5476717984656524,0.5342547842208731,0.5793181506248963
29,RSCas,0.0069236510122460656,-0.027629027381468756,-0.037245948102545064,-0.09219617875421039,-0.11063832923990417,-0.11199755084267252,0.10687104785589413,0.15066564796634185,0.24157846690340384,0.2574725562009972,0.26672380565848786,0.2895298376641084,-0.008132665554898957,-0.0001349104151393143,-0.006463043716628531,-0.07092154087371323,-0.09631159848693183,-0.10135005552479723,0.17619649267338205,0.22197408758257792,0.297542137136621,0.2876428935513884,0.28584264434361933,0.3020498685162171,0.03099807039640851,-0.017047202431659525,-0.039941499459200294,-0.0987242098135509,-0.1154803319783887,-0.11475391381313638,0.16513857632676493,0.19271000393558313,0.26547916407794864,0.2625787196758187,0.2685733991013913,0.2899427135716863,-0.045908125788667355,-0.056075818560699965,-0.040179240429878735,-0.09895248549729539,-0.11488892859071598,-0.11342866460939256,0.2776600291631603,0.27137838217002963,0.3096644744792712,0.2803034548165673,0.27885114414586054,0.2965003484076371
30,RRLac,0.009037731050512851,-0.03606532423706985,-0.06239046274934949,-0.13694956244412798,-0.15113069591399497,-0.16501254873360904,0.21730796560638443,0.30635842076220177,0.4424326616017252,0.5009399123379455,0.5370097951703305,0.5610248528195606,0.03132082223939975,-0.0008870819951398705,-0.04249671686872139,-0.12725933237153628,-0.14500750434454315,-0.16051865355587203,0.268969426067579,0.35759013396632416,0.479326816197539,0.5176709047840233,0.5466887248490145,0.5667149159007897,0.048504601092507614,-0.0255371984628594,-0.07520664177602851,-0.15235673746949602,-0.1614976473331007,-0.1719046560973248,0.31266473851698035,0.3710176628290789,0.4720049883844261,0.5026532390282736,0.5352780917609173,0.5582163133557239,-0.04540739305042924,-0.0619795549480525,-0.06745663499364139,-0.14487574624391433,-0.15462379250352912,-0.16607023409417568,0.54611652084782,0.5374135938842312,0.5629977497200717,0.541696066402384,0.5585152382202069,0.5729971202975712
31,XXSgr,-0.013506581158713985,0.05389839840340131,0.07877026935028861,0.08608817362149238,0.08783332109480357,0.0983996900956471,0.09494738908088565,0.1338558027228611,0.12813025927068702,0.10252078504456309,0.0941470909266664,0.0974987066970987,-0.002744513034141005,0.0005786815544025815,0.027722427362206783,0.04858915585148322,0.061457890725211094,0.07919859906389176,-0.0017947408322174221,0.030964498211221252,0.0415059391547319,0.05061470469171744,0.06005082263370949,0.07412137549996842,-0.009153603759184606,0.012293675231726116,0.03960790295049448,0.05605824094315339,0.06645811340748695,0.08275535846093796,0.013359062697171896,0.05106221358959181,0.05472998575722464,0.057093442322816504,0.0641200738781659,0.07682588587405267,0.09694793170309893,0.11510310245637982,0.0918974327333502,0.08274397201029536,0.08374398543933063,0.09484893888654342,0.11270064899327102,0.13664644389672675,0.10641458055309487,0.08310336964021982,0.08059201820285754,0.08790536694704139
32,BBSgr,0.007530235475744628,-0.03004962003143522,-0.05109232960932135,-0.047128996507606005,-0.04343968804657113,-0.06409711887405764,-0.12165322429777566,-0.17150540051533858,-0.21722803000348884,-0.2208683478551023,-0.21975334779383396,-0.24470129872683036,0.023382110332202728,-0.0006930978567469885,-0.033203676257516315,-0.03526526585273526,-0.03501259710238562,-0.05828106421272121,-0.09482635086299519,-0.14165256176427404,-0.18987624374191828,-0.20259050930068223,-0.20734295361303218,-0.23580431565788443,0.009050715997096016,-0.008466418317236003,-0.03388828987626043,-0.0328949488395488,-0.03299108585371686,-0.05699202797508421,-0.11711859688980589,-0.155521996762794,-0.19323364887712965,-0.2000867557653277,-0.2050304931900437,-0.23399132811270637,-0.11004480466372553,-0.1074400023445157,-0.09055577910563184,-0.06127934003343696,-0.051280165920039304,-0.0702441547901055,-0.279390071815781,-0.28032204417132184,-0.2661742755261058,-0.23457629451702142,-0.22627524413187478,-0.24813091618148184
33,VCar,0.008016818296747634,-0.031991342694964356,-0.04598100193823204,-0.046795620765896835,-0.043774709394083934,-0.062311400479620964,0.1464337852990133,0.20644076753125265,0.31879742024069646,0.4312752064190063,0.46728842753844324,0.4693262922450926,-0.0007249252853194699,-0.0003035683646626576,-0.014542803161437782,-0.023389295156048446,-0.027169289528087073,-0.05048731550448463,0.21906962332968755,0.2806768309881899,0.37622942860793074,0.46106144574998603,0.48564792940671303,0.48113930964875884,0.007102470395604048,-0.007978792304990007,-0.024090142870752614,-0.02965171238701763,-0.031355280601533704,-0.05370955429022915,0.2868967667856254,0.3186703800488901,0.3905754329668662,0.46116840178039986,0.48421808433313024,0.4794569707817621,-0.10877163622878513,-0.10790408524029857,-0.07868814703329194,-0.05876417862459311,-0.050250837171142676,-0.06736103974303545,0.2997390744700994,0.30891846656538496,0.3696545069258417,0.444440641280945,0.4718639596209068,0.4701219436362267
34,V0495Cyg,0.029560806647843225,-0.11796324437020185,-0.2293649632335915,-0.3934778745691335,-0.44416105600432676,-0.4874083328481617,-0.5380583155059409,-0.7585487966646699,-1.0200901857646838,-1.2858751501115742,-1.3435861131787108,-1.3803057195586206,0.17947694576444523,-0.0042074573925511985,-0.20156324503039663,-0.39161731624258095,-0.4453250396329999,-0.48822361689233745,-0.5279853887393666,-0.7405174123494713,-0.9926164619344341,-1.2579934345672181,-1.3223237770196645,-1.3636816304978332,0.13629201164250512,-0.07439495294432913,-0.25552183264579525,-0.42392464800696755,-0.46497036637203415,-0.5007925524748214,-0.7668150032768488,-0.9120256651606797,-1.0826258248467877,-1.2878179168551491,-1.3375517886798842,-1.3721923657481925,-0.24699580472015878,-0.2788179806641853,-0.3102301034586121,-0.4370334062057682,-0.46902675324755266,-0.5009688782094214,-0.9925531606996328,-1.0502620231194995,-1.1258000131991794,-1.2946418071627956,-1.3370566759683271,-1.3694506446167927
35,USgr,0.005000607657290238,-0.019955067874288013,-0.03266094604922942,-0.01911942359897052,-0.006396065504481286,-0.012012642490710946,-0.0704606924532857,-0.09933472252415923,-0.12201876645669425,-0.10591311198185173,-0.09290458333991754,-0.10159708318517348,0.011666259847869415,-0.0003948062150722196,-0.018913660779795644,-0.009153118469152472,0.0010263960187295437,-0.006700277430030309,-0.04797003119828546,-0.07474405833673688,-0.10018965320672307,-0.09194573892073717,-0.0836174993739214,-0.09509296208304477,-0.007046046332634666,-0.0002890844360076417,-0.009486654858223647,8.426345902354964e-05,0.00779061975529576,-0.0019459832536951004,-0.0343284320820577,-0.05988993263133693,-0.08573374965680121,-0.08140685792254836,-0.07641986061280887,-0.09010767073908577,0.006801443379974199,-0.009624251721051948,-0.018502880895189318,-0.0030004360064139874,0.006104621560006944,-0.0034393825252918156,-0.06305214893931918,-0.08535851506480562,-0.10041848672134228,-0.08725118176224615,-0.07973362239151215,-0.09229285385873556
36,TWCMa,-0.012848807757047566,0.051273534831667335,0.09634858055074597,0.15723333848822682,0.16941730993150922,0.19137058426669018,0.27655942357304536,0.38989048568155105,0.5204208450477937,0.6432099585217202,0.6636983203246438,0.6891611216104686,-0.06782045462339756,0.0016560359262875616,0.07933436849065643,0.1516432079389193,0.1661932023653746,0.18911709361124462,0.2642416444400537,0.37312533789173374,0.500150768340601,0.6253843370925539,0.6505707913129841,0.6791254254691996,-0.05048621124937508,0.028760455703324413,0.09944393517965343,0.16338490294533825,0.1730986191253844,0.19360213901586423,0.3771831634787899,0.45350014104625225,0.5410809788288746,0.63784114928682,0.6565704060992649,0.6823157013895653,0.09321148375411564,0.1102586301548921,0.12243683630686919,0.16932998929373472,0.17496987874657507,0.19410199215699056,0.5043662636545815,0.535306845041252,0.5711681021532279,0.6455369675457343,0.6590004718116389,0.6828383043390409
37,xSgr,-0.0076842982253143505,0.030664411839804246,0.03771622482829758,-0.00839663415322808,-0.015693362339726145,-0.04639153902876877,0.07397996720194516,0.10429615802064077,0.09931923808996047,0.030882913248913568,0.025403251163571488,-0.005592531534985741,0.020054486432294325,-3.723804837149503e-05,-0.0017839329476460092,-0.040990791142786774,-0.03908623993908533,-0.06404179250069654,-0.002342523534896825,0.02313525537155597,0.031011337410693483,-0.009809241415502531,-0.0012266452123094929,-0.023614107847592092,0.038541149767239824,-0.010876155766263697,-0.02438676019494942,-0.05975793513407477,-0.05157983328289714,-0.07321327041334195,-0.057684752603909734,-0.02156345336770191,-0.002812057986621484,-0.029891560879848792,-0.014165967055420874,-0.03244339191388394,-0.09649847888401983,-0.05170019974109338,-0.03432242929872047,-0.06555978818245956,-0.054121590928454436,-0.07515080786742154,-0.08431072365154252,-0.027720451044729845,-0.0035637183816312097,-0.031003883758385465,-0.014527957750029016,-0.03279539434277392
38,V0600Aql,0.01266091106440636,-0.05052372770581745,-0.12836105607945167,-0.10118757119064459,-0.09265507328921646,-0.074732073167587,-0.10174797921703427,-0.143443201180841,-0.23941242440931063,-0.15357896372224528,-0.13287006135336554,-0.10541135058401632,0.16860107509682992,-0.003357225389046803,-0.16083187079035446,-0.13581911905268654,-0.11723083774284379,-0.09210167639582037,-0.18498376952139622,-0.22942798479557233,-0.3075336119565201,-0.19135191929660794,-0.1573325868445745,-0.12201513694338678,0.0010991274738934988,-0.00846799110945319,-0.09368298631841042,-0.07010590856354804,-0.06982553268169042,-0.05700261528776854,-0.015091776973993333,-0.0554185645273923,-0.16917760989068575,-0.105560087990594,-0.10087455553048126,-0.08338025350614962,0.1471767668377136,0.07605154484531064,-0.056070640154229266,-0.03331094257896971,-0.04437443727747118,-0.0381841417587842,0.166863922871867,0.07781378651542538,-0.09077727256728016,-0.05934687600328065,-0.0708248030733611,-0.06277614174749584
39,V0459Cyg,0.006248331327151573,-0.02493414486388962,-0.07528827661763209,-0.05145557529828565,-0.06486984174869852,-0.04656199602520878,0.033890251247317385,0.047778109846965504,0.024337689374839204,0.12397357111306488,0.12431528555820959,0.15769823662579505,0.11956676290005308,-0.002273265880473134,-0.10890350274164688,-0.08371095000791626,-0.08831156886381256,-0.06315370103636486,-0.03980824377762199,-0.030072220976757612,-0.04030989830982296,0.08543272025497668,0.09886261444456565,0.14001549158892343,0.004679421959803182,-0.005868930159431793,-0.06372761293123724,-0.0389798324166553,-0.0566056345598894,-0.03950693425450212,0.10737370391819019,0.11066900856601614,0.06413733986049529,0.14611761664100814,0.13796638767321023,0.16650756056569238,0.030939764362215648,0.0053150090169074475,-0.06758678503056918,-0.030313030916171876,-0.0510855250575001,-0.03474765287405203,0.20867091993701864,0.1800964949877298,0.09682152892787783,0.16428007196320954,0.14882798863399596,0.17377273714089214
40,CKSct,0.007137388147617678,-0.028481951533072317,-0.016144651912917037,0.044622112089090865,0.06147266369688355,0.12353762010157922,0.24823049045764614,0.3499526620178207,0.5555341858027294,0.7799909612407625,0.8346134604001366,0.9250238620679624,-0.07614105823200483,0.0010096543026467746,0.048368688880993806,0.10025143256080125,0.1016044087006476,0.15393733508061005,0.3990342032068507,0.5048517056554552,0.6767215807651888,0.8441179494446607,0.8745743167207202,0.9505764466535321,-0.07017697420341351,0.024145038178768133,0.07494298714307773,0.11846415547232698,0.11317298332129194,0.1625332743767653,0.5944029760024191,0.6375617780746238,0.7496374312013845,0.8706916265346434,0.8889808530075843,0.9592464751665838,0.26665141519681845,0.184806931597783,0.15006364143903395,0.15622035351070085,0.13609931469003878,0.17907449211076215,0.9748855739062467,0.8875783363925204,0.8773022715888941,0.9259576874561299,0.9207974392222543,0.9794626938192327
41,TZMon,-0.10317641416214511,0.4117284315696562,0.6033700057670776,0.6670982047864926,0.6272217972535887,0.6124102777589105,0.28485031229906427,0.4015788909810559,0.1269564388785585,-0.26101767924448654,-0.4477606578590117,-0.5638921310820333,-0.025977575853210658,0.0045055096716920045,0.21584179356153974,0.38310286095341894,0.4258808666509676,0.4639891612198494,-0.4766484327968808,-0.4019140852417865,-0.5387402519389272,-0.6501321569869463,-0.7005296052768932,-0.7348279728452524,-0.010411258461890354,0.06960145399951027,0.2518312985701597,0.39953489564434574,0.4343379215456791,0.4685249257494206,-0.6749159189453896,-0.49098799746585375,-0.5846564922801366,-0.6642539757123773,-0.7076495118827183,-0.7387182263976544,-0.07840767785655632,0.2464252418513663,0.2987624449679176,0.40667421717441493,0.4345283304881019,0.4661683145535965,-1.1061645244264258,-0.7160362923649773,-0.7044590824068979,-0.71751735372625,-0.7394273468293691,-0.7589779637485398
42,V1344Aql,0.025897569715205605,-0.10334499262157404,-0.1472522769601168,-0.15748759928852604,-0.1355106316880169,-0.11112741014780449,-0.7046927760620667,-0.993468257799399,-1.2532870446459257,-1.4404007023482719,-1.4636287282225102,-1.4709300652050454,-0.006254725621559811,-0.0009143106891564287,-0.04380113980444307,-0.08050142379866261,-0.08053340394923333,-0.07026121457224166,-0.5400763605954394,-0.8108629555281386,-1.086910185509851,-1.3291711241794133,-1.387745910296072,-1.4170737866572194,-0.015587007803887944,-0.010035783084619948,-0.04225126533964026,-0.07741404023337058,-0.07754254444003436,-0.06755626864622728,-0.7230622687529171,-0.9410981834014407,-1.1433392424755648,-1.3377708576815805,-1.3889358606997062,-1.4159335553955472,0.180168262028045,0.06215747773126902,0.011311965517787227,-0.04374348017658626,-0.05406633062718256,-0.05014289956297557,-0.8664608815938494,-1.037572456788237,-1.1607808065648129,-1.3296127303341492,-1.3786722674310463,-1.4064423074959695
43,RSOri,-0.007812399065901587,0.031175601907864458,0.04135832689291545,0.05440951319337031,0.05890733912865814,0.06968918224020024,-0.046729954528920585,-0.06587938473318829,-0.1304258596866509,-0.17848978074667474,-0.19305568878823326,-0.19588566973452973,0.01121276816394991,0.00011770785170529387,0.005638934477921602,0.027585762037271245,0.040122924855615125,0.05608777382756578,-0.12242993341729351,-0.14471415186151884,-0.19398011041613827,-0.21410868669786998,-0.21587655826757182,-0.21113356279373932,-0.010753205948433818,0.009340558791229012,0.022867599582051604,0.04107055376950296,0.04949861760904969,0.06287633896483609,-0.13005468369183829,-0.1363811039714491,-0.18094123725362593,-0.20249227779055728,-0.20760144882905157,-0.2051928107406525,0.0928065693216544,0.0949594041779748,0.06458113431835424,0.06401207461387107,0.06444501000970639,0.07337667271153545,-0.10467808699552703,-0.10561841462560946,-0.15625418595886026,-0.18657967857007549,-0.1966322861313634,-0.1973608913882808
44,BKAur,-0.013581896627832756,0.05419894693694961,0.12191527276636287,0.1890175458150845,0.2194254232052423,0.2567738682346727,0.28721382681174873,0.40491094819089657,0.5749807428141674,0.6975673395173277,0.7369312396165015,0.7753927066260938,-0.1328041128975378,0.0027866250109807407,0.13349658178131013,0.20940211444364848,0.2352827612615053,0.2686458283499629,0.3375948742885474,0.4538296793113021,0.6083298016849722,0.7105547716043499,0.7437269904320276,0.7787558059866003,-0.07665036524047984,0.0399122098334263,0.14896566167941033,0.21301576573271624,0.2362602899604876,0.268670610657543,0.4415416054167587,0.5158636093246499,0.6319664038495922,0.7105084735399847,0.7413625638662776,0.7761449414451302,0.23330138402576647,0.22068926418636609,0.22857391068050353,0.24530585705525804,0.2554360077982373,0.28119269209665854,0.6918651916124605,0.6869589511964153,0.7176609255871499,0.7449544037962812,0.7607417032324181,0.7880004205369001
45,GHLup,0.015523348030361843,-0.06194636428444219,-0.07703825045259788,-0.0550845465093254,-0.04767203626856856,-0.049212858209937274,-0.1578852099722134,-0.22258486224296403,-0.21847519909242077,-0.17721819118620172,-0.16776224444759041,-0.16911211128890455,-0.0379359205780245,3.15379457821609e-05,0.001510862761122002,0.006825932528288284,-0.003604762136836247,-0.017008673630855134,-0.006920950630566904,-0.06189023282319962,-0.08295991817174313,-0.09583454688658645,-0.1142486276970457,-0.13241189395942277,-0.016778151977825423,-0.0029785225771493443,-0.005741827287938651,0.0015962110296742305,-0.007578938669935951,-0.020050041904466975,-0.028045566625291986,-0.09016348544286278,-0.10068432082303765,-0.10387370337463547,-0.11921571133607425,-0.13565588241658652,-0.07319816152229366,-0.10275244570739765,-0.06491837961891513,-0.031461885691808314,-0.029914117819847798,-0.03606457849118697,-0.18507862837006422,-0.22541041680995594,-0.18216457069498893,-0.14457489997627987,-0.1449897021847075,-0.15292893283109377
46,FNAql,-0.006148779954828311,0.02453688226545581,0.029705944116374318,0.09932160627509694,0.11213072657990511,0.13603367121313195,0.21858839847626718,0.3081635611803852,0.38794629525310187,0.5463069925930785,0.5730519002648136,0.6050740138439139,0.017489319422174746,-5.4247895756664e-05,-0.0025988098950623243,0.07685647369107736,0.09680297715873766,0.12511006678269385,0.1660426917632661,0.2499637717263083,0.33506052736226544,0.5106065964802446,0.5484182062733093,0.5873011138936459,-0.04315704444475154,0.021523077023226388,0.04538817437639478,0.11706832803477694,0.12434386790129136,0.14488343970913453,0.34852321732548736,0.4038509043541408,0.43569912063311605,0.5608635021997007,0.579388678642672,0.6076157163380078,0.116310170344742,0.10817066975468165,0.0676842704797747,0.13063124494476286,0.1318581474952671,0.14974184423848189,0.5149448902831385,0.5137694197165302,0.48192420642925093,0.5799202392007591,0.5894070678736515,0.6134300167088147
47,YZSgr,-0.0013251576627775433,0.005288079552954182,0.01988448840733455,0.06177718807243987,0.0845359407386647,0.10711586755369679,0.04620493354051911,0.06513921581933989,0.10523966721017143,0.16857484987269672,0.19354237017211484,0.2141972384784995,-0.03728633011758582,0.0006843473663695306,0.03278447362001008,0.0755948269439549,0.0951929794341512,0.11517238254988112,0.07763247112835109,0.09749679332423405,0.130688246387624,0.1820855035568367,0.20188351550336497,0.21949387230736325,-0.04254770845290123,0.01821904677363506,0.054810059650738124,0.09133773149016153,0.10581238072962741,0.12264223010201178,0.1457190124600625,0.15027818969693155,0.16464195850413182,0.19851558377288797,0.2119928609906752,0.2261017343237345,0.16292555764388755,0.1298377985126684,0.10464798668944683,0.1164132707734733,0.12167820161602237,0.13344386227678298,0.2825584296655114,0.24402783496020664,0.2158945060053547,0.22300520191308168,0.2269739929303605,0.23589120621868295
48,SNor,0.0052686789464990065,-0.021024814020740898,-0.018672530363035622,-0.02401486276803906,-0.02387100789881933,-0.03882236368856146,-0.018512767139506715,-0.026099098985955332,0.006873935887011644,0.017008034894698657,0.02260046578062418,0.010035772963370642,-0.03563642505323949,0.00039658185476859636,0.018998724908971063,0.0062412089976616346,-0.0024346004252463636,-0.02344321138967731,0.0586648612117419,0.055191130337434495,0.0739801976457132,0.05616153032118333,0.04812200842238878,0.02744802567895426,0.0037579986837984105,-0.004872069467729364,-0.0016493597125013394,-0.011498828857044945,-0.01500826708669722,-0.03279652729137051,0.02164537826089553,0.011892241191704032,0.03964397822052525,0.0350725490625244,0.03421323654285091,0.017892525614415233,-0.10715762401518143,-0.09847955082791213,-0.05077724850782473,-0.040852032446829875,-0.03442638533958742,-0.046828449671940865,-0.09184938086721037,-0.08111927705488149,-0.018093774018431978,0.0039470436775084295,0.014161530729222646,0.004175117378867859
49,DDCas,-0.00973855116193764,0.03886196693523598,0.08303467556713096,0.19118007801586756,0.21317223687573295,0.2641474595359542,0.04866094538394023,0.0686016747661354,0.09948059671224613,0.19593907328502416,0.19730848055065903,0.2323810042575728,-0.08188143448337029,0.0017718774167763366,0.08488389271719125,0.2024659129267452,0.22231487234997385,0.27141151095447946,0.0609767737063719,0.08085861812978773,0.10838583145566763,0.19967663031894972,0.19932549283507806,0.23329333173005784,-0.08916234640730766,0.042588804153051864,0.13198742300820673,0.23622777859031246,0.24405569056742032,0.28668821061849664,0.15914036853576358,0.16337974909956626,0.16490324963424205,0.22971043639016792,0.21808845260310783,0.24581374515681176,0.21027255140208043,0.19145832815581368,0.17813448667508094,0.2550432438181074,0.253238621152816,0.29235460249986267,0.215834665409305,0.19327048386964332,0.17321968528060197,0.23262081533905382,0.21879546102933672,0.246062442719566
50,BZCyg,0.0014681317168998,-0.005858621604999863,-0.008389102845109592,-0.04745710582741872,-0.07978037867059942,-0.0880046154492551,-0.13445562651836868,-0.18955408876898333,-0.2545082129057586,-0.3589579957941008,-0.4085005252601643,-0.42158490072061633,-0.00022857330196504252,-5.39684850335694e-05,-0.002585424392420882,-0.04467659717710529,-0.07890750230317596,-0.08737124956202984,-0.13120158269160873,-0.18427448335354393,-0.24700821701255135,-0.35144942629850245,-0.40257322870109624,-0.41688697712937367,0.03403240573101731,-0.01483130210073953,-0.0333266424867671,-0.06957166741547814,-0.09658496601643062,-0.09983749356105703,-0.25562191182349503,-0.28556969441454216,-0.31230636368556186,-0.3832246691840961,-0.4221921025880441,-0.4296551835475409,-0.1616574436401117,-0.12928334439456923,-0.08460518648806005,-0.09836325402065715,-0.11582747859866627,-0.1127532319590149,-0.4663372190543469,-0.43264758398748926,-0.38976474921837345,-0.4195321537353666,-0.4442849017544501,-0.4437741583746993
51,SYAur,-0.028254474566260818,0.11275028883742216,0.20187284366974348,0.2928979926356988,0.33963076741489584,0.3757000199582405,0.06910465627130427,0.09742299737386895,0.0810531239825708,0.05187788665766625,0.05598206109804614,0.052611698197958495,-0.11869394400007777,0.0031254989991911647,0.14973074278339368,0.26585828204579803,0.3225518382399732,0.36327968970408775,-0.02364379351079158,-0.0009170180846690548,-0.0012292043800111127,0.0030177201509321576,0.02392046983133198,0.030709167020978454,-0.0917358988470025,0.0553674439863835,0.1900375186597224,0.2886520100645443,0.33703532756190235,0.3727081273738626,-0.0055970561452920896,0.023361415566998497,0.0165835631494138,0.013003799436242828,0.030489189435025155,0.035148524124546165,0.33111951832176884,0.3399343246362221,0.31563854887989806,0.3454473472160573,0.3724356284515043,0.39598430590856665,0.12191272585591573,0.1305507166140428,0.08297985009988805,0.047301507842459414,0.0525931468982902,0.050034750961859366
52,YSct,0.010621877468555169,-0.04238690582501143,-0.06895998498481361,-0.06719310973965911,-0.07972263720852212,-0.07497006344898567,-0.04095578237063982,-0.05773901924458929,-0.047510265942250975,0.000918078242382484,-0.00148743269239666,0.014361580093801793,0.02351465627403916,-0.0008171540615301467,-0.03914673613175651,-0.046554247275133805,-0.06560713470892522,-0.06441608101520842,0.014977376539948616,0.0015562482638898044,0.002086051752236865,0.03021384684253547,0.017667510652749505,0.02733195988807094,0.006167139240850361,-0.009246694308757837,-0.03836209109052611,-0.0428503859267174,-0.06306901488059401,-0.06224448650841306,0.041340080834823406,0.02041155575601452,0.015811154835373074,0.03816589158198997,0.022651854558556665,0.030710299119171468,-0.06675698911102071,-0.08319044819853509,-0.07887697171597233,-0.061719905058901466,-0.0758391250723517,-0.07074917194314596,-0.005023356733725317,-0.024958847144536504,-0.015018086359721372,0.022363328507654413,0.012172898179714094,0.023655558217835323
53,TWNor,0.004449042881914604,-0.0177540328633446,-0.08479240492201219,-0.19155662393836914,-0.22253133806366648,-0.2575936591587954,0.14265373019199257,0.20111168670465018,0.19322849847182147,0.1692000214820249,0.17716200236648047,0.17436647614890866,0.18009618738163766,-0.0032285654073865356,-0.1546682615153312,-0.2601279845422216,-0.27263616232468724,-0.29438918242938683,-0.001380064679890543,0.04790483746349302,0.06421338577534344,0.0918035504262738,0.1261818217319945,0.13939861844270615,0.099244846045489,-0.04335705855961008,-0.16634358640719446,-0.26063583124848494,-0.27056162708079,-0.2918597453797109,0.043347569767672525,0.09768932815063795,0.09835203931766898,0.10960922992352726,0.13757502438634178,0.14697892331764364,-0.10650824174581514,-0.0955388548545281,-0.16210709486843933,-0.2444926300364007,-0.25632286931413495,-0.2802604946454328,0.23877379791055872,0.25944654269947576,0.1953759667252941,0.15871885970325608,0.16887363588982326,0.16789017899074707
54,ZLac,0.0019344616199899088,-0.0077195244203621385,-0.023601603480602546,-0.0025132371613576995,-0.00699970180345381,-0.01254793136467289,0.04068450913711743,0.0573565811724967,0.06561449769499896,0.1284269723195566,0.1305638822305241,0.13002657383661476,0.037908502695682064,-0.0007189016770694106,-0.034439838926109564,-0.01233621128420684,-0.014119632735267685,-0.017838531511838777,0.018838400888863308,0.03385524424837894,0.04538080023956524,0.1156176032516227,0.12190783796678549,0.12394300469801474,0.0006506682584097014,-0.00149100985545906,-0.01936298961465141,0.0031704795617709058,-0.0033108796295253733,-0.010036791499006126,0.07940208710875363,0.0882604341708976,0.08357501263340839,0.13669383758776932,0.13519431826377504,0.13279263796330534,-0.07425447595772385,-0.06313356750284187,-0.06294440325738687,-0.017532843998889373,-0.017366268485909664,-0.020097798166508477,0.023280347395440645,0.03905299552369808,0.045733982224515864,0.11675006197293372,0.12184051635547459,0.12349628039454971
55,XXCen,0.0015041251078087919,-0.006002254260836723,-0.005414269516604662,-0.014106316420032527,-0.007691317927538292,-0.02395550354001103,0.09882806340343504,0.13932673543179872,0.20384636652847324,0.2450960664787311,0.26885797579578324,0.2614948386038289,-0.009919203613502613,0.00010890428798527233,0.005217189298901532,-0.005862573096297798,-0.0016734536506211877,-0.019880675351609967,0.1271468998221056,0.16769115865587592,0.22477932568063164,0.25504172418771415,0.27471218723317614,0.26512639708939356,0.006573757533691332,-0.0036378902306102444,-0.0054332687347009,-0.01484653869159523,-0.007711292036051465,-0.024488601203550828,0.14749629903173067,0.1735091601664444,0.22099533987150777,0.24796753834830254,0.26932822392861117,0.2610539966831179,-0.049406875328085915,-0.042652999543215275,-0.023955608813940148,-0.025795273747845963,-0.014400079201306178,-0.02956897383372898,0.17143043068084465,0.18442722685115814,0.22076346690368026,0.24420210779976664,0.2661520921653163,0.25831294192179394
56,TYSct,0.005214439569563599,-0.020808370235828627,-0.043854202103183616,-0.08162676443127147,-0.08852860493794079,-0.06697717949020902,0.13505766795396362,0.1904028402766775,0.2604204498346868,0.3088137545437996,0.33273176118601044,0.3803244038355001,0.04199708029672836,-0.0009174471263508216,-0.04395139455446301,-0.0860785919801613,-0.09209550552388705,-0.06896018249521271,0.14052557360266985,0.19427262505033083,0.26041008963765916,0.30588330573397676,0.33003465780319013,0.3777663324419254,0.01592188720356136,-0.009806376982908182,-0.04182490507409252,-0.08284672814971553,-0.08910842099710936,-0.06601201244761791,0.2207426307509008,0.2543924222351474,0.2950934762590233,0.31953951449511386,0.33793198713424843,0.3827472767816894,0.14465621303609302,0.09626160979752658,0.03308771015664146,-0.03732710487082275,-0.05798874727384839,-0.04278784547911101,0.5506942916767927,0.4987234115107496,0.43817375163379824,0.3891869354065405,0.3813150450567595,0.4116754894057748
