,BBBV,VBBV,IBBV,JBBV,HBBV,KBBV,BBBI,VBBI,IBBI,JBBI,HBBI,KBBI,BBBJ,VBBJ,IBBJ,JBBJ,HBBJ,KBBJ,BBBH,VBBH,IBBH,JBBH,HBBH,KBBH,BBBK,VBBK,IBBK,JBBK,HBBK,KBBK,BVVI,VVVI,IVVI,JVVI,HVVI,KVVI,BVVJ,VVVJ,IVVJ,JVVJ,HVVJ,KVVJ,BVVH,VVVH,IVVH,JVVH,HVVH,KVVH,BVVK,VVVK,IVVK,JVVK,HVVK,KVVK,BIIJ,VIIJ,IIIJ,JIIJ,HIIJ,KIIJ,BIIH,VIIH,IIIH,JIIH,HIIH,KIIH,BIIK,VIIK,IIIK,JIIK,HIIK,KIIK,BJJH,VJJH,IJJH,JJJH,HJJH,KJJH,BJJK,VJJK,IJJK,JJJK,HJJK,KJJK,BHHK,VHHK,IHHK,JHHK,HHHK,KHHK
m_c,0.810883004505812,0.8556358813021464,0.8777309435935697,0.8413800367594209,0.8150186126999737,0.818612786859676,0.9168799069831339,0.9318573678945186,0.9614221247677445,0.9175953494882944,0.8852278419585122,0.8888835099209305,1.0036224566087195,1.0131586817966198,1.0423021556704613,1.0008074483433178,0.9658607395998766,0.9716209271356065,1.0460760441169699,1.055325160331278,1.084468128417007,1.0412439403947722,1.0063662320497488,1.0127790695703505,1.0335858500716715,1.0417347116900542,1.070502025194178,1.0292096277435883,0.9951756791770411,1.0030509283652884,0.9174751599284796,0.9206582245457422,0.9517602005238107,0.9070023510660558,0.8737655423420065,0.8772882879555938,1.0117160367171267,1.0168567366483328,1.0464104696428251,1.004922167101313,0.9694674080399198,0.9754019872779979,1.0532869221661691,1.05996256987648,1.0893412035891967,1.0460186917968992,1.0108532251476428,1.0174068813053896,1.037172103335981,1.0437443394464239,1.072631293120297,1.0313611182944176,0.9971948833911363,1.0052055763941243,1.0413434174818281,1.047327576945211,1.0757313606111474,1.036370982398775,1.0003861914552143,1.0073656529304638,1.0747753818992098,1.0821882587826452,1.1109075882397312,1.068304734932211,1.0330168971568936,1.0402034522848116,1.0468870820592648,1.0538499071868221,1.0823134364789917,1.041688612566768,1.0075792692118264,1.0161106890476967,1.0982365701718544,1.1069418311035717,1.1357428572797852,1.0904008751479792,1.0560361589102194,1.063364065153604,1.0462280608307257,1.0535285472568579,1.081941116313443,1.0409607694865592,1.0076196288522916,1.0166929163318514,1.0066379615073873,1.0130148097117366,1.0409884728723728,1.0030032164620937,0.9705298893228613,0.980624623366964
c_c,7.972278188524814e-16,1.024221781201677e-15,1.8344283094170255e-15,5.914390310059777e-16,9.614705891348595e-16,1.0635266963560144e-15,-3.249272088854182e-16,-1.458023303649561e-16,6.320190297958307e-16,-5.595900432367822e-16,-1.5206713595342266e-16,-5.482370505065719e-17,5.817493165069046e-16,7.719625185883326e-16,1.577272816670013e-15,3.458409821127783e-16,7.216187220906022e-16,8.234317029955756e-16,1.4024100834861286e-16,3.2619094194423306e-16,1.1185588878265393e-15,-9.461627132201002e-17,2.9668773433575176e-16,3.960070858463036e-16,-4.729973697019769e-16,-2.9198111172810085e-16,4.833160907569489e-16,-7.05218415883058e-16,-2.9367899676411846e-16,-1.9887840923008352e-16,6.708042634448138e-16,8.580403125613338e-16,1.6690176553076969e-15,4.2918917382653147e-16,8.009749699444971e-16,9.020949928472411e-16,-1.626779771073151e-16,2.134455838775518e-17,8.050033785951358e-16,-3.9571746711062103e-16,6.026308728100625e-18,1.0354147420383423e-16,-8.465266846428319e-16,-6.670892819816901e-16,9.775881531361782e-17,-1.0748102536649367e-15,-6.5056625901258e-16,-5.573772052392646e-16,1.2652659404181808e-15,1.4580862022323323e-15,2.2817871560066812e-15,1.024003935426936e-15,1.37828894970677e-15,1.4864620069873575e-15,-2.712921494805407e-16,-8.802664580815495e-17,6.930560735842067e-16,-5.042004292789201e-16,-9.880082671658968e-17,-2.1806713266129833e-18,7.7946811210915755e-16,9.696261385389425e-16,1.778957536112864e-15,5.406177376901684e-16,9.109866717869562e-16,1.0146376742243274e-15,-1.4649372187376627e-17,1.7004423019356933e-16,9.581316759011357e-16,-2.4877327914053713e-16,1.47655750874963e-16,2.459212740089979e-16,1.1750091257316493e-15,1.36906675888282e-15,2.18840254573924e-15,9.325092983277434e-16,1.2916462633838306e-15,1.3979259906797423e-15,-3.7598687060785494e-16,-1.9383153739121964e-16,5.844446442603146e-16,-6.082880449166494e-16,-2.0038079989457443e-16,-1.0527595243237401e-16,-3.6035883867328886e-16,-1.7783890299612128e-16,6.006105349865511e-16,-5.933044540451144e-16,-1.8573977489797946e-16,-9.103813934489183e-17
me_c,0.1396337358556433,0.10659063805774292,0.09614243916566918,0.08484166709102987,0.07898575712768086,0.08023312529405485,0.10457654165148386,0.07460274894443812,0.04853628803366551,0.03561524377179351,0.032426494379948254,0.035194219552225785,0.10701564909561098,0.07735354151526005,0.05077299323916548,0.023853869874746577,0.018311659923734406,0.018229236218954642,0.11054180137298136,0.079888193411406,0.05339590345209899,0.026014551409360844,0.01527333286145838,0.013282498672082985,0.11050396809977425,0.08139486411293408,0.056448989809943916,0.029131319113721507,0.018630642641566105,0.0100381467205147,0.09612824626590649,0.0729944022577534,0.04438059657271413,0.03308809193611908,0.032078793292943455,0.03494037768600433,0.10476356905766247,0.07762589060949616,0.05055144073003891,0.022666760057973006,0.01807279602528117,0.017459100466809933,0.10937066388110513,0.08011328605164997,0.053303735749096075,0.0252681780992334,0.014500504775349124,0.01176170660830932,0.10990133441533663,0.0817037497405843,0.05670191178113548,0.029203394806441962,0.018888645134640232,0.00972274621912863,0.11060978017530898,0.08285694938542948,0.058822598915352936,0.028250327110662853,0.022550804635465826,0.01948153112195576,0.11318247885359423,0.08328448783651664,0.05819163771479289,0.028985670051912518,0.017323497411803963,0.012741561973734303,0.11222663678417563,0.08384753984584269,0.0599910115052791,0.03205603283355085,0.021447706110072604,0.011741661791330753,0.11704699578185564,0.08597577445394863,0.06131773759074764,0.0363251915786829,0.0225166427251425,0.019178715127681913,0.11343566961539443,0.08513903468081724,0.06185507854688623,0.035787821281240924,0.024535681871845127,0.014584762782422829,0.11195359004422027,0.08589638477635503,0.06428050492180579,0.039161831724670824,0.030347833676413184,0.01995244313532119
ce_c,0.06574968711464675,0.05019060085087536,0.04527083125611461,0.03994960839039092,0.03719222139145115,0.03777957276576838,0.04811029938380558,0.03432089577539473,0.022329054981185974,0.01638474569371926,0.014917765762284258,0.016191054059521398,0.04547355999360442,0.03286940686281566,0.021574683456372687,0.010136091235215515,0.007781071022430209,0.007746047179507488,0.04512769157121319,0.03261363310235084,0.021798395106862843,0.010620205549247086,0.006235200133122088,0.005422460064191764,0.045575901944287164,0.03357023652064889,0.023281640186071515,0.012014827759270503,0.007683962456664094,0.004140101016313461,0.04480168514415442,0.03401988857875877,0.02068409225588536,0.015421089373068079,0.014950694023267404,0.01628436865035575,0.04435518750449375,0.03286553679067973,0.021402656022238495,0.009596736742878535,0.00765172725253946,0.007391898556252066,0.04446009780614879,0.03256672682631195,0.021668418392469347,0.01027172762612431,0.005894577555562657,0.004781232988958749,0.04523257839028682,0.0336271737243404,0.023337056671455907,0.012019370391380292,0.0077740832382440644,0.004001633673196137,0.04532511574162645,0.033952701243420445,0.02410402678529864,0.011576276021886817,0.009240754556688454,0.007983043194980078,0.04499542001162309,0.03310954618253598,0.023133944464392372,0.011523182841676308,0.006886914388247927,0.0050653770655959985,0.04567931297453153,0.03412824374420538,0.024417983722334672,0.013047682782668041,0.008729803441155268,0.004779177735128596,0.04545473257805665,0.03338834807241896,0.02381249809840013,0.01410674283458768,0.008744248126919084,0.007447977297463022,0.04611838662679063,0.034614111520251484,0.025147790257930173,0.01454989055889319,0.009975222666329012,0.005929578686671941,0.04711180078027821,0.036146526125078716,0.02705022983841464,0.01647990398230843,0.012770837395312344,0.008396296409072678
