,A0BV_g_S,E0BV_g_S,A0VI_g_S,E0VI_g_S,A0VK_g_S,E0VK_g_S,A0JK_g_S,E0JK_g_S,A0BV_i_S,E0BV_i_S,A0VI_i_S,E0VI_i_S,A0VK_i_S,E0VK_i_S,A0JK_i_S,E0JK_i_S,A0BV_g_M,E0BV_g_M,A0VI_g_M,E0VI_g_M,A0VK_g_M,E0VK_g_M,A0JK_g_M,E0JK_g_M,A0BV_i_M,E0BV_i_M,A0VI_i_M,E0VI_i_M,A0VK_i_M,E0VK_i_M,A0JK_i_M,E0JK_i_M
0,-0.4447976771035863,-0.10525746557413111,-0.451438557146987,-0.1350869575584877,-0.5800971807102401,-0.3901264245845202,-0.7608263899053911,-0.10047554614781116,-0.7847353312029608,-0.185700727231235,-0.6981678422716664,-0.2089174001301475,-0.6895576923638684,-0.46374070761264735,-0.6603692072935587,-0.08720906325327148,-0.4447976771035863,-0.10525746557413111,-0.45623115759393285,-0.13652107921894785,-0.5639139454093904,-0.3792428900043305,-0.596753448641856,-0.07880789817942066,-0.7847353312029608,-0.185700727231235,-0.7323106591317239,-0.2191341819691876,-0.73434300410183,-0.4938596844379482,-0.7359450934012126,-0.0971896955407708
1,-0.3395402115294557,-0.10525746557413126,-0.30989509706970875,-0.12147887805132583,-0.3984482943209066,-0.35103294729671874,-0.5522110940404323,-0.09553251926899478,-0.5990346039717271,-0.18570072723123543,-0.5132026664351481,-0.20117544524257808,-0.5082417913888059,-0.447761018213538,-0.5009087067768605,-0.08665720627239686,-0.3395402115294556,-0.10525746557413125,-0.30989509706970875,-0.12147887805132583,-0.3984482943209066,-0.35103294729671874,-0.4237229455978928,-0.07330406958843544,-0.5990346039717271,-0.18570072723123543,-0.5132026664351481,-0.20117544524257808,-0.5082417913888059,-0.447761018213538,-0.5088576188229024,-0.0880323680563621
2,-0.21586017653976314,-0.11006028738047134,-0.18841621901838354,-0.12147887805132622,-0.2272891633549547,-0.3293449883482156,-0.29356483262271926,-0.08353078296666187,-0.3934946616436633,-0.20063050182489414,-0.3120272211925702,-0.20117544524257813,-0.3048315949641627,-0.44170499204511066,-0.30104077259801604,-0.08565798299252757,-0.19475754959227537,-0.09930072429869304,-0.18841621901838368,-0.1214788780513263,-0.24109040045542934,-0.34934316250202835,-0.2561225459482248,-0.0728769744227679,-0.4225489118556954,-0.215444346505371,-0.31202722119256954,-0.20117544524257772,-0.29748840884233607,-0.4310646187337139,-0.29686543153191713,-0.08446993364312771
3,-0.12018268140019778,-0.12759120285637437,-0.09877328178650463,-0.13259974815174594,-0.10758888640333174,-0.32460893466210705,-0.12879747048987567,-0.07630809039297427,-0.20381828602022664,-0.21638242693928175,-0.15411418783210112,-0.20689301928145085,-0.14691849537402663,-0.44327121378259404,-0.14350760218709002,-0.08502333965194032,-0.07813540655267304,-0.0829519727100296,-0.07159701663180543,-0.09611654287557442,-0.12118327685061962,-0.3656248866623147,-0.12879747048987567,-0.07630809039297427,-0.3013358199221802,-0.3199113156708078,-0.1680806016022521,-0.2256424514660371,-0.14494286807508938,-0.43731050265121146,-0.14350760218709002,-0.08502333965194032
4,-0.07240317291397858,-0.12400543427255999,-0.05708253333965237,-0.12362626005051784,-0.06073395894629548,-0.2956166731032393,-0.07149396775914466,-0.06833401338304985,-0.1278097226488458,-0.21890062995106185,-0.0951355169569473,-0.20603935164156542,-0.0901848261777953,-0.43896592189302575,-0.08772682867946363,-0.08384939978755362,-0.021265321470070812,-0.03642126881614338,-0.011759552590950628,-0.02546820229642346,-0.05256336960579107,-0.2558471194624416,-0.05827067178208772,-0.055695172476802064,-0.2458395840147632,-0.4210512212407546,-0.1026857417842407,-0.2223912197758141,-0.07475068838366394,-0.36384174843098305,-0.07302067005784965,-0.06979323712711595
5,-0.05893031391312697,-0.15351594380730554,-0.04640079012806845,-0.15284966159834315,-0.047415347024186066,-0.35103294729670526,-0.05248938009689978,-0.07630809039297193,-0.0862912373869358,-0.2247922990752109,-0.06401547741345132,-0.21087451383254552,-0.06048077317526592,-0.4477610182135233,-0.05848426253514896,-0.08502333965193923,-0.01771273164058216,-0.0461424101561384,-0.010638530384018179,-0.035044570676765766,-0.04741534702418616,-0.3510329472967059,-0.05248938009689985,-0.07630809039297204,-0.2405398383816786,-0.6266163857001712,-0.0921138470536961,-0.30343384911805776,-0.06048077317526675,-0.4477610182135295,-0.05848426253514896,-0.08502333965193923
