,B,V,R,I,J,H,K,B0,V0,R0,I0,J0,H0,K0,BBV,VBV,RBV,IBV,JBV,HBV,KBV,BVI,VVI,RVI,IVI,JVI,HVI,KVI,BVK,VVK,RVK,IVK,JVK,HVK,KVK,BJK,VJK,RJK,IJK,JJK,HJK,KJK
name,B,V,R,I,J,H,K,B0,V0,R0,I0,J0,H0,K0,BBV,VBV,RBV,IBV,JBV,HBV,KBV,BVI,VVI,RVI,IVI,JVI,HVI,KVI,BVK,VVK,RVK,IVK,JVK,HVK,KVK,BJK,VJK,RJK,IJK,JJK,HJK,KJK
m_h,-1.0905417805639357,-1.76360866902486,-2.1082722737642343,-2.431183624670691,-2.9318531551014546,-3.167520971638119,-3.2672086680952455,-2.2691644862532256,-2.6633206581006537,-2.8685289045332785,-2.978208514028773,-3.194569055911586,-3.3303688416608357,-3.374274394795264,-3.9347921801891323,-3.9347921801891323,-3.942922340698044,-3.7512631994585686,-3.5658387403614227,-3.5605051871588533,-3.5255795059237918,-3.3214682905028075,-3.4666060048560596,-3.5473050225415985,-3.4666060048560605,-3.4291283771641656,-3.475763489423566,-3.469865351059157,-3.3263147644256876,-3.470305603270473,-3.5504311832017756,-3.468855360692022,-3.430208659901173,-3.4764331167365734,-3.470305603270473,-3.629939017684541,-3.702079842399369,-3.746280415265694,-3.6097740980823927,-3.4978867377268115,-3.5183842540189048,-3.4978867377268115
c_h,-1.7426958487853632,-2.821073007069894,-3.4465709589189615,-4.023304749862164,-4.929745320847493,-5.3548279427852385,-5.524880288128016,-3.2141818532266573,-3.9443447661853854,-4.395735595371551,-4.706253979404384,-5.257740674509217,-5.558140131185143,-5.658549627462759,-6.299709001536121,-6.299709001536121,-6.386018374242924,-6.13831543449763,-5.945507031231631,-5.9844610577836255,-5.938837971469497,-5.760358050463616,-5.887990718274667,-6.0381164248869945,-5.887990718274667,-5.825285292519286,-5.9099400485133025,-5.889843495761385,-5.763113031743526,-5.890093757419634,-6.039893492964492,-5.889269366074808,-5.825899379949617,-5.910320698598541,-5.890093757419634,-6.249209184840191,-6.261159523142282,-6.353444065000129,-6.114877351634178,-5.934250583540631,-5.977483602194342,-5.934250583540631
err_m_h,0.4026856791982833,0.3167568165561216,0.2614663483536641,0.1990651417037577,0.1094717086752928,0.08949383823096853,0.0807504195787107,0.09861925277172467,0.0819332387064109,0.07821350531239511,0.07369523541392203,0.06803872000432817,0.07328540432187856,0.0732699913870782,0.10442406888937245,0.10442406888937339,0.09800067703712911,0.08812162446828133,0.07367642941578315,0.07771616360196208,0.0761739362407821,0.07407794414512307,0.07390304533229801,0.07653970560719635,0.07390304533229702,0.06927767924253202,0.07531542754942948,0.07469446851662873,0.07986774013033071,0.0759041457912225,0.0770673009015953,0.0728757519410889,0.07055471328057988,0.07680307878226555,0.0759041457912225,0.15596555375551624,0.13108238395105143,0.11863118394075424,0.09960422867438358,0.08065069439062,0.083928533913911,0.08065069439062
err_c_h,0.1201065325091984,0.09447706946259389,0.07798592820863005,0.05937391158556126,0.03265144010838368,0.026692765961433742,0.024084921305299732,0.02941454613593942,0.024437713349696407,0.02332825179471044,0.02198061576373285,0.02029348238147856,0.021858378013739358,0.021853780894322675,0.031145912240470988,0.03114591224047127,0.029230047430337275,0.026283484366851368,0.021975006616590263,0.023179912801301907,0.02271992231676091,0.022094763897227605,0.022042597925022646,0.022829018052138352,0.02204259792502235,0.02066301898461072,0.022463860312637342,0.022278650755623918,0.02382165004103943,0.022639453611081547,0.02298638059233245,0.021736193566830937,0.021043911919545775,0.02290757271759474,0.022639453611081547,0.04651886774257032,0.039097120713964796,0.03538337936167072,0.02970832872217146,0.02405517689877093,0.025032837539814567,0.02405517689877093
