,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
r_KVJ_i,-0.4718358046151616,-0.44267241110626365,-0.36222652910270625,0.10669163811712057,-0.06973030993826601,-0.2139401093709301,-0.09990632229831498,0.4789073285399539,0.11395912230380834,-0.9693557268008117,-0.3059429931216737,-0.0017130680511225904,0.5122949235780974,0.0665686308203215,-0.18455469381678924,0.13867572462156197,-0.2176297466588828,0.3441800300671858,-0.6918823788245909,0.37792775016653923,0.08272828440649249,-0.24055598185229687,-0.6593223456206854,0.11071557567781642,0.26930720694810883,0.0461179567249399,0.3584776619754191,-0.6361097680467571,0.5982295962608841,0.3019607803552189,0.5808077461215513,0.07764183092590748,-0.2414471214978322,0.50444636204322,-1.4376329073705358,-0.09380529104366087,0.7143775407853177,-0.0338849547772373,-0.0925382615558048,0.17252208737968733,0.9993820364234018,-0.7684373649407714,-1.4851491987171102,-0.2168602554131498,0.8097607672181919,-0.13767739033810944,0.6348113026917837,0.23428815898531408,0.022214566151974147,0.2573491507983041,-0.44634839260071235,0.033032835910260516,0.033947933724590484,0.14861229563151035,0.14141523982562276,0.2740664949298335,0.3934725719528265,0.25272389625175684,0.3700615787275119,0.40694009259863684,0.6615063880238345,0.13560963646787627,0.23127325594253723,-0.02973350466438962,0.07231859427527887,0.17182744722267262,0.0174470910724418,-0.21241648000498348,-0.29114688513691434,-0.3194935230004985,0.24584853535555062,0.24725117489430914,0.496119607931476,-0.10628903485014707,0.06747508416574988,0.15739776649316983,-0.22490237882987962,-0.0026101131633957664,-0.0397522446674099,-0.07456548713925493,0.2189612259903937,0.19462796923482628,-0.14474183104789518,0.23880746914574136,0.05829284520936273,-0.08130364439482118,0.01754808251953488,-0.05578240286634362,-0.5893022946349635,-0.31443639169815985,-0.5128934682223765,0.12574539550013064,-0.29563806960643735,-0.010984700073295883,-0.49952248760405205
r_BVH_g,-0.3583910180801855,-0.5748342589988713,-0.0035318501632577437,-0.4922710260303669,0.46303355005865665,0.1987535205723301,-0.11209520348922553,0.03920288942033956,-0.019512547136524283,0.11562325270874219,0.08101203491248388,0.03597311147507831,0.09288656303721865,0.12183240400976825,0.25677544115135564,0.21282044365681596,-0.20767418213581745,-0.08253658827227284,-0.08549313221264399,0.21164990888371182,0.04272128855303414,0.004021291266811389,-0.5186026778636927,0.052543622158847114,-0.038534435460380934,0.10992178102306038,-0.41822451546489603,0.009603913315003432,-0.07050325129728208,-0.14549705481302766,-0.20380438940557166,0.01903713339771773,0.0008253769873656225,0.0059925082392915385,-0.5628384391861285,0.04699344466860289,0.19573570613109936,-0.1250121559822528,-0.039197024587926066,-0.05894691752418346,0.21313117750815191,0.054948328535078694,0.03156260862186322,0.027775013467939758,0.2903608071949879,0.08833551680910201,0.15791667893233985,0.15892379857510797,0.01407075475465458,0.3237122375371433,-0.14736382331404396,0.3623246694488964,-0.03700037991803917,-0.4067785347889785,0.008817258148452467,0.0022036815602843873,-0.12034268045488616,-0.10006307094131195,0.4664762623283174,0.16546717976772474,0.1769191869614657,-0.01728859063958943,-0.3199226827034929,0.05349015158041581,0.44051405291565615,0.06651669634865698,0.2386752280386526,-0.35294230962362505,0.034871138984423844,0.07743022200798055,0.13863537406934157,0.1560952888961049,0.3174340116711045,0.035847657935451416,0.029177868127089113,-0.5234921064426574,0.05932518785250451,0.12472557572243215,0.18503245526888978,-0.07827526336071244,-0.09842386606170006,-0.02027790645313221,0.08664854678259015,0.36821952182424056,0.2748305741693109,0.10258015987505953,0.30917862639601523,-0.22798631699967498,0.12207817093810114,-0.2220253934594849,-0.37565291593595873,-0.2543445249847869,-0.026352638893352598,-0.32869485115025476,-0.30648233095271493
r_BVH_i,-0.48139379635892254,-0.4185041900402844,-0.3259574931457765,0.17243957426168954,-0.054487500371585895,-0.22851784051209645,-0.17058294730660784,0.5431506871234557,0.12165841524413867,-1.0788339332075036,-0.2935809876104596,0.04878580536996946,0.5972717942989245,0.09307045651281243,-0.1216753786930731,0.16439127636166262,-0.24845754961651245,0.37896726400355174,-0.6875114479230016,0.4661062464766097,0.0013039475580267634,-0.24261881579125166,-0.6621035403820574,0.10449312736951821,0.2872181783259986,0.02675272183310895,0.3979840581660046,-0.5799660273954323,0.5316365905858049,0.2855307769998223,0.5713726150885359,0.0070701315231760375,-0.18021853482035333,0.5670541127363169,-1.4387995725795726,-0.04502606333383419,0.6930904618835312,-0.07729176220923417,-0.06279579868741081,0.15915351393082933,1.0346029240940897,-1.239640783181943,-1.3731829772029007,-0.25682007374741733,0.8020930594630142,-0.031109239071827943,0.6315094884402788,0.2585202414966181,0.06934215082424888,0.261001014029401,-0.4851615773448499,-0.016507210082782997,0.06450410801598672,0.0722840630303585,0.15881613172753895,0.3023876757593982,0.3533458917611858,0.30885392610662254,0.34756935075416084,0.3611882177596568,0.6462445168745541,0.09309660093832672,0.20179387928474757,-0.00427058119064494,0.0835010322283507,0.23338087877602387,0.02859390062633249,-0.3378226575517793,-0.3090673812563818,-0.32506606676799255,0.24219667237113818,0.2663250152378236,0.4798463390682244,0.010141690752667465,0.04891990278014369,0.14938358164987253,-0.2013870125634334,0.0032690278280345098,0.05638508815572418,-0.08186321810704023,0.14936209205808293,0.19747324976038083,-0.1274086523996516,0.19959171148145316,0.01491109560566617,-0.10361855898588512,-0.038733140218057294,-0.05978813501063307,-0.5730818447659924,-0.3266065881885494,-0.6175374190477791,0.13738356518831552,-0.25833400268443807,0.08793205491516431,-0.40892159514218207
r_VVH_g,-0.35215223715666344,-0.5862743017158643,-0.04893694708015506,-0.5305316247808918,0.4577952803034764,0.22417532376900606,-0.036174083782076316,-0.002157419745978828,-0.03363063577608205,0.19387386154806574,0.09187316715036431,0.01092035652008505,0.003416104567938838,0.12035170658401828,0.22226423472504298,0.1936557033946178,-0.1927729104498912,-0.11561250409781376,-0.1140700183454264,0.1370904269824722,0.14507308695963594,-0.007031937564884849,-0.5046426799912433,0.08119298490457627,-0.059605820747291816,0.154631319462184,-0.46704410632028637,-0.04594417773267523,-0.0442072653448351,-0.14398071121755596,-0.1985402253485855,0.07874092859915027,-0.03516783261798384,-0.03353661754798498,-0.5701764091289592,0.01210053289770574,0.21049835459361166,-0.05889883835633292,-0.09010993812744506,-0.07470151039925987,0.12876521591771706,0.5324343420255522,-0.09902053544092038,0.05834156567415505,0.286216278099408,-0.006364556056396964,0.14977769057627022,0.12761552706279033,-0.014305672182453932,0.29340455372842733,-0.11947080101793439,0.41090230716960363,-0.07873977405905208,-0.3316682142915077,-0.0024654812688638117,-0.005468241701695575,-0.11665350002548536,-0.14428812469937924,0.4557059946211002,0.19315325537030592,0.2105266609793084,0.014927493709400608,-0.276764208091854,0.017827971257614372,0.4400802742198948,0.003923748701375018,0.23740899588961195,-0.26114975955959885,-0.009022473506905548,0.06286743882375045,0.15543771938586382,0.12292389812275317,0.3147693673022367,-0.07046648005803746,0.05669933800737237,-0.5013140766948778,0.04378155173634024,0.07837451942899332,0.1048773028602712,-0.1293336474669191,-0.00927095245789289,-9.385321559474136e-05,0.08369969429396917,0.42945204262622205,0.3362403273430843,0.14577416544380117,0.3810328314018889,-0.1997981994470006,0.09629226672594449,-0.20222792245080168,-0.2514828781736602,-0.24598632668195552,-0.05635295430105458,-0.4310967904809573,-0.4021815347600697
r_VVH_i,-0.4751550154354014,-0.42994423275727733,-0.3713625900626747,0.13417897551116464,-0.05972577012676705,-0.20309603731542047,-0.09466182759945863,0.5017903779571364,0.1075403266045809,-1.00058332436818,-0.28271985537257827,0.02373305041497531,0.5078013358296438,0.09158975908706246,-0.15618658511938577,0.14522653609946445,-0.2335562779305871,0.3458913481780099,-0.7160883340557831,0.3915467645753701,0.10365574596462857,-0.2536720446229488,-0.648143542509608,0.13314249011524737,0.26614679303908684,0.07146226027223257,0.34916446731061423,-0.635514118443111,0.5579325765382519,0.287047120595294,0.576636779145522,0.06677392672460858,-0.21621174442570368,0.5275249869490404,-1.4461375425224032,-0.07991897510473134,0.7078531103460426,-0.011178444583314295,-0.1137087122269298,0.14339892105575291,0.9502369625036549,-0.7621547696914694,-1.5037661212656843,-0.22625352154120204,0.7979485303674334,-0.12580931193732692,0.6233705000842091,0.22721196998430138,0.04096572388714037,0.23069333022068506,-0.4572685550487403,0.032070427637924226,0.02276471387497292,0.1473943835278284,0.14753339231022267,0.2947157524974182,0.3570350721905857,0.26462887234855437,0.3367990830469445,0.3888742933622389,0.6798519908923968,0.12531268528731587,0.24495235389638736,-0.03993276151344549,0.08306725353258848,0.1707879311287419,0.027327668477290956,-0.24603010748775223,-0.35296099374771117,-0.33962884995222264,0.2589990176876604,0.23315362446447185,0.47718169469935745,-0.09617244724082141,0.07644137266042605,0.17156161139765214,-0.21693064867959766,-0.04308202846540432,-0.023770064252894407,-0.132921602213246,0.2385150056618901,0.2176573029979183,-0.13035750488827258,0.26082423228343554,0.07632084877944045,-0.06042455341714259,0.0331210647878164,-0.03160001745795871,-0.5988677489781491,-0.30680911717986614,-0.49336738128548063,0.14574176349114776,-0.28833431809214005,-0.014469884415536427,-0.5046207989495333
r_IVH_g,-0.44798452857599624,-0.5823191176676641,-0.07900123343064802,-0.5111806607628413,0.4602893082771242,0.29726807067426186,-0.005651241468959789,0.009564752214246575,0.00661623072835571,0.2678705656412834,0.10002002655840947,0.0217881218659306,0.03944393381987421,0.13076475507798158,0.19624358858880875,0.19013479373393327,-0.17148311299336783,-0.174144472487483,-0.11546305857444672,0.14065735163123794,0.1369019568189458,-0.021826632996531536,-0.5178349264202193,0.09784522490970105,-0.07104465007316563,0.17524132176514318,-0.510688992451704,-0.14813882582835003,-0.06966960434782443,-0.09392129060449683,-0.16266982802761465,0.07524507356541488,-0.05416431499234786,-0.034748497064896355,-0.545672367686131,-0.011316494599224569,0.2063104982403905,-0.03757178593488497,-0.21357752013529918,-0.15293987540906784,0.1260440703429575,0.5368225236326882,-0.10344972445351441,0.041039040033972185,0.3058218108590749,-0.0023779623922015602,0.08849900869593164,0.10995863087543523,0.010059754454339931,0.2621965599146767,-0.07519085857242391,0.39765904215100534,-0.08652368909024943,-0.35435956803687585,-0.035501759317920545,0.0018262845371754821,-0.11431891471713573,-0.08964983311589592,0.5126865087733057,0.2160621099945761,0.23943749333507913,0.08889575890163304,-0.25859265361713923,-0.034974703254532,0.4465150404680438,-0.05841185468615073,0.2589927634602338,-0.20686553301169042,0.07524632478038562,0.06555451198424045,0.21816469554888407,0.10005795958126207,0.3475986484540474,-0.07720573790214758,0.0124347203047801,-0.57320290924131,-0.006899329862723569,0.10939757524802474,0.11854486511906703,-0.13475337176567947,-0.032779517904862665,0.026734244687021125,0.10405218909733627,0.4617196391352705,0.3395956774984388,0.16247065830836593,0.36201437120605284,-0.19307778506086315,0.13117670347458166,-0.23635355067811492,-0.16109471365757155,-0.23879537039789245,-0.06703692840039999,-0.49297776624206335,-0.4620776910564022
r_IVH_i,-0.5709873068547351,-0.42598904870907806,-0.40142687641316854,0.15352993952921334,-0.0572317421531201,-0.13000329041016645,-0.06413898528634299,0.513512549917361,0.14778719310901778,-0.9265866202749633,-0.2745729959645349,0.03460081576082086,0.5438291650815792,0.10200280758102487,-0.18220723125562088,0.14170562643877993,-0.2122664804740637,0.2873593797883407,-0.7174813742848043,0.3951136892241367,0.09548461582393752,-0.2684667400545955,-0.6613357889385849,0.14979473012037214,0.254707963713213,0.09207226257519174,0.30551958117919575,-0.7377087665387867,0.5324702375352626,0.33710654120835226,0.612507176466492,0.0632780716908723,-0.2352082268000677,0.526313107432129,-1.421633501079576,-0.10333600260166165,0.7036652539928223,0.01014860783813365,-0.23717629423478392,0.06516055604594495,0.9475158169288944,-0.7577665880843343,-1.5081953102782792,-0.2435560471813858,0.8175540631271012,-0.12182271827313151,0.5620918182038706,0.20955507379694538,0.06533115052393512,0.19948533640693444,-0.41298861260322983,0.01882716261932682,0.014980798843776455,0.12470302978246117,0.11449711426116682,0.30201027873629016,0.35936965749893535,0.3192671639320377,0.39377959719915,0.41178314798650906,0.7087628232481675,0.1992809504795483,0.2631239083711021,-0.09273543602559275,0.08950201978073835,0.10845232774121705,0.0489114360479137,-0.1917458809398438,-0.2686921954604191,-0.33694177679173265,0.3217259938506807,0.21028768592298164,0.5100109758511682,-0.10291170508493153,0.03217675495783556,0.09967277885122172,-0.2676115302786606,-0.012058972646372013,-0.010102501994097679,-0.13834132651200637,0.21500644021492032,0.24448540090053505,-0.11000501008490549,0.29309182879248397,0.07967619893479494,-0.04372806055257694,0.014102604591981205,-0.024879603071820355,-0.5639833122295119,-0.3409347454071785,-0.4029792167693911,0.15293271977520995,-0.29901829219148457,-0.0763508601766425,-0.5645169552458658
r_JVH_g,-0.3969289913765177,-0.5947158857296992,-0.05223352839615014,-0.5557706828232645,0.46755628865665955,0.22827648224148867,-0.03670477722897214,-0.004387868695419961,-0.04143115212807391,0.16642065522055116,0.09282714049480134,-0.0008574964375638316,0.003525251690895459,0.12785788541385745,0.20725710570383704,0.21300168348061277,-0.19174118528323536,-0.10512477417664012,-0.11360624741800951,0.13598500464444552,0.1363241822183925,-0.003525538797784833,-0.5040443077459011,0.08131169172196984,-0.0524136440814873,0.14237465077233402,-0.46822063166208583,-0.04623737716561216,-0.018617470800058378,-0.1392689420585178,-0.20970902694261095,0.07247156592402781,-0.0365583292278604,-0.032729300971855224,-0.5813689265839228,0.004281807778611757,0.22117092537298344,-0.07482811791396138,-0.1033268135490939,-0.0620903810108393,0.14618091113881615,0.5476040294627298,-0.1124556309932796,0.05255484379984843,0.28650019305428476,0.006845566341680431,0.15616012888738062,0.12185219768149214,-0.009175372715779062,0.3143773550524447,-0.09722558760192701,0.3921488706930045,-0.06114324445572006,-0.35714151452195786,0.006870122507307563,-0.01386361194032748,-0.1255134963522302,-0.12169622164805638,0.48717967449374555,0.18322803279273803,0.20903431467989986,0.01711684198193275,-0.28816762491322656,0.010472239706203368,0.446351657241129,0.01073240909593487,0.2522203119932005,-0.2585800803079028,0.004068525288642988,0.07649460837113775,0.1918748773917578,0.16114659884142934,0.3389228803395099,-0.057411326499969384,0.047546673847258525,-0.5479151213018438,0.03851722679600922,0.1188756180285564,0.11194232646058389,-0.10647917519055561,-0.041410836359314196,-0.008657848788576672,0.1077508060730894,0.42817233270859223,0.32564242297199364,0.14189684350996057,0.3912895457375489,-0.24029969437131893,0.10325358273364316,-0.19850994760973784,-0.22711764833682135,-0.26183423832861674,-0.059493198558884686,-0.4626610696195108,-0.4522730024183286
r_JVH_i,-0.5199317696552539,-0.43838581677111144,-0.374659171378668,0.10893991746879372,-0.049964761773583,-0.19899487884293698,-0.09519252104635267,0.4995599290076971,0.09973981025259082,-1.028036530695693,-0.28176588202813946,0.011955197457329092,0.5079104829526031,0.09909593791690341,-0.17119371414058993,0.1645725161854621,-0.23252455276392858,0.35637907809918623,-0.7156245631283644,0.39044134223734606,0.09490684122338688,-0.2501656458558461,-0.6475451702642641,0.1332611969326427,0.273338969704894,0.05920559158238525,0.34798794196881655,-0.6358073178760462,0.5835223710830304,0.29175888975433484,0.5654679775514984,0.0605045640494879,-0.21760224103557757,0.5283323035251719,-1.457330059977365,-0.08773770022382266,0.7185256811254179,-0.027107724140940093,-0.12692558764857598,0.15601005044417615,0.9676526577247557,-0.7469850822542901,-1.5172012168180409,-0.232040243415506,0.7982324453223137,-0.11259918953924597,0.6297529383953222,0.22144864060300495,0.046096023353818794,0.2516661315447051,-0.43502334163273115,0.013316991161327785,0.04036124347830761,0.12192108329738183,0.1568689960863976,0.28632038225878986,0.34817507586384355,0.2872207753998799,0.36827276291959166,0.37894907078467366,0.6783596445929909,0.12750203355985157,0.23354893707501656,-0.04728849306485383,0.08933863655382535,0.17759659152330443,0.042138984580883054,-0.24346042823605352,-0.3398699949521591,-0.3260016804048318,0.29543617569355796,0.2713763251831516,0.5013352077366333,-0.08311729368275067,0.06728870850031665,0.12496056679068968,-0.22219497361992602,-0.002580929865837689,-0.016705040652578163,-0.11006712993687895,0.20637512176047146,0.20909330742493992,-0.1063063931091488,0.2595445223658084,0.06572294440835336,-0.06430187535097875,0.043377779123479954,-0.07210151238227347,-0.5919064329704469,-0.30309114233879875,-0.4690021514486382,0.1298938518444901,-0.2914745623499675,-0.046034163554085517,-0.5547122666077886
r_HVH_g,-0.35215223715666344,-0.5862743017158643,-0.04893694708015506,-0.5305316247808918,0.4577952803034764,0.22417532376900606,-0.036174083782076316,-0.002157419745978828,-0.03363063577608205,0.19387386154806663,0.0918731671503652,0.01092035652008505,0.003416104567938838,0.12035170658401917,0.22226423472504298,0.19365570339461868,-0.1927729104498912,-0.11561250409781287,-0.1140700183454264,0.1370904269824722,0.14507308695963683,-0.007031937564884849,-0.5046426799912433,0.08119298490457627,-0.05960582074729093,0.1546313194621849,-0.4670441063202855,-0.04594417773267523,-0.0442072653448351,-0.14398071121755596,-0.1985402253485855,0.07874092859915027,-0.03516783261798384,-0.03353661754798498,-0.5701764091289592,0.01210053289770574,0.21049835459361166,-0.05889883835633292,-0.09010993812744506,-0.07470151039925987,0.12876521591771706,0.5324343420255531,-0.09902053544092038,0.05834156567415505,0.286216278099408,-0.006364556056396964,0.1497776905762711,0.12761552706279033,-0.014305672182453932,0.29340455372842733,-0.11947080101793439,0.41090230716960363,-0.07873977405905208,-0.33166821429150684,-0.0024654812688638117,-0.005468241701695575,-0.11665350002548447,-0.14428812469937835,0.45570599462110106,0.1931532553703068,0.2105266609793084,0.014927493709400608,-0.2767642080918531,0.017827971257614372,0.4400802742198948,0.0039237487013759065,0.23740899588961284,-0.26114975955959885,-0.00902247350690466,0.06286743882375045,0.15543771938586382,0.12292389812275317,0.3147693673022367,-0.07046648005803657,0.05669933800737237,-0.5013140766948769,0.04378155173634024,0.07837451942899332,0.10487730286027208,-0.12933364746691822,-0.009270952457892001,-9.385321559474136e-05,0.08369969429396917,0.42945204262622294,0.3362403273430843,0.14577416544380117,0.3810328314018889,-0.1997981994470006,0.09629226672594537,-0.20222792245080168,-0.2514828781736602,-0.24598632668195552,-0.05635295430105458,-0.4310967904809555,-0.4021815347600697
