,VI_grd_M-1.0,VI_grd_M-0.98,VI_grd_M-0.96,VI_grd_M-0.94,VI_grd_M-0.92,VI_grd_M-0.9,VI_grd_M-0.88,VI_grd_M-0.86,VI_grd_M-0.84,VI_grd_M-0.82,VI_grd_M-0.8,VI_grd_M-0.78,VI_grd_M-0.76,VI_grd_M-0.74,VI_grd_M-0.72,VI_grd_M-0.7,VI_grd_M-0.68,VI_grd_M-0.66,VI_grd_M-0.64,VI_grd_M-0.62,VI_grd_M-0.6,VI_grd_M-0.58,VI_grd_M-0.56,VI_grd_M-0.54,VI_grd_M-0.52,VI_grd_M-0.5,VI_grd_M-0.48,VI_grd_M-0.46,VI_grd_M-0.44,VI_grd_M-0.42,VI_grd_M-0.4,VI_grd_M-0.38,VI_grd_M-0.36,VI_grd_M-0.34,VI_grd_M-0.32,VI_grd_M-0.3,VI_grd_M-0.28,VI_grd_M-0.26,VI_grd_M-0.24,VI_grd_M-0.22,VI_grd_M-0.2,VI_grd_M-0.18,VI_grd_M-0.16,VI_grd_M-0.14,VI_grd_M-0.12,VI_grd_M-0.1,VI_grd_M-0.08,VI_grd_M-0.06,VI_grd_M-0.04,VI_grd_M-0.02,VI_grd_M0.0,VI_grd_M0.02,VI_grd_M0.04,VI_grd_M0.06,VI_grd_M0.08,VI_grd_M0.1,VI_grd_M0.12,VI_grd_M0.14,VI_grd_M0.16,VI_grd_M0.18,VI_grd_M0.2,VI_grd_M0.22,VI_grd_M0.24,VI_grd_M0.26,VI_grd_M0.28,VI_grd_M0.3,VI_grd_M0.32,VI_grd_M0.34,VI_grd_M0.36,VI_grd_M0.38,VI_grd_M0.4,VI_grd_M0.42,VI_grd_M0.44,VI_grd_M0.46,VI_grd_M0.48,VI_grd_M0.5,VI_grd_M0.52,VI_grd_M0.54,VI_grd_M0.56,VI_grd_M0.58,VI_grd_M0.6,VI_grd_M0.62,VI_grd_M0.64,VI_grd_M0.66,VI_grd_M0.68,VI_grd_M0.7,VI_grd_M0.72,VI_grd_M0.74,VI_grd_M0.76,VI_grd_M0.78,VI_grd_M0.8,VI_grd_M0.82,VI_grd_M0.84,VI_grd_M0.86,VI_grd_M0.88,VI_grd_M0.9,VI_grd_M0.92,VI_grd_M0.94,VI_grd_M0.96,VI_grd_M0.98,VI_grd_S-1.0,VI_grd_S-0.98,VI_grd_S-0.96,VI_grd_S-0.94,VI_grd_S-0.92,VI_grd_S-0.9,VI_grd_S-0.88,VI_grd_S-0.86,VI_grd_S-0.84,VI_grd_S-0.82,VI_grd_S-0.8,VI_grd_S-0.78,VI_grd_S-0.76,VI_grd_S-0.74,VI_grd_S-0.72,VI_grd_S-0.7,VI_grd_S-0.68,VI_grd_S-0.66,VI_grd_S-0.64,VI_grd_S-0.62,VI_grd_S-0.6,VI_grd_S-0.58,VI_grd_S-0.56,VI_grd_S-0.54,VI_grd_S-0.52,VI_grd_S-0.5,VI_grd_S-0.48,VI_grd_S-0.46,VI_grd_S-0.44,VI_grd_S-0.42,VI_grd_S-0.4,VI_grd_S-0.38,VI_grd_S-0.36,VI_grd_S-0.34,VI_grd_S-0.32,VI_grd_S-0.3,VI_grd_S-0.28,VI_grd_S-0.26,VI_grd_S-0.24,VI_grd_S-0.22,VI_grd_S-0.2,VI_grd_S-0.18,VI_grd_S-0.16,VI_grd_S-0.14,VI_grd_S-0.12,VI_grd_S-0.1,VI_grd_S-0.08,VI_grd_S-0.06,VI_grd_S-0.04,VI_grd_S-0.02,VI_grd_S0.0,VI_grd_S0.02,VI_grd_S0.04,VI_grd_S0.06,VI_grd_S0.08,VI_grd_S0.1,VI_grd_S0.12,VI_grd_S0.14,VI_grd_S0.16,VI_grd_S0.18,VI_grd_S0.2,VI_grd_S0.22,VI_grd_S0.24,VI_grd_S0.26,VI_grd_S0.28,VI_grd_S0.3,VI_grd_S0.32,VI_grd_S0.34,VI_grd_S0.36,VI_grd_S0.38,VI_grd_S0.4,VI_grd_S0.42,VI_grd_S0.44,VI_grd_S0.46,VI_grd_S0.48,VI_grd_S0.5,VI_grd_S0.52,VI_grd_S0.54,VI_grd_S0.56,VI_grd_S0.58,VI_grd_S0.6,VI_grd_S0.62,VI_grd_S0.64,VI_grd_S0.66,VI_grd_S0.68,VI_grd_S0.7,VI_grd_S0.72,VI_grd_S0.74,VI_grd_S0.76,VI_grd_S0.78,VI_grd_S0.8,VI_grd_S0.82,VI_grd_S0.84,VI_grd_S0.86,VI_grd_S0.88,VI_grd_S0.9,VI_grd_S0.92,VI_grd_S0.94,VI_grd_S0.96,VI_grd_S0.98,VI_ird_M-1.0,VI_ird_M-0.98,VI_ird_M-0.96,VI_ird_M-0.94,VI_ird_M-0.92,VI_ird_M-0.9,VI_ird_M-0.88,VI_ird_M-0.86,VI_ird_M-0.84,VI_ird_M-0.82,VI_ird_M-0.8,VI_ird_M-0.78,VI_ird_M-0.76,VI_ird_M-0.74,VI_ird_M-0.72,VI_ird_M-0.7,VI_ird_M-0.68,VI_ird_M-0.66,VI_ird_M-0.64,VI_ird_M-0.62,VI_ird_M-0.6,VI_ird_M-0.58,VI_ird_M-0.56,VI_ird_M-0.54,VI_ird_M-0.52,VI_ird_M-0.5,VI_ird_M-0.48,VI_ird_M-0.46,VI_ird_M-0.44,VI_ird_M-0.42,VI_ird_M-0.4,VI_ird_M-0.38,VI_ird_M-0.36,VI_ird_M-0.34,VI_ird_M-0.32,VI_ird_M-0.3,VI_ird_M-0.28,VI_ird_M-0.26,VI_ird_M-0.24,VI_ird_M-0.22,VI_ird_M-0.2,VI_ird_M-0.18,VI_ird_M-0.16,VI_ird_M-0.14,VI_ird_M-0.12,VI_ird_M-0.1,VI_ird_M-0.08,VI_ird_M-0.06,VI_ird_M-0.04,VI_ird_M-0.02,VI_ird_M0.0,VI_ird_M0.02,VI_ird_M0.04,VI_ird_M0.06,VI_ird_M0.08,VI_ird_M0.1,VI_ird_M0.12,VI_ird_M0.14,VI_ird_M0.16,VI_ird_M0.18,VI_ird_M0.2,VI_ird_M0.22,VI_ird_M0.24,VI_ird_M0.26,VI_ird_M0.28,VI_ird_M0.3,VI_ird_M0.32,VI_ird_M0.34,VI_ird_M0.36,VI_ird_M0.38,VI_ird_M0.4,VI_ird_M0.42,VI_ird_M0.44,VI_ird_M0.46,VI_ird_M0.48,VI_ird_M0.5,VI_ird_M0.52,VI_ird_M0.54,VI_ird_M0.56,VI_ird_M0.58,VI_ird_M0.6,VI_ird_M0.62,VI_ird_M0.64,VI_ird_M0.66,VI_ird_M0.68,VI_ird_M0.7,VI_ird_M0.72,VI_ird_M0.74,VI_ird_M0.76,VI_ird_M0.78,VI_ird_M0.8,VI_ird_M0.82,VI_ird_M0.84,VI_ird_M0.86,VI_ird_M0.88,VI_ird_M0.9,VI_ird_M0.92,VI_ird_M0.94,VI_ird_M0.96,VI_ird_M0.98,VI_ird_S-1.0,VI_ird_S-0.98,VI_ird_S-0.96,VI_ird_S-0.94,VI_ird_S-0.92,VI_ird_S-0.9,VI_ird_S-0.88,VI_ird_S-0.86,VI_ird_S-0.84,VI_ird_S-0.82,VI_ird_S-0.8,VI_ird_S-0.78,VI_ird_S-0.76,VI_ird_S-0.74,VI_ird_S-0.72,VI_ird_S-0.7,VI_ird_S-0.68,VI_ird_S-0.66,VI_ird_S-0.64,VI_ird_S-0.62,VI_ird_S-0.6,VI_ird_S-0.58,VI_ird_S-0.56,VI_ird_S-0.54,VI_ird_S-0.52,VI_ird_S-0.5,VI_ird_S-0.48,VI_ird_S-0.46,VI_ird_S-0.44,VI_ird_S-0.42,VI_ird_S-0.4,VI_ird_S-0.38,VI_ird_S-0.36,VI_ird_S-0.34,VI_ird_S-0.32,VI_ird_S-0.3,VI_ird_S-0.28,VI_ird_S-0.26,VI_ird_S-0.24,VI_ird_S-0.22,VI_ird_S-0.2,VI_ird_S-0.18,VI_ird_S-0.16,VI_ird_S-0.14,VI_ird_S-0.12,VI_ird_S-0.1,VI_ird_S-0.08,VI_ird_S-0.06,VI_ird_S-0.04,VI_ird_S-0.02,VI_ird_S0.0,VI_ird_S0.02,VI_ird_S0.04,VI_ird_S0.06,VI_ird_S0.08,VI_ird_S0.1,VI_ird_S0.12,VI_ird_S0.14,VI_ird_S0.16,VI_ird_S0.18,VI_ird_S0.2,VI_ird_S0.22,VI_ird_S0.24,VI_ird_S0.26,VI_ird_S0.28,VI_ird_S0.3,VI_ird_S0.32,VI_ird_S0.34,VI_ird_S0.36,VI_ird_S0.38,VI_ird_S0.4,VI_ird_S0.42,VI_ird_S0.44,VI_ird_S0.46,VI_ird_S0.48,VI_ird_S0.5,VI_ird_S0.52,VI_ird_S0.54,VI_ird_S0.56,VI_ird_S0.58,VI_ird_S0.6,VI_ird_S0.62,VI_ird_S0.64,VI_ird_S0.66,VI_ird_S0.68,VI_ird_S0.7,VI_ird_S0.72,VI_ird_S0.74,VI_ird_S0.76,VI_ird_S0.78,VI_ird_S0.8,VI_ird_S0.82,VI_ird_S0.84,VI_ird_S0.86,VI_ird_S0.88,VI_ird_S0.9,VI_ird_S0.92,VI_ird_S0.94,VI_ird_S0.96,VI_ird_S0.98
B,-0.03675230529303936,-0.03581568878230625,-0.034879072271573136,-0.03394245576084002,-0.03300583925010691,-0.0320692227393738,-0.031132606228640683,-0.030195989717907577,-0.029259373207174456,-0.028322756696441343,-0.027386140185708233,-0.02644952367497512,-0.025512907164242003,-0.02457629065350889,-0.023639674142775773,-0.02270305763204266,-0.02176644112130955,-0.020829824610576437,-0.01989320809984332,-0.01895659158911021,-0.018019975078377094,-0.017083358567643984,-0.01614674205691087,-0.01521012554617776,-0.014273509035444646,-0.01333689252471153,-0.012400276013978416,-0.011463659503245304,-0.010527042992512189,-0.009590426481779078,-0.008653809971045966,-0.007717193460312852,-0.006780576949579738,-0.005843960438846626,-0.004907343928113511,-0.003970727417380398,-0.0030341109066472868,-0.0020974943959141735,-0.0011608778851810585,-0.00022426137444794535,0.0007123551362851662,0.0016489716470182811,0.002585588157751394,0.0035222046684845066,0.004458821179217621,0.005395437689950733,0.006332054200683846,0.00726867071141696,0.008205287222150075,0.009141903732883188,0.0100785202436163,0.011015136754349413,0.011951753265082526,0.01288836977581564,0.013824986286548753,0.014761602797281868,0.01569821930801498,0.016634835818748094,0.017571452329481207,0.01850806884021432,0.019444685350947434,0.020381301861680544,0.021317918372413657,0.022254534883146774,0.023191151393879887,0.024127767904612997,0.02506438441534611,0.026001000926079227,0.026937617436812337,0.027874233947545454,0.028810850458278567,0.029747466969011677,0.030684083479744783,0.031620699990477896,0.03255731650121101,0.03349393301194413,0.034430549522677246,0.035367166033410356,0.03630378254414347,0.03724039905487658,0.03817701556560969,0.0391136320763428,0.04005024858707592,0.040986865097809036,0.041923481608542146,0.042860098119275256,0.04379671463000837,0.04473333114074149,0.0456699476514746,0.046606564162207716,0.04754318067294083,0.04847979718367394,0.04941641369440705,0.05035303020514017,0.05128964671587328,0.052226263226606395,0.053162879737339505,0.054099496248072615,0.05503611275880573,0.05597272926953885,-0.04033559238087824,-0.03937094846638142,-0.03840630455188459,-0.03744166063738777,-0.03647701672289094,-0.035512372808394116,-0.03454772889389729,-0.03358308497940046,-0.03261844106490364,-0.03165379715040681,-0.030689153235909993,-0.029724509321413163,-0.02875986540691634,-0.02779522149241951,-0.026830577577922687,-0.025865933663425857,-0.02490128974892904,-0.02393664583443221,-0.022972001919935384,-0.02200735800543856,-0.02104271409094173,-0.020078070176444907,-0.019113426261948084,-0.01814878234745126,-0.017184138432954434,-0.016219494518457604,-0.01525485060396078,-0.014290206689463954,-0.013325562774967128,-0.012360918860470305,-0.011396274945973481,-0.010431631031476653,-0.009466987116979826,-0.008502343202483003,-0.007537699287986176,-0.006573055373489349,-0.005608411458992525,-0.0046437675444957,-0.0036791236299988724,-0.002714479715502047,-0.0017498358010052235,-0.0007851918865083966,0.00017945202798842877,0.0011440959424852543,0.0021087398569820805,0.003073383771478905,0.004038027685975731,0.005002671600472556,0.005967315514969382,0.006931959429466208,0.007896603343963034,0.008861247258459859,0.009825891172956683,0.010790535087453508,0.011755179001950335,0.012719822916447162,0.013684466830943985,0.014649110745440811,0.015613754659937636,0.016578398574434463,0.01754304248893129,0.018507686403428113,0.019472330317924936,0.020436974232421766,0.021401618146918593,0.022366262061415416,0.023330905975912242,0.02429554989040907,0.025260193804905892,0.02622483771940272,0.027189481633899545,0.02815412554839637,0.029118769462893195,0.030083413377390025,0.03104805729188684,0.03201270120638367,0.032977345120880505,0.033941989035377325,0.03490663294987415,0.03587127686437097,0.0368359207788678,0.037800564693364624,0.03876520860786145,0.03972985252235828,0.040694496436855104,0.041659140351351924,0.04262378426584875,0.04358842818034558,0.044553072094842404,0.04551771600933923,0.04648235992383606,0.04744700383833288,0.04841164775282971,0.04937629166732653,0.05034093558182336,0.05130557949632018,0.05227022341081701,0.05323486732531383,0.054199511239810656,0.05516415515430749,-0.0035373615284561184,-0.0033079282386232626,-0.0030784949487904084,-0.0028490616589575525,-0.0026196283691246984,-0.0023901950792918425,-0.002160761789458988,-0.0019313284996261323,-0.0017018952097932764,-0.001472461919960422,-0.001243028630127568,-0.001013595340294712,-0.0007841620504618562,-0.0005547287606290019,-0.000325295470796146,-9.586218096329017e-05,0.00013357110886956408,0.0003630043987024183,0.0005924376885352742,0.0008218709783681293,0.0010513042682009852,0.0012807375580338402,0.0015101708478666945,0.0017396041376995495,0.001969037427532405,0.0021984707173652606,0.0024279040071981156,0.0026573372970309706,0.0028867705868638256,0.0031162038766966815,0.0033456371665295357,0.0035750704563623915,0.0038045037461952465,0.004033937036028102,0.004263370325860957,0.004492803615693813,0.004722236905526667,0.004951670195359523,0.005181103485192377,0.005410536775025233,0.005639970064858087,0.005869403354690943,0.006098836644523798,0.006328269934356653,0.006557703224189508,0.006787136514022363,0.007016569803855219,0.007246003093688074,0.007475436383520929,0.007704869673353784,0.007934302963186639,0.008163736253019496,0.008393169542852349,0.008622602832685206,0.008852036122518059,0.009081469412350916,0.009310902702183769,0.009540335992016626,0.00976976928184948,0.009999202571682336,0.010228635861515192,0.010458069151348046,0.010687502441180902,0.010916935731013756,0.011146369020846612,0.011375802310679466,0.011605235600512322,0.011834668890345177,0.012064102180178032,0.012293535470010886,0.012522968759843744,0.012752402049676597,0.012981835339509452,0.013211268629342307,0.013440701919175164,0.013670135209008017,0.013899568498840872,0.01412900178867373,0.014358435078506584,0.01458786836833944,0.01481730165817229,0.01504673494800515,0.015276168237838002,0.015505601527670857,0.015735034817503716,0.015964468107336566,0.016193901397169422,0.01642333468700228,0.016652767976835132,0.01688220126666799,0.017111634556500846,0.017341067846333696,0.017570501136166556,0.01779993442599941,0.018029367715832263,0.01825880100566512,0.018488234295497976,0.01871766758533083,0.018947100875163686,0.01917653416499654,-0.0069227101054347455,-0.006677801062091019,-0.006432892018747293,-0.006187982975403566,-0.005943073932059841,-0.005698164888716114,-0.005453255845372387,-0.005208346802028662,-0.004963437758684936,-0.0047185287153412095,-0.004473619671997484,-0.004228710628653758,-0.003983801585310031,-0.0037388925419663045,-0.0034939834986225772,-0.003249074455278851,-0.003004165411935126,-0.002759256368591399,-0.0025143473252476727,-0.0022694382819039476,-0.00202452923856022,-0.0017796201952164936,-0.0015347111518727687,-0.0012898021085290428,-0.0010448930651853162,-0.0007999840218415894,-0.0005550749784978628,-0.00031016593515413707,-6.525689181041042e-05,0.0001796521515333154,0.0004245611948770412,0.0006694702382207679,0.0009143792815644945,0.0011592883249082202,0.0014041973682519468,0.0016491064115956731,0.001894015454939399,0.002138924498283125,0.002383833541626852,0.002628742584970578,0.002873651628314304,0.0031185606716580307,0.0033634697150017566,0.0036083787583454825,0.003853287801689209,0.004098196845032934,0.004343105888376661,0.004588014931720388,0.004832923975064114,0.00507783301840784,0.005322742061751566,0.0055676511050952926,0.0058125601484390185,0.006057469191782744,0.006302378235126471,0.006547287278470198,0.006792196321813923,0.00703710536515765,0.007282014408501376,0.0075269234518451035,0.00777183249518883,0.008016741538532554,0.008261650581876282,0.008506559625220008,0.008751468668563734,0.00899637771190746,0.009241286755251186,0.009486195798594914,0.00973110484193864,0.009976013885282367,0.010220922928626093,0.010465831971969817,0.010710741015313543,0.010955650058657269,0.011200559102000997,0.011445468145344723,0.01169037718868845,0.011935286232032176,0.012180195275375902,0.012425104318719626,0.012670013362063352,0.012914922405407082,0.013159831448750806,0.013404740492094532,0.01364964953543826,0.013894558578781984,0.014139467622125711,0.014384376665469437,0.014629285708813165,0.014874194752156887,0.015119103795500617,0.015364012838844341,0.015608921882188067,0.015853830925531793,0.01609873996887552,0.016343649012219248,0.01658855805556297,0.016833467098906697,0.017078376142250423,0.017323285185594152
V,-0.04432854397528057,-0.04328924515254137,-0.04224994632980217,-0.04121064750706297,-0.040171348684323774,-0.03913204986158458,-0.03809275103884538,-0.03705345221610619,-0.036014153393366985,-0.03497485457062779,-0.0339355557478886,-0.03289625692514939,-0.031856958102410196,-0.030817659279670995,-0.029778360456931795,-0.028739061634192598,-0.027699762811453404,-0.026660463988714207,-0.025621165165975006,-0.024581866343235805,-0.023542567520496605,-0.02250326869775741,-0.021463969875018214,-0.020424671052279013,-0.019385372229539816,-0.018346073406800615,-0.017306774584061414,-0.016267475761322217,-0.015228176938583018,-0.014188878115843823,-0.013149579293104625,-0.012110280470365426,-0.011070981647626226,-0.010031682824887029,-0.008992384002147831,-0.00795308517940863,-0.006913786356669435,-0.005874487533930236,-0.004835188711191036,-0.0037958898884518388,-0.0027565910657126424,-0.001717292242973442,-0.0006779934202342451,0.0003613054025049532,0.0014006042252441525,0.0024399030479833493,0.0034792018707225482,0.004518500693461747,0.005557799516200945,0.006597098338940143,0.007636397161679342,0.00867569598441854,0.009714994807157738,0.010754293629896937,0.011793592452636135,0.012832891275375334,0.013872190098114532,0.01491148892085373,0.015950787743592928,0.016990086566332125,0.018029385389071326,0.019068684211810523,0.020107983034549717,0.021147281857288917,0.022186580680028118,0.023225879502767312,0.02426517832550651,0.02530447714824571,0.026343775970984907,0.027383074793724108,0.028422373616463308,0.029461672439202502,0.0305009712619417,0.0315402700846809,0.032579568907420094,0.0336188677301593,0.034658166552898495,0.03569746537563769,0.036736764198376896,0.03777606302111609,0.038815361843855284,0.03985466066659449,0.040893959489333685,0.04193325831207289,0.04297255713481209,0.044011855957551284,0.04505115478029048,0.04609045360302968,0.04712975242576888,0.04816905124850808,0.04920835007124728,0.050247648893986474,0.05128694771672567,0.052326246539464875,0.053365545362204066,0.05440484418494326,0.05544414300768247,0.05648344183042166,0.057522740653160855,0.05856203947590006,-0.04432854397528057,-0.04328924515254137,-0.04224994632980217,-0.04121064750706297,-0.040171348684323774,-0.03913204986158458,-0.03809275103884538,-0.03705345221610619,-0.036014153393366985,-0.03497485457062779,-0.0339355557478886,-0.03289625692514939,-0.031856958102410196,-0.030817659279670995,-0.029778360456931795,-0.028739061634192598,-0.027699762811453404,-0.026660463988714207,-0.025621165165975006,-0.024581866343235805,-0.023542567520496605,-0.02250326869775741,-0.021463969875018214,-0.020424671052279013,-0.019385372229539816,-0.018346073406800615,-0.017306774584061414,-0.016267475761322217,-0.015228176938583018,-0.014188878115843823,-0.013149579293104625,-0.012110280470365426,-0.011070981647626226,-0.010031682824887029,-0.008992384002147831,-0.00795308517940863,-0.006913786356669435,-0.005874487533930236,-0.004835188711191036,-0.0037958898884518388,-0.0027565910657126424,-0.001717292242973442,-0.0006779934202342451,0.0003613054025049532,0.0014006042252441525,0.0024399030479833493,0.0034792018707225482,0.004518500693461747,0.005557799516200945,0.006597098338940143,0.007636397161679342,0.00867569598441854,0.009714994807157738,0.010754293629896937,0.011793592452636135,0.012832891275375334,0.013872190098114532,0.01491148892085373,0.015950787743592928,0.016990086566332125,0.018029385389071326,0.019068684211810523,0.020107983034549717,0.021147281857288917,0.022186580680028118,0.023225879502767312,0.02426517832550651,0.02530447714824571,0.026343775970984907,0.027383074793724108,0.028422373616463308,0.029461672439202502,0.0305009712619417,0.0315402700846809,0.032579568907420094,0.0336188677301593,0.034658166552898495,0.03569746537563769,0.036736764198376896,0.03777606302111609,0.038815361843855284,0.03985466066659449,0.040893959489333685,0.04193325831207289,0.04297255713481209,0.044011855957551284,0.04505115478029048,0.04609045360302968,0.04712975242576888,0.04816905124850808,0.04920835007124728,0.050247648893986474,0.05128694771672567,0.052326246539464875,0.053365545362204066,0.05440484418494326,0.05544414300768247,0.05648344183042166,0.057522740653160855,0.05856203947590006,-0.007307210717500192,-0.007056619895927098,-0.006806029074354006,-0.006555438252780913,-0.006304847431207822,-0.00605425660963473,-0.005803665788061636,-0.005553074966488545,-0.005302484144915452,-0.00505189332334236,-0.00480130250176927,-0.004550711680196176,-0.004300120858623084,-0.004049530037049991,-0.0037989392154768984,-0.0035483483939038056,-0.003297757572330714,-0.003047166750757622,-0.002796575929184529,-0.002545985107611437,-0.002295394286038344,-0.0020448034644652514,-0.0017942126428921602,-0.0015436218213190677,-0.0012930309997459752,-0.0010424401781728826,-0.0007918493565997902,-0.0005412585350266977,-0.0002906677134536052,-4.0076891880512695e-05,0.00021051392969257874,0.00046110475126567125,0.0007116955728387643,0.0009622863944118563,0.001212877215984949,0.0014634680375580414,0.0017140588591311333,0.001964649680704226,0.0022152405022773185,0.0024658313238504104,0.0027164221454235027,0.002967012966996595,0.0032176037885696877,0.00346819461014278,0.0037187854317158727,0.003969376253288965,0.004219967074862057,0.004470557896435149,0.004721148718008242,0.004971739539581335,0.005222330361154427,0.005472921182727519,0.005723512004300612,0.005974102825873705,0.0062246936474467975,0.0064752844690198885,0.006725875290592981,0.006976466112166074,0.007227056933739166,0.0074776477553122585,0.007728238576885351,0.007978829398458443,0.008229420220031534,0.008480011041604629,0.00873060186317772,0.008981192684750812,0.009231783506323905,0.009482374327896998,0.00973296514947009,0.009983555971043183,0.010234146792616274,0.010484737614189367,0.01073532843576246,0.01098591925733555,0.011236510078908643,0.011487100900481736,0.01173769172205483,0.011988282543627922,0.012238873365201013,0.012489464186774107,0.012740055008347198,0.012990645829920289,0.013241236651493384,0.013491827473066476,0.013742418294639567,0.01399300911621266,0.014243599937785753,0.014494190759358844,0.014744781580931938,0.01499537240250503,0.015245963224078124,0.015496554045651215,0.015747144867224307,0.0159977356887974,0.01624832651037049,0.016498917331943586,0.016749508153516675,0.017000098975089768,0.01725068979666286,0.017501280618235953,-0.007307210717500192,-0.007056619895927098,-0.006806029074354006,-0.006555438252780913,-0.006304847431207822,-0.00605425660963473,-0.005803665788061636,-0.005553074966488545,-0.005302484144915452,-0.00505189332334236,-0.00480130250176927,-0.004550711680196176,-0.004300120858623084,-0.004049530037049991,-0.0037989392154768984,-0.0035483483939038056,-0.003297757572330714,-0.003047166750757622,-0.002796575929184529,-0.002545985107611437,-0.002295394286038344,-0.0020448034644652514,-0.0017942126428921602,-0.0015436218213190677,-0.0012930309997459752,-0.0010424401781728826,-0.0007918493565997902,-0.0005412585350266977,-0.0002906677134536052,-4.0076891880512695e-05,0.00021051392969257874,0.00046110475126567125,0.0007116955728387643,0.0009622863944118563,0.001212877215984949,0.0014634680375580414,0.0017140588591311333,0.001964649680704226,0.0022152405022773185,0.0024658313238504104,0.0027164221454235027,0.002967012966996595,0.0032176037885696877,0.00346819461014278,0.0037187854317158727,0.003969376253288965,0.004219967074862057,0.004470557896435149,0.004721148718008242,0.004971739539581335,0.005222330361154427,0.005472921182727519,0.005723512004300612,0.005974102825873705,0.0062246936474467975,0.0064752844690198885,0.006725875290592981,0.006976466112166074,0.007227056933739166,0.0074776477553122585,0.007728238576885351,0.007978829398458443,0.008229420220031534,0.008480011041604629,0.00873060186317772,0.008981192684750812,0.009231783506323905,0.009482374327896998,0.00973296514947009,0.009983555971043183,0.010234146792616274,0.010484737614189367,0.01073532843576246,0.01098591925733555,0.011236510078908643,0.011487100900481736,0.01173769172205483,0.011988282543627922,0.012238873365201013,0.012489464186774107,0.012740055008347198,0.012990645829920289,0.013241236651493384,0.013491827473066476,0.013742418294639567,0.01399300911621266,0.014243599937785753,0.014494190759358844,0.014744781580931938,0.01499537240250503,0.015245963224078124,0.015496554045651215,0.015747144867224307,0.0159977356887974,0.01624832651037049,0.016498917331943586,0.016749508153516675,0.017000098975089768,0.01725068979666286,0.017501280618235953
