,0.96,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,0.960000
0,EVSct,-2.304162927081611,-1.1097864301417244,-1.6797662571098761,-0.8175522905632542,-1.0212978843228047,-0.4970717926624584,-0.5410049660296974,-0.16577376394742013,-0.36492806409477396,-0.032967995824598716,-0.2711337723366489,0.02590940875880527,-1.0303823118292352,0.7556105606702918
1,SZTau,-2.3765658425435614,-1.0340966069867283,-1.8090175450311152,-0.8277386332936496,-1.099882667378919,-0.5032650890425389,-0.7203353533771919,-0.3035031859813835,-0.5934486282324573,-0.2292929227825624,-0.5292014223882402,-0.20545425104866405,-1.188075243158581,0.7114488354752907
2,SSSct,-1.590065392676449,-0.8565301022327297,-1.2194766885718304,-0.6981252774665683,-0.7414418266516739,-0.4244601686996732,-0.4308044673428623,-0.19992748689820303,-0.3416277595000127,-0.13607396067763175,-0.2792493978769862,-0.09410449604239907,-0.7671109221033025,0.4989112599660954
3,QZNor,-2.1745089350891282,-0.6047992728598195,-1.6856928510612275,-0.5181846616532602,-1.0249012534452266,-0.315056274285182,-0.7182161235513924,-0.23932355389765822,-0.5876791734218104,-0.17724297534115527,-0.5436980584587225,-0.18240438732169756,-1.1224493991712512,0.6318608697857506
4,ADGem,-1.225382882845891,-1.0370421507029741,-0.9372208459984239,-0.817316887310608,-0.5698302743670418,-0.4969286674848492,-0.32763796976442405,-0.26844629200488823,-0.2616453686258766,-0.2072337225046271,-0.23238333984144452,-0.18137436707239746,-0.5923501135738504,0.3841373358882775
5,YAur,-1.3748895901988212,-1.0947315622901495,-1.0699148080860295,-0.8798618345808573,-0.6505082033163065,-0.5349559954251613,-0.5055885179912499,-0.418759564589821,-0.4419587938249251,-0.3643395344913632,-0.4165103572281769,-0.34537898880428125,-0.743228378440918,0.3777531084926401
6,STTau,-1.80696474419486,-1.041741054287865,-1.3310324267410485,-0.7751666413378131,-0.8092677154585581,-0.47130131793339014,-0.5511762858743403,-0.3159389129662794,-0.46090783423953763,-0.25645660127185804,-0.4129577870056417,-0.23087729640013605,-0.8953844655856643,0.5354117845268022
7,BFOph,-1.531310117031409,-0.42760991578223684,-1.1986186457774224,-0.3739854830665227,-0.7287601366326732,-0.22738317370444552,-0.48182701662319277,-0.14981722942343254,-0.39995236768011333,-0.11894087082674928,-0.3748482187523411,-0.12846614943808166,-0.7858860837495252,0.4532439870776213
8,SYCas,-1.856682504528634,-0.9949245018303656,-1.4439181536530132,-0.809661874523649,-0.8779022374210328,-0.49227441971037855,-0.6058880442058256,-0.34392399233853765,-0.4971621594162988,-0.2724121410493546,-0.43036199823770505,-0.2316301818644157,-0.9519858495770851,0.5444597096541818
9,XSct,-1.2431055702433744,-1.390260245888711,-0.929196019993911,-1.0809798080150246,-0.5649511801562982,-0.6572357232731347,-0.5008419404793338,-0.5349133683557898,-0.42297769874994545,-0.43977624183145186,-0.35953738855432005,-0.36712756891384507,-0.6701016330295304,0.32983665452790717
