,-0.7,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,-0.700000
0,EVSct,-0.9638875822567353,-0.44989726479175324,-0.8824690965433474,-0.46148492491993415,-0.9568589565927847,-0.5179434358313605,-0.9674437538159951,-0.5076080717219147,-1.0157132364624792,-0.5092975173537577,-0.8824690965433437,-0.4614849249199213,-0.9448069537024476,0.04799559647213982
1,SZTau,-1.0586680091503937,-0.3259125286387354,-0.9657579809552018,-0.34035314640069275,-0.9560956434226888,-0.35915460228394525,-1.0176696174738484,-0.36734054315044823,-1.111814505957995,-0.3800130349984962,-0.9657579809551946,-0.340353146400675,-1.0126272896525537,0.05711475002302116
2,SSSct,-0.5242845540276454,-0.25923595714139436,-0.5089516542552809,-0.28563043022317974,-0.5335260245212091,-0.3175966750058844,-0.5476458875399302,-0.3146982123845703,-0.6051470415238509,-0.3291628232639219,-0.5089516542552713,-0.2856304302231687,-0.5380844693538646,0.03290761871569085
3,QZNor,-0.9320560865564754,-0.0759331957490011,-0.8613678276585418,-0.09154865854570907,-0.8360299280574457,-0.0927807971378366,-0.9173695468531619,-0.10790971495181471,-0.9925790502537826,-0.10630199117184899,-0.8613678276585363,-0.09154865854569733,-0.9001283778396573,0.05319325628913687
4,ADGem,-0.33115546680237984,-0.3569869544940445,-0.31261410116202026,-0.3655426571175031,-0.30621529968281114,-0.3777165859909089,-0.3075512045126971,-0.37735782083535724,-0.33359524800067014,-0.3910345387806992,-0.3126141011620161,-0.3655426571174872,-0.3172909035537657,0.010949379447088414
5,YAur,-0.4645885463874787,-0.32250776872678494,-0.40250151896231257,-0.32308465481170784,-0.34187632341735186,-0.3140154516527534,-0.4114849761457055,-0.3402920450930082,-0.45149450510033146,-0.35405790767550255,-0.4025015189623106,-0.3230846548116935,-0.4124078981625818,0.039628294626202924
6,STTau,-0.7274731812051223,-0.31134270327685004,-0.6055307283148648,-0.2957230504856778,-0.5789322313805794,-0.2998776584461434,-0.6325744839225457,-0.3135388967796509,-0.6900261596872197,-0.3244275809499482,-0.6055307283148598,-0.2957230504856669,-0.640011252137532,0.05214538227831727
7,BFOph,-0.5181226298169425,0.005997885683698281,-0.490656829713601,-0.006749905481405062,-0.4725259489939658,-0.003640024352097103,-0.5072774190352063,-0.006612645928687238,-0.5591924946342537,-0.0077459087501751105,-0.490656829713593,-0.00674990548138621,-0.5064053586512604,0.027593427310074
8,SYCas,-0.7479922243520488,-0.32912222426897164,-0.7067986173798707,-0.3405391225265235,-0.6771985922406757,-0.33919007783795774,-0.74731945028416,-0.35926618543774375,-0.7998203531526497,-0.36530107977745396,-0.7067986173798683,-0.34053912252650925,-0.7309879757982122,0.03949115007380634
9,XSct,-0.3721549791289601,-0.46134106389538027,-0.28148787139026454,-0.45859290941955866,-0.2362764036951606,-0.47060643171726085,-0.34550260438422387,-0.5175040173848722,-0.36657125171997745,-0.5336347204383487,-0.2814878713902624,-0.4585929094195387,-0.31391349695147486,0.05048620558669014
10,YLac,-0.6917272092604126,-0.4615962876081847,-0.6272411530053913,-0.46638416132639343,-0.6117380210871385,-0.47938069609482276,-0.6369810211587588,-0.48361038088055125,-0.6839331826552679,-0.4969419225426109,-0.6272411530053933,-0.4663841613263814,-0.6464769566953937,0.03024222474859208
11,TVul,-0.6617634108489339,-0.2875310453638562,-0.6212319268363682,-0.30019979966970245,-0.6034529574865486,-0.30639945605487123,-0.6444253544131424,-0.31449619490214836,-0.6875470359151928,-0.31908644282324333,-0.6212319268363636,-0.3001997996696853,-0.6399421020560916,0.028266876321298942
12,XYCas,-0.7366190061893697,-0.26205744832561534,-0.7603029794666494,-0.29228595019162495,-0.7328852220069956,-0.2842941880155965,-0.791015629817609,-0.29794320117742185,-0.8466643593102556,-0.3008903847302016,-0.7603029794666454,-0.2922859501916111,-0.7712983627095875,0.03870578793589907
13,TVel,-0.4157125661941141,-0.09764311014030576,-0.3626591724587194,-0.10200609721307943,-0.34450280129886024,-0.1066976743982745,-0.3642413724014101,-0.1073370640339917,-0.4139589400281009,-0.1174958542243914,-0.36265917245871626,-0.10200609721307094,-0.37728900413998684,0.027368759744567966
14,VZCyg,-0.4449573297407681,-0.3071954204657454,-0.42759564201541617,-0.3244763818035767,-0.437552103999692,-0.3463489574988925,-0.44342733791460937,-0.3435750498388441,-0.46700866816703684,-0.3495100201745442,-0.427595642015407,-0.3244763818035548,-0.44135612064215496,0.013344686390521564
15,CFCas,-0.31421806082433024,-0.06343292011032502,-0.2879138177339812,-0.07431287860775453,-0.286150804624138,-0.08485039369619575,-0.2869115330236874,-0.07840527061497571,-0.34174243660009385,-0.09255055323256604,-0.28791381773397673,-0.07431287860774537,-0.3008084117567012,0.020800332022152746
16,VLac,-0.8499014008022088,-0.39411525187567503,-0.7752499148631956,-0.4009286850809427,-0.7624775697345952,-0.4135871553944038,-0.8199090179178962,-0.4267388580077224,-0.8927996263458537,-0.44098452180933306,-0.7752499148631882,-0.40092868508092866,-0.8125979074211562,0.04686703180210367
17,V0386Cyg,-0.5192432028996203,0.041209650442593886,-0.4834325221671736,0.02752908349226098,-0.525046444999761,0.0013088749561921565,-0.5058329923927615,0.02358018762226321,-0.5785790096687549,0.015079872881164025,-0.48343252216717686,0.027529083492268906,-0.5159277823825413,0.03223121406201088
18,CRSer,-0.7797096297474957,-0.5693463751748576,-0.750787599882862,-0.5955806062661648,-0.7583160496941551,-0.626263775353217,-0.7977543030285716,-0.6351690381160643,-0.8646658155246627,-0.6564078327741959,-0.7507875998828588,-0.5955806062661458,-0.7836701662934343,0.03995768913846119
19,V1162Aql,-0.41817294138766126,-0.06995016875301598,-0.43269230269324604,-0.09504768855916634,-0.4241704268989847,-0.09799429257819882,-0.4482360274285071,-0.09941577244237275,-0.4907965340860605,-0.10286926135091927,-0.43269230269323755,-0.09504768855914801,-0.44112675586461614,0.024063469209467718
20,CVMon,-0.413394597136658,-0.062718122880959,-0.2776217633838695,-0.03540624954588971,-0.27599946057704083,-0.04706893079445148,-0.2953725170182197,-0.047757870980211184,-0.3306432961821245,-0.05241987117534237,-0.2776217633838692,-0.03540624954587808,-0.31177556628029696,0.049268605508976875
21,SWCas,-0.568863640192282,-0.28654150590379274,-0.5289596660405935,-0.3013063719429363,-0.5429659277384039,-0.32619834004524006,-0.5621959217985382,-0.32593629498581767,-0.6220881813763165,-0.3411896682333578,-0.5289596660405833,-0.3013063719429257,-0.5590055005311195,0.03201447215426476
22,XLac,-1.150034000122095,-0.5401011353540396,-1.0420321947250788,-0.5489807211629985,-1.0456141726328214,-0.5777884822729338,-1.0833992111568358,-0.5780556298896655,-1.1783480949441398,-0.5969421585642732,-1.0420321947250728,-0.5489807211629759,-1.0902433113843406,0.05480967770164174
23,VCen,-0.6014828271458416,-0.2246914396553283,-0.5215979253191444,-0.21963941635162507,-0.4999148102078856,-0.22191221708117914,-0.533002627307971,-0.2274856299105707,-0.5802089211748239,-0.234663998246315,-0.5215979253191402,-0.21963941635160963,-0.5429675060791345,0.03577037226600424
24,FMCas,-0.5879483263283036,-0.09719092589472438,-0.548403682081651,-0.10852065707327352,-0.5561315396550106,-0.12095985244863265,-0.5744502934078844,-0.11686009374306554,-0.6405714231489061,-0.12557641673680975,-0.5484036820816424,-0.108520657073255,-0.5759848244505663,0.03222964639386807
25,CSVel,-0.47119744679403086,-0.16605779626094982,-0.3831089413385113,-0.1565969644293267,-0.35828576965443004,-0.15859555104914252,-0.4009966230680034,-0.16996747108640956,-0.43236465796168655,-0.17372256245243772,-0.38310894133850587,-0.15659696442930945,-0.4048437300258613,0.03716508932645453
26,MWCyg,-0.8352007148808284,0.0028887722144973664,-0.7907482648756832,-0.01690184476986128,-0.824695207462525,-0.039680859384134265,-0.8445051265961391,-0.02803799017146399,-0.9368162462894946,-0.03299794526696324,-0.7907482648756773,-0.01690184476984523,-0.837118970830058,0.049079215516940104
27,FMAql,-0.6126653068852644,-0.4293822696391146,-0.6021680933564899,-0.46073208504042673,-0.6781794104752628,-0.5209446752590486,-0.6321819425083252,-0.4924960296143201,-0.6909903638236106,-0.5113307553228005,-0.6021680933564865,-0.46073208504041535,-0.6363922017342399,0.03570807828379767
28,CRCep,-0.45672174678159705,0.10989147316495705,-0.3915779804124867,0.1130456559094244,-0.42163583294510637,0.09700947008170609,-0.42264840120227076,0.10948553056033154,-0.5052355895687484,0.09719184461454002,-0.39157798041247627,0.11304565590944428,-0.4315662552204476,0.039657355833219915
29,RSCas,-0.7089907592368434,-0.1384986413071233,-0.6486834840299125,-0.1437815345732077,-0.6135535476030872,-0.13649159798198468,-0.6874353285661701,-0.15551981520568722,-0.7592808077270192,-0.16357757865383662,-0.6486834840299063,-0.14378153457319,-0.6777712351988231,0.04748327728751004
30,RRLac,-0.9102400961063741,-0.19574177528667577,-0.8395337951092902,-0.19600515850905428,-0.8123344933165174,-0.18695415629894174,-0.8884088665215102,-0.20430324111380996,-0.9511222000009737,-0.20245028544909385,-0.8395337951092893,-0.19600515850903677,-0.873528874360659,0.04768985785028673
31,XXSgr,-0.5739218682370224,-0.2262803777134076,-0.480901290233126,-0.21563677273875217,-0.4862836485022728,-0.230480578577047,-0.5181721053498626,-0.2358544687494502,-0.563358809621772,-0.24316551741032458,-0.4809012902331235,-0.21563677273874535,-0.5172565020295299,0.038600400100135004
32,BBSgr,-0.5644415069724728,-0.23051599648681098,-0.5289943989988906,-0.24897559225182955,-0.5333317373665509,-0.26971771582723647,-0.5447751332090511,-0.2650217546019086,-0.5997684619684213,-0.2765356814318745,-0.5289943989988847,-0.24897559225181667,-0.5500509395857118,0.025406830185098126
33,VCar,-0.5793843931793264,-0.019397035295564965,-0.5477150099694212,-0.031235128812184685,-0.5391237185827645,-0.03193843672803612,-0.5627358400474747,-0.029261716983570038,-0.6195189171668166,-0.031047973681443533,-0.5477150099694186,-0.031235128812172594,-0.5660321481525369,0.027218502402826535
34,V0495Cyg,-1.1068646215184532,-0.7177787726560231,-1.0200301575343005,-0.7438367301521944,-1.002159694862893,-0.7778988252441617,-1.0865273039687213,-0.8013906522909832,-1.1790298404523716,-0.8284189219440683,-1.0200301575343016,-0.7438367301521743,-1.0691069626451737,0.06206334186958991
35,USgr,-0.5534505035190779,-0.22615772819041247,-0.5254384831180254,-0.24403679396896186,-0.5374862550341823,-0.2652851792346129,-0.5519410371993101,-0.26215959082501755,-0.5990785550250188,-0.2700269065688569,-0.5254384831180138,-0.24403679396894482,-0.5488055528356047,0.02509630774726974
36,TWCMa,-0.45139184828903584,-0.03369737419145121,-0.40343034118023563,-0.029493935710337454,-0.40717143127218713,-0.03138022324313144,-0.417445686062186,-0.02681117323573879,-0.46520473825987163,-0.030569394556472715,-0.4034303411802357,-0.029493935710329235,-0.42467906437395864,0.024555238822416177
37,xSgr,-0.9457174682157331,-0.4780811115069781,-0.8245933756983779,-0.4631736711583558,-0.7998717253044803,-0.4669307641412727,-0.8560058016791301,-0.48059113678073334,-0.9016128464452257,-0.4843854846549768,-0.8245933756983799,-0.46317367115834546,-0.8587324321735545,0.050345628913839056
38,V0600Aql,-0.7015912269685418,-0.335743435195718,-0.6929784945029043,-0.3624430308642205,-0.7932617534239876,-0.4230084746340746,-0.7495353151774022,-0.3922192088491248,-0.8034872260402082,-0.4001625251310873,-0.6929784945028976,-0.3624430308642016,-0.7389720851026569,0.04627688882081236
39,V0459Cyg,-0.5866932527566674,-0.1382506893276717,-0.5511054718854755,-0.15166638735160382,-0.6182147680537287,-0.19240686209799113,-0.5884431529765043,-0.16732219939314671,-0.6622467992934319,-0.18066320680217357,-0.5511054718854766,-0.1516663873516001,-0.5929681528085474,0.03873357833196465
40,CKSct,-0.1928899375523792,0.2834525151165745,-0.2378103431181307,0.2554486462149568,-0.25441563495045044,0.2533221177560966,-0.274607660654033,0.255857742395918,-0.33778993963170845,0.25153590161137973,-0.23781034311812213,0.2554486462149655,-0.25588730983747066,0.04412648580171019
41,TZMon,-0.41907587383624434,-0.4719899663181348,-0.0018363125447463033,-0.3385274847873315,0.004882890920849151,-0.3638564406002802,0.008898935005119409,-0.36590695815634716,-0.015820149222807445,-0.3915327285369872,-0.0018363125447383652,-0.33852748478731487,-0.07079780370376132,0.1559437232106933
42,V1344Aql,-0.5262282564883308,-0.6243261311677692,-0.5828934836460095,-0.690245841639382,-0.5916563465026012,-0.736604706923866,-0.6384745262668228,-0.7525663549841798,-0.6927428659679414,-0.7800646768543225,-0.5828934836460042,-0.6902458416393572,-0.6024814937529516,0.05186799589647966
43,RSOri,-0.6731278457332066,-0.413461227076209,-0.602429564981844,-0.41481452348552855,-0.617749852916573,-0.43975468262999273,-0.639201743080722,-0.4414542303342867,-0.6862601618723317,-0.45302818169747106,-0.6024295649818419,-0.41481452348551384,-0.6368664555944199,0.03290725241841949
44,BKAur,-0.48781644846439903,-0.12133100687313136,-0.4642052252985504,-0.122719765563062,-0.4523935425664513,-0.1157056963247759,-0.4877393424157382,-0.12322999438764488,-0.5217460717259039,-0.12241395761793473,-0.464205225298544,-0.12271976556305486,-0.47968430929493117,0.02281884139700862
45,GHLup,-0.3744701612483374,-0.07639176219583677,-0.3947048484724292,-0.11316319767970899,-0.3853285256655149,-0.1257771161390968,-0.40413561074804355,-0.12475254357895747,-0.46951376757086055,-0.14045703550355898,-0.3947048484724183,-0.11316319767968543,-0.4038096270296007,0.030782272210804252
46,FNAql,-0.47872075860495045,-0.05280328154970558,-0.44751500380423004,-0.057148026067145856,-0.49652020935123997,-0.08078818362251944,-0.4708143455630148,-0.05936431922235766,-0.5204135500976139,-0.06307162396639795,-0.44751500380422804,-0.05714802606712912,-0.4769164785375463,0.025966922492874432
47,YZSgr,-0.48476174071678935,-0.17356446936183753,-0.47043751841808873,-0.189074628680537,-0.48538586939275963,-0.20516166965139457,-0.5030017209240638,-0.20432888083144712,-0.5443940153675381,-0.2093798450897464,-0.47043751841809006,-0.18907462868052152,-0.493069730539555,0.025447085996050535
48,SNor,-0.538134044310725,-0.1421628542990093,-0.49994121705199124,-0.15605394636651354,-0.47314460974887906,-0.15783470952345896,-0.5128718693565688,-0.16507595516325227,-0.5719133048467279,-0.17540470287935958,-0.4999412170519904,-0.15605394636650108,-0.5159910437278138,0.03156567700732389
49,DDCas,-0.3336473612021185,-0.17198044470571333,-0.33690536629842993,-0.18860824826750414,-0.3676803462023489,-0.2111896900331363,-0.3503389445367407,-0.19833592562481342,-0.4013761260894232,-0.21316258767698942,-0.3369053662984246,-0.18860824826748873,-0.35447558510458105,0.02395265588694649
50,BZCyg,-0.6313120275540545,-0.29285968186715183,-0.5480676437908242,-0.2971844130243785,-0.5150231023814457,-0.30519569581279976,-0.5675673417626627,-0.31886814925825174,-0.650977738948105,-0.3432530553300739,-0.54806764379082,-0.29718441302436116,-0.5768359163713187,0.0483504808796421
51,SYAur,-0.5500474621265742,-0.4919194208305124,-0.4887462886027916,-0.48433733499359705,-0.49960724084979374,-0.5021470450341509,-0.5179615245921666,-0.5077324881181955,-0.526135026214131,-0.5109175480993164,-0.4887462886027914,-0.48433733499358655,-0.5118739718313747,0.022052601827066802
52,YSct,-0.5350673516039813,-0.11962839533600941,-0.5138204179056417,-0.1405613539037041,-0.5208648610360733,-0.15722575852308424,-0.5360406340395089,-0.15267829041286363,-0.6125758243704904,-0.16868925193736084,-0.513820417905637,-0.14056135390368715,-0.5386982511435554,0.03423931746299884
53,TWNor,-0.6303210355076339,0.10027941446568618,-0.4905734266451278,0.11718138378110514,-0.5074899869048352,0.09818608634182563,-0.5559926527702944,0.09387015798507797,-0.6177046081504126,0.09458191368773679,-0.49057342664512293,0.11718138378112058,-0.5487758561039046,0.05763742979773127
54,ZLac,-0.651026192627523,-0.2322811941531111,-0.6039375329783595,-0.2408970191032786,-0.6249453704990239,-0.26169803865465907,-0.6201685547040496,-0.24891300622272422,-0.6826670334324078,-0.2596613428490348,-0.6039375329783556,-0.24089701910325675,-0.6311137028699533,0.027955876403696744
55,XXCen,-0.7002047992123629,-0.22226870744510785,-0.645439022851497,-0.22708094692275696,-0.6317883521776883,-0.2298603179242529,-0.6691126819420943,-0.23481614779296542,-0.716611557124865,-0.23689671159467499,-0.6454390228514951,-0.2270809469227387,-0.6680992393600005,0.030904935869564096
56,TYSct,-0.7324213702561221,-0.18077289892588566,-0.6814738069210977,-0.1869507884707213,-0.690867322545511,-0.19763000628461952,-0.7443242014020152,-0.2076493955577018,-0.8051174050453169,-0.2110006410947945,-0.6814738069210934,-0.18695078847070648,-0.7226129855151927,0.044285459797190986
57,V340Nor,-0.5630738052734633,-1.6712512868199778e-05,-0.5297650913144759,-0.01683066033035647,-0.48096986616139514,-0.004549269425141754,-0.5362508796477324,-0.01548684930603127,-0.6199603513465677,-0.02881686624033284,-0.5297650913144706,-0.0168306603303405,-0.5432975141763509,0.04197010045819598
58,AAGem,-0.15808634444247616,-0.09329588974952431,-0.15917458145898086,-0.10320729409231287,-0.12480267320691255,-0.09440736500193884,-0.1605216408682522,-0.10799968818274783,-0.20755614800318406,-0.1251351846963062,-0.1591745814589786,-0.10320729409230231,-0.16155266157313072,0.024122158889148898
59,RXAur,-0.5219501557589422,-0.19360843016807033,-0.4675437946699061,-0.19023776123691075,-0.45573460703796137,-0.19095706633645093,-0.5078259332683444,-0.2059984946232031,-0.5416743400046614,-0.20779377996587928,-0.46754379466990365,-0.19023776123689945,-0.4937121042349532,0.03190824064985996
