,0.9,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,0.900000
0,EVSct,-0.2625935564818576,-0.13138491391820556,-0.251602602478999,-0.13564859069860127,-0.2716885763118839,-0.1677304402463304,-0.2703543772917129,-0.17360908610382345,-0.27416024843249037,-0.16631101736609352,-0.2703543772917123,-0.17360908610382159,-0.26679228971477603,0.008441238792806527
1,SZTau,-0.2782292880152743,-0.1036060737345575,-0.26397264807463405,-0.10769137617117458,-0.24569436917049395,-0.10441734853150021,-0.22848038452480912,-0.09785172074747123,-0.23495442480800383,-0.0894510424579394,-0.22848038452480857,-0.09785172074746958,-0.24663524985300392,0.02018200322092675
2,SSSct,-0.18307626338424332,-0.08856403141358492,-0.18045956533833815,-0.09822489101277473,-0.18120255535474228,-0.10820915067875415,-0.16787179917307382,-0.09926498100116475,-0.1816749839989379,-0.10530676056612277,-0.16787179917307285,-0.09926498100116299,-0.1770261610704014,0.006116302270174355
3,QZNor,-0.25466726103822257,-0.055834994339332734,-0.24408525811873769,-0.0617839984071568,-0.22094694172933765,-0.05329202517128192,-0.21598213843059744,-0.061637468080090456,-0.20877696190636127,-0.03894729186811493,-0.2159821384305971,-0.06163746808008909,-0.2267401166089756,0.017536207540672952
4,ADGem,-0.15131491228782032,-0.11090815172493038,-0.14629562668385823,-0.11278587820890311,-0.1374466349032641,-0.10854564885490918,-0.11729453458840654,-0.08882243123369149,-0.11655581152343547,-0.08566928982686577,-0.11729453458840447,-0.08882243123368959,-0.13103367576253153,0.014782977931246931
5,YAur,-0.17287659815826442,-0.10595221579868416,-0.16161717440425602,-0.10428064331489721,-0.1308035625837769,-0.0803772201999956,-0.13261304174815408,-0.08454393142338809,-0.13295232150826883,-0.07982546087557191,-0.13261304174815303,-0.0845439314233868,-0.14391262335847887,0.019051843630593607
6,STTau,-0.21893058875708615,-0.10823740216942572,-0.19904186856325967,-0.10017575610458204,-0.17939415083313606,-0.08996795843916632,-0.173193298694173,-0.08977234255542674,-0.179022146011821,-0.08711083438937725,-0.1731932986941728,-0.08977234255542448,-0.18712922525894146,0.0187568601878647
7,BFOph,-0.1818434049266967,-0.04004580037844431,-0.17635237295842165,-0.04496418223165627,-0.15897759664799488,-0.037093293536320494,-0.1398456673140069,-0.027194642633731274,-0.13437473142099632,-0.012065182257338896,-0.13984566731400588,-0.027194642633729095,-0.15520657343035374,0.018753957466818943
8,SYCas,-0.2261179774329324,-0.10692337755278815,-0.21951595599023208,-0.11130078724815029,-0.200382515370985,-0.10135959643635067,-0.20984163533229905,-0.1178034370943124,-0.22070600447053107,-0.12005257991804606,-0.20984163533229724,-0.11780343709430999,-0.2144009539882128,0.009756483635971478
9,XSct,-0.1530511596829428,-0.1359711476476811,-0.13971049432135968,-0.1331466205332222,-0.12070464470527809,-0.12017432121698121,-0.17362333407560326,-0.17056113580056126,-0.19129066379937612,-0.18561028375145522,-0.17362333407560324,-0.17056113580055893,-0.15866727177669385,0.02267016199872032
10,YLac,-0.2156736497730109,-0.13176191696421533,-0.2040644139554427,-0.13151575415229275,-0.1882158016793306,-0.12408128636046217,-0.16612783051904514,-0.10557499117916683,-0.16005027034819744,-0.09272460807943608,-0.16612783051904484,-0.10557499117916415,-0.18337663279901192,0.02116613055178474
11,TVul,-0.20957915831837506,-0.09710746399419776,-0.20232238192584645,-0.10120458860006226,-0.18592594212400992,-0.09402578760920398,-0.17394649825673386,-0.08831898023494744,-0.16438591787468917,-0.07036690896995403,-0.17394649825673394,-0.08831898023494603,-0.1850177327927314,0.016016488252832185
12,XYCas,-0.22696124911929147,-0.08976296349492974,-0.23013098630342305,-0.10271420955544047,-0.21124370487985697,-0.09283876538618407,-0.2117605548377564,-0.10228848235288851,-0.2230029711119052,-0.10439894523346795,-0.211760554837756,-0.1022884823528875,-0.2191433368483315,0.008642306524843584
13,TVel,-0.16233761288537998,-0.06074354672135836,-0.15216940637977958,-0.0608710693084714,-0.13482124217782437,-0.051822777072980455,-0.10682890624503391,-0.02930242516592732,-0.10097269935408684,-0.01611975850798887,-0.10682890624503451,-0.0293024251659264,-0.12732646221452318,0.02407942105572791
14,VZCyg,-0.17045741930986083,-0.09957819989116935,-0.1665291525813219,-0.10528485502096394,-0.16255749222104898,-0.10836250143188782,-0.14394090026838033,-0.09246556105782924,-0.12912362535991095,-0.07234596816851374,-0.1439409002683796,-0.09246556105782656,-0.1527582483348171,0.013006433644900348
15,CFCas,-0.14456682159364542,-0.05276337660011774,-0.13849457754816275,-0.05585658664408931,-0.12824992195416846,-0.052983272346536325,-0.09644429882435374,-0.025966556575276634,-0.10355622451949656,-0.026785760702736916,-0.09644429882435379,-0.025966556575275437,-0.11795935721069678,0.02060610282965637
16,VLac,-0.24300724164086576,-0.11988740640737866,-0.23132027885993162,-0.12153481867628473,-0.21687289709381477,-0.11774778173855713,-0.2161959990604574,-0.12392774973036264,-0.23695421793871024,-0.1348528326183845,-0.21619599906045753,-0.12392774973036097,-0.22675777227570623,0.011114444788115595
17,V0386Cyg,-0.18057814264644947,-0.03275650187071566,-0.17402472289695575,-0.03785436594853782,-0.17833260039538879,-0.05255229910455687,-0.13780041604349735,-0.02155826035658712,-0.14951575661126362,-0.022748178386868708,-0.13780041604349752,-0.021558260356585965,-0.15967534243950876,0.019166621085020485
18,CRSer,-0.23200820677274644,-0.14918327150333158,-0.22761553179315624,-0.15828466456460377,-0.22218964828166587,-0.16247004544556534,-0.22097966124250717,-0.16428928302076543,-0.24548187387303924,-0.18118011895543853,-0.22097966124250737,-0.16428928302076373,-0.22820909720093707,0.005081438354459346
19,V1162Aql,-0.16562090209838745,-0.05222887702385972,-0.16668960837353344,-0.06235548317671091,-0.1548197854221155,-0.058406387176606026,-0.1390127242550127,-0.04944359429812555,-0.13751715487126737,-0.04047425637652445,-0.1390127242550118,-0.04944359429812427,-0.15044548321255471,0.012688650812910098
20,CVMon,-0.15877940176808675,-0.06232683397557853,-0.13631559485023975,-0.04958851176904288,-0.1272693183039642,-0.04836792752521877,-0.11117567022596099,-0.03738262438869507,-0.10332830539067979,-0.022741812798157065,-0.11117567022596114,-0.03738262438869391,-0.12467399346081547,0.01928500842565289
