,0.06,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,0.060000
0,EVSct,-1.0916697939910271,-0.6236439476639041,-0.7884655746573622,-0.4877033155788669,-0.5218024911909441,-0.3261072242031591,-0.24598313716549253,-0.1518952075456266,-0.15352702366995746,-0.09285846503916886,-0.09382740338422543,-0.058036694553883744,-0.48254590400983477,0.3612899737499887
1,SZTau,-1.2326032323913592,-0.4392852594000524,-0.8830046035016919,-0.3502098098816576,-0.5212757097977337,-0.2165231029808794,-0.2626300749499343,-0.10540472134486814,-0.17327087131886604,-0.06629718092304812,-0.10507754781670017,-0.04167496737591511,-0.5296436732960476,0.41544625802687213
2,SSSct,-0.43800354316230067,-0.3401407546764238,-0.3644957196198291,-0.2880954895893614,-0.22964991150931183,-0.1878429443145218,-0.10684468432484445,-0.08795686597184169,-0.06917687465305432,-0.055850088614355725,-0.04337499063475826,-0.03428336326113282,-0.20859095398401642,0.1480981221209869
3,QZNor,-1.0443380580462591,-0.06757932740737138,-0.7645140776258008,-0.06779835942197127,-0.438415375016726,-0.03269191849866128,-0.22938646471016072,-0.019418567163255233,-0.1487741431889426,-0.010063697458095558,-0.09097717523746948,-0.008068004771213236,-0.4527342156375598,0.3525943262926944
4,ADGem,-0.150830893599193,-0.4854912728738945,-0.1416381111144256,-0.3788017630221915,-0.07277712978201784,-0.22933318935299496,-0.02726733194805435,-0.10872486332442938,-0.013387005609131822,-0.06856153073528269,-0.016854935222615913,-0.04507740979963887,-0.07045923454590641,0.0578725952780808
5,YAur,-0.3492387644919054,-0.43422256304970613,-0.24366696219307737,-0.3306087978623785,-0.09738768872708116,-0.18537145305606137,-0.06171530166069733,-0.09643972539393464,-0.03760921393494192,-0.060964742732966565,-0.028996368500975783,-0.03934244694562136,-0.1364357165847798,0.12638390534327548
6,STTau,-0.7401341919733049,-0.4176207063647859,-0.4741200942618087,-0.29955135821875756,-0.2609858635757103,-0.17561461052527944,-0.13499354941420164,-0.08757262061811133,-0.08661514978082926,-0.05487724087448148,-0.05642029121715443,-0.03564661162803087,-0.29221152337050155,0.25466545622469017
7,BFOph,-0.4288410905901998,0.05424781978540516,-0.3437297439766057,0.028454481740689402,-0.18755224304102133,0.02882634467242795,-0.09346489680682016,0.01415548976609008,-0.05973558862919832,0.010184487466221054,-0.0409038395332148,0.0033860833271443236,-0.19237123376284337,0.14885653996693884
8,SYCas,-0.7706449144732752,-0.44405790556987024,-0.5890666198747553,-0.3504209065057561,-0.3288019219218381,-0.20274508838024324,-0.17302479819693878,-0.1027285437601807,-0.10917218612276207,-0.06327463393665911,-0.07009892776509537,-0.041700087874183354,-0.34013489472577746,0.2623738275453031
9,XSct,-0.21179498116766093,-0.6406602664218514,-0.10630754383660976,-0.484420664613628,-0.02451055911176639,-0.2934387809552901,-0.039846002507062064,-0.15517513505253192,-0.020161871299477593,-0.09785850335734228,-0.012650597716556133,-0.05764605908901935,-0.06921192593985548,0.07836865151416969
10,YLac,-0.6869818386843497,-0.6410397704669974,-0.4987630280762543,-0.4932643103648593,-0.2836259545423255,-0.2994941189139253,-0.13645405891814513,-0.14394137584792158,-0.08536335767778354,-0.09032002842076067,-0.05935280034107436,-0.05869845293341683,-0.2917568397066554,0.2362410986970874
11,TVul,-0.642427268969211,-0.3822140413636259,-0.4919421130149339,-0.3046327988362657,-0.2779082262004882,-0.18011546517466254,-0.13892142022379786,-0.08788990898561325,-0.08610581788214955,-0.05377991283709936,-0.05854111144877633,-0.036251303061513564,-0.2826409929565595,0.22018789585964807
12,XYCas,-0.7537335458091325,-0.34433616154512925,-0.6497980183841522,-0.2956499957964501,-0.3672326493882655,-0.1648600702054468,-0.18750752739531235,-0.0824035591926279,-0.11879621008930774,-0.05004156264999324,-0.07732596418771337,-0.03518234949977592,-0.35906565254231393,0.2597050946097792
13,TVel,-0.2765627894030204,-0.09986081191657584,-0.19844295935131445,-0.07966832385712487,-0.09920028640240133,-0.042296301443435685,-0.046056808705720834,-0.019228766859050554,-0.02989759386902393,-0.012363458198742728,-0.023614712162805803,-0.009480530538996916,-0.11229585831571444,0.09869657208162241
14,VZCyg,-0.3200481926335729,-0.41145391807585613,-0.2721506432976218,-0.3321885106794827,-0.16341592322658494,-0.20768560919051376,-0.07230232735481756,-0.09752784955486998,-0.04079657320290296,-0.06003038673106706,-0.03238592655241562,-0.039530432770855745,-0.150183264377986,0.11177061217468107
15,CFCas,-0.12564587449448816,-0.04899208440321057,-0.11360146704173651,-0.048234477540070486,-0.05893012297648634,-0.027218949948698043,-0.020426487368269047,-0.009639568586232543,-0.015060832097776145,-0.007238487166370003,-0.013518574577965917,-0.0057399028272673985,-0.05786389309278701,0.0477068400389353
16,VLac,-0.9221784231562602,-0.5406990703426073,-0.6667638928410718,-0.41896751553460876,-0.3876550641650879,-0.25408836097311405,-0.19708399655000458,-0.12509179051436195,-0.12827462476972007,-0.0788236725379873,-0.0793449032480864,-0.049857134348616744,-0.3968834841217052,0.3117592047376705
17,V0386Cyg,-0.43050732298328503,0.1066058354881898,-0.3355296219034759,0.06736366332260316,-0.223797942895191,0.032241703105390346,-0.09298615381068635,0.024162649126904558,-0.06371851623560555,0.014874006734407669,-0.039928025006513906,0.008016275935390588,-0.19774459713912632,0.14561619747249827
18,CRSer,-0.8178070042213291,-0.8012584023765794,-0.638997360513792,-0.6399118074588109,-0.38478309573763325,-0.40086178314673315,-0.18974100364684593,-0.1941742111632108,-0.12249457964073522,-0.12308203721975822,-0.07604068590114069,-0.07614950508759624,-0.3716439549435793,0.275590561668065
19,V1162Aql,-0.2802212360585786,-0.05868288544966366,-0.2779357291975422,-0.07177001664496474,-0.15418089521610812,-0.036289881299728544,-0.07389612683047947,-0.016603321745823872,-0.04568375110454119,-0.009358448766167898,-0.03307435177450627,-0.008540631980748586,-0.14416534836362596,0.10178874451350362
20,CVMon,-0.2731160930746803,-0.04792921905648023,-0.10191922600869263,-0.004072583031710902,-0.051924428106298964,-0.0011450232242252306,-0.023230808964640706,0.0005182528591150329,-0.01278053196650214,0.0010062954129233526,-0.012128387895034246,-0.000484637380772264,-0.0791832460026415,0.10247023021821967
21,SWCas,-0.5042902660631792,-0.38074264897692545,-0.38720628918318056,-0.30588884000906236,-0.23616462337770505,-0.1937791671793665,-0.11166717014041036,-0.09168163341743105,-0.07265740395305006,-0.058320984118859526,-0.04607754841279699,-0.036400771961077244,-0.22634388352172033,0.17057117330188976
22,XLac,-1.368459586730665,-0.7577722909517534,-0.9695814636264104,-0.5870174997367151,-0.5830546720676096,-0.367407778387582,-0.28441559294701974,-0.17524445497466548,-0.1869400876712975,-0.11086491232532461,-0.11538019417154174,-0.06985508246866626,-0.5846385995357574,0.46170680932083946
23,VCen,-0.5527932568794823,-0.28877490007171724,-0.37885017031660956,-0.21319082004162618,-0.20645397700023044,-0.12180872136534948,-0.10199129954875806,-0.059050993006565945,-0.06405337887192611,-0.0364354605460392,-0.04508317026767586,-0.025369707584951696,-0.2248708754807804,0.19149496324395285
24,FMCas,-0.5326681762086826,-0.09918843806673291,-0.4092766819653117,-0.08706282994134065,-0.2452505394336606,-0.05213898504686107,-0.11572877798368969,-0.022385094526530196,-0.07645475555445606,-0.014023596467468896,-0.04870392515387083,-0.010360476763017268,-0.23801380938327857,0.1810788271586093
25,CSVel,-0.35906584682173887,-0.2015898003593043,-0.2216549558096481,-0.14163298585059514,-0.10871225548320324,-0.0781123162036261,-0.058239025725749474,-0.03998708565508461,-0.03367901832529975,-0.023915142863074654,-0.026376939741347222,-0.01685432531621875,-0.1346213403178311,0.12694066072851895
26,MWCyg,-0.9003192874502346,0.049624733923142816,-0.6843556635703426,0.016931281640285012,-0.4305930025743744,0.003953668509569158,-0.2052361687793427,0.007054240595952978,-0.13731776689207986,0.004996498125087484,-0.08143832396486991,0.00201482251519583,-0.40654336887187403,0.30087260698834456
27,FMAql,-0.5694210076838454,-0.5931392443154857,-0.470303255489533,-0.48684878677125354,-0.3294788089668199,-0.3281784541373638,-0.13486344488190613,-0.1468864489810209,-0.08681324393370866,-0.0932761904334897,-0.0559660874032538,-0.05793500562577783,-0.27447430805984446,0.19226233413478627
28,CRCep,-0.33754125315966366,0.2087320418063462,-0.23126794000258266,0.16443128241132435,-0.15243170892330674,0.09828706273798105,-0.0654153244944284,0.05263524860240502,-0.04865023128883912,0.0317437761824679,-0.027520884860305767,0.019567322606950016,-0.14380455712152107,0.11336120398625177
29,RSCas,-0.712651816515365,-0.16061080718165072,-0.5231016557998878,-0.12708652744410362,-0.28487889452155,-0.062857828729356,-0.1531767124515891,-0.03519853228712671,-0.1008434032373602,-0.02183087263884448,-0.06224909704018569,-0.015123296765846228,-0.3061502632609896,0.2429839490059335
30,RRLac,-1.0118988440966195,-0.24572829357576392,-0.7397308397719397,-0.18636419365959347,-0.4220625664781511,-0.09768329462800512,-0.21978769211442595,-0.05136738627710604,-0.14025690153654946,-0.02981720627101417,-0.08802796993286052,-0.02217733904548949,-0.43696080232175766,0.34264032332968153
31,XXSgr,-0.511811581316993,-0.2911375661966705,-0.33265648690455696,-0.2086475242267875,-0.19704677346219115,-0.12772196062697,-0.09707584845708081,-0.061824773870303606,-0.06059155118622537,-0.038182083666000274,-0.03958612194164182,-0.024829055382986995,-0.20646139387811488,0.17408171292351718
32,BBSgr,-0.49771478987935386,-0.29743570534895025,-0.3872457136534383,-0.24648954410542245,-0.22951582911426963,-0.15480048440462632,-0.10589319707783347,-0.07149202411879149,-0.06807185433576396,-0.0450379289417103,-0.04608223992475825,-0.029332255748543784,-0.22242060399756955,0.17072139902211877
33,VCar,-0.519934064488864,0.016486927069361057,-0.40849498830784325,0.0006619467454797856,-0.23351301932931834,0.009296906846581243,-0.11184612147830976,0.00664864669228097,-0.07212955284984979,0.005397116577958189,-0.048610903608632794,7.877166271350045e-05,-0.23242144167713633,0.17902863003023767
34,V0495Cyg,-1.3042690237672478,-1.0219694587901174,-0.9446075281090682,-0.8081934463759844,-0.5530656567621425,-0.5055089004381002,-0.28545237285742897,-0.24926695956170855,-0.18708015116390814,-0.15842143238405662,-0.1124082958449791,-0.09617502011873971,-0.5644805047507958,0.438682859221295
35,USgr,-0.48137175409734795,-0.29095519289914085,-0.38320948677390926,-0.2408836436708393,-0.23238296503018327,-0.1517414807175489,-0.10826827535837329,-0.07054338413825559,-0.0679301140897301,-0.043700711858615904,-0.045601928926093535,-0.028665153596827808,-0.2197940873792729,0.16410663840351758
36,TWCMa,-0.32961597844314233,-0.004776913967654783,-0.2447212439387336,0.002638329380947685,-0.14244946577105375,0.009682143848649405,-0.06369092855696552,0.007460858694967355,-0.040425958772486476,0.00549543987151066,-0.029121828028709162,0.0003139611963336175,-0.1416709005851818,0.1140440789317773
37,xSgr,-1.064651803759798,-0.6655518241644087,-0.7227723614394626,-0.4896201671548279,-0.41346170047211417,-0.2909021113909305,-0.20904797028244534,-0.1429406729226698,-0.13008528633383612,-0.08774032892284715,-0.08600991101129618,-0.05826479989142344,-0.4376715055498255,0.3630570299252328
38,V0600Aql,-0.7016491067861083,-0.453903292986485,-0.5733797607635561,-0.37528345853492395,-0.40889999456593984,-0.26059024757665533,-0.17375922787778636,-0.11365054470924224,-0.10992553912236262,-0.07043686050760989,-0.06823219153086214,-0.04465873156565367,-0.3393076367744359,0.2336292319414411
39,V0459Cyg,-0.5308019487639113,-0.16024211581606437,-0.4123434127301524,-0.13603641709041023,-0.2880957186236954,-0.1014463424439212,-0.12036659295989507,-0.039110332721562814,-0.08090792590877974,-0.02534108682141996,-0.04906886611488809,-0.01618833363375853,-0.24693074418355368,0.17724083276803967
40,CKSct,0.05476257214144353,0.4668080519727693,-0.05673032672862588,0.32606918287163367,-0.037028893508152555,0.20616230653597145,-0.016348472916578843,0.10114908044802504,-0.014248798100866156,0.06345350866422492,-0.006750908880705148,0.038802232761725314,-0.012724137998914175,0.04211548894422016
41,TZMon,-0.2815638484395592,-0.6564946162218609,0.2111176080879285,-0.34813754925355167,0.14191946486840826,-0.2197679584818233,0.07761739079791881,-0.10492957172139764,0.05189936542241545,-0.06866388300076301,0.025122995362464734,-0.041428368361170614,0.037685496016596105,0.19003823162500438
42,V1344Aql,-0.44089372502779206,-0.8830103664523052,-0.4484251513913713,-0.7473638339891371,-0.26976709171894453,-0.47701080289129005,-0.1369490685566862,-0.23308455909225703,-0.08717329261489352,-0.14848713231453994,-0.05336259301557229,-0.08893629624470403,-0.23942848705421002,0.15466925192520148
43,RSOri,-0.6593255773669378,-0.5694655033876693,-0.4706000450756328,-0.4347289666181341,-0.28777486913062994,-0.2721472219938156,-0.13719009842008983,-0.12996907623440376,-0.08584143172805433,-0.08129802263986355,-0.056001405363999876,-0.051732747027556286,-0.28278890451422406,0.22264139479281594
44,BKAur,-0.3837774157073034,-0.13508345064529498,-0.3137052213715539,-0.10317986568457391,-0.17365836891170366,-0.048512961297366264,-0.0869891665311281,-0.024496344229387422,-0.052042282674134424,-0.013373874446451467,-0.03733092134321389,-0.012278404016463546,-0.1745838960898395,0.13303229405402292
45,GHLup,-0.2152375334677565,-0.06826119124999877,-0.234817165950304,-0.09233245605534232,-0.12737513363841274,-0.055463498467748895,-0.05927941664807841,-0.025000980283715772,-0.041311241752383134,-0.017080795101727275,-0.027943242748084546,-0.010987562270582812,-0.11766062236750324,0.08177659535989171
46,FNAql,-0.3702526101274195,-0.033186378938498406,-0.29476058857436854,-0.02875110348716628,-0.20411127856567812,-0.024415517797965636,-0.08137951944713812,-0.0033286062631400423,-0.05176851829874228,-0.0011820896667373015,-0.03507651004034942,-0.003421381314970745,-0.17289150417561597,0.12565090283859964
