,0.24,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,0.240000
0,EVSct,-0.40617483992958187,-0.2063360294722768,-0.37856753385386455,-0.18929536984831824,-0.3785675338538643,-0.18929536984831802,-0.33740535068960703,-0.061895356815229195,-0.2542009568319507,0.13262697404994278,-0.1797972432738524,0.34526362071622474,-0.32245224307212017,0.05816124218716581
1,SZTau,-0.42784044516705094,-0.183686861016736,-0.4292340387189903,-0.1932884161986333,-0.4292340387189907,-0.19328841619863313,-0.5781502542519968,-0.2467923891347964,-0.7491184217047231,-0.2925629230081885,-1.0299024434438004,-0.41687549394367424,-0.6072466070009255,0.15524989338153633
2,SSSct,-0.1924906922297166,-0.1305524565407303,-0.1981340229869507,-0.14247998071441736,-0.19813402298695112,-0.142479980714417,-0.1894649551922118,-0.10774556022860882,-0.20373841870406978,-0.09067434209585275,-0.20653106858319917,-0.050076300981860514,-0.19808219678051653,0.005136320366862152
3,QZNor,-0.36737761484480835,-0.055225368667309815,-0.3808907586827943,-0.07194325931560061,-0.3808907586827943,-0.07194325931560037,-0.5753052607872249,-0.16063343099500083,-0.7366232488551456,-0.1798359650135388,-1.077656068146566,-0.340946531078373,-0.5864572849998889,0.1820957598376828
4,ADGem,-0.08336432287583978,-0.18456827562495612,-0.08748973269817525,-0.18920309177328104,-0.08748973269817517,-0.1892030917732806,-0.05096746529239062,-0.19972970954991237,-0.030516887087156275,-0.24478830141177604,-0.05214875976023816,-0.33755352319832566,-0.06532948340199586,0.019452996535017312
5,YAur,-0.12810220782419748,-0.20183106138233986,-0.13950576583651664,-0.2137207111032187,-0.1395057658365169,-0.2137207111032186,-0.2898599820900473,-0.40152013028037004,-0.4210299405569188,-0.5850395627311162,-0.6586848170341801,-0.877804041844531,-0.2961147465297295,0.13903244307355747
6,STTau,-0.2573949256611801,-0.1859743597511219,-0.24186387234928414,-0.17268019535194537,-0.24186387234928441,-0.1726801953519451,-0.35105999924816866,-0.263486926730958,-0.4620687463167426,-0.3513925471397018,-0.6469822327717111,-0.5006219962779349,-0.3668722747827285,0.10427070464203514
7,BFOph,-0.1749089608916589,-0.0022038205952392784,-0.18995767021154267,-0.015417181309599551,-0.18995767021154286,-0.01541718130959925,-0.2579609802534774,-0.04047425567343751,-0.33005469719356956,-0.05356842374477005,-0.5214448314667212,-0.1632676298146971,-0.2773808017047521,0.08087523642157289
8,SYCas,-0.2722723012725079,-0.17196513184017556,-0.28611507729877433,-0.186202326760793,-0.28611507729877467,-0.18620232676079285,-0.4245086611178339,-0.30105593739508557,-0.5405864008432089,-0.38594819129869984,-0.7043137521243905,-0.5031020895720328,-0.41898521165924835,0.11923100664048134
9,XSct,-0.08866760032607907,-0.2902640720469476,-0.08434400090440619,-0.2925589566894123,-0.08434400090440625,-0.292558956689412,-0.28348786433432444,-0.5574526339661913,-0.3799217125492281,-0.7484162990698718,-0.4710091555202987,-0.949446423381918,-0.23196238908979042,0.1292000852814282
10,YLac,-0.24716882255637243,-0.24648801109934038,-0.24614754616282547,-0.2492166751668487,-0.2461475461628259,-0.24921667516684873,-0.2883555688239858,-0.29380823454388794,-0.33984833233254474,-0.35148148358616094,-0.5029320414462809,-0.5153756437334651,-0.3117666429141392,0.057733630801174815
11,TVul,-0.23744774289611711,-0.1529074966096543,-0.2474661266046724,-0.1646622352298452,-0.2474661266046724,-0.16466223522984477,-0.3245653813877079,-0.22011783609785412,-0.37981855027060907,-0.24753280740200137,-0.5692238996986125,-0.3952063840686075,-0.3343313045770652,0.07837875360720765
12,XYCas,-0.2727480756632174,-0.11475502480850566,-0.3082652838782594,-0.14760325145646935,-0.3082652838782596,-0.14760325145646935,-0.421832538688785,-0.22566895532339235,-0.534291915002031,-0.2888531636301531,-0.690126913766678,-0.3743502351551218,-0.42258833514620514,0.11021818667152986
13,TVel,-0.12384732533944048,-0.0702621067732861,-0.12721791221593778,-0.07435239117697484,-0.12721791221593778,-0.07435239117697463,-0.16093924366882856,-0.10008782589469267,-0.21898028469822278,-0.1484177490687038,-0.38970568892301427,-0.29888237025032693,-0.1913180611768969,0.05850818519931771
14,VZCyg,-0.14611664248845313,-0.15556972494007004,-0.15079198767570026,-0.16349295913088355,-0.1507919876757003,-0.1634929591308836,-0.12503987804293706,-0.14505603133900732,-0.0745048083007817,-0.10717134708843676,-0.13670860788134612,-0.17776921075473298,-0.13065898534415307,0.01644072000413516
15,CFCas,-0.08373330434300316,-0.04184597046711119,-0.08927730818957022,-0.04779412340060388,-0.0892773081895706,-0.04779412340060375,-0.06760420551119624,-0.023109603234788195,-0.10455274454407316,-0.05697998862692999,-0.1715880601774209,-0.11164343886480743,-0.10100548849247237,0.020549175631416564
16,VLac,-0.324045033628872,-0.21010830643329284,-0.32373413838252085,-0.21411426715720763,-0.32373413838252074,-0.21411426715720727,-0.43571249574058835,-0.2870845238136235,-0.566274948823937,-0.36748318695980814,-0.7000760789217713,-0.4338700580111093,-0.445596138980035,0.1055616549640911
17,V0386Cyg,-0.19603260264874336,0.03330740807619503,-0.19058940543637795,0.03666959875110652,-0.19058940543637795,0.036669598751106806,-0.11547409651662337,0.18531415021723954,-0.11695572752437133,0.2825047893252881,-0.11545299704382177,0.41172003181421657,-0.15418237243438596,0.038408060669397975
18,CRSer,-0.30087999537245697,-0.2895268724293052,-0.3083104814681666,-0.3052526830443696,-0.30831048146816625,-0.30525268304436914,-0.36289920522242447,-0.34610234629759645,-0.44079840032999085,-0.4106566125590472,-0.4765902931082625,-0.42610964184091027,-0.3662981428282446,0.05247910187259694
19,V1162Aql,-0.13312585193652296,-0.029915848145574044,-0.1567407715300027,-0.052122504738197434,-0.15674077153000293,-0.0521225047381968,-0.1855332414677799,-0.061258558536093126,-0.21778371192464183,-0.06663044085183674,-0.3266532990041731,-0.13313301588257143,-0.1960962745655206,0.04235139617726858
20,CVMon,-0.11981640726530511,-0.06347673669359016,-0.08761113945068495,-0.032365410914102465,-0.0876111394506851,-0.03236541091410217,-0.10152788592348856,-0.03630882372843346,-0.10335679549481627,-0.025915528996838532,-0.20368650118239012,-0.10314395157674117,-0.11726831146122836,0.022435181588644403
21,SWCas,-0.20558169655116967,-0.1481017243841539,-0.20494253950801908,-0.1521814511112545,-0.20494253950801933,-0.15218145111125433,-0.21192609198767526,-0.13892734516731434,-0.25086328401714786,-0.15362102618337087,-0.2683644168592538,-0.13547356289781243,-0.22443676140521418,0.017833113123339687
22,XLac,-0.4691152732371799,-0.28562045513008233,-0.4590301237590268,-0.28553995437946106,-0.45903012375902713,-0.2855399543794608,-0.5484993566597494,-0.2960511347778566,-0.6878407897625478,-0.33372536293591193,-0.909842126119488,-0.4289128852640459,-0.5888929655495032,0.11147539478580075
23,VCen,-0.2039589660255254,-0.13119066848042002,-0.19967976743935167,-0.1273077814054593,-0.1996797674393516,-0.1273077814054589,-0.2619642486410184,-0.17573669727043353,-0.3279453262363646,-0.22379049700215634,-0.5097148571823233,-0.37511789253542066,-0.2838238221606558,0.07248565390790991
24,FMCas,-0.21387975322986444,-0.04679597028371381,-0.21682381884304253,-0.05068101238812237,-0.21682381884304242,-0.050681012388121775,-0.23365768409393003,-0.01899241051043724,-0.29359311013862294,-0.013849427885932469,-0.3664225208179128,0.0008161769295157081,-0.25686678432773585,0.037394603039372205
25,CSVel,-0.1422971149511861,-0.11140861131409203,-0.13454482095560166,-0.10404570096590746,-0.1345448209556016,-0.10404570096590686,-0.21039578207717238,-0.18079536048236636,-0.25098968865853016,-0.22365546904032416,-0.42635012396839156,-0.3931376370277591,-0.21652039192774722,0.06889592542991861
26,MWCyg,-0.3425908834687596,0.017295945014332563,-0.34389524299129853,0.012735387603453744,-0.34389524299129903,0.012735387603453831,-0.36797725605782233,0.11131312041959852,-0.44917832324982476,0.19538187256533593,-0.5249022701912276,0.32772080254668834,-0.3954065364917054,0.04703372552097819
27,FMAql,-0.2487219357655693,-0.19382987061051107,-0.23947302611409307,-0.19510487819367472,-0.23947302611409269,-0.19510487819367445,-0.07927756803899744,0.00021260700961507885,0.016881984698108532,0.13774074278745527,0.14344466407629142,0.3174589007620239,-0.1077698178763921,0.11765498072589978
28,CRCep,-0.15880093424230746,0.06101464663707809,-0.14415578314388214,0.07655380277174713,-0.14415578314388244,0.07655380277174743,-0.10537320017515603,0.1774197423081142,-0.16472210675625013,0.20274042731729067,-0.09005369206969357,0.38979087287818903,-0.1345435832551953,0.020150180516240672
29,RSCas,-0.25428209642818134,-0.08467880110467971,-0.26536394739551494,-0.09501641222054868,-0.2653639473955151,-0.0950164122205483,-0.4236654767671507,-0.20849429122404836,-0.5945994270103153,-0.31846960843608546,-0.7865155991017722,-0.42693688884592584,-0.4316317490164083,0.14731456519842454
30,RRLac,-0.3471435287929705,-0.09757157641938793,-0.3533158146974294,-0.10151814527319893,-0.3533158146974293,-0.10151814527319829,-0.5122691739274357,-0.1915418200171916,-0.6506469319738966,-0.235132273105706,-0.8506522412353479,-0.3096826816067861,-0.5112239175540848,0.13855811455167522
31,XXSgr,-0.1980825997953906,-0.12469332948683587,-0.17948754519655855,-0.10763849774141757,-0.17948754519655852,-0.10763849774141711,-0.2096459802425997,-0.12061040796879556,-0.23575043888378405,-0.12486828830167558,-0.25956354826029826,-0.11412672602392884,-0.21033627626253162,0.02266008336435441
32,BBSgr,-0.2028807103925509,-0.12544108972077925,-0.20852594122414256,-0.1357876924815835,-0.20852594122414272,-0.13578769248158332,-0.21777631066790015,-0.11782524525717912,-0.24926213111626644,-0.1155093383170959,-0.38785436061986667,-0.20681419262393602,-0.24580423254081155,0.03676729241155484
33,VCar,-0.20568244825084775,-0.00891456469763102,-0.2168172030527659,-0.01857401831681556,-0.216817203052766,-0.01857401831681577,-0.2591250298407242,-0.008489474919794725,-0.321299474151849,0.0010650015482877577,-0.4936291241923643,-0.07429328658322559,-0.2855617470902195,0.06428690977141885
34,V0495Cyg,-0.44612439951109084,-0.39726161033996654,-0.45147812912653473,-0.4177700387542177,-0.4514781291265352,-0.4177700387542177,-0.6435408203928719,-0.5642322042986067,-0.8399583331541638,-0.7075298371434585,-1.091561738549013,-0.8943355708098366,-0.6540235916433682,0.17704610370935844
35,USgr,-0.19941458318503644,-0.11430251721300425,-0.20385515572946214,-0.12233054371529033,-0.20385515572946242,-0.12233054371529,-0.20556946312766783,-0.09716334414787134,-0.211780044785543,-0.06940202207035404,-0.2878451227748194,-0.09733410645114603,-0.21871992088866518,0.01571267871538324
