,-0.64,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,-0.640000
0,EVSct,-1.239554559664269,-0.6250294802181328,-0.897078580656779,-0.4986938070137771,-0.6268368701896682,-0.41747089540077886,-0.3063428448112654,-0.21432725930677288,-0.193474576017582,-0.12620604466465113,-0.12484520045390546,-0.08734569814214277,-0.5646887719655781,0.4016205022969448
1,SZTau,-1.3579522955531464,-0.41468103720900595,-0.9685817343887735,-0.3370914109014841,-0.5354815063632802,-0.19496014532784955,-0.2356653541295548,-0.0864593362775542,-0.1524557663295354,-0.04579185126363461,-0.09604170253909894,-0.03523514046927634,-0.5576963932172315,0.4638208675865432
2,SSSct,-0.6374293922777093,-0.30077886703285506,-0.4858471520980454,-0.2823718435118895,-0.30882819538075384,-0.20828624767195592,-0.1333664701832733,-0.08884472352656292,-0.0967125363501079,-0.06238078176988393,-0.05435140394455229,-0.03620726746459135,-0.2860891917057404,0.21476746770462463
3,QZNor,-1.1795346346286508,-0.05294627415845976,-0.8536257230830141,-0.07173084579155453,-0.44850788853540147,-0.015282708316215254,-0.21457004858325546,-0.025334701717581898,-0.12506778491220993,0.0070473328794767864,-0.08744464308701128,-0.010324758576685134,-0.48479178713825716,0.4042129216952121
4,ADGem,-0.3969243637441017,-0.4699742289280145,-0.2883677379103004,-0.36653939955887443,-0.15505016281139702,-0.20946885397890547,-0.04799906406348803,-0.07121914819649233,-0.02858207266186555,-0.041835219898175846,-0.019561262409433594,-0.02902424190199404,-0.15608077726676436,0.14264272946274445
5,YAur,-0.5601949330520889,-0.43244662162522507,-0.37693159756577876,-0.31737619207907153,-0.13170341153828602,-0.11047229546915127,-0.07385457903832199,-0.06399763406580683,-0.04573680276160452,-0.03572115608208215,-0.030098270224520773,-0.026081227581612354,-0.20308659903010015,0.1975807178851897
6,STTau,-0.9089274630200456,-0.44975063402795007,-0.593259309467534,-0.29364852034314565,-0.30247264654181416,-0.14417847378947368,-0.14234842313218055,-0.0728224667279761,-0.09393702377399149,-0.04334342548091907,-0.05801185737236092,-0.02967764911174242,-0.3498261205513211,0.3076193993361388
7,BFOph,-0.6280938744777899,0.06661351826214044,-0.46210615568234314,0.025493525165095912,-0.23071966998363014,0.041646938123417965,-0.08606224762346093,0.032800009440434735,-0.04722498885526727,0.035172545824855184,-0.0350733132438068,0.013367127134972984,-0.24821337497771634,0.22453038050811017
8,SYCas,-0.9633521980799218,-0.43980050542797783,-0.7116066356350048,-0.3579550587452743,-0.3762352224898613,-0.18421382582582113,-0.20420573121502916,-0.1201350656028583,-0.13754845950246852,-0.07780848872189622,-0.08322082881708237,-0.048959153447738823,-0.41269484595656136,0.32187664679555233
9,XSct,-0.410071670608902,-0.6597576084586699,-0.25030338899412363,-0.4842315517225686,-0.09621126084390869,-0.25033725164445353,-0.1430742631979472,-0.20918274203190257,-0.10677287186386125,-0.14639776267476945,-0.05830766205669746,-0.08524913117053434,-0.17745685292757338,0.1199944684805329
10,YLac,-0.884265092678204,-0.6278842431676865,-0.6222913637576094,-0.4748045784223984,-0.3334759050070528,-0.26406808868050213,-0.13042289303312082,-0.09949514532989578,-0.07408783594095181,-0.04921679564219461,-0.05315179544842896,-0.04054767908992185,-0.34961581431089467,0.30884581398061317
11,TVul,-0.8381160533396322,-0.365471911429403,-0.6122218144535848,-0.29959552898753994,-0.3254283061074286,-0.15843951503446163,-0.14361971950367058,-0.0703693927535255,-0.0786239758386108,-0.025825214492967596,-0.058529954181290256,-0.028677937457771585,-0.3427566372373696,0.291118270953067
12,XYCas,-0.9697376657627563,-0.3098574856835008,-0.7729651923586521,-0.30832166167758734,-0.4144063393765329,-0.15426778375355932,-0.2074446011317549,-0.09394797436299832,-0.1399516442544264,-0.06143098653745327,-0.08454077922835168,-0.03828701694930364,-0.4315077036854123,0.3322078720957023
13,TVel,-0.4803910561302471,-0.09011508121310469,-0.3223202217017532,-0.06645379897834419,-0.14582334907112338,-0.01011910806322508,-0.03033453529895158,0.02924236493522525,-0.012278354149425574,0.03093047471868382,-0.012362361988271564,0.011917265161958568,-0.16725164638996204,0.1776304365565175
14,VZCyg,-0.5418762955294951,-0.38418095203652897,-0.40532453500546606,-0.3231808840216537,-0.24330103708430584,-0.20882519135926958,-0.09297443272564032,-0.07736824593434333,-0.041731057080374556,-0.02789579087990013,-0.037890265391613,-0.031530209815706756,-0.22718293713614912,0.19116405254072863
15,CFCas,-0.3458261047304073,-0.029687203416427166,-0.2432749683398061,-0.03746835005128002,-0.12272876701341934,-0.014197611683583355,-0.012806758612023184,0.034872848336786,-0.014981348686646245,0.019771246988918578,-0.005219192722023036,0.014211879972868768,-0.12413952335072087,0.13025150126274718
16,VLac,-1.0912420021977987,-0.5379674291245882,-0.7798397158066785,-0.41711130977495303,-0.4341898588336793,-0.24180929787056982,-0.21493101565793227,-0.13047205571688514,-0.15454803544316464,-0.09329314617138329,-0.08759174953182847,-0.05317183092571609,-0.4603903962451803,0.3636566083620842
17,V0386Cyg,-0.6185129866909469,0.12180994048829388,-0.4486515310495922,0.06659072911375749,-0.2987418796854538,-0.012682977399632422,-0.0826101472131211,0.04231344079838906,-0.0630661770601133,0.023995538313613063,-0.033666464103977334,0.017244176215782392,-0.2575415309672007,0.21873217663607647
18,CRSer,-1.007954512734005,-0.7598031706026133,-0.7584249928773411,-0.629538164620728,-0.45287531965572253,-0.3989834963321941,-0.22300517379179674,-0.19859672462322986,-0.16347003384844538,-0.14176273476679824,-0.09088224548364321,-0.08093496654165788,-0.44943537973182573,0.3339254416371619
19,V1162Aql,-0.5052529571073557,-0.025639836682912642,-0.4062520251338564,-0.07503422596238762,-0.21610724671579973,-0.033256882300244484,-0.08465635529267296,-0.004753134409294341,-0.050512726684741716,0.005449757295533875,-0.034500363972013115,-0.001937065050362452,-0.21621361248440663,0.1814029366243353
