,0.18,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,0.180000
0,EVSct,-0.382565245329821,-0.1958566349425775,-0.35524246394276393,-0.17836327584394512,-0.35524246394276376,-0.1783632758439449,-0.30499907663644593,-0.04850783647352207,-0.20952258301124702,0.14962924691655513,-0.12035146819935816,0.36692320239113996,-0.28798721684373335,0.06760351945465824
1,SZTau,-0.4042308505672902,-0.17320746648703664,-0.4059089688078897,-0.18235632219426015,-0.40590896880789007,-0.18235632219425996,-0.5457439801988357,-0.23340486879308928,-0.7044400478840195,-0.27556065014157616,-0.9704566683693062,-0.395215912268759,-0.5727815807725386,0.14563079837839418
2,SSSct,-0.16888109762995585,-0.12007306201103099,-0.17480895307585012,-0.13154788671004428,-0.17480895307585054,-0.13154788671004386,-0.15705868113905078,-0.09435803988690168,-0.15906004488336614,-0.07367206922924016,-0.14708529350870472,-0.02841671930694525,-0.16361717055212968,0.008961510807038307
3,QZNor,-0.3437680202450476,-0.04474597413761048,-0.35756568877169365,-0.061011165311227494,-0.35756568877169365,-0.06101116531122725,-0.5428989867340638,-0.14724591065329368,-0.6919448750344419,-0.16283369214692628,-1.0182102930720716,-0.3192869494034577,-0.5519922587715019,0.1725133352454596
4,ADGem,-0.059754728276079014,-0.17408888109525678,-0.0641646627870747,-0.1782709977689079,-0.06416466278707458,-0.17827099776890745,-0.0185611912392296,-0.18634218920820522,0.014161486733547371,-0.22778602854516355,0.007297015314256179,-0.3158939415234104,-0.030864457173609066,0.028301172700192303
5,YAur,-0.10449261322443672,-0.19135166685264055,-0.11618069592541604,-0.20278861709884557,-0.1161806959254163,-0.20278861709884552,-0.25745370803688633,-0.3881326099386629,-0.3763515667362151,-0.5680372898645036,-0.5992390419596858,-0.8561444601696157,-0.26164972030134276,0.12945890943603827
6,STTau,-0.23378533106141935,-0.17549496522142258,-0.21853880243818355,-0.16174810134757225,-0.21853880243818385,-0.16174810134757195,-0.3186537251950077,-0.2500994063892509,-0.41739037249603894,-0.3343902742730893,-0.5875364576972167,-0.4789624146030197,-0.33240724855434167,0.09466716439266741
7,BFOph,-0.15129936629189814,0.008275573934460052,-0.16663260030044208,-0.004485087305226436,-0.16663260030044227,-0.004485087305226137,-0.2255547062003164,-0.02708673533173042,-0.28537632337286584,-0.03656615087815757,-0.46199905639222677,-0.14160804813978184,-0.24291577547636523,0.07129729796441202
8,SYCas,-0.24866270667274715,-0.16148573731047622,-0.2627900073876737,-0.1752702327564199,-0.262790007387674,-0.17527023275641976,-0.39210238706467293,-0.2876684170533784,-0.4959080270225052,-0.36894591843208735,-0.6448679770498962,-0.48144250789711746,-0.3845201854308615,0.10971692760119062
9,XSct,-0.0650580057263183,-0.2797846775172483,-0.06101893099330562,-0.28162686268503917,-0.06101893099330566,-0.28162686268503884,-0.2510815902811634,-0.5440651136244842,-0.3352433387285244,-0.7314140262032592,-0.41156338044580437,-0.9277868417070028,-0.19749736286140362,0.12006683292741312
