,-0.44,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,-0.440000
0,EVSct,-0.2253235514794978,-0.1678020980506725,-0.2253235514794979,-0.1678020980506727,-0.3409104080217283,-0.2519583599154205,-0.5571238675086712,-0.3597339668790374,-0.7735817917158472,-0.4472878033246244,-1.1105429878897974,-0.6125990856343475,-0.5388010263491733,0.32094744019439087
1,SZTau,-0.24741014164368533,-0.1193336307837363,-0.24741014164368552,-0.1193336307837365,-0.3243670375977731,-0.14162612677640965,-0.5992683647142935,-0.23153220932736038,-0.9117898004511126,-0.32214260360986935,-1.38653462440822,-0.49659762609734964,-0.6194633517431284,0.41597074103357606
2,SSSct,-0.08983677459249205,-0.07567603992281313,-0.08983677459249223,-0.07567603992281345,-0.12749769269555275,-0.0951967975829138,-0.20475334929162853,-0.10742224828019173,-0.3123864982674872,-0.13910998225417684,-0.4422477290095612,-0.17109500513587259,-0.21109313640820235,0.12918165021215883
3,QZNor,-0.207040251007947,0.00032851080557868694,-0.20704025100794737,0.0003285108055781952,-0.2613546332487431,0.019865398339270885,-0.5224293065247236,0.004307565606376638,-0.7707904505554728,0.05295395844198253,-1.2132683229078158,0.018314864701231316,-0.5303205358754416,0.3664397797553999
4,ADGem,-0.04000512869829934,-0.11772838771127278,-0.04000512869829957,-0.11772838771127335,-0.03528329275225731,-0.1311300967258007,-0.016628479186494623,-0.16927990514987135,-0.015698044313537437,-0.23905436186789852,-0.030552068422219615,-0.3556738901145731,-0.029695357011851317,0.010092982905713215
5,YAur,-0.07298203911301107,-0.12390951305633421,-0.07298203911301122,-0.12390951305633452,-0.06297325064879292,-0.12263649791747223,-0.17691783974372952,-0.26223223457832734,-0.27815103501591987,-0.39645096752251496,-0.4415639203001503,-0.6097587410171526,-0.18426168732243584,0.13817307135427906
6,STTau,-0.14887562089086542,-0.13489105042301158,-0.14887562089086567,-0.134891050423012,-0.20104523121739962,-0.1784014975335688,-0.41414383684731454,-0.361386105817496,-0.6481871636069604,-0.5597647151016097,-0.9841790538837342,-0.8485834426269661,-0.42421775455619,0.3069345731230294
7,BFOph,-0.0866608281111087,0.045579263283482045,-0.08666082811110887,0.04557926328348153,-0.10076491670551374,0.07571981757692668,-0.18939639957171614,0.13315048294098017,-0.28721372243123483,0.21262072022470135,-0.48568572435646684,0.2589878181334005,-0.20606373654785823,0.1441373921780224
8,SYCas,-0.16607094828799465,-0.09380280842152183,-0.16607094828799496,-0.09380280842152212,-0.1786141556190782,-0.07738700367624421,-0.3211096807747968,-0.12244696631162631,-0.4518974246385135,-0.13603448677846589,-0.6246439950737572,-0.14942300823431676,-0.31806785878035587,0.1720280934650202
9,XSct,-0.03805924390107519,-0.2178629352099691,-0.03805924390107553,-0.2178629352099696,-0.05027042867424934,-0.27209936605433654,-0.2547411360974612,-0.6083440705048196,-0.38789207955419674,-0.905481331676613,-0.516935189046008,-1.2704739216518257,-0.21432622019567762,0.18814225893663364
10,YLac,-0.1470422611013623,-0.17242552927900912,-0.14704226110136256,-0.1724255292790096,-0.17531967628010195,-0.19930171049828707,-0.2815106594596592,-0.2970685654852066,-0.40708183593083314,-0.41461981379178753,-0.6400877862143565,-0.6417224318800935,-0.29968074668127925,0.17785986477978172
11,TVul,-0.13615614424246714,-0.08405643817597269,-0.1361561442424675,-0.08405643817597314,-0.1558753132917533,-0.07973075423247307,-0.2656702097349259,-0.10760891488128331,-0.3662552956212694,-0.11023894689279623,-0.5846212291381537,-0.1967836159791885,-0.27412238937850614,0.16177205251139326
