,0.72,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,0.720000
0,EVSct,-0.6251412389427816,-0.2896616415342922,-0.5651680931426691,-0.27675212188330317,-0.5651680931426692,-0.2767521218833035,-0.5504150342136537,-0.2377434439253012,-0.5612614228572723,-0.22753303104104813,-0.4904503849635871,-0.19865900178665613,-0.5596007112104389,0.03332389878331281
1,SZTau,-0.6356648697246282,-0.2758177413013254,-0.6158345980077948,-0.28074516823361817,-0.6158345980077954,-0.28074516823361845,-0.6595017407471836,-0.27002331277225355,-0.7026113570316904,-0.2706436075131813,-0.6354892467884512,-0.24931859898929118,-0.6441560683845906,0.021862076088231003
2,SSSct,-0.39168237869558536,-0.22373529246725907,-0.3847345822757553,-0.22993673274940232,-0.3847345822757558,-0.22993673274940243,-0.392120526699186,-0.20759194237839454,-0.4171539499267249,-0.20741627995170211,-0.3699571055187792,-0.18304867168253833,-0.3900638542319645,0.003989103979693825
3,QZNor,-0.5691932457904562,-0.1469823064192006,-0.5674913179715989,-0.15940001135058554,-0.567491317971599,-0.15940001135058574,-0.6274850244742055,-0.16422301017914553,-0.6635524426907036,-0.16223852073676606,-0.6055428941168473,-0.15490826900667462,-0.6001260405025683,0.030965311325775076
4,ADGem,-0.2738978809367145,-0.2728575855246944,-0.2740902919869799,-0.27665984380826597,-0.27409029198697965,-0.27665984380826597,-0.2883246861116454,-0.26728239798376735,-0.30622058537603175,-0.2705818603606089,-0.29917493065157413,-0.25694022460244215,-0.28596644450832087,0.010407899975041412
5,YAur,-0.31675686226069705,-0.29275197671922526,-0.32610632512532123,-0.3011774631382036,-0.32610632512532134,-0.30117746313820404,-0.3958632473452731,-0.31478351595246407,-0.42587739116220935,-0.3206015593455846,-0.4114927461378592,-0.3063092313362841,-0.3670338161927802,0.04095432592357918
6,STTau,-0.4618713039078301,-0.2670968897777146,-0.4284644316380887,-0.2601369473869303,-0.42846443163808884,-0.2601369473869301,-0.4760959997288315,-0.26153510993707985,-0.5080061410908056,-0.26445614805311307,-0.4724958207701638,-0.25005157381774296,-0.46256635479563474,0.025047039315263156
7,BFOph,-0.3681919286593088,-0.09078367900560264,-0.37655822950034723,-0.10287393334458446,-0.3765582295003474,-0.10287393334458463,-0.41128193261646545,-0.10610424531933915,-0.4395316943381617,-0.10732057621194015,-0.41097850840035033,-0.10725518699729322,-0.39718342050249683,0.02173747714703605
8,SYCas,-0.46535943432386656,-0.2626179065483063,-0.4727156365875789,-0.27365907879577794,-0.4727156365875794,-0.2736590787957783,-0.5299503132624144,-0.2822656341304935,-0.5597949539330223,-0.284241492510593,-0.5203496114100965,-0.2724342199085937,-0.5034809310174263,0.031807559593981516
9,XSct,-0.2836290478980036,-0.38159350827420035,-0.2709445601932108,-0.38001570872439716,-0.27094456019321095,-0.38001570872439744,-0.3548327869350974,-0.3886720186101705,-0.37298098076167063,-0.38990573977557125,-0.33881291368313904,-0.35203438732660997,-0.31535747494405536,0.04034230822888763
10,YLac,-0.445120625830518,-0.33512203521433875,-0.43274810545163006,-0.33667342720183363,-0.4327481054516302,-0.3366734272018337,-0.4618229611616024,-0.32773963223659697,-0.48808446132591266,-0.33001607044554915,-0.4649652552421248,-0.31368460368853335,-0.4542482524105697,0.016318719451597862
11,TVul,-0.43243743390359496,-0.24342124128163434,-0.434066685893477,-0.2521189872648301,-0.434066685893477,-0.2521189872648301,-0.4718438770691754,-0.2503263528700961,-0.49569634750754826,-0.250310875580572,-0.46818778679039214,-0.240440671602817,-0.4560498028429441,0.02105654060630294
12,XYCas,-0.4573358300017579,-0.21062069686410906,-0.49486584316706395,-0.23506000349145428,-0.49486584316706395,-0.23506000349145387,-0.5452228230156813,-0.24621369954741157,-0.5767200809835715,-0.2489726878375284,-0.5402838280736255,-0.24581578441410437,-0.5182157080681273,0.03716912762280755
13,TVel,-0.31962437271381056,-0.15744614003986637,-0.31381847150474235,-0.16180914321195974,-0.31381847150474257,-0.16180914321196,-0.34119923967261034,-0.1575055749533703,-0.36948270634281394,-0.16066628761847712,-0.34930825217579065,-0.1526087718240307,-0.3345419189857517,0.016776290237262508
14,VZCyg,-0.34126650486791105,-0.24601992328033676,-0.3373925469645048,-0.25094971116586845,-0.3373925469645049,-0.25094971116586856,-0.3468936596985896,-0.23481023530333603,-0.35910520042900435,-0.23265839456890441,-0.3414557811718818,-0.21818655023323297,-0.34391770668273275,0.005025947326431836
15,CFCas,-0.27810873843669937,-0.12965868399269523,-0.27587786747837484,-0.13525087543558878,-0.2758778674783751,-0.1352508754355887,-0.2873696005348871,-0.12493612046755523,-0.3167985887326466,-0.12938875606295255,-0.293326101838605,-0.11952562540443286,-0.287893127416598,0.009807411621727345
16,VLac,-0.5256593464790975,-0.2988086156270764,-0.5103346976713254,-0.30157101919219254,-0.5103346976713256,-0.30157101919219265,-0.5541306432693854,-0.29773174835145055,-0.5906191911533997,-0.3006012974014585,-0.537298071308047,-0.27989204020281505,-0.5380627745920967,0.02207778256660611
17,V0386Cyg,-0.40154014077443817,-0.05056832511387075,-0.37718996472518257,-0.05078715328387838,-0.3771899647251826,-0.050787153283878166,-0.36071856310335654,-0.025985669997892265,-0.39057721750067786,-0.02615598185336972,-0.3421002143831846,-0.017689229157419377,-0.3748860108686704,0.015180378980466161
18,CRSer,-0.49927951923118263,-0.38560227858279267,-0.4949110407569711,-0.3927094350793545,-0.49491104075697084,-0.3927094350793542,-0.5217704903784306,-0.3748718351656408,-0.553276431347845,-0.3769951399279523,-0.499306172649181,-0.34427326518646717,-0.5105757825200968,0.013635388858928342
19,V1162Aql,-0.3213596386243655,-0.1226776719894452,-0.3433413308188073,-0.13957925677318234,-0.3433413308188075,-0.13957925677318217,-0.36920213093349946,-0.13839169583657684,-0.3927493925448677,-0.13950850410248866,-0.368027789027719,-0.13553253964068346,-0.3563369354613444,0.02077676604171802
20,CVMon,-0.32922419873429665,-0.13714762245195505,-0.27421169873948953,-0.11982216294908739,-0.2742116987394894,-0.11982216294908714,-0.2949711811422317,-0.11212526802768524,-0.3139546604784636,-0.11164803738895138,-0.2909742592184436,-0.10220724930493925,-0.29625794950873574,0.022696385762890826
21,SWCas,-0.4058531731483889,-0.23741499514233086,-0.3915430987968237,-0.2396382031462394,-0.391543098796824,-0.2396382031462397,-0.40579795205347474,-0.2228824165094551,-0.43385631608032293,-0.22447637238076162,-0.3893151540139262,-0.20263422403809783,-0.40298479881496013,0.008336162202567778
22,XLac,-0.6806306523227993,-0.3753483688977461,-0.6456306830478313,-0.37299670641444593,-0.6456306830478321,-0.3729967064144462,-0.6721779542237144,-0.35203878748930595,-0.7147032531531227,-0.35356532248661093,-0.6507739232731489,-0.3271398293153916,-0.6682578581780748,0.017265799262589542
23,VCen,-0.4029542195978572,-0.2149729308392487,-0.3862803267281563,-0.2147645334404442,-0.38628032672815615,-0.2147645334404443,-0.4217559127299016,-0.21437539156304822,-0.4488708532985852,-0.21654742824008413,-0.42551936348356506,-0.2089871945274773,-0.4119435004277036,0.019328008004528368
24,FMCas,-0.4135024558003428,-0.13328127423438418,-0.4034243781318471,-0.1381377644231073,-0.4034243781318473,-0.13813776442310755,-0.4195350808320585,-0.12879739903265847,-0.45107757067501136,-0.1307147908181299,-0.40784793232023087,-0.12134609137255253,-0.41646863264855627,0.00946713342768485
25,CSVel,-0.34128190911934947,-0.19410545679746402,-0.32114538024440625,-0.19150245300089236,-0.32114538024440636,-0.19150245300089222,-0.36292411208165287,-0.19372659622385047,-0.38309411011691386,-0.19405019134560905,-0.36463301723071717,-0.18546617761603718,-0.3490373181729077,0.021265640229409515
26,MWCyg,-0.5504829940611413,-0.06944773131554895,-0.5304958022801032,-0.07472136443153116,-0.5304958022801035,-0.07472136443153114,-0.5360871732556308,-0.05697996154296457,-0.5736283890322972,-0.05588302834804783,-0.5012601236309557,-0.046042253516267645,-0.537075047423372,0.008174990240407144
27,FMAql,-0.45630211678082955,-0.2852020775062411,-0.4260735854028976,-0.2825616302286596,-0.4260735854028975,-0.28256163022865977,-0.3826063908857748,-0.23175312021774577,-0.40146088046078926,-0.2288968182485746,-0.352071706438655,-0.19818252862007604,-0.407431377561974,0.030412550623218185
28,CRCep,-0.365306121617616,-0.01657903257267681,-0.33075634243268676,-0.010902949263237784,-0.3307563424326868,-0.010902949263237531,-0.32939923862277903,0.002425354296225697,-0.36656226579045376,-0.001677516778270421,-0.309977611370521,0.007176434851576105,-0.33879298704445726,0.01516875182353517
29,RSCas,-0.44973394236389796,-0.17274881771107672,-0.4519645066843196,-0.18247316425553362,-0.45196450668431964,-0.18247316425553367,-0.5130444137567117,-0.1946751169267208,-0.5524354892385794,-0.19907173228648836,-0.5050503793004897,-0.19036168344627227,-0.4873655396713863,0.033845265412261606
30,RRLac,-0.5458469515198873,-0.18183491616791123,-0.539916373986234,-0.18897489730818381,-0.5399163739862339,-0.18897489730818365,-0.5988356486944374,-0.2028941565880306,-0.6319939635819257,-0.20367983626102565,-0.5833219651924985,-0.20171153246333026,-0.5733052128268695,0.030147091019874454
31,XXSgr,-0.4032623697374612,-0.2039636996519113,-0.3660881044853631,-0.19509524977640247,-0.3660881044853631,-0.1950952497764021,-0.39037980325603255,-0.18807465593353992,-0.4129163907626231,-0.1882705394680617,-0.37452560307107574,-0.17354222607671,-0.38554339596631976,0.016540628768220652
32,BBSgr,-0.4014147367386751,-0.2170535637539907,-0.3951265005129472,-0.2232444445165684,-0.39512650051294734,-0.22324444451656872,-0.40906171334541835,-0.2063888883408656,-0.43556795825761263,-0.20692332040780628,-0.40339472683468947,-0.19131307895258773,-0.40661535603371496,0.008617115345384067
33,VCar,-0.4014328359452737,-0.0961493862080247,-0.40341776234157045,-0.10603077035180046,-0.4034177623415704,-0.10603077035180074,-0.42864246056697897,-0.10470533239564764,-0.45779977443325304,-0.10579871218098778,-0.4265851131644741,-0.10594371095561055,-0.4202159514655201,0.015717584101666623
34,V0495Cyg,-0.6513993529833263,-0.49865652543728906,-0.6380786884153393,-0.5052267907892029,-0.6380786884153399,-0.5052267907892026,-0.6966673134358639,-0.4884452004516584,-0.7402345485770166,-0.4904713778996141,-0.6675303476264031,-0.445508566086769,-0.6719981565755483,0.028870134439298225
35,USgr,-0.39783523095001055,-0.20436163384834463,-0.39045571501826676,-0.20978729575027524,-0.3904557150182668,-0.20978729575027494,-0.4030313751238283,-0.1943284882114098,-0.4249894749885461,-0.19344719330770901,-0.39039755857043495,-0.17866562405683353,-0.3995275116115589,0.006703280171121389
36,TWCMa,-0.34163789394098537,-0.08901243235921041,-0.3255848342116728,-0.08864257675392027,-0.32558483421167245,-0.08864257675392029,-0.3398258591210095,-0.08703570663782857,-0.36511667637225115,-0.08949544700894897,-0.3369971045094087,-0.089118002604138,-0.3391245337278333,0.00966250178323416
37,xSgr,-0.561242699207739,-0.33709716064574874,-0.5278546605699707,-0.3306367240583047,-0.5278546605699709,-0.33063672405830524,-0.5759197811877534,-0.33262728199498565,-0.6013093192714065,-0.33243735046812,-0.5693793370265682,-0.32167717790809236,-0.5605934096389014,0.024387346221936855
38,V0600Aql,-0.5082735986594972,-0.20636583309202272,-0.46704732552200084,-0.2000831477083867,-0.46704732552200157,-0.20008314770838684,-0.4151338703009264,-0.15117386637291433,-0.4279226392623238,-0.14466540540515202,-0.36498507372872396,-0.12050463635275506,-0.4417349721659123,0.04005133549874199
