,-0.42,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,-0.420000
0,EVSct,-0.08885905136127224,-0.08491972175392869,-0.1000181750687363,-0.09121898913873214,-0.13585958310484456,-0.10785745744398334,-0.15568634892666677,-0.1153988720733503,-0.1687712734370489,-0.11946671286758559,-0.15568634892666577,-0.11539887207334913,-0.13414679680420574,0.029848046667381344
1,SZTau,-0.04542869237782962,-0.019387575921238256,-0.06038673535599479,-0.02495413326836688,-0.09205194416883448,-0.03401268268448212,-0.11381235615976296,-0.03964150671699808,-0.13261073979376595,-0.043733364313997186,-0.11381235615976218,-0.039641506716996795,-0.09301713733599165,0.03099158604149259
2,SSSct,-0.01676109275872258,-0.019338285394378863,-0.025860016632478208,-0.02579858511539798,-0.04419278363584798,-0.036455740511265225,-0.053203770808027656,-0.041054766970691665,-0.06282001633664183,-0.045544753430964084,-0.05320377080802631,-0.041054766970690215,-0.04267357516329076,0.016248639029178943
3,QZNor,-0.032445718067859196,0.005964189907227508,-0.047994507273195805,0.0030353259412687667,-0.07655789457008888,0.0007038850583655672,-0.1013141100655513,-0.0034272540496172927,-0.11730203180872945,-0.0037070464548818014,-0.1013141100655507,-0.0034272540496164735,-0.07948806197516255,0.03053975838733921
4,ADGem,-0.009967688785357939,-0.022610881509665712,-0.009528525940874184,-0.025389017868905014,-0.007344456842249495,-0.02966405551220718,-0.0026265062233603704,-0.03061221720321837,-0.0018550834320971985,-0.033130523484963516,-0.0026265062233579027,-0.030612217203216892,-0.005658127907882848,0.0033970724780385472
5,YAur,-0.009473031263418648,-0.014815975125201667,-0.01087620215449609,-0.01768231885852567,-0.009529552785265828,-0.020493600149691985,-0.017945013383107902,-0.02633371739291494,-0.021454878734675338,-0.02949498943988949,-0.017945013383106508,-0.026333717392912733,-0.014537281950678388,0.004747032476341407
6,STTau,-0.03260995695281053,-0.022349340853387724,-0.03527782973007599,-0.023245721851797744,-0.0467413470280541,-0.027302058440905164,-0.05852527032912684,-0.03156212852495358,-0.06725253039064691,-0.034199877006828146,-0.05852527032912633,-0.031562128524951855,-0.04982203412664012,0.01273181681175414
7,BFOph,0.0016974276129278515,0.027738540561235918,-0.0062760141728051095,0.027371377664899662,-0.017932210942526918,0.029663615830193033,-0.02517763894896077,0.031015571396741885,-0.032177519554665336,0.03214702995286588,-0.025177638948959347,0.03101557139674484,-0.017507265825831602,0.011747534736324658
8,SYCas,-0.06033667368588405,-0.04940553177957664,-0.0676588987426734,-0.05201719080623633,-0.07879385102419162,-0.054234915441825696,-0.09517360696725284,-0.059593223063839275,-0.10409678115239084,-0.061316168451502305,-0.09517360696725079,-0.05959322306383616,-0.0835389030899406,0.0158450440493254
9,XSct,-0.03292288399538652,-0.07159849561115647,-0.03269522144970614,-0.07917938646706421,-0.03494153961174888,-0.09402626255417157,-0.05895530571055708,-0.1123509217700881,-0.06366850016916799,-0.12040052555285374,-0.05895530571055668,-0.11235092177008502,-0.047023126107853884,0.013613061800891989
10,YLac,-0.03462863690430287,-0.03455149334478428,-0.03859342400880598,-0.038194549906439404,-0.04745183410000969,-0.044540637940279175,-0.05145980215399896,-0.0473647771486936,-0.0567481098696258,-0.05054834162001131,-0.05145980215399828,-0.047364777148691695,-0.04672360153179026,0.007727356583935775
11,TVul,-0.031403259561794294,-0.021051261696090347,-0.03843268209831801,-0.024052450118439882,-0.050048842680835856,-0.027424148428738963,-0.05927846989168772,-0.030108766204474287,-0.06536744393021288,-0.03131277065208513,-0.059278469891687384,-0.030108766204473322,-0.050634861342422684,0.01214882731266386
12,XYCas,-0.06391506157015911,-0.04293448320711403,-0.07442024250319125,-0.04508189684707337,-0.08439587291328315,-0.042621148118291194,-0.09709252647271027,-0.044078268322415376,-0.10560049660182101,-0.043729755493803334,-0.09709252647270945,-0.04407826832241482,-0.08708612108897905,0.014419883915731808
13,TVel,0.02088222929729302,0.03173711480397216,0.01677464435718673,0.03021414522548512,0.009369839754236326,0.028490859392151475,0.007839122120012268,0.02890778886454588,0.002862034231351398,0.02767805789112162,0.007839122120012126,0.028907788864546213,0.010927831980015311,0.006053097433278424
14,VZCyg,-0.014529830121122685,-0.020434718263312265,-0.01901736127518495,-0.024844504707371113,-0.02747684434754203,-0.031949308028814453,-0.02927287190333416,-0.03425534702735608,-0.030840325416133685,-0.03629053672015566,-0.02927287190333302,-0.034255347027353784,-0.025068350827775088,0.006084781835080373
15,CFCas,0.026715370636279642,0.034331308959302635,0.022730563612308425,0.0325466258508317,0.016161182386046496,0.030572411317537074,0.018223729540692433,0.03224365745519656,0.01305740199957822,0.030551546358887037,0.018223729540692676,0.032243657455197174,0.019185329619266316,0.00443126232214324
16,VLac,-0.058688086296235606,-0.048983905672943556,-0.06681944852701825,-0.05285081626226087,-0.08484288424006485,-0.059673741613053825,-0.10152797069541122,-0.06571753569988942,-0.11459758729588863,-0.06973558098592064,-0.10152797069541115,-0.06571753569988852,-0.0880006579583383,0.019963362505829522
17,V0386Cyg,0.010585511804066085,0.0369441045114672,0.0013578274038779806,0.03574656570786534,-0.02093054854697687,0.0327902677236167,-0.023132387678451213,0.03665195367388606,-0.034217658729879946,0.036089520876911654,-0.02313238767845096,0.036651953673887974,-0.014911607237635821,0.015593328294497525
18,CRSer,-0.06483875833677889,-0.07558112716463801,-0.07410270748705748,-0.08386669740034285,-0.09211175914948122,-0.09743292964258231,-0.10631163287746107,-0.10607906899029228,-0.1182423997244824,-0.11293957956795429,-0.106311632877461,-0.10607906899029113,-0.09365314840878701,0.018885490173933046
19,V1162Aql,-0.003787527331215232,0.010034703000761726,-0.01150136141324996,0.007878691428579596,-0.01977067385336766,0.008245556638720718,-0.024344695889966524,0.008766619732347599,-0.0291501489549063,0.009016637432854314,-0.024344695889965243,0.008766619732348411,-0.01881651722211182,0.008642896120340847
20,CVMon,0.015793027652321715,0.024257512269816737,0.01709763454316428,0.025467836303053035,0.00789307504100257,0.022050006793603274,0.0034923581390851957,0.02082758964177806,-0.0003464482356238305,0.01987070069734319,0.003492358139085407,0.020827589641778783,0.007903667546505889,0.006503266563948146
21,SWCas,-0.024066174909601085,-0.023949138437401152,-0.0308038837130684,-0.028606617027527172,-0.04618571228750767,-0.03709166576890985,-0.05444660248743113,-0.04102482310941605,-0.0638140813341143,-0.045122240496857785,-0.05444660248742881,-0.04102482310941479,-0.0456271762031919,0.013971678602294294
22,XLac,-0.06424096431830487,-0.046727914645401485,-0.07668213274591636,-0.05275644264028707,-0.10708741353231106,-0.06464012044368472,-0.12316636110606413,-0.06966185283703624,-0.14091593786153372,-0.07516174759981872,-0.12316636110606294,-0.06966185283703372,-0.10587652844503219,0.02711990665615733
23,VCen,-0.014788181398662196,-0.0019008783979257795,-0.01802272421513171,-0.0024693931811896603,-0.026461080732998587,-0.003913053135965398,-0.03186091082400108,-0.004757681559526872,-0.037359549922610064,-0.005688104014631219,-0.03186091082399982,-0.004757681559524596,-0.026725559652900577,0.008001413476151482
24,FMCas,-0.013604074021461411,0.0064553779347138055,-0.021491158188949356,0.004969540038126841,-0.03773805173757581,0.0029614395148643965,-0.044956818185862064,0.003319260130608632,-0.05502099588695453,0.0022521228078633696,-0.04495681818585964,0.00331926013061082,-0.036294652701110465,0.01435752626239288
25,CSVel,-0.0028701352908738578,0.003003807530702382,-0.0043315080850063435,0.002331273176619597,-0.010437768419313272,-8.912322872765373e-05,-0.017789226130319517,-0.0030086033178230516,-0.02100960997763392,-0.003946710517856901,-0.01778922613031882,-0.0030086033178213676,-0.01237124567224429,0.006975877192141328
26,MWCyg,-0.028885054822964024,0.011008615496564976,-0.04412317626264741,0.008961664440589863,-0.07704632351151754,0.005705398741184251,-0.09281003517770321,0.0064416126073873455,-0.11083684346003915,0.0058184911931844765,-0.09281003517770167,0.006441612607388863,-0.07441857806876216,0.02886982161118817
27,FMAql,-0.026933394821507327,-0.0354952025763471,-0.03640037586485312,-0.04367372726353269,-0.061154660859096294,-0.060043143629210316,-0.06090351802888011,-0.06176177768417878,-0.07009071072723534,-0.06747274737452487,-0.060903518028878334,-0.06176177768417714,-0.052731029721741755,0.015481728145627057
28,CRCep,0.004486638485215586,0.030814242634562596,-0.0009112481425029387,0.03226857605872059,-0.018559419179400464,0.0321693760409349,-0.024162807419068278,0.0347708358969305,-0.03693362755946866,0.03388043262140328,-0.02416280741906608,0.03477083589693348,-0.01670721187238181,0.01427353107738467
29,RSCas,-0.03477551068230375,-0.011716734826799025,-0.04284285606312542,-0.012654105144897398,-0.05634420745268111,-0.012182764478745908,-0.0736176189684986,-0.015780843253724777,-0.08586220533062876,-0.017015499617564208,-0.07361761896849842,-0.015780843253722792,-0.06117666957762267,0.018144938312078678
30,RRLac,-0.07204858909821753,-0.03892762959681462,-0.08076712780867597,-0.038086008038159244,-0.09765120681085927,-0.03541055166970673,-0.11764981984858149,-0.03799057509152621,-0.12953844458592295,-0.037035456319935954,-0.11764981984858132,-0.037990575091524356,-0.10255083466680642,0.020869487370000057
31,XXSgr,-0.03242053120571966,-0.027213690855903735,-0.034433823344422285,-0.02796059999687681,-0.04629858392816191,-0.03277301286450902,-0.056325405601558284,-0.03646467215937843,-0.06334603223999481,-0.03856442770141187,-0.05632540560155705,-0.03646467215937746,-0.04819163032023566,0.011572675741488797
32,BBSgr,-0.0008191299629648953,0.00650347060827523,-0.008969298625394294,0.0018892106089290028,-0.02453473909048805,-0.0050171268506539616,-0.028922221218791157,-0.006348325114976437,-0.036493135731085605,-0.009067593179806441,-0.028922221218789915,-0.006348325114975192,-0.021443457641252318,0.012442401806174095
33,VCar,-0.0041788544940702796,0.02483471565923718,-0.012480777499517346,0.024743091357106155,-0.026260947682207412,0.02687340025671983,-0.03201776552949147,0.029424100955839368,-0.03979181754251259,0.030640608683069497,-0.032017765529491524,0.029424100955839666,-0.0244579880462151,0.012297522052358758
34,V0495Cyg,-0.07244402714326025,-0.08079775326452932,-0.08715013876740252,-0.09296108275867772,-0.1171549117371096,-0.11327724165180535,-0.1443551729928328,-0.1280648354315683,-0.16384502121880937,-0.13821865675749717,-0.14435517299283254,-0.12806483543156563,-0.12155074080870783,0.032769611102717866
35,USgr,-0.016217447218168275,-0.010277165645213656,-0.023778477471642478,-0.014325312056573338,-0.038909217784138125,-0.020722819712895513,-0.04531857468302179,-0.022757597249026366,-0.052226904245588165,-0.024927938869562096,-0.04531857468302063,-0.022757597249024573,-0.036961532680929915,0.012784204933271183
36,TWCMa,-0.013324574185454529,0.0069266228345030755,-0.015534179581590963,0.009245364729260741,-0.02242744743475323,0.012469211870449208,-0.024257862180109932,0.01543517476154793,-0.0293384331536976,0.016603840651739078,-0.02425786218010966,0.015435174761548976,-0.021523393119285986,0.005476283985572684
37,xSgr,-0.07358384196217942,-0.06002382765586792,-0.07707527912145029,-0.06069763478216761,-0.09017164801587613,-0.06428402262461251,-0.10341727212142793,-0.06845406000924735,-0.11081695072809582,-0.06984235958591824,-0.1034172721214283,-0.06845406000924717,-0.0930803773450763,0.013982295889212848
38,V0600Aql,-0.06276996470275992,-0.059618814809145396,-0.07291479853233816,-0.06503174151945752,-0.10240294985730305,-0.07818096862036293,-0.10774705724710122,-0.07913942079989489,-0.11830384194371138,-0.08237126306333777,-0.10774705724710035,-0.07913942079989326,-0.09531427825505234,0.020202253698733366
39,V0459Cyg,-0.024384506143856424,-0.010185760341542905,-0.032368452079891884,-0.012603761770105658,-0.05622908078230954,-0.019890196850206706,-0.059448775409623136,-0.01835778526245347,-0.07151871682235006,-0.020928616341919528,-0.05944877540962193,-0.01835778526245303,-0.0505663844412755,0.016560573631858734
