,0.2,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,0.200000
0,EVSct,-0.8517638406219603,-0.46284158207899334,-0.8015453707398398,-0.47458131480386034,-0.8627020864613548,-0.520125967645588,-0.8547190129687282,-0.5065347520579168,-0.8709257243176874,-0.5022151138369857,-0.8015453707398348,-0.474581314803849,-0.8405335676415676,0.024180925409582447
1,SZTau,-0.9465442675156187,-0.3388568459259756,-0.8848342551516943,-0.35344953628461884,-0.8619387732912589,-0.36133713409817286,-0.9049448766265814,-0.36626722348645063,-0.9670269938132038,-0.3729306314817242,-0.8848342551516857,-0.35344953628460263,-0.9083539035916738,0.032317423880303335
2,SSSct,-0.41216081239287033,-0.2721802744286345,-0.4280279284517732,-0.29872682010710594,-0.43936915438977925,-0.319779206820112,-0.43492114669266324,-0.3136248927205727,-0.46035952937905966,-0.32208041974714985,-0.428027928451763,-0.29872682010709634,-0.43381108329298484,0.011557503028705013
3,QZNor,-0.8199323449217003,-0.08887751303624125,-0.7804441018550341,-0.10464504842963522,-0.7418730579260158,-0.09496332895206414,-0.8046448060058949,-0.10683639528781702,-0.8477915381089908,-0.09921958765507662,-0.7804441018550281,-0.10464504842962447,-0.7958549917787773,0.030856621976659702
4,ADGem,-0.21903172516760483,-0.36993127178128465,-0.23169037535851264,-0.3786390470014292,-0.21205842955138118,-0.37989911780513647,-0.1948264636654301,-0.37628450117135953,-0.18880773585587876,-0.38395213526392663,-0.2316903753585076,-0.37863904700141443,-0.21301751749288586,0.013385445489948035
5,YAur,-0.3524648047527037,-0.33545208601402515,-0.3215777931588049,-0.33618104469563403,-0.24771945328592193,-0.31619798346698097,-0.2987602352984386,-0.33921872542901077,-0.3067069929555401,-0.3469755041587305,-0.32157779315880197,-0.33618104469562077,-0.3081345121017019,0.03835281296529005
6,STTau,-0.6153494395703473,-0.3242870205640902,-0.5246070025113573,-0.308819440369604,-0.48477536124914944,-0.302060190260371,-0.5198497430752786,-0.3124655771156534,-0.5452386475424282,-0.3173451774331762,-0.5246070025113515,-0.3088194403695937,-0.535737866076652,0.04824807796340503
7,BFOph,-0.40599888818216745,-0.006946431603541883,-0.4097331039100934,-0.019846295365331213,-0.37836907886253585,-0.005822556166324674,-0.3945526781879394,-0.005539326264689679,-0.4144049824894623,-0.0006635052334029326,-0.40973310391008405,-0.01984629536531346,-0.4021319725903804,0.013180013803987799
8,SYCas,-0.6358684827172738,-0.34206654155621186,-0.6258748915763631,-0.3536355124104496,-0.5830417221092458,-0.3413726096521853,-0.6345947094368931,-0.3581928657737462,-0.6550328410078582,-0.35821867626068155,-0.6258748915763596,-0.35363551241043695,-0.6267145897373323,0.022660066764186356
9,XSct,-0.2600312374941851,-0.4742853811826205,-0.20056414558675692,-0.47168929930348474,-0.14211953356373067,-0.47278896353148825,-0.23277786353695684,-0.5164306977208742,-0.22178373957518616,-0.5265523169215761,-0.200564145586754,-0.4716892993034672,-0.20964011089059495,0.04392044725026377
10,YLac,-0.5796034676256376,-0.4745406048954248,-0.5463174272018838,-0.4794805512103195,-0.5175811509557086,-0.4815632279090502,-0.5242562803114917,-0.4825370612165533,-0.5391456705104765,-0.4898595190258386,-0.5463174272018847,-0.47948055121030864,-0.5422035706345137,0.024207668679478534
11,TVul,-0.549639669214159,-0.30047536265109637,-0.5403082010328605,-0.31329618955362865,-0.5092960873551187,-0.30858198786909885,-0.5317006135658755,-0.31342287523815066,-0.5427595237704016,-0.31200403930647075,-0.5403082010328549,-0.31329618955361277,-0.5356687159952117,0.015231330650492583
12,XYCas,-0.6244952645545947,-0.27500176561285555,-0.6793792536631418,-0.30538234007555104,-0.6387283518755655,-0.2864767198298241,-0.6782908889703421,-0.29686988151342425,-0.7018768471654645,-0.29380798121342916,-0.6793792536631365,-0.3053823400755385,-0.6670249766487074,0.026874822442893666
