,0.54,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,0.540000
0,EVSct,-0.3180000657552516,-0.23950692439338248,-0.3180000657552517,-0.23950692439338261,-0.44126746691321306,-0.32860645468159844,-0.6884820998498571,-0.4595770922098317,-0.9468331123544353,-0.5815801385505527,-1.3597464497519354,-0.8068260150678329,-0.6787215433966574,0.2813892658598049
1,SZTau,-0.3400866559194391,-0.19103845712644618,-0.3400866559194394,-0.19103845712644643,-0.4247240964892578,-0.21827422154258766,-0.7306265970554793,-0.3313753346581546,-1.0850411210897006,-0.4564349388357975,-1.635738086270358,-0.6908245555308351,-0.7593838687906124,0.3407508067919688
2,SSSct,-0.1825132888682458,-0.14738086626552308,-0.18251328886824603,-0.14738086626552338,-0.2278547515870375,-0.1718448923490918,-0.33611158163281435,-0.20726537361098601,-0.48563781890607516,-0.27340231748010524,-0.6914511908716994,-0.3653219345693582,-0.3510136534556863,0.13432696358727292
3,QZNor,-0.2997167652837008,-0.07137631553713124,-0.29971676528370117,-0.07137631553713174,-0.36171169214022775,-0.0567826964269071,-0.6537875388659095,-0.09553555972441759,-0.9440417711940609,-0.08133837678394568,-1.4624717847699538,-0.17591206473225418,-0.6702410529229256,0.3041535714285278
4,ADGem,-0.13268164297405313,-0.1894332140539827,-0.13268164297405338,-0.18943321405398328,-0.135640351643742,-0.20777819149197868,-0.14798671152768045,-0.2691230304806656,-0.18894936495212544,-0.37334669709382673,-0.2797555302843577,-0.5499008195480585,-0.16961587405933534,0.03297890100865728
5,YAur,-0.16565855338876484,-0.19561433939904413,-0.165658553388765,-0.19561433939904443,-0.16333030954027764,-0.1992845926836502,-0.30827607208491536,-0.3620753599091216,-0.45140235565450787,-0.5307433027484432,-0.6907673821622885,-0.8039856704506382,-0.32418220436991985,0.1381899353745999
6,STTau,-0.24155213516661922,-0.20659587676572153,-0.2415521351666195,-0.20659587676572194,-0.3014022901088843,-0.2550495922997468,-0.5455020691885003,-0.4612292311482902,-0.8214384842455483,-0.6940570503275381,-1.2333825157458722,-1.0428103720604516,-0.564138271603674,0.2633918823992408
7,BFOph,-0.17933734238686247,-0.02612556305922788,-0.17933734238686266,-0.026125563059228404,-0.20112197559699843,-0.0009282771892512972,-0.32075463191290193,0.03330735761018593,-0.46046504306982283,0.07832838499877315,-0.7348891862186049,0.06476088869991516,-0.3459842535953422,0.1388920438935959
8,SYCas,-0.2587474625637484,-0.16550763476423178,-0.25874746256374875,-0.16550763476423205,-0.27897121451056295,-0.1540350984424222,-0.4524679131159827,-0.22229009164242053,-0.6251487452771014,-0.27032682200439406,-0.8738474569358954,-0.3436499376678021,-0.45798837582783997,0.166936741455609
9,XSct,-0.13073575817682895,-0.28956776155267905,-0.13073575817682934,-0.28956776155267955,-0.15062748756573405,-0.34874746082051455,-0.38609936843864706,-0.708187195835614,-0.5611434001927847,-1.0397736669025412,-0.7661386509081461,-1.464700851085311,-0.35424673724316175,0.18867280174925544
10,YLac,-0.23971877537711608,-0.244130355621719,-0.2397187753771164,-0.24413035562171953,-0.27567673517158664,-0.27594980526446505,-0.41286889180084496,-0.39691169081600086,-0.5803331565694211,-0.5489121490177157,-0.8892912480764946,-0.8359493613135789,-0.43960126372876324,0.16392977846541318
11,TVul,-0.22883265851822093,-0.15576126451868266,-0.22883265851822132,-0.15576126451868308,-0.256232372183238,-0.15637884899865104,-0.39702844207611165,-0.20745204021207753,-0.5395066162598573,-0.24453128211872444,-0.8338246910002918,-0.3910105454126739,-0.41404290642599023,0.15313338024024248
12,XYCas,-0.2635098096196953,-0.09550858737014356,-0.2635098096196956,-0.095508587370144,-0.2540352725376871,-0.03211263279380972,-0.3379518621925142,0.061512471628205334,-0.4277283850164186,0.18475792162081894,-0.5606733954229718,0.3506985680109245,-0.3512347557348305,0.07908145663879579
13,TVel,-0.14488133165156097,-0.09629839303389645,-0.1448813316515611,-0.0962983930338969,-0.1726471124853236,-0.10731793535788738,-0.2851017111724309,-0.16388790883695215,-0.4372849655226206,-0.2513338130143879,-0.7233677626267645,-0.44476930384131425,-0.3180273691850436,0.14333406662473186
14,VZCyg,-0.16321547754164223,-0.16663407611663528,-0.16321547754164248,-0.1666340761166356,-0.1886383119647057,-0.1873140617395164,-0.2488659786208099,-0.22921192716870892,-0.30928438778151557,-0.2716788052119177,-0.5012363174197756,-0.4384164930768847,-0.2624093251450152,0.07953682075844874
15,CFCas,-0.11578146965206396,-0.07174885352189282,-0.11578146965206418,-0.07174885352189327,-0.13792968027227084,-0.07859041973256553,-0.1948865036409984,-0.08438325803446274,-0.31721558032924363,-0.14772327515140304,-0.5021499050120544,-0.24799215425482182,-0.2306241014264492,0.09519334503303906
16,VLac,-0.2849949818159996,-0.21260187953615844,-0.2849949818159998,-0.21260187953615867,-0.33891653809356986,-0.23815187049652586,-0.5625456671637635,-0.3661136966415734,-0.8268460841780353,-0.5182047763808015,-1.167652000395489,-0.7027160993855553,-0.5776583755771428,0.23902394389276171
17,V0386Cyg,-0.17524804334760097,-0.019868382340978204,-0.17524804334760113,-0.019868382340978527,-0.24523844930091718,-0.04034605310678962,-0.3534853563137865,0.014323295967369072,-0.5522826439306429,0.010837299329778232,-0.8399802692779732,-0.0023364928286833267,-0.39024713425308705,0.1694315239331121
18,CRSer,-0.2689540144094538,-0.27469656982988455,-0.2689540144094541,-0.27469656982988494,-0.3114077785067506,-0.3055397136610452,-0.4631447040302178,-0.4133396109576373,-0.6555313126922672,-0.5583970683433037,-0.8770530822969299,-0.718130150440382,-0.4741741510575122,0.16646707610422296
19,V1162Aql,-0.15474456721613494,-0.04212394760746018,-0.1547445672161353,-0.04212394760746066,-0.1566711059336044,-0.007273738571069583,-0.20326173653660376,0.06761017329762968,-0.2639922058355043,0.15153982930461163,-0.40474930002128623,0.21453497803940436,-0.22302724712654484,0.0594114080677976
20,CVMon,-0.13576579463704422,-0.12447515725201846,-0.13576579463704444,-0.12447515725201887,-0.21074037321185524,-0.19979043007134514,-0.4196187110864692,-0.41096189563927854,-0.6557309719942869,-0.6519244926400696,-1.0611379787711435,-1.0583768275432959,-0.43645993738964056,0.24086660391565357
21,SWCas,-0.19709404361434787,-0.16562138890516423,-0.19709404361434818,-0.1656213889051646,-0.2443945053743389,-0.19646403236829632,-0.373522654522242,-0.2685726782842937,-0.5527872855432087,-0.3829340910548536,-0.7814013166489335,-0.5215137783196488,-0.3910489748862365,0.15576563810953575
22,XLac,-0.3736248729584425,-0.28565152348709766,-0.3736248729584427,-0.2856515234870979,-0.4700969583895856,-0.3427675687985586,-0.7591328122859257,-0.49765797366873454,-1.123334000435541,-0.7042321251978833,-1.673494964888581,-1.038392729868411,-0.7955514136527531,0.3403273896047364
23,VCen,-0.20581881173072886,-0.15083919752664912,-0.20581881173072916,-0.15083919752664957,-0.24511588793523972,-0.17325577992873262,-0.4067055394068786,-0.27928768370155527,-0.5954650823881263,-0.40325955883202036,-0.9321806220845822,-0.6462096265248212,-0.4318507925460475,0.1855283812911339
24,FMCas,-0.20137554772068825,-0.07568261278137996,-0.2013755477206885,-0.0756826127813803,-0.24740053657053518,-0.08132197578284982,-0.3791942667846253,-0.08002101647044613,-0.5689192932118721,-0.11081113253763825,-0.8344282463724134,-0.15245411900557185,-0.4054489063968038,0.16504580027117266
