,-0.3,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,-0.300000
0,EVSct,-0.3408146146668656,-0.14006821761713736,-0.28724835560236067,-0.12446266438261154,-0.2872483556023606,-0.12446266438261173,-0.2528120934971699,-0.08925262176273682,-0.2450932227527546,-0.07782711176245653,-0.1950780893532205,-0.05694918528690216,-0.2680491219124553,0.044936900238502574
1,SZTau,-0.35133824544871195,-0.12622431738417056,-0.33791486046748637,-0.12845571073292658,-0.3379148604674868,-0.12845571073292686,-0.36189880003069996,-0.1215324906096892,-0.38644315692717296,-0.1209376882345899,-0.3401169511780846,-0.10760878248953684,-0.35260447908660714,0.017419108334678978
2,SSSct,-0.10735575441966909,-0.07414186855010421,-0.1068148447354468,-0.07764727524871068,-0.10681484473544708,-0.07764727524871075,-0.09451758598270227,-0.059101120215830014,-0.10098574982220722,-0.05771036067311074,-0.07458480990841221,-0.04133885518278437,-0.09851226493398078,0.011623766317474917
3,QZNor,-0.28486662151453995,0.0026111174979542356,-0.2895715804312904,-0.007110553849893903,-0.28957158043129033,-0.0071105538498941025,-0.32988208375772166,-0.01573218801658107,-0.34738424258618583,-0.012532601458174636,-0.3101705985064806,-0.013198452506920566,-0.30857445120458477,0.02326314030885723
4,ADGem,0.010428743339201766,-0.12326416160753954,0.003829445553328629,-0.12437038630757434,0.003829445553328991,-0.12437038630757431,0.009278254604838377,-0.11879157582120298,0.009947614728485932,-0.12087594108201755,-0.003802635041207324,-0.11523040810268784,0.005585144789662729,0.0050070953115387016
5,YAur,-0.03243023798478074,-0.14315855280207043,-0.04818658758501273,-0.14888800563751203,-0.04818658758501273,-0.14888800563751234,-0.0982603066287893,-0.16629269378989978,-0.1097091910576917,-0.1708956400669934,-0.11612045052749233,-0.16459941483653034,-0.0754822268947966,0.033380055951533365
6,STTau,-0.17754467963191387,-0.11750346586055975,-0.15054469409778026,-0.10784748988623866,-0.15054469409778012,-0.1078474898862384,-0.17849305901234774,-0.11304428777451545,-0.19183794098628779,-0.11475022877452173,-0.17712352515979696,-0.10834175731798902,-0.17101476549765113,0.015316297859713817
7,BFOph,-0.08386530438339256,0.058809744911552206,-0.09863849196003875,0.049415524156107164,-0.0986384919600388,0.04941552415610701,-0.11367899189998161,0.04238657684322531,-0.123363494233644,0.04238534306665126,-0.11560621278998331,0.03445462950246093,-0.10563183120451315,0.01323034538778862
8,SYCas,-0.18103281004795033,-0.11302448263115146,-0.19479589904727043,-0.1213696212950863,-0.19479589904727074,-0.12136962129508658,-0.23234737254593052,-0.133774811967929,-0.24362675382850457,-0.13453557323200155,-0.2249773157997295,-0.13072440340883953,-0.21192934171944267,0.02285307028888275
9,XSct,0.000697576377912666,-0.2320000843570455,0.006975177347097694,-0.22772625122370563,0.006975177347097678,-0.22772625122370574,-0.05722984621861357,-0.24018119644760583,-0.0568127806571529,-0.2401998204969797,-0.043440618072772254,-0.210324570826856,-0.02380588564607178,0.029119026727196958
