,-0.5,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,-0.500000
0,EVSct,-0.7543407824465955,-0.6763955267066167,-0.5816038746608632,-0.5302021900590483,-0.37368107702351816,-0.34604275163075104,-0.1790832271453642,-0.16861913796097833,-0.10587181825112019,-0.10350354962599878,-0.07298254804896588,-0.06871807334711043,-0.34459388792940454,0.2511504005469106
1,SZTau,-0.42547505835231886,-0.18016945132612838,-0.3525204081132244,-0.14716834109739943,-0.21972128238135552,-0.0865189189499605,-0.1084057364636537,-0.040751214931759545,-0.06803912120236755,-0.024268080908082516,-0.044179050134159376,-0.016607515674243862,-0.2030567761078466,0.14234271551776642
2,SSSct,-0.20839670285503414,-0.17979621092043002,-0.1529439993067701,-0.1520495656467121,-0.051522614149819124,-0.09510492564755665,-0.006106852517372197,-0.0431366021807683,0.004978918946415521,-0.026163233683637536,-0.0024887515396126297,-0.01757964266955894,-0.06941333357036546,0.08749505334700823
3,QZNor,-0.3271646748490745,0.011800567374970816,-0.28088903191207415,0.014620440461188211,-0.16526820633489697,0.035490752654960864,-0.08731043091735433,0.020373419628212694,-0.05202249608507499,0.01760916494451798,-0.035581990682071636,0.00830286621834728,-0.15803947179675779,0.11039723791241032
4,ADGem,-0.1569553201665505,-0.2045771410419663,-0.05854231900848089,-0.1496821249155389,0.0779790198993594,-0.07123588241387292,0.07926055360241308,-0.025511026850697796,0.06876303949972526,-0.013174935300827632,0.032301389995506094,-0.010396617106961683,0.007134393970328739,0.10180865488690155
5,YAur,-0.15320964760157668,-0.14555212737926168,-0.06633235492537054,-0.10513473179195887,0.07029960756783382,-0.03900676761381945,0.053405038627579116,-0.018289512720012238,0.04825689528142093,-0.009371284074478507,0.02176438218041883,-0.0074536027865791075,-0.004302679811615754,0.09342998408008775
6,STTau,-0.3284083334576655,-0.20259668867361852,-0.20738222530444522,-0.13729313059699977,-0.06047941497329501,-0.06293475975866121,-0.015088805466279498,-0.027114345382181507,0.0003414331442483584,-0.014293738696535767,-0.006149204967421371,-0.011050024316710007,-0.10286109183747637,0.1335069345880048
7,BFOph,-0.06862409194831703,0.17668148851225995,-0.03974167295027814,0.1552912596729275,0.040768878321505775,0.1372683035756031,0.04119737004244012,0.0785081307862293,0.03703840979923486,0.055121233324878234,0.016789339161132802,0.0319947519300062,0.0045713720709530635,0.04993231693556815
8,SYCas,-0.5383620844422108,-0.4074730477100781,-0.39455603462581756,-0.30360219969780083,-0.17312636543370902,-0.1575889623977345,-0.07694611354912806,-0.07442694425706366,-0.03820659799954155,-0.04266396269356481,-0.031358176412142766,-0.03033152865270552,-0.2087592287437583,0.20112365216797354
9,XSct,-0.3307778966124317,-0.5755238142960293,-0.19245385374161367,-0.46060911103206614,-0.019009571568014194,-0.29743369675788656,-0.01581464553204609,-0.16347462068610802,0.00409119886729855,-0.10448054440075905,-0.006445009651757913,-0.06662150637550104,-0.0934016297064275,0.13938503650310893
10,YLac,-0.34369429147185615,-0.2949944907761012,-0.22654751015259544,-0.22370254131747178,-0.06297638687935858,-0.12351890042698146,-0.00316327536721972,-0.05378702398410114,0.011331607215374427,-0.03139820167333426,-0.001289143043489302,-0.02192005429488941,-0.10438983328319079,0.1450439685902684
11,TVul,-0.31927091390719575,-0.1927673031472627,-0.22561836616133552,-0.14195629976834168,-0.07210344593798457,-0.06336383902226207,-0.016360101837769536,-0.024661271407730903,0.002313691232910496,-0.011273124533480887,-0.006667301776350651,-0.010050312662739227,-0.10628440639795424,0.13120457779970118
12,XYCas,-0.5654585476121549,-0.3584726221035692,-0.43363894653632534,-0.2635137953095757,-0.19281439611907114,-0.11677294775779819,-0.08018498346585384,-0.048239853017203696,-0.03977984942351185,-0.024264305206030005,-0.032678126823412076,-0.019659392154271284,-0.2240924749967215,0.21338240532232655
13,TVel,0.07664810577722275,0.20695970965667904,0.09349912780111974,0.17172344210405738,0.13672059406504367,0.1331467086950871,0.09692508236694952,0.0749504862810199,0.07369828977188816,0.05044560359553891,0.039500290416668096,0.03054488995699098,0.086165248366482,0.02653289843309994
14,VZCyg,-0.19150101467436448,-0.18809867946553266,-0.11339107816634664,-0.1465346499933776,0.007224733175556719,-0.0792672901022962,0.03428518494026073,-0.031660124588548735,0.03843743950486619,-0.016481076315681846,0.013972387013326662,-0.012902585020674397,-0.03516205803445013,0.09641214728954402
15,CFCas,0.12081813556954918,0.2266036075958866,0.12792640673245903,0.18520598907137864,0.16058843406585632,0.14046222066407227,0.11445285905387786,0.08058096968258054,0.08436511963344348,0.053451970142738565,0.04664345968291657,0.03283950476790118,0.10913240245635042,0.028132727394122058
16,VLac,-0.5258785614338902,-0.40428038759626683,-0.38970372124052766,-0.308420843952278,-0.19438539546406114,-0.17670344975095248,-0.08767139799203116,-0.08476393437109055,-0.049192990554299355,-0.0514727122237944,-0.03572909712688892,-0.034544206130683736,-0.21376019396861642,0.1901629349965356
17,V0386Cyg,-0.001321257899813577,0.2463883600429131,0.004384578938063433,0.2037027512507638,0.030231368127831976,0.14825676803341575,0.044649470452780005,0.08802156214418365,0.034903928928056514,0.05924603596795503,0.01819618830096227,0.035871801010815635,0.0218407128079801,0.01891980456260662
18,CRSer,-0.5724530144576573,-0.6056813133426238,-0.43180348401532087,-0.4877033938833877,-0.21993149919195226,-0.30940626086050926,-0.09574555612589564,-0.15288860327743525,-0.05300634922236567,-0.0966745835726274,-0.039019593078703604,-0.0623073417466255,-0.2353265826819826,0.2073507145692203
19,V1162Aql,-0.11015756580281089,0.04262352779421841,-0.06994599225920795,0.042616772757782584,0.03430769075045853,0.06199558687956157,0.04260326237322809,0.04095498693650022,0.04020577441516767,0.030921227277929737,0.01736228843292649,0.016690559744669906,-0.0076040903483730075,0.06833941711017112
20,CVMon,0.03811137655807584,0.150322256941398,0.09536612309578768,0.14428813041369848,0.1315305770381875,0.11051064869556508,0.08958834778642522,0.0613122309454812,0.07034143817349212,0.042277212543088645,0.03651031981707116,0.024986833844220267,0.07690803041150658,0.03532100856599733
