,0.58,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,0.580000
0,EVSct,-1.3857978681229162,-1.0374669552770297,-1.0578609680327609,-0.7919595078450613,-0.891314325391801,-0.6590024990663752,-0.6710003049709853,-0.4439857765481431,-0.5743617459630661,-0.34962754555938413,-0.5430310453495687,-0.3193436028618652,-0.8538943763051831,0.2997391320247097
1,SZTau,-1.47913152333287,-0.8326485936006216,-1.1291080330785273,-0.6356096134355895,-0.8588679730764308,-0.4426089579421217,-0.7106977023388615,-0.3232279920155957,-0.6550573897730114,-0.2765588966936723,-0.648976221948576,-0.274814010329921,-0.9136398072580462,0.32030957254510933
2,SSSct,-0.8132569722455691,-0.648160064478656,-0.6208068490424198,-0.49477867517454754,-0.4727500321069147,-0.3515475639110072,-0.3390900103923514,-0.2063244158034239,-0.3050832036593462,-0.16969146293438087,-0.2864918975858651,-0.14986300421890222,-0.4729131608387443,0.19724040862599085
3,QZNor,-1.3085361790334593,-0.32697954365867765,-0.9988825794148559,-0.24960270508296165,-0.7352823542241396,-0.1258771925539483,-0.6383202668828797,-0.10108213949736608,-0.5727319628984605,-0.057550904011784594,-0.5824643191145499,-0.07715405418465918,-0.8060362769280575,0.2840909298104369
4,ADGem,-0.6026780815313999,-0.8258651470685985,-0.4600596042224435,-0.6304314099760312,-0.29189082189554816,-0.42202319577834674,-0.16188851984170916,-0.26459033775808993,-0.1318554289313949,-0.2280460845798119,-0.12845388594104687,-0.22071747942040346,-0.29613772372725705,0.18633186709929794
5,YAur,-0.7420321223161495,-0.8519853864299871,-0.566436734592481,-0.6503705239923574,-0.3461988683506889,-0.4053647826316896,-0.3128707562375562,-0.35214543515521624,-0.28509411059956014,-0.31994539304266867,-0.2862294032748332,-0.31825327702494205,-0.42314366589521146,0.18728545568779614
6,STTau,-1.062743709829018,-0.8983912378827204,-0.8112547403274954,-0.6857948380784138,-0.6169981076594402,-0.5147361367174532,-0.5363223406060943,-0.4455419848385622,-0.5011474630994902,-0.4152995488872369,-0.49452359971498305,-0.4099311463525801,-0.6704983268727535,0.22053020038401328
7,BFOph,-0.7998360371145621,-0.1357586218972151,-0.610561860392796,-0.1036325357994025,-0.42031929726193495,-0.016330460629771754,-0.32462475452714357,0.02027957618555079,-0.29038555067108274,0.035673882706512526,-0.30316648289645143,0.015233305358657377,-0.4581489971439951,0.1995241362135895
8,SYCas,-1.1354078352814028,-0.7247602797473929,-0.8667235383827512,-0.5532521219445755,-0.5730042561633776,-0.3166173874747005,-0.4486901677894002,-0.2204767308523882,-0.38653958325017124,-0.16789577041469156,-0.35650852875244354,-0.14154375379540182,-0.6278123182699245,0.29572810504354846
9,XSct,-0.5944551490011947,-1.249014363917928,-0.45378255648946275,-0.9534460793266641,-0.3212849465425519,-0.6985048594936687,-0.3861752805449421,-0.6781604548021057,-0.34916872047513464,-0.6171534443713517,-0.31516224514824304,-0.5718826528169617,-0.40333814970025483,0.10735180229529472
10,YLac,-1.0549962862024078,-1.0570046807903228,-0.8053406764903887,-0.806873802130019,-0.5665428257179015,-0.5557275221450297,-0.4113904444861093,-0.3849590113642767,-0.36037306210149334,-0.3305536548966632,-0.36243695180318974,-0.33052320996910317,-0.5935133744669151,0.2700617780393168
11,TVul,-1.0089936633470769,-0.6835740054839432,-0.770224170493953,-0.5218122179266756,-0.5284067847601079,-0.32121416275917514,-0.39646976280990887,-0.2065002436986457,-0.3365356305013932,-0.15283450357821993,-0.3411449508610344,-0.15972411612327195,-0.5636291604622458,0.2599105223790721
12,XYCas,-1.1555325921952424,-0.42895785366269745,-0.8820859482406442,-0.3274487432539689,-0.5240976344875437,-0.0774920354929057,-0.34082343595181064,0.04684697390574974,-0.27127156645280476,0.0978149992503522,-0.23629009868780512,0.12499647902965774,-0.5683502126693084,0.35246985097998534
13,TVel,-0.6542316046524814,-0.4322954195321049,-0.4994134386660169,-0.3299965034596235,-0.3644718238041984,-0.22499146761858058,-0.29104200337805475,-0.16546564253239857,-0.2768513763612646,-0.15680630387536537,-0.2987437428724869,-0.18036054274587907,-0.3974589982890839,0.14894597156151637
14,VZCyg,-0.7317081566395991,-0.729520402881743,-0.5585558447630536,-0.5568858037265224,-0.3958352085895672,-0.3818870961348078,-0.2569102811036246,-0.22699665334811783,-0.2021155551640388,-0.1686851541584392,-0.21347393003496537,-0.17792188312985616,-0.39309982938247484,0.20036614464106076
15,CFCas,-0.5312612200739619,-0.328553817078154,-0.4055429160869945,-0.25080444051767625,-0.2963808599798885,-0.16864846923085258,-0.2060650982194151,-0.09057739080876345,-0.20674634823222843,-0.09631111886504196,-0.2138246297881304,-0.10482350790461262,-0.30997017873010313,0.13141994563703627
16,VLac,-1.2463247714763994,-0.9237714431384376,-0.9513929553254965,-0.7051690405636937,-0.6905744391906944,-0.48159479847113607,-0.5523763103118261,-0.3559492878193321,-0.5043048037052327,-0.3126245115183359,-0.46929156317725534,-0.27937882877737813,-0.7357108071978175,0.2927858598884913
17,V0386Cyg,-0.7825554508518763,-0.10931698724912775,-0.5973705731693717,-0.0834480818695642,-0.5068445102038142,-0.09364016307449208,-0.3554549852531381,0.0023978148961878165,-0.3439951821414325,-0.0037322027969974372,-0.3435078986514993,-0.01052343142167559,-0.4882881000451887,0.17064673776328648
18,CRSer,-1.178538747919706,-1.1861715859925708,-0.899647899175349,-0.9054744931241011,-0.6366217752268681,-0.6137619231292901,-0.4587470160053895,-0.40043305227188264,-0.4042790822893486,-0.33609162392224834,-0.35773907526200194,-0.285295835472618,-0.6559289326464438,0.3048661297371909
19,V1162Aql,-0.6959117291350361,-0.2033646985365193,-0.5312303275839981,-0.1552402278904743,-0.3331382367608266,-0.02877575263024118,-0.2139540272694692,0.052590615478239705,-0.17567076506007737,0.07841991954314725,-0.17643536529167428,0.0727272299760742,-0.35439007518351356,0.20498990168841874
20,CVMon,-0.6157111095266203,-0.5513649715506206,-0.47000848055467276,-0.42088929126001695,-0.4391837674226863,-0.40635687660497516,-0.4177483387809552,-0.3981933978429769,-0.40439565755923756,-0.3906995716568118,-0.42840392261823235,-0.41590665668309135,-0.46257521274373414,0.08071936678599868
21,SWCas,-0.8748724197210327,-0.7252409827300429,-0.6678415417717816,-0.5536190707862935,-0.5051892911478156,-0.399832844980931,-0.37432882743658646,-0.2640719414957009,-0.34428982772812416,-0.23364388556995974,-0.3210211394164808,-0.20982051843272367,-0.5145905078703036,0.20799678920156547
22,XLac,-1.620857537271884,-1.232465099834342,-1.2372958299785382,-0.9408130533086588,-0.9478573280293318,-0.6867765551409293,-0.737548717975282,-0.47985551005136784,-0.6774154902942924,-0.421240479698632,-0.663469991482668,-0.408235341769184,-0.9807408158386659,0.3659896216330535
23,VCen,-0.911741601116062,-0.6627743030337372,-0.6959859550504299,-0.505934582468503,-0.5066041317833888,-0.3543147240672061,-0.40558496416663126,-0.2741647853080893,-0.36920815427306,-0.2455113361108217,-0.3789009373095201,-0.25768763435664466,-0.5446709572831819,0.21120551768244372
24,FMCas,-0.892965227396213,-0.34517712233598674,-0.6816528453406213,-0.2634939865160215,-0.5110849910422908,-0.17400584367786173,-0.379671120277283,-0.08646844069039936,-0.35370883865724695,-0.07475919043571477,-0.3413766382458166,-0.06814922985731989,-0.5267432768265786,0.2121266677259118
25,CSVel,-0.7257558399167429,-0.6145273039761047,-0.5540120915394993,-0.46910481219550126,-0.41668397929301293,-0.3489493921806356,-0.37205674863534866,-0.31380841333260123,-0.3366832407068589,-0.28289337829522,-0.3544752057002379,-0.30159178322013747,-0.45994451763195005,0.14924820068615302
26,MWCyg,-1.193616033947927,-0.1282578338843531,-0.911157277822846,-0.09790674342317168,-0.7269018267352768,-0.07089172479985215,-0.5548639244835062,0.016004374798071735,-0.5173844919526178,0.027456879905906166,-0.4965712818755135,0.03678498672885424,-0.7334158061362812,0.26234494792380686
27,FMAql,-0.9456349533088864,-0.937525962183352,-0.7218587429838841,-0.7156686734224074,-0.598229181710655,-0.5654966737432188,-0.3521897510613696,-0.2850426799948462,-0.3082675855130381,-0.2315344515181471,-0.29274698844418423,-0.21191001959600722,-0.5364878671703363,0.24471487757083174
28,CRCep,-0.6941100951178171,-0.04105778099586224,-0.5298550344410825,-0.03134181755409479,-0.46591980877725026,-0.07631173973902457,-0.3698991136711689,-0.0479810651696873,-0.3852251664296495,-0.08501106332325481,-0.35135114178385213,-0.0597005785677045,-0.4660600600368034,0.12779237510122077
29,RSCas,-1.05139570807182,-0.43208390287551446,-0.8025921435662753,-0.3298350403629895,-0.553514036337075,-0.17498015768792222,-0.4728331892467327,-0.1471520087890559,-0.4398014191361844,-0.1310737288702498,-0.41275518517425797,-0.11090047615683965,-0.6221486135887242,0.24689002449161485
30,RRLac,-1.3352502849952421,-0.48011214482990255,-1.019275026713926,-0.36649782048084345,-0.7109505435462382,-0.19552620821067382,-0.5744904226554365,-0.14125642775505404,-0.5056254052468113,-0.09816400682045927,-0.475579462041591,-0.07875725328582446,-0.7701951908665409,0.32524541063757717
31,XXSgr,-0.8702769148580811,-0.7024665167451188,-0.664333522792429,-0.5362339822481839,-0.5312097631107069,-0.42983699781002016,-0.44156553913576113,-0.3557254038080452,-0.4070893020870256,-0.32749814667280064,-0.3868786702736023,-0.3089901370764199,-0.550225618709601,0.1786211504817173
32,BBSgr,-0.8590126202986199,-0.622641702105715,-0.6557348246554358,-0.4752990092410051,-0.48779034059568993,-0.32782507917609943,-0.35438752824744346,-0.19498831836614886,-0.31891491611827544,-0.16062467544333925,-0.3330576985444784,-0.17502171212748577,-0.5014829880766571,0.20823402093684407
33,VCar,-0.883666723330625,-0.1727907156087613,-0.6745547506340656,-0.13190130962500984,-0.478534107472797,-0.046599186503847645,-0.35281934524093084,0.01518528285814122,-0.31682404482810966,0.030905635631741972,-0.32767638530105136,0.01175192497053567,-0.5056792261345966,0.22107492591058195
34,V0495Cyg,-1.5603561297132036,-1.58046677072576,-1.1911115493993925,-1.206463183760122,-0.8765322834180213,-0.8430558986812122,-0.731291101413833,-0.6384820761065466,-0.6655821262920254,-0.5551125026643854,-0.6336689916764675,-0.5163276087331331,-0.9430903636521571,0.35064955441991763
35,USgr,-0.8562367190278903,-0.5845635566926475,-0.6536158160518256,-0.4462317226661443,-0.48421899751488773,-0.30638112633822184,-0.3460230231333823,-0.1764173653771022,-0.30145225485384797,-0.13534939429267923,-0.3015886264497507,-0.13665824752496705,-0.4905225728385975,0.21287678221898948
36,TWCMa,-0.7300716928760873,-0.23389379822664483,-0.5573066357832732,-0.17854488414247804,-0.412105504348275,-0.1222285490543801,-0.29507103681756275,-0.06420673275362163,-0.2741827491875557,-0.0627095749392122,-0.25931203474271186,-0.05507027410635252,-0.42134160895924433,0.18015987084526636
37,xSgr,-1.3812446667078613,-1.1269571681349981,-1.0543852417617272,-0.8602726474312977,-0.7702747032863646,-0.6140595177265293,-0.6181663023077113,-0.48243517069740127,-0.5406227930727446,-0.41247067356518813,-0.5338999735998641,-0.4082029988835703,-0.8164322801227121,0.3229065514398602
