,0.08,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,0.080000
0,EVSct,-1.210290013415626,-0.5770312406070093,-0.8070595597557729,-0.4085283652295662,-0.49069221233150984,-0.24838524605957654,-0.21508916311013282,-0.09656138275583478,-0.12913308511386923,-0.054879762962126225,-0.07458254345142981,-0.03134712496485155,-0.4878077628630568,0.41781756392074554
1,SZTau,-1.2454582693447556,-0.5307671862570438,-0.936310847677012,-0.4187147079599617,-0.5692769953876238,-0.25457854243965705,-0.29634762818102767,-0.12060659118264619,-0.19439925369950622,-0.07478541179237143,-0.1186121979339779,-0.046725931258508505,-0.5600675320373171,0.41259922965741114
2,SSSct,-0.4301086182017809,-0.35671614551054653,-0.34676999121772745,-0.28910135213288035,-0.21083615466037864,-0.1757736220967913,-0.09717590751262128,-0.07410159078722053,-0.06259366521481545,-0.04559116105607615,-0.03800422647711304,-0.02660827475467299,-0.1975814272140728,0.14712501347858994
3,QZNor,-1.023320954666783,-0.10022019723769815,-0.8129861537071242,-0.10916073631957222,-0.4942955814539314,-0.06636972768230018,-0.27249844156952346,-0.04179616170002488,-0.1763643978430811,-0.02473102223489397,-0.10952134087295526,-0.01806565251378572,-0.4814978116855664,0.3344029600594887
4,ADGem,-0.03649205681371759,-0.5208748289422819,-0.06451414864432076,-0.4082929619769202,-0.03922460237574635,-0.24824212088196743,-0.01985859768720838,-0.11856488935040649,-0.01137188209319441,-0.07475690098978065,-0.016516780535282972,-0.04903963903392937,-0.031329678024911746,0.01817811018552931
5,YAur,-0.17971977501376113,-0.5873586362505356,-0.19720811073192623,-0.47083790924716945,-0.11990253132501105,-0.28626944882227945,-0.09996385248368614,-0.1539483751842316,-0.06662158068324069,-0.09785273138845564,-0.050613260236476644,-0.06402665893527433,-0.11900485174568363,0.05041184658649295
6,STTau,-0.6646685468447417,-0.5016235242776301,-0.45832572938694544,-0.3661427160041252,-0.27866204346726253,-0.2226147713305077,-0.1597290659938878,-0.11428374621358822,-0.10454327389006698,-0.07192844709269709,-0.06913205074985485,-0.04694844147428863,-0.28917678505545985,0.21591242455043266
7,BFOph,-0.3516073693560608,0.08758644029243795,-0.32591194842331916,0.03503844226716518,-0.198154464641378,0.021303372898436285,-0.11144919967549265,0.0014963876343206742,-0.0729262461803003,0.0006264980686608163,-0.05045715235187572,-0.003599538332366325,-0.18508439677140442,0.11527713197788018
8,SYCas,-0.6763253092044554,-0.48665549358751564,-0.5712114562989101,-0.400637949189961,-0.34729656542973786,-0.24358787310749666,-0.1998450342382913,-0.12972587137806976,-0.1284559655340497,-0.08106402705903346,-0.08365909433697727,-0.05374317332329684,-0.3344655708404036,0.21863440848426766
9,XSct,-0.06901202803639289,-0.8842525299674167,-0.056489322639807826,-0.6719558826813368,-0.03434550816500309,-0.4085491766702529,-0.0694003462597797,-0.20898777002109445,-0.042197472819726606,-0.12985287592373002,-0.028549739669865216,-0.07790750986090884,-0.04999906959842923,0.016008275162749157
10,YLac,-0.6086905155149487,-0.7289524541806343,-0.46925346870720386,-0.5613888379809193,-0.28530610897397984,-0.34132441349239906,-0.14909710869380893,-0.16359935976322856,-0.09534474318229758,-0.10219973778920456,-0.06684598621455726,-0.06626561125649279,-0.279089655214466,0.2010818922237831
11,TVul,-0.5663053588203846,-0.4225033724157292,-0.47261719432416033,-0.3456887361008084,-0.28735125414908913,-0.21017875154929144,-0.1565616685025113,-0.10593436594940647,-0.09885941511820584,-0.06539708403777375,-0.06782425472028125,-0.04403084615904318,-0.2749198576057721,0.1858446581230243
12,XYCas,-0.6495117335361842,-0.31288930816328503,-0.6277170853282088,-0.3021709203524007,-0.38165198787955057,-0.18371991957425896,-0.2112214955851126,-0.10287085888250877,-0.1362708838915737,-0.06477919632988884,-0.08971055296697714,-0.04566257683389831,-0.34934728986460123,0.21662800190089596
13,TVel,-0.18930252678309464,-0.1351886208169638,-0.16586154537330677,-0.11530648086389422,-0.10084381958697045,-0.07010634036524799,-0.05924474472751896,-0.03679235790939636,-0.04058219815183617,-0.024005067657316664,-0.031735824569420146,-0.017367590869054525,-0.09792844319869119,0.06014369765164555
