,0.72,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,0.720000
0,EVSct,-1.7844115302328107,-0.9181669318406862,-1.309304245823784,-0.723051873621794,-0.8730744878341216,-0.5525034997640548,-0.4206758672985403,-0.2770326209320022,-0.2623244429876673,-0.1636745405716152,-0.17143982263193885,-0.11290028044831493,-0.8035383994681439,0.5850919107543014
1,SZTau,-1.902809266121688,-0.7078184888315593,-1.3808073995557786,-0.5614494775095009,-0.7817191240077337,-0.32999274969112546,-0.3499983766168298,-0.14916469790278342,-0.22130563329962066,-0.08326034717059869,-0.14263632471713222,-0.06078972277544828,-0.7965460207197971,0.6642296971391876
2,SSSct,-1.1822863628462512,-0.5939163186554084,-0.8980728172650505,-0.5067299101199064,-0.5550658130252074,-0.34331885203523194,-0.2476994926705483,-0.15155008515179225,-0.16556240332019329,-0.09984927767684812,-0.10094602612258569,-0.061761849770763405,-0.5249388192083061,0.40283497041847166
3,QZNor,-1.7243916051971924,-0.3460837257810132,-1.265851388250019,-0.29608891239957147,-0.694745506179855,-0.1503153126794912,-0.32890307107053035,-0.08804006334281124,-0.1939176518822952,-0.03042116302748741,-0.13403926526504456,-0.035879340882857186,-0.7236414146408228,0.6025250892681354
4,ADGem,-0.9417813343126435,-0.763111680550568,-0.7005934030773056,-0.5908974661668913,-0.40128778045585056,-0.3445014583421814,-0.162332086550763,-0.13392450982172166,-0.09743193963195093,-0.07930371580514003,-0.06615588458746702,-0.054578824208166093,-0.39493040476933006,0.3341474979484108
5,YAur,-1.1050519036206308,-0.7255840732477785,-0.7891572627327839,-0.5417342586870885,-0.37794102918273953,-0.2455048998324272,-0.188187601525597,-0.12670299569103616,-0.11458666973168985,-0.07318965198904634,-0.07669289240255417,-0.051635809887784406,-0.44193622653266584,0.3964746521394993
6,STTau,-1.4537844335885874,-0.7428880856505036,-1.0054849746345391,-0.5180065869511626,-0.5487102641862677,-0.2792110781527497,-0.25668144561945555,-0.13552782835320543,-0.16278689074407687,-0.08081192138788315,-0.10460647955039443,-0.055232231417914474,-0.5886757480538868,0.508419223156451
7,BFOph,-1.1729508450463317,-0.226523933360413,-0.8743318208493482,-0.198864541442921,-0.47695728762808365,-0.093385666239858,-0.20039527011073593,-0.02990535218479458,-0.11607485582535265,-0.0022959500821089843,-0.0816679354218402,-0.012187455171199093,-0.48706300248028206,0.4191359518448205
8,SYCas,-1.5082091686484635,-0.7329379570505312,-1.12383230080201,-0.5823131253532912,-0.6224728401343148,-0.31924643018909715,-0.31853875370230406,-0.18284042722808758,-0.2063983264725539,-0.11527698462886035,-0.12981545099511577,-0.07451373575391088,-0.6515444734591269,0.5168820370972065
9,XSct,-0.9549286411774438,-0.9528950600812232,-0.6625290541611287,-0.7085896183305855,-0.3424488784883622,-0.38536985600772933,-0.2574072856852222,-0.2718881036571319,-0.17562273883394658,-0.18386625858173375,-0.10490228423473091,-0.11080371347670628,-0.41630648043013907,0.3088054757116448
