,0.68,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,0.680000
0,EVSct,-1.204684287078932,-0.9380872658141776,-1.0230063729259318,-0.772331291208715,-0.7745339711510948,-0.5389372088948695,-0.4127547971295838,-0.27347808050672273,-0.27518631284766354,-0.17520785610850792,-0.168211715268563,-0.11145168349417692,-0.6430629094002948,0.3640405451309952
1,SZTau,-0.8758185629846553,-0.4418611904336891,-0.7939229063782929,-0.38929744224706603,-0.620574176508932,-0.27941337621407886,-0.3420773064478731,-0.14561015747750394,-0.2373536157989107,-0.0959723873905915,-0.13940821735375625,-0.059341125821310486,-0.5015257975787367,0.25748178640409014
2,SSSct,-0.6587402074873707,-0.4414879500279908,-0.5943464975718387,-0.39417866679637864,-0.4523755082773956,-0.287999382911675,-0.2397784225015917,-0.14799554472651277,-0.1643355756501277,-0.09786754016614657,-0.09771791875920958,-0.0603132528166255,-0.3678823550412557,0.19964594201835834
3,QZNor,-0.7775081794814112,-0.2498911717325899,-0.7222915301771426,-0.22750866068847841,-0.5661211004624735,-0.15740370460915748,-0.32098200090157386,-0.08448552291753177,-0.2213369906816183,-0.05409514153799105,-0.13081115790166858,-0.03443074392871928,-0.45650849326764803,0.22586709313624398
4,ADGem,-0.6072988247988871,-0.46626888014952705,-0.49994481727354945,-0.3918112260652055,-0.32287387422821706,-0.2641303396779912,-0.1544110163818064,-0.1303699693964422,-0.10055145509681804,-0.08487924178333667,-0.06292777722409086,-0.0531302272540283,-0.2913346275005615,0.20192472893224675
5,YAur,-0.6035531522339133,-0.4072438664868223,-0.5077348531904391,-0.3472638329416255,-0.3305532865597427,-0.2319012248779378,-0.1802665313566404,-0.1231484552657567,-0.12105759931512236,-0.0810755905569876,-0.07346478503917807,-0.050187212933645725,-0.30277170128250597,0.19252188707751508
6,STTau,-0.778751838090002,-0.4642884277811793,-0.6487847235695138,-0.3794222317466664,-0.4613323091008715,-0.25582921702277955,-0.24876037545049895,-0.13197328792792595,-0.16897306145229488,-0.0859980451790448,-0.10137837218701833,-0.05378363446377657,-0.4013301133083666,0.24008265810267376
7,BFOph,-0.5189675965806535,-0.08501025059530073,-0.48114417121534664,-0.08683784147673906,-0.3600840158060707,-0.05562615368851527,-0.19247419994177933,-0.026350811759515133,-0.13227608479730837,-0.016583073157630794,-0.0784398280584641,-0.010738858217060384,-0.2938976493999371,0.15841803263354962
8,SYCas,-0.9887055890745473,-0.6691647868176389,-0.8359585328908861,-0.5457313008474673,-0.5739792595612855,-0.35048341966185287,-0.31061768353334757,-0.1792858868028081,-0.20752109259608478,-0.11436826917607384,-0.1265873436317398,-0.0730651387997722,-0.5072282502146485,0.30943312636317155
9,XSct,-0.7811214012447683,-0.8372155534035901,-0.6338563520066822,-0.7027382121817327,-0.4198624656955907,-0.49032815402200497,-0.2494862155162656,-0.2683335632318524,-0.16522329572924474,-0.17618485088326813,-0.10167417687135481,-0.1093551165225676,-0.3918706511773178,0.24037995706406826
10,YLac,-0.7940377961041927,-0.5566862298836619,-0.6679500084176639,-0.46583164246713843,-0.46382928100693505,-0.31641335769109985,-0.23683484535143923,-0.15864596652984564,-0.15798288738116875,-0.10310250815584326,-0.09651831026308626,-0.064653664441956,-0.402858854754081,0.25227745067785323
11,TVul,-0.7696144185395323,-0.4544590422548235,-0.6670208644264041,-0.3840854009180083,-0.47295634006556103,-0.25625829628638036,-0.250031671821989,-0.12952021395347535,-0.16700080336363268,-0.08297743101598992,-0.10189646899594755,-0.052783922809805844,-0.40475342786884444,0.24005114549716536
12,XYCas,-1.0158020522444915,-0.6201643612111299,-0.8750414448013939,-0.5056428964592423,-0.5936672902466477,-0.30966740502191653,-0.3138565534500733,-0.1530987955629482,-0.20909434402005514,-0.09596861168853907,-0.127907294043009,-0.062393002301337847,-0.5225614964676117,0.3225454026138691
13,TVel,-0.37369539885511377,-0.054732029450881736,-0.3479033704639488,-0.07040565904560919,-0.2641323000625328,-0.05974774856903127,-0.13674648761726999,-0.029908456264724617,-0.09561620482465508,-0.02125870288697012,-0.05572887680292886,-0.012188720190075577,-0.21230377310440826,0.11492346068510038
14,VZCyg,-0.6418445193067011,-0.44979041857309343,-0.5547935764314151,-0.38866375114304413,-0.39362816095201975,-0.2721617473664146,-0.19938638504395872,-0.13651906713429318,-0.13087705509167705,-0.08818538279819083,-0.0812567802062703,-0.055636195167741015,-0.3336310795053404,0.20342668353359658
15,CFCas,-0.32952536906278734,-0.035088131511674114,-0.31347609153260947,-0.056923112078287985,-0.2402644600617202,-0.0524322366000461,-0.11921871093034159,-0.024277972863163924,-0.08494937496309982,-0.018252336339770574,-0.04858570753668033,-0.009894105379165376,-0.1893366190145398,0.10316692820980174
16,VLac,-0.9762220660662269,-0.6659721267038277,-0.8311062195055963,-0.5505499451019447,-0.5952382895916376,-0.36959790701507084,-0.32134296797625067,-0.189622876916835,-0.21850748515084265,-0.12317701870630343,-0.1309582643464859,-0.07727781627775035,-0.5122292154395066,0.30012496356395957
17,V0386Cyg,-0.4516647625321501,-0.015303379064647626,-0.4370179193270051,-0.03842634989890281,-0.3706215259997445,-0.04463768923070262,-0.1890220995314395,-0.01683738040156081,-0.13441056566848678,-0.012458270514553997,-0.07703297891863463,-0.00686180913625092,-0.2766283086629101,0.1349742199234866
18,CRSer,-1.022796519089994,-0.8673730524501845,-0.8732059822803895,-0.7298324950330544,-0.6207843933195287,-0.5023007181246277,-0.32941712611011514,-0.2577475458231797,-0.22232084381890896,-0.16837889005513634,-0.13424876029830052,-0.10504095189369203,-0.5337956041528727,0.31767078529421006
19,V1162Aql,-0.5605010704351474,-0.2190682113133423,-0.5113484905242764,-0.199512328391884,-0.36654520337711793,-0.13089887038455672,-0.19106830761099136,-0.06390395560924424,-0.12910872018137556,-0.04078307920457929,-0.07786687878667047,-0.026043050402396652,-0.3060731118192632,0.1758938217194518
20,CVMon,-0.4122321280742607,-0.11136948216616271,-0.3460363751692808,-0.09784097073596815,-0.269322317089389,-0.08238380856855328,-0.14408322219779424,-0.04354671160026326,-0.09897305642305113,-0.029427093939420494,-0.058718847402525795,-0.017746776302846292,-0.22156099105938357,0.12261071799782314
