,0.86,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,0.860000
0,EVSct,-1.6797358386102417,-1.2149662980636011,-1.2822410981757575,-0.9274551893615279,-1.0723393154484897,-0.7605713759991211,-0.8284624007578566,-0.5216424172983845,-0.7250954085010793,-0.42004605627007263,-0.6904780639469938,-0.38672924047071305,-1.0463920209067366,0.3552871233608709
1,SZTau,-1.7730694938201954,-1.010147936387193,-1.3534881632215239,-0.7711052949520564,-1.0398929631331195,-0.5441778348748676,-0.868159798125733,-0.4008846327658371,-0.8057910523110245,-0.3469774074043608,-0.7964232405460011,-0.3421996479387687,-1.1061374518595994,0.37649781505617297
2,SSSct,-1.1071949427328949,-0.8256594072652277,-0.8451869791854166,-0.6302743566910143,-0.6537750221636036,-0.4531164408437533,-0.49655210617922296,-0.28398105655366535,-0.4558168661973595,-0.24010997364506947,-0.4339389161832904,-0.2172486418277503,-0.6654108054402981,0.25305204424110245
3,QZNor,-1.602474149520785,-0.5044788864452494,-1.2232627095578525,-0.3850983865994284,-0.9163073442808284,-0.22744606948669427,-0.7957823626697511,-0.1787387802476075,-0.7234656254364736,-0.12796941472247314,-0.729911337711975,-0.14453969179350715,-0.998533921529611,0.3402632186193605
4,ADGem,-0.8966160520187256,-1.00336448985517,-0.6844397343654403,-0.7659270914924978,-0.4729158119522371,-0.5235920727110925,-0.3193506156285807,-0.3422469785083314,-0.2825890914694082,-0.2984645952905004,-0.27590090453847216,-0.28810311702925134,-0.48863536832881066,0.24170851245485292
5,YAur,-1.0359700928034752,-1.0294847292165585,-0.7908168647354779,-0.785866205508824,-0.527223858407378,-0.5069336595644356,-0.47033285202442776,-0.4298020759054575,-0.4358277731375734,-0.39036390375335706,-0.43367642187225847,-0.3856389146337899,-0.6156413104967652,0.24305089692072104
6,STTau,-1.3566816803163435,-1.0758905806692918,-1.0356348704704923,-0.8212905195948805,-0.7980230977161291,-0.6163050136501993,-0.6937844363929658,-0.5231986255888036,-0.6518811256375034,-0.48571805959792547,-0.6419706183124082,-0.477316783961428,-0.862995971474307,0.2767597272411844
7,BFOph,-1.0937740076018878,-0.31325796468378675,-0.8349419905357929,-0.23912821731586928,-0.6013442873186239,-0.11789933756251775,-0.4820868503140151,-0.05737706456469063,-0.441119213209096,-0.034744628004176,-0.4506135014938767,-0.05215233225019048,-0.6506466417455486,0.25552385573365544
8,SYCas,-1.4293458057687285,-0.9022596225339645,-1.091103668525748,-0.6887478034610424,-0.7540292462200665,-0.4181862644074465,-0.6061522635762718,-0.29813337160262954,-0.5372732457881846,-0.2383142811253801,-0.5039555473498688,-0.20892939140424974,-0.8203099628714781,0.35160721783076937
9,XSct,-0.8883931194885204,-1.4265137067044995,-0.6781626866324595,-1.0889417608431309,-0.5023099365992408,-0.8000737364264148,-0.5436373763318137,-0.7558170955523471,-0.49990238301314793,-0.6875719550820402,-0.4626092637456683,-0.6392682904258095,-0.5958357943018084,0.16112050352049964
