,0.28,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,0.280000
0,EVSct,-1.409969607801556,-0.7128882733791327,-1.0054019909726146,-0.5014883482599499,-0.6112844105113495,-0.30490491574204925,-0.2674254687509709,-0.05275394936198783,-0.13112643782554756,0.05600478242466426,-0.06661199856844816,0.1004286838070258,-0.5819699857384144,0.4910895096262985
1,SZTau,-1.4823725232635065,-0.6371984502241366,-1.1346532788938537,-0.5116746909903453,-0.6898691935674638,-0.31109821212212974,-0.4467558560984653,-0.19048337139595126,-0.35964700196323074,-0.1403201445332994,-0.3246796486200395,-0.13093497600044351,-0.7396629170677599,0.4460686343873114
2,SSSct,-0.6958720733963941,-0.4596319454701381,-0.5451124224345691,-0.3820613351632639,-0.33142835284021877,-0.23229329177926392,-0.1572249700641357,-0.08690767231277072,-0.10782613323078627,-0.04710118242836888,-0.0747276241087855,-0.019585220994178636,-0.3186985960124816,0.2343922094603208
3,QZNor,-1.2803156158090734,-0.20790111609722772,-1.011328584923966,-0.20212071934995585,-0.6148877796337714,-0.1228893973647728,-0.4446366262726658,-0.1263037393122259,-0.353877547152584,-0.08827019709189224,-0.33917628469052186,-0.10788511227347705,-0.6740370730804304,0.3665591491307051
4,ADGem,-0.3311895635658364,-0.6401439939403826,-0.2628565798611624,-0.5012529450073038,-0.1598168005555866,-0.3047617905644401,-0.054058472485697465,-0.15542647741945595,-0.02784374235665016,-0.11826094425536407,-0.02786156607324377,-0.10685509202417698,-0.14393778748302946,0.1199326281161503
5,YAur,-0.4806962709187665,-0.6978334055275577,-0.3955505419487679,-0.5637978922775531,-0.24049472950485135,-0.34278911850475213,-0.23200902071252336,-0.3057397500043887,-0.20815716755569869,-0.27536675624210016,-0.21198858345997615,-0.2708597137560607,-0.29481605235009734,0.11357202823387186
6,STTau,-0.9127714249148053,-0.6448428975252732,-0.6566681606037871,-0.4591026990345088,-0.399254241647103,-0.27913444101298096,-0.27759678859561376,-0.20291909838084707,-0.2271062079703112,-0.1674838230225951,-0.2084360132374409,-0.1563580213519155,-0.44697213949484355,0.27014181591985814
7,BFOph,-0.6371167977513543,-0.03071175901964507,-0.5242543796401609,-0.057921540763218454,-0.3187466628212181,-0.03521629678403637,-0.2082475193444662,-0.036797414838000204,-0.1661507414108869,-0.029968092577486248,-0.17032644498414037,-0.05394687438986114,-0.3374737576587044,0.1882306278037966
8,SYCas,-0.9624891852485793,-0.598026345067774,-0.7695538875157518,-0.4935979322203446,-0.46788876360957765,-0.3001075427899693,-0.3323085469270991,-0.23090417775310534,-0.2633605331470724,-0.1834393628000916,-0.2258402244695043,-0.1571109068161952,-0.503573523486264,0.2792643160803357
9,XSct,-0.34891225096331974,-0.9933620891261195,-0.25483175385664947,-0.7649158657117203,-0.154937706344843,-0.4650688463527256,-0.22726244320060732,-0.42189355377035753,-0.18917607248071905,-0.3508034635821889,-0.15501561478611928,-0.29260829386562465,-0.2216893069387096,0.07377488614636134
