,0.16,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,0.160000
0,EVSct,-0.8181652489733947,-0.45043326045814674,-0.7710004566064959,-0.46174854515275215,-0.8322439690603765,-0.5065281651053932,-0.8225597096966444,-0.4927495566046736,-0.8355977870670657,-0.4878621100406374,-0.771000456606491,-0.4617485451527412,-0.8084279380017447,0.02378309218317077
1,SZTau,-0.9129456758670532,-0.32644852430512894,-0.8542893410183504,-0.34061676663351076,-0.8314806558902805,-0.3477393315579781,-0.8727855733544976,-0.35248202803320716,-0.931699056562582,-0.3585776276853759,-0.8542893410183414,-0.3406167666334948,-0.8762482739518509,0.03100412861715928
2,SSSct,-0.37856222074430473,-0.25977195280778786,-0.39748301431842925,-0.28589405045599775,-0.40891103698880077,-0.30618140427991725,-0.4027618434205794,-0.2998396972673294,-0.4250315921284378,-0.30772741595080133,-0.397483014318419,-0.28589405045598854,-0.40170545365316185,0.012313352650239555
3,QZNor,-0.7863337532731348,-0.0764691914153946,-0.7498991877216904,-0.09181227877852707,-0.7114149405250374,-0.08136552641186938,-0.772485502733811,-0.09305119983457366,-0.812463600858369,-0.08486658385872825,-0.749899187721684,-0.09181227877851655,-0.7637493621389545,0.029652545811644122
4,ADGem,-0.1854331335190392,-0.357522950160438,-0.20114546122516874,-0.3658062773503211,-0.18160031215040276,-0.3663013152649417,-0.16266716039334625,-0.3624993057181163,-0.15347979860525698,-0.36959913146757833,-0.20114546122516375,-0.3658062773503064,-0.18091188785306297,0.013812884943676735
5,YAur,-0.3188662131041381,-0.32304376439317845,-0.291032879025461,-0.32334827504452585,-0.21726133588494353,-0.30260018092678626,-0.2666009320263547,-0.32543352997576747,-0.27137905570491827,-0.3326225003623822,-0.291032879025458,-0.3233482750445126,-0.2760288824618789,0.03742548459780177
6,STTau,-0.5817508479217817,-0.3118786989432436,-0.4940620883780133,-0.2959866707184958,-0.45431724384817096,-0.2884623877201763,-0.4876904398031948,-0.2986803816624101,-0.5099107102918065,-0.3029921736368278,-0.4940620883780074,-0.2959866707184859,-0.5036322364368292,0.04711744519849357
7,BFOph,-0.3724002965336018,0.005461890017304781,-0.37918818977674945,-0.007013525714223045,-0.3479109614615575,0.0077752463738700855,-0.36239337491585544,0.00824586918855381,-0.37907704523884034,0.01368949856294561,-0.3791881897767402,-0.007013525714205653,-0.3700263429505575,0.012618710238212141
8,SYCas,-0.6022698910687083,-0.3296582199353652,-0.5953299774430192,-0.3408027427593415,-0.5525836047082674,-0.3277748071119906,-0.6024354061648092,-0.3444076703205029,-0.6197049037572362,-0.34386567246433314,-0.5953299774430155,-0.34080274275932904,-0.5946089600975093,0.021717466950558713
9,XSct,-0.22643264584561953,-0.46187705956177383,-0.17001923145341302,-0.45885652965237667,-0.11166141616275227,-0.4591911609912936,-0.20061856026487299,-0.5026455022676307,-0.18645580232456432,-0.5121993131252278,-0.17001923145341005,-0.45885652965235857,-0.17753448125077206,0.042777461613217674
