,-0.5,E0B,A0_B,E0V,A0_V,E0I,A0_I,E0J,A0_J,E0H,A0_H,E0K,A0_K,avg_EBV,-0.500000
0,EVSct,-0.240228802981854,-0.17680288260855212,-0.24022880298185414,-0.17680288260855218,-0.3152526444359196,-0.18989228873014175,-0.34678725515486447,-0.16467785844385543,-0.36316317810677196,-0.15609742300226243,-0.3256403096923652,-0.1350233075206822,-0.30521683222560486,0.0483918087283832
1,SZTau,-0.2623153931460415,-0.12833441534161585,-0.26231539314604174,-0.128334415341616,-0.31589294214309327,-0.12335822613362853,-0.3719325303628687,-0.10604426188820733,-0.40788309319503885,-0.10145476051452477,-0.3669960779206962,-0.08306547621184955,-0.3312225716522967,0.05559567742854381
2,SSSct,-0.10474202609484826,-0.08467682448069272,-0.10474202609484845,-0.08467682448069294,-0.1331134154687995,-0.07826292191593259,-0.1411631806961135,-0.050634602433854856,-0.15553764999644332,-0.04526046995395819,-0.12582049556941277,-0.024739111589565013,-0.1275197989867443,0.01845251515354703
3,QZNor,-0.22194550251030323,-0.008672273752300896,-0.22194550251030362,-0.008672273752301335,-0.26229751686494324,0.0024718445157596155,-0.31910750191005804,0.009486192190174528,-0.34429665383132596,0.015751961628330896,-0.30731256960800624,0.02212223485020782,-0.27948420787249,0.04736711917870749
4,ADGem,-0.054910380200655556,-0.1267291722691524,-0.05491038020065579,-0.1267291722691529,-0.05527645776894215,-0.12403733248488534,-0.05336837184060942,-0.11199001056139064,-0.05781187290767082,-0.11122638215332187,-0.05967849707275299,-0.10072310198544462,-0.05599265999854778,0.0021070288574888208
5,YAur,-0.08788729061536728,-0.1329102976142138,-0.08788729061536744,-0.13291029761421402,-0.08576245529420255,-0.1254142713013705,-0.1268454512912016,-0.12703888391223267,-0.14112425018096594,-0.12656546221756007,-0.1363971599209985,-0.11410644835370665,-0.11098398298635055,0.02418295302255213
6,STTau,-0.16378087239322167,-0.14389183498089114,-0.1637808723932219,-0.14389183498089156,-0.19882664676658773,-0.15274600962307522,-0.25496322220302275,-0.15914850985558465,-0.28249531980298576,-0.16085157070240602,-0.26976406685328097,-0.1516332287005825,-0.22226850006872015,0.048893028138620814
7,BFOph,-0.10156607961346491,0.036578478725602465,-0.10156607961346507,0.03657847872560196,-0.11574778392984954,0.046340490878856264,-0.13468993621775888,0.05122947330805974,-0.1481337774350559,0.053504024946128825,-0.13188914939077018,0.05246373979932739,-0.12226546770006075,0.017395217981888454
8,SYCas,-0.1809761997903509,-0.10280359297940145,-0.18097619979035118,-0.10280359297940167,-0.1939721202029906,-0.09320157839618597,-0.23211388510274766,-0.09058073389600672,-0.247603597829116,-0.0876483987209951,-0.22210026129415095,-0.07826051462877405,-0.20962371066828456,0.025788486234034087
9,XSct,-0.05296449540343141,-0.2268637197678487,-0.05296449540343175,-0.22686371976784905,-0.06330368197667031,-0.2276366380753352,-0.13098175292528266,-0.22770319594356414,-0.14079747259700687,-0.2231659426331065,-0.1232754155887741,-0.19099231866450347,-0.09404788564909954,0.03813305413451855
